id,uxi,x,y,z
0,-1.1326679674172e-06,0.015,0.0005,0
0.0005,-1.9329984322227e-06,0.015,0.001,0
0.001,-2.0806590807139e-06,0.015,0.0015,0
0.0015,-1.5304991511072e-06,0.015,0.002,0
0.002,-3.6742697343286e-07,0.015,0.0025,0
0.0025,1.0313213889304e-06,0.015,0.003,0
0.003,2.27100441132e-06,0.015,0.0035,0
0.0035,2.8682691450933e-06,0.015,0.004,0
0.004,2.5980075370453e-06,0.015,0.0045,0
0.0045,1.3855789367474e-06,0.015,0.005,0
0.005,-4.114201719776e-07,0.015,0.0055,0
0.0055,-2.3134329331419e-06,0.015,0.006,0
0.006,-3.5649211139104e-06,0.015,0.0065,0
0.0065,-3.7089289183251e-06,0.015,0.007,0
0.007,-2.4114172808016e-06,0.015,0.0075,0
0.0075,-5.1395187983789e-08,0.015,0.008,0
0.008,7.0270951723162e-07,0.015,0.0085,0
0.0085,1.6353432421162e-06,0.015,0.009,0
0.009,2.6172856419659e-06,0.015,0.0095,0
0.0095,3.4083224535474e-06,0.015,0.01,0
0.01,4.0051557785642e-06,0.015,0.0105,0
0.0105,4.1155124201186e-06,0.015,0.011,0
0.011,3.7565184137938e-06,0.015,0.0115,0
0.0115,2.5980110557061e-06,0.015,0.012,0
0.012,8.6468601845883e-07,0.015,0.0125,0
0.0125,-1.5718987848583e-06,0.015,0.013,0
0.013,-4.2841294578204e-06,0.015,0.0135,0
0.0135,-7.2916487976443e-06,0.015,0.014,0
0.014,-1.0167323289699e-05,0.015,0.0145,0
0.0145,-1.2854555687551e-05,0.015,0.015,0
0.015,-1.4687356515792e-05,0.015,0.0155,0
0.0155,-1.5569099729686e-05,0.015,0.016,0
0.016,-1.4465557518843e-05,0.015,0.0165,0
0.0165,-1.1709461449319e-05,0.015,0.017,0
0.017,-5.8275890069996e-06,0.015,0.0175,0
0.0175,1.2379642122495e-06,0.015,0.018,0
0.018,1.0036919999901e-05,0.015,0.0185,0
0.0185,1.8065142075404e-05,0.015,0.019,0
0.019,2.8104279864801e-05,0.015,0.0195,0
0.0195,3.5352833010407e-05,0.015,0.02,0
