id,uzi,x,y,z
7362,-1.3077345478629,0.015,0.02,0.007
7393,-2.9562876820046,0.015,0.021,0.007
7424,-3.3947310391934,0.015,0.022,0.007
7718,0.58953477458732,0.015,0,0.008
7719,0.86751018050506,0.015,0.001,0.008
7765,0.49250116106436,0.015,0.002,0.008
7796,-0.1174075030776,0.015,0.003,0.008
7827,-0.40591731121326,0.015,0.004,0.008
7858,-0.22241952652688,0.015,0.005,0.008
7889,0.24165302482749,0.015,0.006,0.008
7920,0.59130096532414,0.015,0.007,0.008
7951,0.58485262812671,0.015,0.008,0.008
7982,0.17239804668644,0.015,0.009,0.008
8013,-0.48564437968987,0.015,0.01,0.008
8044,-1.0973940040885,0.015,0.011,0.008
8075,-1.2258484486943,0.015,0.012,0.008
8106,-0.5826086715016,0.015,0.013,0.008
8137,0.93836806846544,0.015,0.014,0.008
8168,2.5486852631905,0.015,0.015,0.008
8199,3.3502776154874,0.015,0.016,0.008
8230,2.5168465118632,0.015,0.017,0.008
8261,0.41764716527429,0.015,0.018,0.008
8292,-1.9647540148428,0.015,0.019,0.008
8323,-3.2872356229893,0.015,0.02,0.008
8354,-3.0343557660031,0.015,0.021,0.008
8385,-1.5431847638896,0.015,0.022,0.008
8679,0.90259478145097,0.015,0,0.009
8680,0.74328396208651,0.015,0.001,0.009
8726,0.0221179981831,0.015,0.002,0.009
8757,-0.497756425032,0.015,0.003,0.009
8788,-0.40053010632419,0.015,0.004,0.009
8819,0.16335904408516,0.015,0.005,0.009
8850,0.59024571887426,0.015,0.006,0.009
8881,0.51591408767821,0.015,0.007,0.009
8912,0.015682473100025,0.015,0.008,0.009
8943,-0.48059349960305,0.015,0.009,0.009
8974,-0.60144693878182,0.015,0.01,0.009
9005,-0.284225161111,0.015,0.011,0.009
9036,0.31312496298575,0.015,0.012,0.009
9067,1.0552638084184,0.015,0.013,0.009
9098,1.6006108393989,0.015,0.014,0.009
9129,1.8310419493478,0.015,0.015,0.009
9160,0.97900036690741,0.015,0.016,0.009
9191,-1.0021461580843,0.015,0.017,0.009
9222,-3.3507163002692,0.015,0.018,0.009
9253,-4.249416750555,0.015,0.019,0.009
9284,-3.0425676828141,0.015,0.02,0.009
9315,-0.26053286870507,0.015,0.021,0.009
9346,2.875881322756,0.015,0.022,0.009
9640,1.041078617893,0.015,0,0.01
9641,0.40413908067079,0.015,0.001,0.01
9687,-0.45089409589958,0.015,0.002,0.01
9718,-0.65262358751994,0.015,0.003,0.01
9749,0.018477659042649,0.015,0.004,0.01
9780,0.80250819747793,0.015,0.005,0.01
9811,0.85724529014459,0.015,0.006,0.01
9842,-0.028223266798976,0.015,0.007,0.01
9873,-1.0827930783759,0.015,0.008,0.01
9904,-1.3365307292845,0.015,0.009,0.01
9935,-0.47340645832883,0.015,0.01,0.01
9966,1.0276855878542,0.015,0.011,0.01
9997,2.1450025219225,0.015,0.012,0.01
10028,2.1597693228186,0.015,0.013,0.01
10059,1.2516926716867,0.015,0.014,0.01
10090,-0.35033398335562,0.015,0.015,0.01
10121,-2.1792976299365,0.015,0.016,0.01
10152,-4.431687271883,0.015,0.017,0.01
10183,-5.6437564626466,0.015,0.018,0.01
10214,-4.2372113558935,0.015,0.019,0.01
10245,0.074802258205626,0.015,0.02,0.01
10276,4.5608505462266,0.015,0.021,0.01
10307,6.6912553672792,0.015,0.022,0.01
10601,1.0071679218865,0.015,0,0.011
10602,-0.052659194140031,0.015,0.001,0.011
10648,-0.93761772566877,0.015,0.002,0.011
10679,-0.58805229287205,0.015,0.003,0.011
10710,0.68527778853618,0.015,0.004,0.011
10741,1.6055309916182,0.015,0.005,0.011
10772,0.99133987360895,0.015,0.006,0.011
10803,-0.85988330789887,0.015,0.007,0.011
10834,-2.4509421806903,0.015,0.008,0.011
10865,-2.2158834997876,0.015,0.009,0.011
10896,-0.055271683013598,0.015,0.01,0.011
10927,2.4085250371005,0.015,0.011,0.011
10958,3.6409305904548,0.015,0.012,0.011
10989,2.7599016559529,0.015,0.013,0.011
11020,0.46996400384249,0.015,0.014,0.011
11051,-2.3768022179991,0.015,0.015,0.011
11082,-4.7103861656064,0.015,0.016,0.011
11113,-5.9454457201575,0.015,0.017,0.011
11144,-6.0747886121223,0.015,0.018,0.011
11175,-1.3710805586541,0.015,0.019,0.011
11206,5.6422344366251,0.015,0.02,0.011
11237,9.1203397510914,0.015,0.021,0.011
11268,6.7014668392585,0.015,0.022,0.011
11562,0.92096942703465,0.015,0,0.012
11563,-0.60151258385967,0.015,0.001,0.012
11609,-1.3803025432678,0.015,0.002,0.012
11640,-0.46045444995713,0.015,0.003,0.012
11671,1.458822556105,0.015,0.004,0.012
11702,2.3807604245729,0.015,0.005,0.012
11733,1.0769446023815,0.015,0.006,0.012
11764,-1.7757371698072,0.015,0.007,0.012
11795,-3.7313465595145,0.015,0.008,0.012
11826,-2.9012696387083,0.015,0.009,0.012
11857,0.47262287927308,0.015,0.01,0.012
11888,3.8435320198266,0.015,0.011,0.012
11919,4.4641318103743,0.015,0.012,0.012
11950,2.7471571998386,0.015,0.013,0.012
11981,-0.18717116791169,0.015,0.014,0.012
12012,-3.3518418001207,0.015,0.015,0.012
12043,-5.7434980414559,0.015,0.016,0.012
12074,-5.8188757450021,0.015,0.017,0.012
12105,-3.9330117378646,0.015,0.018,0.012
12136,3.1813507536401,0.015,0.019,0.012
12167,11.639799802928,0.015,0.02,0.012
12198,12.444548332804,0.015,0.021,0.012
12229,1.2127261089597,0.015,0.022,0.012
12523,0.796145373485,0.015,0,0.013
12524,-1.0909487266859,0.015,0.001,0.013
12570,-1.8018303579964,0.015,0.002,0.013
12601,-0.31052778652418,0.015,0.003,0.013
12632,2.1026835668516,0.015,0.004,0.013
12663,3.060892428854,0.015,0.005,0.013
12694,1.0948155670861,0.015,0.006,0.013
12725,-2.4936742956526,0.015,0.007,0.013
12756,-4.7389986695371,0.015,0.008,0.013
12787,-3.2435439625503,0.015,0.009,0.013
12818,1.0192935477507,0.015,0.01,0.013
12849,4.8345039918498,0.015,0.011,0.013
12880,4.5398425523771,0.015,0.012,0.013
12911,2.4921054141449,0.015,0.013,0.013
12942,-0.63584835390718,0.015,0.014,0.013
12973,-3.8902516574475,0.015,0.015,0.013
13004,-5.8232243261728,0.015,0.016,0.013
13035,-5.1435828065959,0.015,0.017,0.013
13066,-1.2357264909475,0.015,0.018,0.013
13097,6.7630025192553,0.015,0.019,0.013
13128,18.159739610434,0.015,0.02,0.013
13159,14.5607280977,0.015,0.021,0.013
13190,-7.7498165725367,0.015,0.022,0.013
13484,0.73216420103347,0.015,0,0.014
13485,-1.4701287314886,0.015,0.001,0.014
13531,-2.077609909735,0.015,0.002,0.014
13562,-0.24517202538196,0.015,0.003,0.014
13593,2.559161563704,0.015,0.004,0.014
13624,3.4764773257525,0.015,0.005,0.014
13655,1.1461817033479,0.015,0.006,0.014
13686,-2.9887104831751,0.015,0.007,0.014
13717,-5.2729475257008,0.015,0.008,0.014
13748,-3.4235257547885,0.015,0.009,0.014
13779,1.5993009823588,0.015,0.01,0.014
13810,4.9356727075651,0.015,0.011,0.014
13841,4.579475527234,0.015,0.012,0.014
13872,2.3555627653962,0.015,0.013,0.014
13903,-0.82643403499255,0.015,0.014,0.014
13934,-4.1750773651805,0.015,0.015,0.014
13965,-5.793641328547,0.015,0.016,0.014
13996,-4.7238087208359,0.015,0.017,0.014
14027,0.52203045273788,0.015,0.018,0.014
14058,8.2883284330919,0.015,0.019,0.014
14089,24.770349832047,0.015,0.02,0.014
14120,15.35429040746,0.015,0.021,0.014
14151,-15.294079153114,0.015,0.022,0.014
14445,0.68858671249588,0.015,0,0.015
14446,-1.5870057399248,0.015,0.001,0.015
14492,-2.201371438095,0.015,0.002,0.015
14523,-0.20171048212654,0.015,0.003,0.015
14554,2.6917835814132,0.015,0.004,0.015
14585,3.6512446256089,0.015,0.005,0.015
14616,1.1291609572473,0.015,0.006,0.015
14647,-3.1078457834216,0.015,0.007,0.015
14678,-5.5057360997698,0.015,0.008,0.015
14709,-3.3699555222774,0.015,0.009,0.015
14740,1.7032241207937,0.015,0.01,0.015
14771,4.9643608911933,0.015,0.011,0.015
14802,4.5722315667786,0.015,0.012,0.015
14833,2.360306458873,0.015,0.013,0.015
14864,-0.97210480020343,0.015,0.014,0.015
14895,-4.0461787134617,0.015,0.015,0.015
14926,-5.9558284439888,0.015,0.016,0.015
14957,-4.3400796331142,0.015,0.017,0.015
14988,1.2632074516343,0.015,0.018,0.015
15019,9.0537843522452,0.015,0.019,0.015
15050,26.849407157194,0.015,0.02,0.015
15081,16.419297530101,0.015,0.021,0.015
15112,-19.234284851944,0.015,0.022,0.015
15406,0.73216420103406,0.015,0,0.016
15407,-1.4701287314899,0.015,0.001,0.016
15453,-2.0776099097352,0.015,0.002,0.016
15484,-0.24517202538302,0.015,0.003,0.016
15515,2.5591615637014,0.015,0.004,0.016
15546,3.4764773257514,0.015,0.005,0.016
15577,1.1461817033481,0.015,0.006,0.016
15608,-2.9887104831744,0.015,0.007,0.016
15639,-5.2729475257023,0.015,0.008,0.016
15670,-3.4235257547883,0.015,0.009,0.016
15701,1.5993009823584,0.015,0.01,0.016
15732,4.9356727075617,0.015,0.011,0.016
15763,4.5794755272332,0.015,0.012,0.016
15794,2.3555627653945,0.015,0.013,0.016
15825,-0.82643403498954,0.015,0.014,0.016
15856,-4.1750773651854,0.015,0.015,0.016
15887,-5.7936413285455,0.015,0.016,0.016
15918,-4.7238087208374,0.015,0.017,0.016
15949,0.5220304527347,0.015,0.018,0.016
15980,8.2883284330858,0.015,0.019,0.016
16011,24.770349832051,0.015,0.02,0.016
16042,15.354290407459,0.015,0.021,0.016
16073,-15.294079153095,0.015,0.022,0.016
16367,0.79614537348482,0.015,0,0.017
16368,-1.0909487266874,0.015,0.001,0.017
16414,-1.8018303579978,0.015,0.002,0.017
16445,-0.31052778652621,0.015,0.003,0.017
16476,2.1026835668495,0.015,0.004,0.017
16507,3.060892428854,0.015,0.005,0.017
16538,1.0948155670866,0.015,0.006,0.017
16569,-2.4936742956528,0.015,0.007,0.017
16600,-4.7389986695359,0.015,0.008,0.017
16631,-3.2435439625496,0.015,0.009,0.017
16662,1.0192935477491,0.015,0.01,0.017
16693,4.8345039918463,0.015,0.011,0.017
16724,4.5398425523738,0.015,0.012,0.017
16755,2.4921054141462,0.015,0.013,0.017
16786,-0.63584835390759,0.015,0.014,0.017
16817,-3.8902516574485,0.015,0.015,0.017
16848,-5.8232243261737,0.015,0.016,0.017
16879,-5.1435828065971,0.015,0.017,0.017
16910,-1.2357264909495,0.015,0.018,0.017
16941,6.7630025192517,0.015,0.019,0.017
16972,18.159739610434,0.015,0.02,0.017
17003,14.560728097707,0.015,0.021,0.017
17034,-7.7498165725293,0.015,0.022,0.017
17328,0.92096942703452,0.015,0,0.018
17329,-0.60151258386077,0.015,0.001,0.018
17375,-1.3803025432694,0.015,0.002,0.018
17406,-0.46045444995922,0.015,0.003,0.018
17437,1.4588225561048,0.015,0.004,0.018
17468,2.3807604245738,0.015,0.005,0.018
17499,1.076944602381,0.015,0.006,0.018
17530,-1.7757371698077,0.015,0.007,0.018
17561,-3.731346559512,0.015,0.008,0.018
17592,-2.9012696387089,0.015,0.009,0.018
17623,0.47262287927151,0.015,0.01,0.018
17654,3.8435320198248,0.015,0.011,0.018
17685,4.4641318103736,0.015,0.012,0.018
17716,2.7471571998377,0.015,0.013,0.018
17747,-0.18717116791107,0.015,0.014,0.018
17778,-3.3518418001204,0.015,0.015,0.018
17809,-5.7434980414559,0.015,0.016,0.018
17840,-5.8188757450048,0.015,0.017,0.018
17871,-3.9330117378648,0.015,0.018,0.018
17902,3.1813507536386,0.015,0.019,0.018
17933,11.639799802929,0.015,0.02,0.018
17964,12.444548332803,0.015,0.021,0.018
17995,1.2127261089693,0.015,0.022,0.018
18289,1.0071679218867,0.015,0,0.019
18290,-0.05265919414108,0.015,0.001,0.019
18336,-0.9376177256707,0.015,0.002,0.019
18367,-0.58805229287359,0.015,0.003,0.019
18398,0.68527778853545,0.015,0.004,0.019
18429,1.6055309916189,0.015,0.005,0.019
18460,0.99133987360851,0.015,0.006,0.019
18491,-0.85988330789823,0.015,0.007,0.019
18522,-2.4509421806896,0.015,0.008,0.019
18553,-2.2158834997883,0.015,0.009,0.019
18584,-0.055271683014802,0.015,0.01,0.019
18615,2.4085250371003,0.015,0.011,0.019
18646,3.6409305904539,0.015,0.012,0.019
18677,2.7599016559524,0.015,0.013,0.019
18708,0.46996400384181,0.015,0.014,0.019
18739,-2.3768022179977,0.015,0.015,0.019
18770,-4.7103861656075,0.015,0.016,0.019
18801,-5.9454457201602,0.015,0.017,0.019
18832,-6.074788612124,0.015,0.018,0.019
18863,-1.3710805586529,0.015,0.019,0.019
18894,5.6422344366258,0.015,0.02,0.019
18925,9.120339751097,0.015,0.021,0.019
18956,6.701466839265,0.015,0.022,0.019
19250,1.0410786178932,0.015,0,0.02
19251,0.40413908066993,0.015,0.001,0.02
19297,-0.45089409590117,0.015,0.002,0.02
19328,-0.65262358752135,0.015,0.003,0.02
19359,0.018477659041645,0.015,0.004,0.02
19390,0.80250819747769,0.015,0.005,0.02
19421,0.85724529014521,0.015,0.006,0.02
19452,-0.028223266798352,0.015,0.007,0.02
19483,-1.0827930783753,0.015,0.008,0.02
19514,-1.3365307292859,0.015,0.009,0.02
19545,-0.47340645832779,0.015,0.01,0.02
19576,1.027685587855,0.015,0.011,0.02
19607,2.1450025219226,0.015,0.012,0.02
19638,2.1597693228176,0.015,0.013,0.02
19669,1.2516926716857,0.015,0.014,0.02
19700,-0.35033398335693,0.015,0.015,0.02
19731,-2.1792976299379,0.015,0.016,0.02
19762,-4.431687271886,0.015,0.017,0.02
19793,-5.6437564626448,0.015,0.018,0.02
19824,-4.2372113558936,0.015,0.019,0.02
19855,0.074802258206039,0.015,0.02,0.02
19886,4.5608505462311,0.015,0.021,0.02
19917,6.6912553672846,0.015,0.022,0.02
20211,0.90259478145136,0.015,0,0.021
20212,0.74328396208602,0.015,0.001,0.021
20258,0.022117998181751,0.015,0.002,0.021
20289,-0.49775642503342,0.015,0.003,0.021
20320,-0.40053010632515,0.015,0.004,0.021
20351,0.1633590440847,0.015,0.005,0.021
20382,0.59024571887444,0.015,0.006,0.021
20413,0.51591408767926,0.015,0.007,0.021
20444,0.015682473100559,0.015,0.008,0.021
20475,-0.48059349960218,0.015,0.009,0.021
20506,-0.60144693878033,0.015,0.01,0.021
20537,-0.28422516110896,0.015,0.011,0.021
20568,0.31312496298609,0.015,0.012,0.021
20599,1.0552638084179,0.015,0.013,0.021
20630,1.6006108393964,0.015,0.014,0.021
20661,1.831041949346,0.015,0.015,0.021
20692,0.97900036690464,0.015,0.016,0.021
20723,-1.0021461580842,0.015,0.017,0.021
20754,-3.3507163002669,0.015,0.018,0.021
20785,-4.2494167505539,0.015,0.019,0.021
20816,-3.0425676828102,0.015,0.02,0.021
20847,-0.26053286870437,0.015,0.021,0.021
20878,2.8758813227564,0.015,0.022,0.021
21172,0.58953477458799,0.015,0,0.022
21173,0.86751018050497,0.015,0.001,0.022
21219,0.49250116106332,0.015,0.002,0.022
21250,-0.11740750307877,0.015,0.003,0.022
21281,-0.40591731121407,0.015,0.004,0.022
21312,-0.22241952652686,0.015,0.005,0.022
21343,0.24165302482795,0.015,0.006,0.022
21374,0.59130096532476,0.015,0.007,0.022
21405,0.58485262812785,0.015,0.008,0.022
21436,0.17239804668772,0.015,0.009,0.022
21467,-0.48564437968738,0.015,0.01,0.022
21498,-1.0973940040867,0.015,0.011,0.022
21529,-1.2258484486929,0.015,0.012,0.022
21560,-0.58260867150268,0.015,0.013,0.022
21591,0.93836806846293,0.015,0.014,0.022
21622,2.5486852631879,0.015,0.015,0.022
21653,3.3502776154857,0.015,0.016,0.022
21684,2.5168465118632,0.015,0.017,0.022
21715,0.41764716527373,0.015,0.018,0.022
21746,-1.9647540148424,0.015,0.019,0.022
21777,-3.2872356229844,0.015,0.02,0.022
21808,-3.034355766003,0.015,0.021,0.022
21839,-1.5431847638902,0.015,0.022,0.022
22133,0.089395383976307,0.015,0,0.023
22134,0.77709101179812,0.015,0.001,0.023
22180,0.84022250489301,0.015,0.002,0.023
22211,0.44705325429747,0.015,0.003,0.023
22242,-0.037121076360451,0.015,0.004,0.023
22273,-0.25266668700421,0.015,0.005,0.023
22304,-0.11897896361123,0.015,0.006,0.023
22335,0.24476528187819,0.015,0.007,0.023
22366,0.53956668674812,0.015,0.008,0.023
22397,0.47742046007521,0.015,0.009,0.023
22428,-0.11431752456211,0.015,0.01,0.023
22459,-1.0633003048128,0.015,0.011,0.023
22490,-1.8939144697488,0.015,0.012,0.023
22521,-1.8870445215515,0.015,0.013,0.023
22552,-0.7631354383256,0.015,0.014,0.023
22583,1.2738123363801,0.015,0.015,0.023
22614,3.1763414415372,0.015,0.016,0.023
22645,3.9775219716276,0.015,0.017,0.023
22676,3.1070694939824,0.015,0.018,0.023
22707,1.0447468992924,0.015,0.019,0.023
22738,-1.3077345478611,0.015,0.02,0.023
22769,-2.956287682004,0.015,0.021,0.023
22800,-3.3947310391939,0.015,0.022,0.023
23094,-0.45996405863372,0.015,0,0.024
23095,0.44111958045442,0.015,0.001,0.024
23141,0.97176228206344,0.015,0.002,0.024
23172,0.97187393200647,0.015,0.003,0.024
23203,0.57153365251827,0.015,0.004,0.024
23234,0.030139384735342,0.015,0.005,0.024
23265,-0.32606481546347,0.015,0.006,0.024
23296,-0.31653573662373,0.015,0.007,0.024
23327,0.030858772503098,0.015,0.008,0.024
23358,0.39880544025038,0.015,0.009,0.024
23389,0.38448831583801,0.015,0.01,0.024
23420,-0.27184662785499,0.015,0.011,0.024
23451,-1.3357047119298,0.015,0.012,0.024
23482,-2.2289912789868,0.015,0.013,0.024
23513,-2.1998721356103,0.015,0.014,0.024
23544,-1.0552882609965,0.015,0.015,0.024
23575,0.86515466685462,0.015,0.016,0.024
23606,2.6063077935898,0.015,0.017,0.024
23637,3.3760246347417,0.015,0.018,0.024
23668,2.7754038882381,0.015,0.019,0.024
23699,1.1687309500046,0.015,0.02,0.024
23730,-0.71937290345593,0.015,0.021,0.024
23761,-2.1638694295075,0.015,0.022,0.024
24055,-0.91469361451426,0.015,0,0.025
24056,-0.053565665681792,0.015,0.001,0.025
24102,0.77064233472052,0.015,0.002,0.025
24133,1.2421159253285,0.015,0.003,0.025
24164,1.135076160629,0.015,0.004,0.025
24195,0.52140503062694,0.015,0.005,0.025
24226,-0.26929786393172,0.015,0.006,0.025
24257,-0.75749909790291,0.015,0.007,0.025
24288,-0.64000802286948,0.015,0.008,0.025
24319,0.011043873109214,0.015,0.009,0.025
24350,0.69259819194385,0.015,0.01,0.025
24381,0.81653109736163,0.015,0.011,0.025
24412,0.057643175371791,0.015,0.012,0.025
24443,-1.2778880057795,0.015,0.013,0.025
24474,-2.5049419211229,0.015,0.014,0.025
24505,-2.8276573681325,0.015,0.015,0.025
24536,-2.0000226567636,0.015,0.016,0.025
24567,-0.31583850755008,0.015,0.017,0.025
24598,1.4173299476787,0.015,0.018,0.025
24629,2.4884789199588,0.015,0.019,0.025
24660,2.5226319177214,0.015,0.02,0.025
24691,1.711325944222,0.015,0.021,0.025
24722,0.60311242458278,0.015,0.022,0.025
25016,-1.0966763270952,0.015,0,0.026
25017,-0.58779364223393,0.015,0.001,0.026
25063,0.27264286766226,0.015,0.002,0.026
25094,1.0838507974116,0.015,0.003,0.026
25125,1.4042975758445,0.015,0.004,0.026
