id,integral_strain_stress2,x,y,z
0,1.4625796883571e-11,0.00025,0.00025,0
1,8.5724748349179e-12,0.00075,0.00025,0
2,6.695246604613e-12,0.00125,0.00025,0
3,4.5213172845934e-12,0.00175,0.00025,0
4,2.9200812402791e-12,0.00225,0.00025,0
5,1.8111829821648e-12,0.00275,0.00025,0
6,9.2982707747454e-13,0.00325,0.00025,0
7,3.6573084600194e-13,0.00375,0.00025,0
8,-1.5902738501817e-13,0.00425,0.00025,0
9,-4.6510255027469e-13,0.00475,0.00025,0
10,-8.1694044473961e-13,0.00525,0.00025,0
11,-9.6076409476743e-13,0.00575,0.00025,0
12,-1.1659564566196e-12,0.00625,0.00025,0
13,-1.1229743001194e-12,0.00675,0.00025,0
14,-1.1209989704369e-12,0.00725,0.00025,0
15,-8.0762277352588e-13,0.00775,0.00025,0
16,-4.9671074672237e-13,0.00825,0.00025,0
17,1.9873149400669e-13,0.00875,0.00025,0
18,9.3874093367362e-13,0.00925,0.00025,0
19,2.1358520455894e-12,0.00975,0.00025,0
20,3.4177016314359e-12,0.01025,0.00025,0
21,5.2120204401144e-12,0.01075,0.00025,0
22,7.0956274516548e-12,0.01125,0.00025,0
23,9.5128320442331e-12,0.01175,0.00025,0
24,1.1944146863311e-11,0.01225,0.00025,0
25,1.4907526304094e-11,0.01275,0.00025,0
26,1.7624353339987e-11,0.01325,0.00025,0
27,2.1059337337047e-11,0.01375,0.00025,0
28,2.2932294564454e-11,0.01425,0.00025,0
29,2.6619692696804e-11,0.01475,0.00025,0
30,2.6619692696802e-11,0.01525,0.00025,0
31,2.2932294564454e-11,0.01575,0.00025,0
32,2.1059337337043e-11,0.01625,0.00025,0
33,1.7624353339983e-11,0.01675,0.00025,0
34,1.4907526304091e-11,0.01725,0.00025,0
35,1.1944146863308e-11,0.01775,0.00025,0
36,9.5128320442276e-12,0.01825,0.00025,0
37,7.0956274516525e-12,0.01875,0.00025,0
38,5.2120204401114e-12,0.01925,0.00025,0
39,3.4177016314339e-12,0.01975,0.00025,0
40,2.1358520455862e-12,0.02025,0.00025,0
41,9.3874093367083e-13,0.02075,0.00025,0
42,1.987314940035e-13,0.02125,0.00025,0
43,-4.9671074672358e-13,0.02175,0.00025,0
44,-8.0762277352635e-13,0.02225,0.00025,0
45,-1.1209989704356e-12,0.02275,0.00025,0
46,-1.1229743001199e-12,0.02325,0.00025,0
47,-1.1659564566192e-12,0.02375,0.00025,0
48,-9.6076409476735e-13,0.02425,0.00025,0
49,-8.1694044473934e-13,0.02475,0.00025,0
50,-4.6510255027392e-13,0.02525,0.00025,0
51,-1.5902738501693e-13,0.02575,0.00025,0
52,3.6573084600346e-13,0.02625,0.00025,0
53,9.2982707747646e-13,0.02675,0.00025,0
54,1.8111829821652e-12,0.02725,0.00025,0
55,2.92008124028e-12,0.02775,0.00025,0
56,4.5213172845948e-12,0.02825,0.00025,0
