x,y,z,value
0,0,0.015,-4.7541994689847e-08
0.001,0,0.015,3.39701799702149e-07
0.001,0.001,0.015,8.43064491774975e-07
0,0.001,0.015,5.16579166331598e-07
0.002,0,0.015,7.69333110152273e-07
0.002,0.001,0.015,7.45551524587983e-07
0.003,0,0.015,1.03027132245367e-06
0.003,0.001,0.015,1.95752193881462e-07
0.004,0,0.015,8.64315656086051e-07
0.004,0.001,0.015,-4.54421466084546e-07
0.005,0,0.015,5.42383228876675e-07
0.005,0.001,0.015,-1.1885861197066e-06
0.006,0,0.015,-9.25302365250956e-08
0.006,0.001,0.015,-1.52220641815002e-06
0.007,0,0.015,-5.00467533910043e-07
0.007,0.001,0.015,-1.78553722754818e-06
0.008,0,0.015,-1.02926846621038e-06
0.008,0.001,0.015,-1.61845463894336e-06
0.009,0,0.015,-1.09662287333734e-06
0.009,0.001,0.015,-1.73958993742971e-06
0.01,0,0.015,-1.42304672092115e-06
0.01,0.001,0.015,-1.59807884903506e-06
0.011,0,0.015,-1.25724140154476e-06
0.011,0.001,0.015,-2.05547039643019e-06
0.012,0,0.015,-1.58903700460002e-06
0.012,0.001,0.015,-2.0968650804064e-06
0.013,0,0.015,-1.3803079675397e-06
0.013,0.001,0.015,-2.70571015794386e-06
0.014,0,0.015,-1.71974894045173e-06
0.014,0.001,0.015,-2.64304647092487e-06
0.015,0,0.015,-1.45753049792769e-06
0.015,0.001,0.015,-3.02385086159704e-06
0.016,0,0.015,-1.71974894042405e-06
0.016,0.001,0.015,-2.64304647100148e-06
0.017,0,0.015,-1.38030796753451e-06
0.017,0.001,0.015,-2.70571015797814e-06
0.018,0,0.015,-1.58903700460852e-06
0.018,0.001,0.015,-2.09686508039071e-06
0.019,0,0.015,-1.25724140155481e-06
0.019,0.001,0.015,-2.05547039643028e-06
0.02,0,0.015,-1.42304672089843e-06
0.02,0.001,0.015,-1.59807884911428e-06
0.021,0,0.015,-1.09662287333911e-06
0.021,0.001,0.015,-1.73958993749313e-06
0.022,0,0.015,-1.02926846620499e-06
0.022,0.001,0.015,-1.61845463895901e-06
0.023,0,0.015,-5.00467533928448e-07
0.023,0.001,0.015,-1.78553722752795e-06
0.024,0,0.015,-9.25302365593428e-08
0.024,0.001,0.015,-1.52220641815344e-06
0.025,0,0.015,5.42383228858175e-07
0.025,0.001,0.015,-1.18858611973551e-06
0.026,0,0.015,8.64315656080745e-07
0.026,0.001,0.015,-4.5442146608729e-07
0.027,0,0.015,1.03027132245378e-06
0.027,0.001,0.015,1.95752193883996e-07
0.028,0,0.015,7.69333110166899e-07
0.028,0.001,0.015,7.45551524590565e-07
0.029,0,0.015,3.39701799705749e-07
0.029,0.001,0.015,8.43064491771473e-07
0.03,0,0.015,-4.75419946832528e-08
0.03,0.001,0.015,5.1657916633473e-07
0.001,0.002,0.015,6.07163243676348e-07
0,0.002,0.015,6.15995899927055e-07
0.002,0.002,0.015,-9.11236111452891e-08
0.003,0.002,0.015,-9.86540644237279e-07
0.004,0.002,0.015,-1.86226388232545e-06
0.005,0.002,0.015,-2.19328078939689e-06
0.006,0.002,0.015,-2.18816224979546e-06
0.007,0.002,0.015,-1.60674229483043e-06
0.008,0.002,0.015,-1.19109421484333e-06
0.009,0.002,0.015,-6.50387673691423e-07
0.01,0.002,0.015,-8.13661667728834e-07
0.011,0.002,0.015,-8.1050184432822e-07
0.012,0.002,0.015,-1.5090166623134e-06
0.013,0.002,0.015,-1.60589484751237e-06
0.014,0.002,0.015,-2.20990423282064e-06
0.015,0.002,0.015,-1.99077556979643e-06
0.016,0.002,0.015,-2.20990423278609e-06
0.017,0.002,0.015,-1.6058948475256e-06
0.018,0.002,0.015,-1.50901666235038e-06
0.019,0.002,0.015,-8.10501844402311e-07
0.02,0.002,0.015,-8.13661667731653e-07
0.021,0.002,0.015,-6.50387673709882e-07
0.022,0.002,0.015,-1.19109421491481e-06
0.023,0.002,0.015,-1.60674229487814e-06
0.024,0.002,0.015,-2.18816224980335e-06
0.025,0.002,0.015,-2.19328078938642e-06
0.026,0.002,0.015,-1.8622638823069e-06
0.027,0.002,0.015,-9.86540644224099e-07
0.028,0.002,0.015,-9.11236111665259e-08
0.029,0.002,0.015,6.07163243678974e-07
0.03,0.002,0.015,6.15995899930848e-07
0.001,0.003,0.015,-2.51331604591769e-07
0,0.003,0.015,2.1520266965017e-07
0.002,0.003,0.015,-1.09011281915776e-06
0.003,0.003,0.015,-1.91174958243586e-06
0.004,0.003,0.015,-2.18286532141395e-06
0.005,0.003,0.015,-1.9734043325932e-06
0.006,0.003,0.015,-1.07434063782488e-06
0.007,0.003,0.015,-1.76641180863252e-07
0.008,0.003,0.015,8.36591027364965e-07
0.009,0.003,0.015,1.15925797820986e-06
0.01,0.003,0.015,1.46817772228636e-06
0.011,0.003,0.015,1.030908975734e-06
0.012,0.003,0.015,1.0972154744877e-06
0.013,0.003,0.015,5.50360313227822e-07
0.014,0.003,0.015,7.98519513700279e-07
0.015,0.003,0.015,4.01904030314189e-07
0.016,0.003,0.015,7.98519513665563e-07
0.017,0.003,0.015,5.50360313201394e-07
0.018,0.003,0.015,1.09721547441924e-06
0.019,0.003,0.015,1.03090897567749e-06
0.02,0.003,0.015,1.4681777222254e-06
0.021,0.003,0.015,1.15925797816724e-06
0.022,0.003,0.015,8.36591027370115e-07
0.023,0.003,0.015,-1.76641180836946e-07
0.024,0.003,0.015,-1.07434063780668e-06
0.025,0.003,0.015,-1.97340433257457e-06
0.026,0.003,0.015,-2.18286532140581e-06
0.027,0.003,0.015,-1.91174958241445e-06
0.028,0.003,0.015,-1.09011281913119e-06
0.029,0.003,0.015,-2.51331604583841e-07
0.03,0.003,0.015,2.15202669665234e-07
0.001,0.004,0.015,-1.11175855827512e-06
0,0.004,0.015,-4.88038030020281e-07
0.002,0.004,0.015,-1.64208041558741e-06
0.003,0.004,0.015,-1.67078259455597e-06
0.004,0.004,0.015,-1.22127484832625e-06
0.005,0.004,0.015,-1.40241436218506e-07
0.006,0.004,0.015,9.74716357377125e-07
0.007,0.004,0.015,2.16334690892564e-06
0.008,0.004,0.015,2.68309850937776e-06
0.009,0.004,0.015,3.10564025248364e-06
0.01,0.004,0.015,2.89802783282266e-06
0.011,0.004,0.015,3.2051622006218e-06
0.012,0.004,0.015,3.055102150616e-06
0.013,0.004,0.015,3.78705852636561e-06
0.014,0.004,0.015,3.67527986461528e-06
0.015,0.004,0.015,4.23869607247697e-06
0.016,0.004,0.015,3.67527986459693e-06
0.017,0.004,0.015,3.78705852629413e-06
0.018,0.004,0.015,3.0551021505709e-06
0.019,0.004,0.015,3.20516220060061e-06
0.02,0.004,0.015,2.89802783284621e-06
0.021,0.004,0.015,3.10564025257349e-06
0.022,0.004,0.015,2.68309850949931e-06
