id,integral_strain_stress,x,y,z
0,-8.6134770440704e-08,0.001,0.001,0.001
1,-2.6086261907857e-07,0.003,0.001,0.001
2,8.9684392827089e-08,0.005,0.001,0.001
3,5.6321483856288e-07,0.007,0.001,0.001
4,6.6378664751434e-07,0.009,0.001,0.001
5,3.6818718522374e-07,0.011,0.001,0.001
6,1.0332409156664e-08,0.013,0.001,0.001
7,-4.0071969675308e-07,0.015,0.001,0.001
8,-5.5270786115037e-07,0.017,0.001,0.001
9,-6.260599389853e-07,0.019,0.001,0.001
10,-5.5254646863573e-07,0.021,0.001,0.001
11,-3.5008855621805e-07,0.023,0.001,0.001
12,-9.5361963598683e-08,0.025,0.001,0.001
13,1.013609937306e-07,0.027,0.001,0.001
14,4.3989227579103e-08,0.029,0.001,0.001
15,-2.4356539315181e-07,0.001,0.003,0.001
16,1.5641081494149e-07,0.003,0.003,0.001
17,7.3063811026019e-07,0.005,0.003,0.001
18,7.8895084135498e-07,0.007,0.003,0.001
19,4.0056418764903e-07,0.009,0.003,0.001
20,-2.8257086989251e-07,0.011,0.003,0.001
21,-6.949736152987e-07,0.013,0.003,0.001
22,-9.0157526870332e-07,0.015,0.003,0.001
23,-9.1829882729905e-07,0.017,0.003,0.001
24,-8.2201477262353e-07,0.019,0.003,0.001
25,-8.3479338668963e-07,0.021,0.003,0.001
26,-7.2403330439366e-07,0.023,0.003,0.001
27,-5.6212304929165e-07,0.025,0.003,0.001
28,-1.9471701150586e-07,0.027,0.003,0.001
29,8.1108597388073e-08,0.029,0.003,0.001
30,-2.1721883313981e-07,0.001,0.005,0.001
31,5.7170396450263e-07,0.003,0.005,0.001
32,1.0147222845048e-06,0.005,0.005,0.001
33,6.518999927792e-07,0.007,0.005,0.001
34,2.5281041232872e-09,0.009,0.005,0.001
35,-5.1656091647471e-07,0.011,0.005,0.001
36,-6.5286963684092e-07,0.013,0.005,0.001
37,-4.0692725820775e-07,0.015,0.005,0.001
38,-1.6685015973422e-07,0.017,0.005,0.001
39,4.209763441446e-08,0.019,0.005,0.001
40,-2.9086161962741e-08,0.021,0.005,0.001
41,-2.7331424115666e-07,0.023,0.005,0.001
42,-5.4869362029377e-07,0.025,0.005,0.001
43,-4.7298422898824e-07,0.027,0.005,0.001
44,-1.8021235363408e-08,0.029,0.005,0.001
45,-5.2525509766956e-08,0.001,0.007,0.001
46,9.5769243680216e-07,0.003,0.007,0.001
47,9.7551283982555e-07,0.005,0.007,0.001
48,2.7479197972378e-07,0.007,0.007,0.001
49,-4.9832982710679e-07,0.009,0.007,0.001
50,-7.0807487462614e-07,0.011,0.007,0.001
51,-5.4107624800889e-07,0.013,0.007,0.001
52,-6.0633988897702e-09,0.015,0.007,0.001
53,3.1215379281179e-07,0.017,0.007,0.001
54,6.8740727287412e-07,0.019,0.007,0.001
55,7.8791410088052e-07,0.021,0.007,0.001
56,5.281734813173e-07,0.023,0.007,0.001
57,2.8403691729592e-08,0.025,0.007,0.001
58,-3.7804168260839e-07,0.027,0.007,0.001
59,-1.7910969466278e-07,0.029,0.007,0.001
60,2.0857092848113e-07,0.001,0.009,0.001
61,1.3830526946442e-06,0.003,0.009,0.001
62,7.6222479255196e-07,0.005,0.009,0.001
63,-6.3938829181221e-07,0.007,0.009,0.001
64,-1.5445879572738e-06,0.009,0.009,0.001
65,-1.5713987914283e-06,0.011,0.009,0.001
66,-1.1663307582631e-06,0.013,0.009,0.001
67,-6.5074012707415e-07,0.015,0.009,0.001
68,-2.7791559215453e-07,0.017,0.009,0.001
69,1.2567466402064e-07,0.019,0.009,0.001
70,5.5702290797103e-07,0.021,0.009,0.001
71,7.496034894927e-07,0.023,0.009,0.001
72,5.8744616481339e-07,0.025,0.009,0.001
73,1.0306878093224e-08,0.027,0.009,0.001
74,-2.2622573191605e-07,0.029,0.009,0.001
75,5.6229201065257e-07,0.001,0.011,0.001
76,1.7223913705317e-06,0.003,0.011,0.001
77,2.0592813548081e-07,0.005,0.011,0.001
78,-2.0710291563339e-06,0.007,0.011,0.001
79,-3.0614386315359e-06,0.009,0.011,0.001
80,-2.8000027767781e-06,0.011,0.011,0.001
81,-2.0741605773784e-06,0.013,0.011,0.001
82,-1.6008144110643e-06,0.015,0.011,0.001
83,-1.2834684276329e-06,0.017,0.011,0.001
84,-9.8660069481353e-07,0.019,0.011,0.001
85,-5.2468071716504e-07,0.021,0.011,0.001
86,1.6414067889983e-07,0.023,0.011,0.001
87,5.1927459207476e-07,0.025,0.011,0.001
88,4.1441336400668e-07,0.027,0.011,0.001
89,-1.1349351935112e-07,0.029,0.011,0.001
90,9.0021426029818e-07,0.001,0.013,0.001
91,1.7363738598207e-06,0.003,0.013,0.001
92,-7.2936358084499e-07,0.005,0.013,0.001
93,-3.4094502755622e-06,0.007,0.013,0.001
94,-4.1890744230943e-06,0.009,0.013,0.001
95,-3.3140686325155e-06,0.011,0.013,0.001
96,-2.1745028407562e-06,0.013,0.013,0.001
97,-1.6146330838138e-06,0.015,0.013,0.001
98,-1.4984714164252e-06,0.017,0.013,0.001
99,-1.5184556074324e-06,0.019,0.013,0.001
100,-1.3883622781621e-06,0.021,0.013,0.001
101,-8.2265564484384e-07,0.023,0.013,0.001
102,5.4760629976026e-08,0.025,0.013,0.001
103,4.7474310338748e-07,0.027,0.013,0.001
104,1.2122498637917e-07,0.029,0.013,0.001
105,1.0701674482097e-06,0.001,0.015,0.001
106,1.3532110451986e-06,0.003,0.015,0.001
107,-1.6175843698678e-06,0.005,0.015,0.001
108,-3.9069114211042e-06,0.007,0.015,0.001
109,-4.1892968458672e-06,0.009,0.015,0.001
110,-2.6175379787635e-06,0.011,0.015,0.001
111,-1.1423827418954e-06,0.013,0.015,0.001
112,-4.6832593863598e-07,0.015,0.015,0.001
113,-5.4393087649945e-07,0.017,0.015,0.001
114,-1.0732527601131e-06,0.019,0.015,0.001
115,-1.5585544675932e-06,0.021,0.015,0.001
116,-1.4300693819155e-06,0.023,0.015,0.001
117,-5.6151059219364e-07,0.025,0.015,0.001
118,3.4464771528192e-07,0.027,0.015,0.001
119,3.3878858469829e-07,0.029,0.015,0.001
120,1.0530931940034e-06,0.001,0.017,0.001
121,7.8012696477226e-07,0.003,0.017,0.001
122,-1.8742106419695e-06,0.005,0.017,0.001
123,-3.559477196764e-06,0.007,0.017,0.001
124,-3.2734526395426e-06,0.009,0.017,0.001
125,-1.3129908499918e-06,0.011,0.017,0.001
126,1.9543650930049e-07,0.013,0.017,0.001
127,1.0447256290872e-06,0.015,0.017,0.001
128,7.1184847965136e-07,0.017,0.017,0.001
129,-2.1207512431662e-07,0.019,0.017,0.001
130,-1.2485180329992e-06,0.021,0.017,0.001
131,-1.6176910145416e-06,0.023,0.017,0.001
132,-9.6218310078648e-07,0.025,0.017,0.001
133,1.7748147870048e-07,0.027,0.017,0.001
134,4.7147191858329e-07,0.029,0.017,0.001
135,8.4263434530632e-07,0.001,0.019,0.001
136,3.5717512296401e-07,0.003,0.019,0.001
137,-1.6029935297046e-06,0.005,0.019,0.001
138,-2.7195266387978e-06,0.007,0.019,0.001
139,-2.2794566313561e-06,0.009,0.019,0.001
140,-5.1276759460649e-07,0.011,0.019,0.001
141,8.7183942638378e-07,0.013,0.019,0.001
142,1.6312213349503e-06,0.015,0.019,0.001
143,1.3281102616576e-06,0.017,0.019,0.001
144,2.3041275117018e-07,0.019,0.019,0.001
145,-1.0291855120653e-06,0.021,0.019,0.001
146,-1.6648862059359e-06,0.023,0.019,0.001
147,-1.0307991602728e-06,0.025,0.019,0.001
148,1.1237276387549e-07,0.027,0.019,0.001
149,5.0857398681574e-07,0.029,0.019,0.001
150,5.7981744674171e-07,0.001,0.021,0.001
151,1.7309784355656e-07,0.003,0.021,0.001
152,-1.099416578684e-06,0.005,0.021,0.001
153,-1.8910160297513e-06,0.007,0.021,0.001
154,-1.7647884594352e-06,0.009,0.021,0.001
155,-6.7937785589092e-07,0.011,0.021,0.001
156,3.4902624050806e-07,0.013,0.021,0.001
157,1.0285198951996e-06,0.015,0.021,0.001
158,8.8498564639269e-07,0.017,0.021,0.001
159,-6.5445280925059e-08,0.019,0.021,0.001
160,-1.2234586756533e-06,0.021,0.021,0.001
161,-1.6768331502009e-06,0.023,0.021,0.001
162,-9.1822742395323e-07,0.025,0.021,0.001
163,2.229644498439e-07,0.027,0.021,0.001
164,4.9213476218874e-07,0.029,0.021,0.001
165,3.7682877265221e-07,0.001,0.023,0.001
166,1.4073613719554e-07,0.003,0.023,0.001
167,-6.1757985251386e-07,0.005,0.023,0.001
168,-1.1874240736538e-06,0.007,0.023,0.001
169,-1.6497635991272e-06,0.009,0.023,0.001
170,-1.3965001779062e-06,0.011,0.023,0.001
171,-9.6198017599968e-07,0.013,0.023,0.001
172,-4.5289704166922e-07,0.015,0.023,0.001
173,-3.1329238862674e-07,0.017,0.023,0.001
174,-9.3169133448369e-07,0.019,0.023,0.001
175,-1.5459389208388e-06,0.021,0.023,0.001
176,-1.6189766614235e-06,0.023,0.023,0.001
177,-6.4082329055556e-07,0.025,0.023,0.001
178,3.9216780191765e-07,0.027,0.023,0.001
179,4.1853726520142e-07,0.029,0.023,0.001
180,2.1266069207401e-07,0.001,0.025,0.001
181,1.2748527646357e-07,0.003,0.025,0.001
182,-2.053243362845e-07,0.005,0.025,0.001
183,-5.9686414312126e-07,0.007,0.025,0.001
184,-1.3624479372099e-06,0.009,0.025,0.001
185,-1.8374944947598e-06,0.011,0.025,0.001
186,-2.1467357215471e-06,0.013,0.025,0.001
187,-1.9136513756066e-06,0.015,0.025,0.001
188,-1.6299514236293e-06,0.017,0.025,0.001
189,-1.7978338844715e-06,0.019,0.025,0.001
190,-1.6288849897212e-06,0.021,0.025,0.001
