id,integral_strain_stress1,x,y,z
0,3.0823838757909e-11,0.00025,0.00025,0
1,1.8421027036385e-11,0.00075,0.00025,0
2,1.5564917789638e-11,0.00125,0.00025,0
3,1.2104177752957e-11,0.00175,0.00025,0
4,9.887502003001e-12,0.00225,0.00025,0
5,8.2304162019214e-12,0.00275,0.00025,0
6,6.1024518808289e-12,0.00325,0.00025,0
7,4.7109346066496e-12,0.00375,0.00025,0
8,2.3498948721865e-12,0.00425,0.00025,0
9,9.9029280643748e-13,0.00475,0.00025,0
10,-1.6936792596833e-12,0.00525,0.00025,0
11,-3.0780048186067e-12,0.00575,0.00025,0
12,-6.1178048385212e-12,0.00625,0.00025,0
13,-7.4984633269069e-12,0.00675,0.00025,0
14,-1.0874829450552e-11,0.00725,0.00025,0
15,-1.217585530256e-11,0.00775,0.00025,0
16,-1.5848747252636e-11,0.00825,0.00025,0
17,-1.6986538423379e-11,0.00875,0.00025,0
18,-2.0933125824239e-11,0.00925,0.00025,0
19,-2.1857389006395e-11,0.00975,0.00025,0
20,-2.6149338258562e-11,0.01025,0.00025,0
21,-2.6934686966715e-11,0.01075,0.00025,0
22,-3.1940305295106e-11,0.01125,0.00025,0
23,-3.2968184315375e-11,0.01175,0.00025,0
24,-3.9772754495593e-11,0.01225,0.00025,0
25,-4.1811705828545e-11,0.01275,0.00025,0
26,-5.2894326767565e-11,0.01325,0.00025,0
27,-5.4820873975618e-11,0.01375,0.00025,0
28,-7.5711695257334e-11,0.01425,0.00025,0
29,-5.4642568097912e-11,0.01475,0.00025,0
30,-5.4642568097691e-11,0.01525,0.00025,0
31,-7.5711695257246e-11,0.01575,0.00025,0
32,-5.4820873975536e-11,0.01625,0.00025,0
33,-5.2894326767507e-11,0.01675,0.00025,0
34,-4.18117058285e-11,0.01725,0.00025,0
35,-3.9772754495576e-11,0.01775,0.00025,0
36,-3.2968184315369e-11,0.01825,0.00025,0
37,-3.1940305295121e-11,0.01875,0.00025,0
38,-2.6934686966735e-11,0.01925,0.00025,0
39,-2.6149338258592e-11,0.01975,0.00025,0
40,-2.1857389006427e-11,0.02025,0.00025,0
41,-2.0933125824273e-11,0.02075,0.00025,0
42,-1.6986538423414e-11,0.02125,0.00025,0
43,-1.5848747252678e-11,0.02175,0.00025,0
44,-1.2175855302601e-11,0.02225,0.00025,0
45,-1.0874829450594e-11,0.02275,0.00025,0
46,-7.4984633269492e-12,0.02325,0.00025,0
47,-6.1178048385695e-12,0.02375,0.00025,0
48,-3.0780048186563e-12,0.02425,0.00025,0
49,-1.6936792597351e-12,0.02475,0.00025,0
50,9.902928063861e-13,0.02525,0.00025,0
51,2.3498948721353e-12,0.02575,0.00025,0
52,4.710934606599e-12,0.02625,0.00025,0
53,6.1024518807782e-12,0.02675,0.00025,0
54,8.2304162018719e-12,0.02725,0.00025,0
55,9.8875020029529e-12,0.02775,0.00025,0
56,1.2104177752909e-11,0.02825,0.00025,0
57,1.5564917789591e-11,0.02875,0.00025,0
58,1.8421027036339e-11,0.02925,0.00025,0
59,3.0823838757839e-11,0.02975,0.00025,0
60,1.9152056430798e-11,0.00025,0.00075,0
61,7.0248052198023e-12,0.00075,0.00075,0
62,9.7934792614522e-12,0.00125,0.00075,0
63,8.571110338678e-12,0.00175,0.00075,0
64,8.3268926949796e-12,0.00225,0.00075,0
