id,integral_strain_stress,x,y,z
0,5.0092134126926e-12,0.00075,0.00075,0.00075
1,3.3035449036907e-12,0.00225,0.00075,0.00075
2,-2.5655132914917e-11,0.00375,0.00075,0.00075
3,-4.6282295081933e-11,0.00525,0.00075,0.00075
4,-5.2880602968678e-11,0.00675,0.00075,0.00075
5,-3.5477593546847e-11,0.00825,0.00075,0.00075
6,6.0202949523446e-12,0.00975,0.00075,0.00075
7,6.578711869646e-11,0.01125,0.00075,0.00075
8,1.1232944591164e-10,0.01275,0.00075,0.00075
9,1.4456845620431e-10,0.01425,0.00075,0.00075
10,1.4503441622879e-10,0.01575,0.00075,0.00075
11,1.3100459135119e-10,0.01725,0.00075,0.00075
12,9.1332123503987e-11,0.01875,0.00075,0.00075
13,4.1924746411678e-11,0.02025,0.00075,0.00075
14,-5.4115486463219e-12,0.02175,0.00075,0.00075
15,-3.2865291805072e-11,0.02325,0.00075,0.00075
16,-2.8615385446529e-11,0.02475,0.00075,0.00075
17,-3.1680085852133e-12,0.02625,0.00075,0.00075
18,1.0517184731776e-11,0.02775,0.00075,0.00075
19,7.2321124501075e-13,0.02925,0.00075,0.00075
20,5.0363844214319e-12,0.00075,0.00225,0.00075
21,-3.6116800338281e-11,0.00225,0.00225,0.00075
22,-4.2412229496199e-11,0.00375,0.00225,0.00075
23,-1.5958674379552e-11,0.00525,0.00225,0.00075
24,3.8155697123029e-11,0.00675,0.00225,0.00075
25,9.433961071247e-11,0.00825,0.00225,0.00075
26,1.2769672514303e-10,0.00975,0.00225,0.00075
27,1.1535895763207e-10,0.01125,0.00225,0.00075
28,7.0739651910299e-11,0.01275,0.00225,0.00075
29,2.7551345166112e-11,0.01425,0.00225,0.00075
30,8.0808571257771e-12,0.01575,0.00225,0.00075
31,1.389624719901e-11,0.01725,0.00225,0.00075
32,5.5005779785891e-11,0.01875,0.00225,0.00075
33,9.5169449152138e-11,0.02025,0.00225,0.00075
34,9.6267601217099e-11,0.02175,0.00225,0.00075
35,4.497505512492e-11,0.02325,0.00225,0.00075
36,-2.2700298789699e-11,0.02475,0.00225,0.00075
37,-4.3389760964168e-11,0.02625,0.00225,0.00075
38,-1.0932979881865e-11,0.02775,0.00225,0.00075
39,9.8427393656664e-12,0.02925,0.00225,0.00075
40,-8.4518081141517e-12,0.00075,0.00375,0.00075
41,-2.8717665539227e-11,0.00225,0.00375,0.00075
42,2.6059176254942e-11,0.00375,0.00375,0.00075
43,8.4034768577325e-11,0.00525,0.00375,0.00075
44,9.4894431065204e-11,0.00675,0.00375,0.00075
45,5.5182184938901e-11,0.00825,0.00375,0.00075
46,-1.8922077528589e-11,0.00975,0.00375,0.00075
47,-1.0230004293744e-10,0.01125,0.00375,0.00075
48,-1.7517960766252e-10,0.01275,0.00375,0.00075
49,-2.1915584065816e-10,0.01425,0.00375,0.00075
50,-2.4562603292412e-10,0.01575,0.00375,0.00075
51,-2.4521891184297e-10,0.01725,0.00375,0.00075
52,-2.0533146075149e-10,0.01875,0.00375,0.00075
53,-1.0681247583771e-10,0.02025,0.00375,0.00075
54,1.5870020453717e-11,0.02175,0.00375,0.00075
55,9.1437372561577e-11,0.02325,0.00375,0.00075
56,6.6784408525643e-11,0.02475,0.00375,0.00075
57,-1.310206398496e-11,0.02625,0.00375,0.00075
58,-4.2676866593418e-11,0.02775,0.00375,0.00075
59,7.5531233751689e-12,0.02925,0.00375,0.00075
60,-1.5299804742125e-11,0.00075,0.00525,0.00075
61,2.7111703814386e-11,0.00225,0.00525,0.00075
62,8.3338803263388e-11,0.00375,0.00525,0.00075
63,6.354256752131e-11,0.00525,0.00525,0.00075
64,-1.8906623631367e-11,0.00675,0.00525,0.00075
65,-1.0521327854902e-10,0.00825,0.00525,0.00075
66,-1.2397150322532e-10,0.00975,0.00525,0.00075
67,-7.7128726587285e-11,0.01125,0.00525,0.00075
68,-4.2353756061253e-12,0.01275,0.00525,0.00075
69,4.8547493395114e-11,0.01425,0.00525,0.00075
70,5.4072044597379e-11,0.01575,0.00525,0.00075
71,4.5369518653061e-13,0.01725,0.00525,0.00075
72,-1.0309655262251e-10,0.01875,0.00525,0.00075
73,-1.8674909831582e-10,0.02025,0.00525,0.00075
74,-1.6398673453936e-10,0.02175,0.00525,0.00075
75,-2.3700922919207e-11,0.02325,0.00525,0.00075
76,9.0968127812101e-11,0.02475,0.00525,0.00075
77,6.9027031630647e-11,0.02625,0.00525,0.00075
78,-2.3506624709137e-11,0.02775,0.00525,0.00075
79,-1.0950479856109e-11,0.02925,0.00525,0.00075
80,-7.0632144134229e-12,0.00075,0.00675,0.00075
81,5.0844856125389e-11,0.00225,0.00675,0.00075
82,3.3620958789198e-11,0.00375,0.00675,0.00075
83,-6.4768362993763e-11,0.00525,0.00675,0.00075
84,-1.3271111047693e-10,0.00675,0.00675,0.00075
85,-7.692959000711e-11,0.00825,0.00675,0.00075
86,7.074389076225e-11,0.00975,0.00675,0.00075
87,2.3738455854472e-10,0.01125,0.00675,0.00075
88,3.6967996081555e-10,0.01275,0.00675,0.00075
89,4.4319481213018e-10,0.01425,0.00675,0.00075
90,4.7475737325106e-10,0.01575,0.00675,0.00075
91,4.4113966765097e-10,0.01725,0.00675,0.00075
92,3.0381293350843e-10,0.01875,0.00675,0.00075
93,6.7571600711696e-11,0.02025,0.00675,0.00075
94,-1.2820944500925e-10,0.02175,0.00675,0.00075
95,-1.3445440553362e-10,0.02325,0.00675,0.00075
96,1.7278560460867e-11,0.02475,0.00675,0.00075
97,1.052548110678e-10,0.02625,0.00675,0.00075
98,2.4658099297593e-11,0.02775,0.00675,0.00075
99,-2.9795473831862e-11,0.02925,0.00675,0.00075
100,-6.2736954041708e-12,0.00075,0.00825,0.00075
101,3.4294295257348e-11,0.00225,0.00825,0.00075
102,-3.6815307701579e-11,0.00375,0.00825,0.00075
103,-1.3062586779295e-10,0.00525,0.00825,0.00075
104,-8.6331843717261e-11,0.00675,0.00825,0.00075
105,1.0112437418826e-10,0.00825,0.00825,0.00075
106,2.8167877259854e-10,0.00975,0.00825,0.00075
107,3.6668444430721e-10,0.01125,0.00825,0.00075
108,3.9194783419484e-10,0.01275,0.00825,0.00075
109,4.031908437829e-10,0.01425,0.00825,0.00075
110,4.2301677633006e-10,0.01575,0.00825,0.00075
111,4.5854531283709e-10,0.01725,0.00825,0.00075
112,4.3619140785747e-10,0.01875,0.00825,0.00075
113,2.9123278245552e-10,0.02025,0.00825,0.00075
114,3.9324761586381e-11,0.02175,0.00825,0.00075
115,-1.2230507648963e-10,0.02325,0.00825,0.00075
116,-5.8512177582978e-11,0.02475,0.00825,0.00075
117,9.5517801157021e-11,0.02625,0.00825,0.00075
118,8.0362801570793e-11,0.02775,0.00825,0.00075
119,-4.0911777532915e-11,0.02925,0.00825,0.00075
120,-9.1232955565637e-12,0.00075,0.00975,0.00075
121,4.0390301956361e-11,0.00225,0.00975,0.00075
122,-4.8665484143701e-11,0.00375,0.00975,0.00075
123,-1.1060851899458e-10,0.00525,0.00975,0.00075
124,3.517836888771e-11,0.00675,0.00975,0.00075
125,2.580391755261e-10,0.00825,0.00975,0.00075
126,3.7584929950954e-10,0.00975,0.00975,0.00075
127,3.8104091874804e-10,0.01125,0.00975,0.00075
128,3.4973701118295e-10,0.01275,0.00975,0.00075
129,3.3976423564231e-10,0.01425,0.00975,0.00075
130,3.3766842382589e-10,0.01575,0.00975,0.00075
131,3.7054535542737e-10,0.01725,0.00975,0.00075
132,4.0383394075294e-10,0.01875,0.00975,0.00075
133,3.6706781772676e-10,0.02025,0.00975,0.00075
134,1.7274197895496e-10,0.02175,0.00975,0.00075
135,-7.7985273644359e-11,0.02325,0.00975,0.00075
136,-1.4652767565538e-10,0.02475,0.00975,0.00075
137,4.1454767294428e-11,0.02625,0.00975,0.00075
138,1.4419350764525e-10,0.02775,0.00975,0.00075
139,-2.4210637170413e-11,0.02925,0.00975,0.00075
