id,uxr,x,y,z
0,-1.5435464471068e-05,0.015,0.0005,0
0.0005,-2.9225214152884e-05,0.015,0.001,0
0.001,-4.0866160258943e-05,0.015,0.0015,0
0.0015,-4.9780589742701e-05,0.015,0.002,0
0.002,-5.5780543296184e-05,0.015,0.0025,0
0.0025,-5.8478439571807e-05,0.015,0.003,0
0.003,-5.7916555332583e-05,0.015,0.0035,0
0.0035,-5.3921069285989e-05,0.015,0.004,0
0.004,-4.6787458383859e-05,0.015,0.0045,0
0.0045,-3.655279003521e-05,0.015,0.005,0
0.005,-2.3761992650387e-05,0.015,0.0055,0
0.0055,-8.6314751725791e-06,0.015,0.006,0
0.006,8.0747375927091e-06,0.015,0.0065,0
0.0065,2.6019296689395e-05,0.015,0.007,0
0.007,4.4271921819863e-05,0.015,0.0075,0
0.0075,6.2453503796985e-05,0.015,0.008,0
0.008,7.9534014720251e-05,0.015,0.0085,0
0.0085,9.5183647779083e-05,0.015,0.009,0
0.009,0.00010833034285153,0.015,0.0095,0
0.0095,0.00011880941626899,0.015,0.01,0
0.01,0.00012533761522015,0.015,0.0105,0
0.0105,0.00012805881007385,0.015,0.011,0
0.011,0.0001243804186539,0.015,0.0115,0
0.0115,0.00011964312904987,0.015,0.012,0
0.012,0.00011284260904064,0.015,0.0125,0
0.0125,0.00010457866657459,0.015,0.013,0
0.013,9.4303466903991e-05,0.015,0.0135,0
0.0135,8.2780221910766e-05,0.015,0.014,0
0.014,6.9927915295043e-05,0.015,0.0145,0
0.0145,5.7627006235584e-05,0.015,0.015,0
0.015,4.4801314784365e-05,0.015,0.0155,0
0.0155,3.2704205562564e-05,0.015,0.016,0
0.016,1.932471508213e-05,0.015,0.0165,0
0.0165,6.7294471752203e-06,0.015,0.017,0
0.017,-6.5529629628226e-06,0.015,0.0175,0
0.0175,-1.9027448183309e-05,0.015,0.018,0
0.018,-3.2861781269915e-05,0.015,0.0185,0
0.0185,-4.3964027355771e-05,0.015,0.019,0
0.019,-7.4043702409087e-05,0.015,0.0195,0
0.0195,-8.9331040948129e-05,0.015,0.02,0
