id,integral_strain_stress,x,y,z
0,6.0575507990758e-08,0.00025,0.00025,0
1,4.0942709210948e-08,0.00075,0.00025,0
2,2.8855974156173e-08,0.00125,0.00025,0
3,1.7991062922086e-08,0.00175,0.00025,0
4,8.6523054928168e-09,0.00225,0.00025,0
5,1.0340129044889e-08,0.00275,0.00025,0
6,2.5969326920276e-08,0.00325,0.00025,0
7,5.8703846205863e-08,0.00375,0.00025,0
8,1.0997642958269e-07,0.00425,0.00025,0
9,1.793026995381e-07,0.00475,0.00025,0
10,2.6414689326855e-07,0.00525,0.00025,0
11,3.602979764751e-07,0.00575,0.00025,0
12,4.6200240020693e-07,0.00625,0.00025,0
13,5.6273099419735e-07,0.00675,0.00025,0
14,6.5570466866252e-07,0.00725,0.00025,0
15,7.3418417295111e-07,0.00775,0.00025,0
16,7.9290244860035e-07,0.00825,0.00025,0
17,8.2670944708982e-07,0.00875,0.00025,0
18,8.3378896822658e-07,0.00925,0.00025,0
19,8.1118609818165e-07,0.00975,0.00025,0
20,7.612314900297e-07,0.01025,0.00025,0
21,6.8194145708433e-07,0.01075,0.00025,0
22,5.7914837878678e-07,0.01125,0.00025,0
23,4.4831502575993e-07,0.01175,0.00025,0
24,2.9761308287501e-07,0.01225,0.00025,0
25,1.1378735441273e-07,0.01275,0.00025,0
26,-9.0258408868836e-08,0.01325,0.00025,0
27,-3.6384866685397e-07,0.01375,0.00025,0
28,-6.1172143304968e-07,0.01425,0.00025,0
29,-9.1630067517921e-07,0.01475,0.00025,0
30,-9.1630067517979e-07,0.01525,0.00025,0
31,-6.1172143305185e-07,0.01575,0.00025,0
32,-3.638486668576e-07,0.01625,0.00025,0
33,-9.0258408873767e-08,0.01675,0.00025,0
34,1.1378735440667e-07,0.01725,0.00025,0
35,2.9761308286821e-07,0.01775,0.00025,0
36,4.483150257526e-07,0.01825,0.00025,0
37,5.7914837877914e-07,0.01875,0.00025,0
38,6.8194145707654e-07,0.01925,0.00025,0
39,7.6123149002189e-07,0.01975,0.00025,0
40,8.1118609817426e-07,0.02025,0.00025,0
41,8.3378896821962e-07,0.02075,0.00025,0
42,8.2670944708328e-07,0.02125,0.00025,0
43,7.9290244859443e-07,0.02175,0.00025,0
44,7.3418417294609e-07,0.02225,0.00025,0
45,6.5570466865827e-07,0.02275,0.00025,0
46,5.6273099419393e-07,0.02325,0.00025,0
47,4.6200240020433e-07,0.02375,0.00025,0
48,3.6029797647342e-07,0.02425,0.00025,0
49,2.6414689326759e-07,0.02475,0.00025,0
50,1.7930269953768e-07,0.02525,0.00025,0
51,1.0997642958264e-07,0.02575,0.00025,0
52,5.8703846206035e-08,0.02625,0.00025,0
53,2.5969326920543e-08,0.02675,0.00025,0
54,1.0340129045151e-08,0.02725,0.00025,0
55,8.6523054930084e-09,0.02775,0.00025,0
56,1.7991062922191e-08,0.02825,0.00025,0
57,2.8855974156199e-08,0.02875,0.00025,0
58,4.094270921095e-08,0.02925,0.00025,0
59,6.0575507990774e-08,0.02975,0.00025,0
60,3.8455009508307e-08,0.00025,0.00075,0
61,-2.0723625021099e-09,0.00075,0.00075,0
62,2.4476557583526e-09,0.00125,0.00075,0
63,1.8963795999374e-08,0.00175,0.00075,0
64,3.3141126766836e-08,0.00225,0.00075,0
65,5.3883989350816e-08,0.00275,0.00075,0
66,8.2618581406473e-08,0.00325,0.00075,0
67,1.2095977738558e-07,0.00375,0.00075,0
68,1.6882325829039e-07,0.00425,0.00075,0
69,2.2540148373797e-07,0.00475,0.00075,0
70,2.8903087650038e-07,0.00525,0.00075,0
71,3.5660336108379e-07,0.00575,0.00075,0
72,4.2514239351938e-07,0.00625,0.00075,0
73,4.9014895175973e-07,0.00675,0.00075,0
74,5.4823873499214e-07,0.00725,0.00075,0
75,5.9492484492908e-07,0.00775,0.00075,0
76,6.2749255055011e-07,0.00825,0.00075,0
77,6.4288138565107e-07,0.00875,0.00075,0
78,6.397276504454e-07,0.00925,0.00075,0
79,6.1743229389617e-07,0.00975,0.00075,0
80,5.7591819148105e-07,0.01025,0.00075,0
81,5.1764882729316e-07,0.01075,0.00075,0
82,4.4302024332109e-07,0.01125,0.00075,0
83,3.582300311527e-07,0.01175,0.00075,0
84,2.6327693111396e-07,0.01225,0.00075,0
85,1.7069919891291e-07,0.01275,0.00075,0
86,7.7424286191848e-08,0.01325,0.00075,0
87,2.8049957932384e-08,0.01375,0.00075,0
88,5.7106688670582e-08,0.01425,0.00075,0
89,-1.53801506104e-07,0.01475,0.00075,0
90,-1.5380150610448e-07,0.01525,0.00075,0
91,5.7106688669642e-08,0.01575,0.00075,0
92,2.8049957930747e-08,0.01625,0.00075,0
93,7.7424286189027e-08,0.01675,0.00075,0
94,1.7069919890899e-07,0.01725,0.00075,0
95,2.6327693110922e-07,0.01775,0.00075,0
96,3.5823003114744e-07,0.01825,0.00075,0
97,4.4302024331521e-07,0.01875,0.00075,0
98,5.1764882728683e-07,0.01925,0.00075,0
99,5.7591819147461e-07,0.01975,0.00075,0
100,6.1743229389015e-07,0.02025,0.00075,0
101,6.3972765043963e-07,0.02075,0.00075,0
102,6.4288138564565e-07,0.02125,0.00075,0
103,6.2749255054517e-07,0.02175,0.00075,0
104,5.9492484492464e-07,0.02225,0.00075,0
105,5.4823873498832e-07,0.02275,0.00075,0
106,4.9014895175658e-07,0.02325,0.00075,0
107,4.2514239351678e-07,0.02375,0.00075,0
108,3.5660336108187e-07,0.02425,0.00075,0
109,2.8903087649896e-07,0.02475,0.00075,0
110,2.2540148373707e-07,0.02525,0.00075,0
111,1.6882325828988e-07,0.02575,0.00075,0
112,1.2095977738531e-07,0.02625,0.00075,0
113,8.261858140636e-08,0.02675,0.00075,0
114,5.3883989350802e-08,0.02725,0.00075,0
115,3.3141126766851e-08,0.02775,0.00075,0
116,1.8963795999367e-08,0.02825,0.00075,0
117,2.4476557583314e-09,0.02875,0.00075,0
118,-2.0723625020948e-09,0.02925,0.00075,0
119,3.8455009508339e-08,0.02975,0.00075,0
120,2.9757110195452e-08,0.00025,0.00125,0
121,5.4974321377167e-11,0.00075,0.00125,0
122,5.7186494457736e-09,0.00125,0.00125,0
123,3.1664923905288e-08,0.00175,0.00125,0
124,6.9084684780956e-08,0.00225,0.00125,0
125,1.0919059003658e-07,0.00275,0.00125,0
126,1.5302301621081e-07,0.00325,0.00125,0
127,1.982407124877e-07,0.00375,0.00125,0
128,2.4390826895064e-07,0.00425,0.00125,0
129,2.8866327512898e-07,0.00475,0.00125,0
130,3.3102059625735e-07,0.00525,0.00125,0
131,3.7012227765731e-07,0.00575,0.00125,0
132,4.0408621176025e-07,0.00625,0.00125,0
133,4.323706345253e-07,0.00675,0.00125,0
134,4.5294577452385e-07,0.00725,0.00125,0
135,4.6560344135827e-07,0.00775,0.00125,0
136,4.6859311441132e-07,0.00825,0.00125,0
137,4.6214254872501e-07,0.00875,0.00125,0
138,4.4535789593925e-07,0.00925,0.00125,0
139,4.1902206403944e-07,0.00975,0.00125,0
140,3.8388650226413e-07,0.01025,0.00125,0
