id,integral_strain_stress2,x,y,z
0,1.1621369782321e-11,0.00025,0.00025,0
1,6.753392062988e-12,0.00075,0.00025,0
2,5.3434731718419e-12,0.00125,0.00025,0
3,3.6463024776409e-12,0.00175,0.00025,0
4,2.4831396232952e-12,0.00225,0.00025,0
5,1.667003603916e-12,0.00275,0.00025,0
6,1.0943048053609e-12,0.00325,0.00025,0
7,7.295785567825e-13,0.00375,0.00025,0
8,4.4569203972634e-13,0.00425,0.00025,0
9,2.7990141582207e-13,0.00475,0.00025,0
10,1.172523406595e-13,0.00525,0.00025,0
11,7.2220371686182e-14,0.00575,0.00025,0
12,4.3385825406312e-14,0.00625,0.00025,0
13,2.3179735153134e-13,0.00675,0.00025,0
14,5.4806691376409e-13,0.00725,0.00025,0
15,1.2914624222864e-12,0.00775,0.00025,0
16,2.3814185174208e-12,0.00825,0.00025,0
17,4.2129947709594e-12,0.00875,0.00025,0
18,6.6926052425658e-12,0.00925,0.00025,0
19,1.0259304439189e-11,0.00975,0.00025,0
20,1.4736787220735e-11,0.01025,0.00025,0
21,2.0462854197877e-11,0.01075,0.00025,0
22,2.7033897447371e-11,0.01125,0.00025,0
23,3.4426168146187e-11,0.01175,0.00025,0
24,4.1805190151662e-11,0.01225,0.00025,0
25,4.8488984244577e-11,0.01275,0.00025,0
26,5.3117624766253e-11,0.01325,0.00025,0
27,5.4401251916128e-11,0.01375,0.00025,0
28,5.1332210640675e-11,0.01425,0.00025,0
29,4.1799065438752e-11,0.01475,0.00025,0
30,4.1799065438762e-11,0.01525,0.00025,0
31,5.133221064066e-11,0.01575,0.00025,0
32,5.4401251916113e-11,0.01625,0.00025,0
33,5.3117624766245e-11,0.01675,0.00025,0
34,4.8488984244583e-11,0.01725,0.00025,0
35,4.1805190151679e-11,0.01775,0.00025,0
36,3.4426168146206e-11,0.01825,0.00025,0
37,2.7033897447393e-11,0.01875,0.00025,0
38,2.0462854197905e-11,0.01925,0.00025,0
39,1.4736787220765e-11,0.01975,0.00025,0
40,1.0259304439208e-11,0.02025,0.00025,0
41,6.6926052425858e-12,0.02075,0.00025,0
42,4.2129947709767e-12,0.02125,0.00025,0
43,2.3814185174388e-12,0.02175,0.00025,0
44,1.2914624223012e-12,0.02225,0.00025,0
45,5.4806691377752e-13,0.02275,0.00025,0
46,2.3179735154143e-13,0.02325,0.00025,0
47,4.3385825412944e-14,0.02375,0.00025,0
48,7.2220371691556e-14,0.02425,0.00025,0
49,1.1725234066329e-13,0.02475,0.00025,0
50,2.7990141582442e-13,0.02525,0.00025,0
51,4.4569203972838e-13,0.02575,0.00025,0
52,7.2957855678337e-13,0.02625,0.00025,0
53,1.0943048053617e-12,0.02675,0.00025,0
54,1.6670036039171e-12,0.02725,0.00025,0
55,2.4831396232964e-12,0.02775,0.00025,0
56,3.6463024776415e-12,0.02825,0.00025,0
57,5.3434731718421e-12,0.02875,0.00025,0
58,6.7533920629896e-12,0.02925,0.00025,0
59,1.1621369782322e-11,0.02975,0.00025,0
60,6.8634254556675e-12,0.00025,0.00075,0
61,1.5425948939007e-12,0.00075,0.00075,0
62,2.810837053914e-12,0.00125,0.00075,0
63,2.9361270309917e-12,0.00175,0.00075,0
64,2.7002925840538e-12,0.00225,0.00075,0
65,2.1902074252829e-12,0.00275,0.00075,0
66,1.6828302533964e-12,0.00325,0.00075,0
67,1.1350524787327e-12,0.00375,0.00075,0
68,6.4522650644954e-13,0.00425,0.00075,0
69,1.1993758843213e-13,0.00475,0.00075,0
70,-3.4974979649149e-13,0.00525,0.00075,0
71,-8.7835811244582e-13,0.00575,0.00075,0
72,-1.3256190325231e-12,0.00625,0.00075,0
73,-1.8215336342977e-12,0.00675,0.00075,0
74,-2.1498631151959e-12,0.00725,0.00075,0
75,-2.4586365324726e-12,0.00775,0.00075,0
76,-2.4398322245544e-12,0.00825,0.00075,0
77,-2.266292821207e-12,0.00875,0.00075,0
78,-1.5388697116887e-12,0.00925,0.00075,0
79,-4.6895993131029e-13,0.00975,0.00075,0
80,1.3984106141097e-12,0.01025,0.00075,0
81,3.7886624376678e-12,0.01075,0.00075,0
82,7.125113232315e-12,0.01125,0.00075,0
83,1.1037313201779e-11,0.01175,0.00075,0
84,1.5782140289809e-11,0.01225,0.00075,0
85,2.0862806506869e-11,0.01275,0.00075,0
86,2.6217588570285e-11,0.01325,0.00075,0
87,3.1069056838802e-11,0.01375,0.00075,0
88,3.4112156643884e-11,0.01425,0.00075,0
89,2.7504509520536e-11,0.01475,0.00075,0
90,2.7504509520531e-11,0.01525,0.00075,0
91,3.4112156643879e-11,0.01575,0.00075,0
92,3.106905683879e-11,0.01625,0.00075,0
93,2.6217588570268e-11,0.01675,0.00075,0
94,2.0862806506873e-11,0.01725,0.00075,0
95,1.5782140289811e-11,0.01775,0.00075,0
96,1.103731320178e-11,0.01825,0.00075,0
97,7.1251132323175e-12,0.01875,0.00075,0
98,3.7886624376762e-12,0.01925,0.00075,0
99,1.3984106141245e-12,0.01975,0.00075,0
100,-4.6895993129838e-13,0.02025,0.00075,0
101,-1.5388697116713e-12,0.02075,0.00075,0
102,-2.2662928211927e-12,0.02125,0.00075,0
103,-2.4398322245402e-12,0.02175,0.00075,0
104,-2.4586365324605e-12,0.02225,0.00075,0
105,-2.1498631151833e-12,0.02275,0.00075,0
106,-1.8215336342876e-12,0.02325,0.00075,0
107,-1.3256190325154e-12,0.02375,0.00075,0
108,-8.7835811244025e-13,0.02425,0.00075,0
109,-3.4974979648744e-13,0.02475,0.00075,0
110,1.1993758843558e-13,0.02525,0.00075,0
111,6.4522650645206e-13,0.02575,0.00075,0
112,1.1350524787342e-12,0.02625,0.00075,0
113,1.6828302533978e-12,0.02675,0.00075,0
114,2.1902074252846e-12,0.02725,0.00075,0
115,2.7002925840553e-12,0.02775,0.00075,0
116,2.9361270309925e-12,0.02825,0.00075,0
117,2.8108370539142e-12,0.02875,0.00075,0
118,1.5425948939014e-12,0.02925,0.00075,0
119,6.8634254556691e-12,0.02975,0.00075,0
120,6.3422298556018e-12,0.00025,0.00125,0
121,2.0945498724809e-12,0.00075,0.00125,0
122,1.4924929683866e-12,0.00125,0.00125,0
123,2.3200230071324e-12,0.00175,0.00125,0
124,2.507358922344e-12,0.00225,0.00125,0
125,2.3782102198629e-12,0.00275,0.00125,0
126,1.9177239474001e-12,0.00325,0.00125,0
127,1.3810606332508e-12,0.00375,0.00125,0
128,7.3414348012529e-13,0.00425,0.00125,0
129,1.1042288954626e-13,0.00475,0.00125,0
130,-5.8231979996428e-13,0.00525,0.00125,0
131,-1.2256693403699e-12,0.00575,0.00125,0
132,-1.9511112553385e-12,0.00625,0.00125,0
133,-2.5987178385618e-12,0.00675,0.00125,0
134,-3.3364798621986e-12,0.00725,0.00125,0
135,-3.9324500036294e-12,0.00775,0.00125,0
136,-4.5979789181379e-12,0.00825,0.00125,0
137,-5.0087413295132e-12,0.00875,0.00125,0
138,-5.422459698711e-12,0.00925,0.00125,0
139,-5.4087469305283e-12,0.00975,0.00125,0
140,-5.2560511627963e-12,0.01025,0.00125,0
141,-4.4273705731663e-12,0.01075,0.00125,0
142,-3.1982054988075e-12,0.01125,0.00125,0
143,-9.5980520126887e-13,0.01175,0.00125,0
144,2.0609562544526e-12,0.01225,0.00125,0
145,6.3753472248651e-12,0.01275,0.00125,0
146,1.1545706447352e-11,0.01325,0.00125,0
147,1.7053799513497e-11,0.01375,0.00125,0
148,1.9424682656513e-11,0.01425,0.00125,0
149,1.1624827852133e-11,0.01475,0.00125,0
150,1.1624827852138e-11,0.01525,0.00125,0
151,1.9424682656499e-11,0.01575,0.00125,0
152,1.7053799513486e-11,0.01625,0.00125,0
153,1.1545706447344e-11,0.01675,0.00125,0
154,6.3753472248666e-12,0.01725,0.00125,0
155,2.0609562544404e-12,0.01775,0.00125,0
156,-9.5980520128478e-13,0.01825,0.00125,0
157,-3.1982054988184e-12,0.01875,0.00125,0
158,-4.4273705731715e-12,0.01925,0.00125,0
159,-5.2560511627904e-12,0.01975,0.00125,0
160,-5.408746930523e-12,0.02025,0.00125,0
161,-5.4224596987008e-12,0.02075,0.00125,0
162,-5.0087413295039e-12,0.02125,0.00125,0
163,-4.5979789181255e-12,0.02175,0.00125,0
164,-3.9324500036163e-12,0.02225,0.00125,0
165,-3.3364798621865e-12,0.02275,0.00125,0
166,-2.5987178385515e-12,0.02325,0.00125,0
167,-1.9511112553306e-12,0.02375,0.00125,0
168,-1.2256693403639e-12,0.02425,0.00125,0
169,-5.8231979995892e-13,0.02475,0.00125,0
170,1.104228895512e-13,0.02525,0.00125,0
171,7.3414348012918e-13,0.02575,0.00125,0
172,1.3810606332548e-12,0.02625,0.00125,0
173,1.9177239474021e-12,0.02675,0.00125,0
174,2.3782102198634e-12,0.02725,0.00125,0
175,2.5073589223465e-12,0.02775,0.00125,0
176,2.3200230071338e-12,0.02825,0.00125,0
177,1.4924929683871e-12,0.02875,0.00125,0
178,2.0945498724812e-12,0.02925,0.00125,0
179,6.3422298556042e-12,0.02975,0.00125,0
180,5.6165906820547e-12,0.00025,0.00175,0
181,2.6882470416916e-12,0.00075,0.00175,0
182,1.3886825020592e-12,0.00125,0.00175,0
183,1.5596137225221e-12,0.00175,0.00175,0
184,1.9626208177717e-12,0.00225,0.00175,0
185,1.940981089681e-12,0.00275,0.00175,0
186,1.658428693949e-12,0.00325,0.00175,0
