id,integral_strain_stress,x,y,z
0,-2.309653844436e-08,0.00025,0.00025,0
1,-7.8985104882494e-09,0.00075,0.00025,0
2,-3.4452820726441e-09,0.00125,0.00025,0
3,1.4619015460929e-09,0.00175,0.00025,0
4,4.8264409653009e-09,0.00225,0.00025,0
5,6.8946479773879e-09,0.00275,0.00025,0
6,9.2073349224279e-09,0.00325,0.00025,0
7,1.032317690331e-08,0.00375,0.00025,0
8,1.1743262899333e-08,0.00425,0.00025,0
9,1.2146269313081e-08,0.00475,0.00025,0
10,1.3061045943722e-08,0.00525,0.00025,0
11,1.3191702456809e-08,0.00575,0.00025,0
12,1.3838565505164e-08,0.00625,0.00025,0
13,1.3682795761909e-08,0.00675,0.00025,0
14,1.3877471309536e-08,0.00725,0.00025,0
15,1.3181267495906e-08,0.00775,0.00025,0
16,1.2719790284416e-08,0.00825,0.00025,0
17,1.1333322040058e-08,0.00875,0.00025,0
18,1.0209825417699e-08,0.00925,0.00025,0
19,8.0576736158981e-09,0.00975,0.00025,0
20,6.345851246444e-09,0.01025,0.00025,0
21,3.2529210506914e-09,0.01075,0.00025,0
22,1.2195975569819e-09,0.01125,0.00025,0
23,-2.697160556088e-09,0.01175,0.00025,0
24,-3.2390969767218e-09,0.01225,0.00025,0
25,-5.7982257862506e-09,0.01275,0.00025,0
26,2.5492465250273e-09,0.01325,0.00025,0
27,7.964859042169e-09,0.01375,0.00025,0
28,3.8256953781019e-08,0.01425,0.00025,0
29,5.7066951180566e-08,0.01475,0.00025,0
30,5.7066951180558e-08,0.01525,0.00025,0
31,3.8256953781019e-08,0.01575,0.00025,0
32,7.9648590421654e-09,0.01625,0.00025,0
33,2.5492465250227e-09,0.01675,0.00025,0
34,-5.7982257862613e-09,0.01725,0.00025,0
35,-3.2390969767297e-09,0.01775,0.00025,0
36,-2.6971605560954e-09,0.01825,0.00025,0
37,1.2195975569729e-09,0.01875,0.00025,0
38,3.2529210506758e-09,0.01925,0.00025,0
39,6.3458512464277e-09,0.01975,0.00025,0
40,8.0576736158876e-09,0.02025,0.00025,0
41,1.0209825417688e-08,0.02075,0.00025,0
42,1.1333322040048e-08,0.02125,0.00025,0
43,1.2719790284406e-08,0.02175,0.00025,0
44,1.3181267495898e-08,0.02225,0.00025,0
45,1.3877471309526e-08,0.02275,0.00025,0
46,1.3682795761903e-08,0.02325,0.00025,0
47,1.383856550516e-08,0.02375,0.00025,0
48,1.3191702456807e-08,0.02425,0.00025,0
49,1.3061045943721e-08,0.02475,0.00025,0
50,1.2146269313082e-08,0.02525,0.00025,0
51,1.1743262899332e-08,0.02575,0.00025,0
52,1.0323176903311e-08,0.02625,0.00025,0
53,9.207334922428e-09,0.02675,0.00025,0
54,6.8946479773895e-09,0.02725,0.00025,0
55,4.8264409653019e-09,0.02775,0.00025,0
56,1.4619015460939e-09,0.02825,0.00025,0
