x,y,z,value
0,0,0.016,5.16670741506071e-05
0.002,0,0.016,-0.000208003377002603
0.002,0.002,0.016,8.95750685952473e-05
0,0.002,0.016,1.30277787101417e-05
0.004,0,0.016,6.71902803658436e-05
0.004,0.002,0.016,-6.09692177887956e-05
0.006,0,0.016,-7.60627519622877e-05
0.006,0.002,0.016,-0.000180611641959566
0.008,0,0.016,0.000229576459347451
0.008,0.002,0.016,-0.000103891226274076
0.01,0,0.016,-4.81602188136324e-05
0.01,0.002,0.016,-1.1848748621944e-05
0.012,0,0.016,0.000102798199260398
0.012,0.002,0.016,2.88080779452019e-05
0.014,0,0.016,2.35273023159496e-05
0.014,0.002,0.016,8.99643694314707e-05
0.016,0,0.016,7.4429689935274e-05
0.016,0.002,0.016,2.71953702319907e-05
0.018,0,0.016,-0.000411891093834239
0.018,0.002,0.016,-8.96455427851281e-05
0.02,0,0.016,-3.41872292260324e-05
0.02,0.002,0.016,-5.0649737491359e-05
0.022,0,0.016,-6.97305357964534e-05
0.022,0.002,0.016,-0.000139960337869964
0.024,0,0.016,-3.33282090368569e-05
0.024,0.002,0.016,0.000180995627820917
0.026,0,0.016,4.9583138308612e-05
0.026,0.002,0.016,6.79590727372908e-05
0.028,0,0.016,-3.60723636984882e-05
0.028,0.002,0.016,3.57747677663881e-05
0.03,0,0.016,-0.000171910480971316
0.03,0.002,0.016,0.000192906962600541
0.002,0.004,0.016,2.98922059833653e-05
0,0.004,0.016,0.000118841415888657
0.004,0.004,0.016,-0.000114971639130842
0.006,0.004,0.016,7.32262262700327e-05
0.008,0.004,0.016,-8.48090058099573e-05
0.01,0.004,0.016,-0.000127289247411319
0.012,0.004,0.016,1.01619488208248e-05
0.014,0.004,0.016,0.000115407937650627
0.016,0.004,0.016,-9.56818818428058e-05
0.018,0.004,0.016,1.09880124225306e-05
0.02,0.004,0.016,-7.4338028117407e-05
0.022,0.004,0.016,-4.16341278021828e-05
0.024,0.004,0.016,-7.96042750678253e-05
0.026,0.004,0.016,-0.000160187478267436
0.028,0.004,0.016,5.97332540346228e-05
0.03,0.004,0.016,0.000216118359698165
0.002,0.006,0.016,0.000122426790141973
0,0.006,0.016,-6.95107737487503e-05
0.004,0.006,0.016,-8.14235566460356e-05
0.006,0.006,0.016,2.03965410938374e-05
0.008,0.006,0.016,-6.19545628568572e-05
0.01,0.006,0.016,0.000226406375581788
0.012,0.006,0.016,2.85247183785127e-05
0.014,0.006,0.016,8.24991633193405e-05
0.016,0.006,0.016,2.5209580499366e-05
0.018,0.006,0.016,-5.40904064102626e-05
0.02,0.006,0.016,0.000102522440485863
0.022,0.006,0.016,7.07162406266225e-05
0.024,0.006,0.016,-8.33924293999652e-05
