x,y,z,value
0,0,0.016,8.80708624137722e-05
0.002,0,0.016,0.000149174874509163
0.002,0.002,0.016,-0.000201065902688957
0,0.002,0.016,-8.44377117836445e-05
0.004,0,0.016,4.70087258875398e-05
0.004,0.002,0.016,-0.000200922401374188
0.006,0,0.016,-6.84791262037439e-05
0.006,0.002,0.016,-0.000170560641685012
0.008,0,0.016,0.000271650685039639
0.008,0.002,0.016,1.41549100121291e-05
0.01,0,0.016,-0.000194670109222893
0.01,0.002,0.016,-0.000181608088004544
0.012,0,0.016,4.7687605177987e-05
0.012,0.002,0.016,-8.600957935e-05
0.014,0,0.016,-0.000198973944826994
0.014,0.002,0.016,-8.58953518414534e-05
0.016,0,0.016,-0.000196676175304713
0.016,0.002,0.016,-3.83349660747424e-05
0.018,0,0.016,0.000151550443176595
0.018,0.002,0.016,0.000101790483237363
0.02,0,0.016,0.000146892536521751
0.02,0.002,0.016,0.000103315958612643
0.022,0,0.016,-0.000144977799569794
0.022,0.002,0.016,2.88365878413963e-05
0.024,0,0.016,-6.16912431374082e-06
0.024,0.002,0.016,9.39575985455151e-05
0.026,0,0.016,-0.000124956689404521
0.026,0.002,0.016,2.58018310935043e-05
0.028,0,0.016,0.000124583890046998
0.028,0.002,0.016,0.000200297511247453
0.03,0,0.016,-0.000245854623055971
0.03,0.002,0.016,0.000379650673374897
0.002,0.004,0.016,-0.000138753223458062
0,0.004,0.016,0.000278045241875957
0.004,0.004,0.016,0.00016455240391611
0.006,0.004,0.016,-0.000226412847274221
0.008,0.004,0.016,0.000187828565602843
0.01,0.004,0.016,-7.85020859238163e-05
0.012,0.004,0.016,5.43423995343181e-05
0.014,0.004,0.016,7.76407951190799e-05
0.016,0.004,0.016,0.00012192199724809
0.018,0.004,0.016,-2.13795811935312e-05
0.02,0.004,0.016,-0.000103166449313181
0.022,0.004,0.016,7.9757815090579e-06
0.024,0.004,0.016,-0.000153990397099675
0.026,0.004,0.016,-8.25038430092975e-05
0.028,0.004,0.016,5.72670898390353e-05
0.03,0.004,0.016,0.000136076338293315
0.002,0.006,0.016,9.75471328249223e-05
0,0.006,0.016,-0.000194559945833201
0.004,0.006,0.016,-4.67004030788854e-05
0.006,0.006,0.016,-2.63892160111913e-05
0.008,0.006,0.016,-7.73151797352678e-06
0.01,0.006,0.016,2.50194350319002e-05
0.012,0.006,0.016,4.55720525549452e-05
0.014,0.006,0.016,-6.87366655507559e-05
0.016,0.006,0.016,-7.73206229175142e-05
0.018,0.006,0.016,-1.70985455119852e-05
0.02,0.006,0.016,-0.000127253506874609
0.022,0.006,0.016,-6.24664923333547e-05
0.024,0.006,0.016,4.09684060403379e-05
0.026,0.006,0.016,-0.000143802012547771
