x,y,z,value
0.015,0,0,-9.58921455210786e-09
0.015,0.001,0,1.79480162204622e-07
0.015,0,0.001,1.12083877659184e-07
0.015,0.001,0.001,1.17453389008621e-08
0.015,0.002,0,1.12563765485679e-07
0.015,0.002,0.001,1.99872825129639e-07
0.015,0.003,0,3.34641415607036e-07
0.015,0.003,0.001,1.0810765892555e-07
0.015,0.004,0,2.4645336945651e-07
0.015,0.004,0.001,2.56796768997533e-07
0.015,0.005,0,3.85413202464398e-07
0.015,0.005,0.001,5.55248445801572e-08
0.015,0.006,0,1.58017505183767e-07
0.015,0.006,0.001,5.51488057485243e-09
0.015,0.007,0,7.86064844050772e-08
0.015,0.007,0.001,-3.74695705202323e-07
0.015,0.008,0,-2.97427134351964e-07
0.015,0.008,0.001,-5.9238783586503e-07
0.015,0.009,0,-5.1546640076035e-07
0.015,0.009,0.001,-9.43238231035926e-07
0.015,0.01,0,-8.10462835716792e-07
0.015,0.01,0.001,-1.06377328969447e-06
0.015,0.011,0,-9.18867497964807e-07
0.015,0.011,0.001,-1.08466782537391e-06
0.015,0.012,0,-8.67068840262731e-07
0.015,0.012,0.001,-9.45776944777894e-07
0.015,0.013,0,-7.64690722043453e-07
0.015,0.013,0.001,-5.72793566741569e-07
0.015,0.014,0,-3.63703433284586e-07
0.015,0.014,0.001,-3.15754291453421e-07
0.015,0.015,0,-1.2921047844595e-07
0.015,0.015,0.001,1.63158212826736e-07
0.015,0.016,0,3.9655464720667e-07
0.015,0.016,0.001,2.97850172137631e-07
0.015,0.017,0,5.40351949655825e-07
0.015,0.017,0.001,6.88450790809843e-07
0.015,0.018,0,9.5904462904239e-07
0.015,0.018,0.001,6.76433490777093e-07
0.015,0.019,0,9.52457788322462e-07
0.015,0.019,0.001,9.68888798512973e-07
0.015,0.02,0,1.1801926108673e-06
0.015,0.02,0.001,9.25744979653049e-07
0.015,0.021,0,1.07326148793322e-06
0.015,0.021,0.001,1.0877692543278e-06
0.015,0.022,0,1.05237279571833e-06
0.015,0.022,0.001,1.02747810384962e-06
0.015,0,0.002,-1.38431441421051e-07
0.015,0.001,0.002,1.50539916262324e-07
0.015,0.002,0.002,-8.7408851417485e-08
0.015,0.003,0.002,1.91796175774965e-07
0.015,0.004,0.002,-1.08153037106416e-07
0.015,0.005,0.002,1.76092642103752e-08
0.015,0.006,0.002,-4.32455842118533e-07
0.015,0.007,0.002,-4.77275786905488e-07
0.015,0.008,0.002,-8.959282276516e-07
0.015,0.009,0.002,-8.85871185780061e-07
0.015,0.01,0.002,-9.58648310967139e-07
0.015,0.011,0.002,-7.42847579000367e-07
0.015,0.012,0.002,-4.09232275203509e-07
0.015,0.013,0.002,-2.31699814643685e-07
0.015,0.014,0.002,2.3156503035902e-07
0.015,0.015,0.002,1.45790200693681e-07
0.015,0.016,0.002,4.87112061124557e-07
0.015,0.017,0.002,1.05024749913856e-07
0.015,0.018,0.002,3.53550697158192e-07
0.015,0.019,0.002,-1.47051487257502e-08
0.015,0.02,0.002,3.06980409014152e-07
0.015,0.021,0.002,2.63467490245632e-07
0.015,0.022,0.002,5.59249347702255e-07
0.015,0,0.003,1.4485760891382e-07
0.015,0.001,0.003,-2.64080789020096e-07
0.015,0.002,0.003,1.69300091748331e-07
0.015,0.003,0.003,-2.29256793185166e-07
0.015,0.004,0.003,1.10414537812321e-07
0.015,0.005,0.003,-4.21553582013124e-07
0.015,0.006,0.003,-2.52823764753497e-07
0.015,0.007,0.003,-7.82548604124531e-07
0.015,0.008,0.003,-5.86280148896385e-07
0.015,0.009,0.003,-7.53374186934423e-07
0.015,0.01,0.003,-3.63429593907563e-07
0.015,0.011,0.003,-7.79106562587409e-08
0.015,0.012,0.003,2.24422226067033e-07
0.015,0.013,0.003,7.03702207926235e-07
0.015,0.014,0.003,4.57491792326608e-07
0.015,0.015,0.003,6.92584907421623e-07
0.015,0.016,0.003,-1.29726041218206e-07
0.015,0.017,0.003,-2.26094741071902e-08
0.015,0.018,0.003,-9.28474524042281e-07
0.015,0.019,0.003,-6.28072700692385e-07
0.015,0.02,0.003,-1.08064568521169e-06
0.015,0.021,0.003,-6.13628508286852e-07
0.015,0.022,0.003,-4.59803015235846e-07
0.015,0,0.004,-4.1510577331139e-07
0.015,0.001,0.004,1.58236173586378e-07
0.015,0.002,0.004,-3.34430087418777e-07
0.015,0.003,0.004,2.4982861955111e-07
0.015,0.004,0.004,-3.40193038510009e-07
0.015,0.005,0.004,7.38534686265456e-08
0.015,0.006,0.004,-6.10645719135668e-07
0.015,0.007,0.004,-2.41391454975917e-07
0.015,0.008,0.004,-6.2963094963929e-07
0.015,0.009,0.004,-5.52153896851715e-08
0.015,0.01,0.004,1.16315550754794e-07
0.015,0.011,0.004,6.90220783648642e-07
0.015,0.012,0.004,1.13696600281232e-06
0.015,0.013,0.004,9.74400420107222e-07
0.015,0.014,0.004,1.27436931175822e-06
0.015,0.015,0.004,2.70244419275017e-07
0.015,0.016,0.004,3.52960715004687e-07
0.015,0.017,0.004,-1.09625104101712e-06
0.015,0.018,0.004,-9.3628361058202e-07
0.015,0.019,0.004,-2.141270092085e-06
0.015,0.02,0.004,-1.6563213034062e-06
0.015,0.021,0.004,-1.86562766650731e-06
0.015,0.022,0.004,-1.18856266153683e-06
0.015,0,0.005,1.30110416842933e-07
0.015,0.001,0.005,-4.82793688097869e-07
0.015,0.002,0.005,3.42176424881016e-07
0.015,0.003,0.005,-2.68255666299632e-07
