x,y,z,value
0.015,0.0005,0,2.30301974585242
0.015,0.001,0,5.11957418693905
0.015,0.0015,0,6.00201536836596
0.015,0.002,0,3.72334205933765
0.015,0.0025,0,2.15505414333873
0.015,0.003,0,0.830887496633757
0.015,0.0035,0,3.64808368520307
0.015,0.004,0,6.98536296374563
0.015,0.0045,0,9.31991721870871
0.015,0.005,0,8.22362151698496
0.015,0.0055,0,5.09806748357275
0.015,0.006,0,-0.0737783050920626
0.015,0.0065,0,-6.61667805927136
0.015,0.007,0,-10.2026876148612
0.015,0.0075,0,-17.1113549638133
0.015,0.008,0,-19.5345969217318
0.015,0.0085,0,-19.8551645679175
0.015,0.009,0,-23.912023499774
0.015,0.0095,0,-17.233093179261
0.015,0.01,0,-20.2919428159938
0.015,0.0105,0,21.4402579285593
0.015,0.011,0,43.1070864028184
0.015,0.0115,0,36.5983239926443
0.015,0.012,0,29.7291919131791
0.015,0.0125,0,43.5527821233601
0.015,0.013,0,16.650967225032
0.015,0.0135,0,23.206210559433
0.015,0.014,0,-4.92676610417766
0.015,0.0145,0,7.10632315775683
0.015,0.015,0,22.4422598807832
0.015,0.0155,0,35.4525312132944
0.015,0.016,0,-13.6261293795451
0.015,0.0165,0,31.8029447215837
0.015,0.017,0,-24.7904979699901
0.015,0.0175,0,28.1919361303353
0.015,0.018,0,-52.2835952760101
0.015,0.0185,0,-29.2164584637233
0.015,0.019,0,51.5393198878664
0.015,0.0195,0,34.8380615783426
0.015,0.02,0,-10.8499387416996
