id,uyr,x,y,z
0,-0.007012216792415,0,0,0
1,-0.0085150943064088,0.0005,0,0
2,-0.0083627142292361,0.0005,0.0005,0
3,-0.0077466843778395,0,0.0005,0
4,-0.0086364755597792,0.001,0,0
5,-0.0080757720839811,0.001,0.0005,0
6,-0.0082404662860213,0.0015,0,0
7,-0.0071674364212626,0.0015,0.0005,0
8,-0.0074202701611688,0.002,0,0
9,-0.0059149912533575,0.002,0.0005,0
10,-0.0063370470641664,0.0025,0,0
11,-0.0044189355757235,0.0025,0.0005,0
12,-0.0050587026266043,0.003,0,0
13,-0.0027814706752121,0.003,0.0005,0
14,-0.0036621038851552,0.0035,0,0
15,-0.001064968905688,0.0035,0.0005,0
16,-0.0021962869224602,0.004,0,0
17,0.00066845839698699,0.004,0.0005,0
18,-0.00071298427098978,0.0045,0,0
19,0.0023749422699394,0.0045,0.0005,0
20,0.00075137339731225,0.005,0,0
21,0.004009788959294,0.005,0.0005,0
22,0.0021575432659123,0.0055,0,0
23,0.0055414934750611,0.0055,0.0005,0
24,0.0034785213308518,0.006,0,0
25,0.0069368205691133,0.006,0.0005,0
26,0.00468396276117,0.0065,0,0
27,0.008174286203134,0.0065,0.0005,0
28,0.0057549480017852,0.007,0,0
29,0.0092301002804515,0.007,0.0005,0
30,0.0066689138546522,0.0075,0,0
31,0.010091663290754,0.0075,0.0005,0
32,0.0074144456625302,0.008,0,0
33,0.010743706240903,0.008,0.0005,0
34,0.0079764629666387,0.0085,0,0
35,0.011181702410466,0.0085,0.0005,0
36,0.0083507438101965,0.009,0,0
37,0.01139831994572,0.009,0.0005,0
38,0.0085297017159387,0.0095,0,0
39,0.011396378884129,0.0095,0.0005,0
40,0.0085160735160052,0.01,0,0
41,0.01117606238928,0.01,0.0005,0
42,0.008309864243037,0.0105,0,0
43,0.010746868742927,0.0105,0.0005,0
44,0.0079204981191215,0.011,0,0
45,0.010116140537611,0.011,0.0005,0
46,0.0073555260030638,0.0115,0,0
47,0.0092993866797511,0.0115,0.0005,0
48,0.0066305822025821,0.012,0,0
49,0.0083106264637458,0.012,0.0005,0
50,0.0057602921087204,0.0125,0,0
51,0.0071705507425001,0.0125,0.0005,0
52,0.0047656173350874,0.013,0,0
53,0.0058989990143316,0.013,0.0005,0
54,0.0036671543165916,0.0135,0,0
55,0.0045206897605203,0.0135,0.0005,0
56,0.0024898016206257,0.014,0,0
57,0.0030599431289195,0.014,0.0005,0
58,0.0012584138928586,0.0145,0,0
59,0.0015440106995203,0.0145,0.0005,0
60,1.0206657817014e-14,0.015,0,0
61,3.8071120283387e-15,0.015,0.0005,0
62,-0.0012584138928476,0.0155,0,0
63,-0.0015440106995129,0.0155,0.0005,0
64,-0.0024898016206168,0.016,0,0
65,-0.0030599431289163,0.016,0.0005,0
66,-0.0036671543165832,0.0165,0,0
67,-0.004520689760515,0.0165,0.0005,0
68,-0.0047656173350832,0.017,0,0
69,-0.0058989990143295,0.017,0.0005,0
70,-0.0057602921087169,0.0175,0,0
71,-0.0071705507424988,0.0175,0.0005,0
72,-0.0066305822025766,0.018,0,0
73,-0.0083106264637388,0.018,0.0005,0
74,-0.0073555260030613,0.0185,0,0
75,-0.0092993866797462,0.0185,0.0005,0
76,-0.0079204981191169,0.019,0,0
77,-0.010116140537603,0.019,0.0005,0
78,-0.0083098642430277,0.0195,0,0
79,-0.010746868742916,0.0195,0.0005,0
80,-0.0085160735160001,0.02,0,0
81,-0.011176062389272,0.02,0.0005,0
82,-0.0085297017159392,0.0205,0,0
83,-0.011396378884129,0.0205,0.0005,0
84,-0.0083507438102034,0.021,0,0
85,-0.011398319945728,0.021,0.0005,0
86,-0.007976462966654,0.0215,0,0
87,-0.011181702410485,0.0215,0.0005,0
88,-0.007414445662549,0.022,0,0
89,-0.010743706240927,0.022,0.0005,0
90,-0.0066689138546722,0.0225,0,0
91,-0.01009166329078,0.0225,0.0005,0
92,-0.0057549480018124,0.023,0,0
93,-0.0092301002804785,0.023,0.0005,0
94,-0.0046839627611987,0.0235,0,0
95,-0.0081742862031627,0.0235,0.0005,0
96,-0.0034785213308776,0.024,0,0
97,-0.0069368205691399,0.024,0.0005,0
98,-0.002157543265935,0.0245,0,0
99,-0.0055414934750836,0.0245,0.0005,0
100,-0.00075137339732902,0.025,0,0
101,-0.0040097889593097,0.025,0.0005,0
102,0.00071298427097878,0.0255,0,0
103,-0.0023749422699491,0.0255,0.0005,0
104,0.002196286922455,0.026,0,0
105,-0.0006684583969902,0.026,0.0005,0
106,0.0036621038851544,0.0265,0,0
107,0.00106496890569,0.0265,0.0005,0
108,0.0050587026266098,0.027,0,0
109,0.0027814706752206,0.027,0.0005,0
110,0.0063370470641771,0.0275,0,0
111,0.004418935575738,0.0275,0.0005,0
112,0.0074202701611832,0.028,0,0
113,0.0059149912533766,0.028,0.0005,0
114,0.0082404662860384,0.0285,0,0
115,0.0071674364212848,0.0285,0.0005,0
116,0.0086364755597965,0.029,0,0
117,0.0080757720840039,0.029,0.0005,0
118,0.0085150943064227,0.0295,0,0
119,0.0083627142292549,0.0295,0.0005,0
120,0.007012216792419,0.03,0,0
121,0.0077466843778491,0.03,0.0005,0
122,-0.0074776374566663,0.0005,0.001,0
123,-0.0079403556360965,0,0.001,0
124,-0.0066516632570382,0.001,0.001,0
125,-0.0053479430135804,0.0015,0.001,0
126,-0.0037214478661995,0.002,0.001,0
127,-0.0019087630376539,0.0025,0.001,0
128,1.0866344332127e-05,0.003,0.001,0
129,0.0019569232673247,0.0035,0.001,0
130,0.0038786497726943,0.004,0.001,0
131,0.0057204520084707,0.0045,0.001,0
132,0.0074481970838442,0.005,0.001,0
