x,y,z,value
0.015,0.0005,0,26.214282930581
0.015,0.001,0,39.1381180272809
0.015,0.0015,0,36.9551091996407
0.015,0.002,0,19.8242369631297
0.015,0.0025,0,-6.32165127646724
0.015,0.003,0,-34.6490346369851
0.015,0.0035,0,-55.484359573215
0.015,0.004,0,-62.5839422610354
0.015,0.0045,0,-51.7952541409774
0.015,0.005,0,-26.1997354935473
0.015,0.0055,0,7.73269521348774
0.015,0.006,0,38.20178286504
0.015,0.0065,0,55.4229309894037
0.015,0.007,0,51.0870523580975
0.015,0.0075,0,25.7832543541627
0.015,0.008,0,-15.0262223977638
0.015,0.0085,0,-56.5968579794553
0.015,0.009,0,-85.0235409994354
0.015,0.0095,0,-85.2440818566177
0.015,0.01,0,-54.8609992412208
0.015,0.0105,0,3.10974817813887
0.015,0.011,0,68.4524868831827
0.015,0.0115,0,123.292343698824
0.015,0.012,0,141.786336771656
0.015,0.0125,0,119.638518749941
0.015,0.013,0,51.8377060781255
0.015,0.0135,0,-31.9865011081718
0.015,0.014,0,-113.341057906408
0.015,0.0145,0,-145.482972525086
0.015,0.015,0,-126.851191730115
0.015,0.0155,0,-29.5865854496669
0.015,0.016,0,99.3647082099046
0.015,0.0165,0,252.315928056253
0.015,0.017,0,344.679800829848
0.015,0.0175,0,405.370709072476
0.015,0.018,0,370.482823499406
0.015,0.0185,0,325.185521683158
0.015,0.019,0,236.775596672535
0.015,0.0195,0,324.112748984716
0.015,0.02,0,550.727600378489
