id,integral_strain_stress_param2,x,y,z
0,2.1295515312574e-07,0.0005,0.0005,0
1,1.1084125977988e-06,0.0015,0.0005,0
2,2.6568108938242e-06,0.0025,0.0005,0
3,3.7429240710847e-06,0.0035,0.0005,0
4,2.8530688659613e-06,0.0045,0.0005,0
5,-5.0088006536536e-07,0.0055,0.0005,0
6,-4.8036785558599e-06,0.0065,0.0005,0
7,-7.4861156538878e-06,0.0075,0.0005,0
8,-7.2010860359327e-06,0.0085,0.0005,0
9,-4.9874882111894e-06,0.0095,0.0005,0
10,-2.633902426775e-06,0.0105,0.0005,0
11,5.4441351613231e-07,0.0115,0.0005,0
12,9.0495006306611e-06,0.0125,0.0005,0
13,2.820874137377e-05,0.0135,0.0005,0
14,5.8710061651033e-05,0.0145,0.0005,0
15,5.8710061651012e-05,0.0155,0.0005,0
16,2.8208741373713e-05,0.0165,0.0005,0
17,9.0495006305823e-06,0.0175,0.0005,0
18,5.4441351605296e-07,0.0185,0.0005,0
19,-2.6339024268317e-06,0.0195,0.0005,0
20,-4.9874882112062e-06,0.0205,0.0005,0
21,-7.2010860359083e-06,0.0215,0.0005,0
22,-7.4861156538414e-06,0.0225,0.0005,0
23,-4.8036785558207e-06,0.0235,0.0005,0
24,-5.008800653532e-07,0.0245,0.0005,0
25,2.8530688659476e-06,0.0255,0.0005,0
26,3.7429240710615e-06,0.0265,0.0005,0
27,2.6568108938066e-06,0.0275,0.0005,0
28,1.1084125977914e-06,0.0285,0.0005,0
29,2.1295515312441e-07,0.0295,0.0005,0
30,9.6825695563486e-07,0.0005,0.0015,0
31,1.5018088761591e-06,0.0015,0.0015,0
32,1.708583219807e-06,0.0025,0.0015,0
33,9.6092688667014e-07,0.0035,0.0015,0
34,-3.8822494313052e-07,0.0045,0.0015,0
35,-1.269048648731e-06,0.0055,0.0015,0
36,-9.1469172357186e-07,0.0065,0.0015,0
37,4.5308661592757e-07,0.0075,0.0015,0
38,1.9102501380447e-06,0.0085,0.0015,0
39,2.7204964003053e-06,0.0095,0.0015,0
40,3.0049944261316e-06,0.0105,0.0015,0
41,3.6389441046478e-06,0.0115,0.0015,0
42,5.5239997364918e-06,0.0125,0.0015,0
43,9.3838488013386e-06,0.0135,0.0015,0
44,1.7232444345123e-05,0.0145,0.0015,0
45,1.7232444345119e-05,0.0155,0.0015,0
46,9.3838488013364e-06,0.0165,0.0015,0
47,5.5239997364834e-06,0.0175,0.0015,0
48,3.6389441046305e-06,0.0185,0.0015,0
49,3.0049944261074e-06,0.0195,0.0015,0
50,2.7204964002795e-06,0.0205,0.0015,0
51,1.9102501380239e-06,0.0215,0.0015,0
52,4.5308661591801e-07,0.0225,0.0015,0
53,-9.1469172356873e-07,0.0235,0.0015,0
54,-1.2690486487215e-06,0.0245,0.0015,0
55,-3.8822494312525e-07,0.0255,0.0015,0
56,9.6092688666533e-07,0.0265,0.0015,0
57,1.7085832197954e-06,0.0275,0.0015,0
58,1.5018088761483e-06,0.0285,0.0015,0
59,9.6825695562807e-07,0.0295,0.0015,0
60,2.0369780114668e-06,0.0005,0.0025,0
61,1.6348193444802e-06,0.0015,0.0025,0
62,3.5285623840842e-07,0.0025,0.0025,0
63,-1.1424994359094e-06,0.0035,0.0025,0
64,-1.1272104930184e-06,0.0045,0.0025,0
65,1.2363506118636e-06,0.0055,0.0025,0
66,4.2207142991886e-06,0.0065,0.0025,0
67,4.6213129881103e-06,0.0075,0.0025,0
68,8.5669536348767e-07,0.0085,0.0025,0
69,-5.2012048452773e-06,0.0095,0.0025,0
70,-9.5218987215061e-06,0.0105,0.0025,0
71,-9.0424093198046e-06,0.0115,0.0025,0
72,-3.7950465178162e-06,0.0125,0.0025,0
73,4.5229413540577e-06,0.0135,0.0025,0
74,1.6779878123127e-05,0.0145,0.0025,0
75,1.6779878123119e-05,0.0155,0.0025,0
76,4.5229413540636e-06,0.0165,0.0025,0
77,-3.7950465177942e-06,0.0175,0.0025,0
78,-9.0424093197654e-06,0.0185,0.0025,0
79,-9.521898721459e-06,0.0195,0.0025,0
80,-5.2012048452441e-06,0.0205,0.0025,0
81,8.566953634884e-07,0.0215,0.0025,0
82,4.6213129880819e-06,0.0225,0.0025,0
83,4.220714299157e-06,0.0235,0.0025,0
84,1.2363506118519e-06,0.0245,0.0025,0
85,-1.1272104930104e-06,0.0255,0.0025,0
86,-1.1424994358996e-06,0.0265,0.0025,0
87,3.5285623840663e-07,0.0275,0.0025,0
88,1.6348193444678e-06,0.0285,0.0025,0
89,2.0369780114511e-06,0.0295,0.0025,0
90,2.5302110434242e-06,0.0005,0.0035,0
91,1.1996458628122e-06,0.0015,0.0035,0
92,-2.127757382627e-07,0.0025,0.0035,0
93,1.0821645382e-07,0.0035,0.0035,0
94,2.6472198770112e-06,0.0045,0.0035,0
95,5.2186884204927e-06,0.0055,0.0035,0
96,4.0916079345903e-06,0.0065,0.0035,0
97,-2.6335769130014e-06,0.0075,0.0035,0
98,-1.2620881498208e-05,0.0085,0.0035,0
99,-2.0517543286801e-05,0.0095,0.0035,0
100,-2.1130343798608e-05,0.0105,0.0035,0
101,-1.1167624443673e-05,0.0115,0.0035,0
102,1.0853845738191e-05,0.0125,0.0035,0
103,4.595428638638e-05,0.0135,0.0035,0
104,9.5677594125533e-05,0.0145,0.0035,0
105,9.5677594125482e-05,0.0155,0.0035,0
106,4.5954286386278e-05,0.0165,0.0035,0
107,1.0853845738088e-05,0.0175,0.0035,0
108,-1.1167624443725e-05,0.0185,0.0035,0
109,-2.1130343798582e-05,0.0195,0.0035,0
110,-2.0517543286717e-05,0.0205,0.0035,0
111,-1.2620881498122e-05,0.0215,0.0035,0
112,-2.6335769129662e-06,0.0225,0.0035,0
113,4.0916079345711e-06,0.0235,0.0035,0
114,5.218688420456e-06,0.0245,0.0035,0
115,2.6472198769922e-06,0.0255,0.0035,0
116,1.0821645382276e-07,0.0265,0.0035,0
117,-2.1277573825733e-07,0.0275,0.0035,0
118,1.1996458628037e-06,0.0285,0.0035,0
119,2.5302110434025e-06,0.0295,0.0035,0
120,1.8707199863476e-06,0.0005,0.0045,0
121,6.3381726330792e-07,0.0015,0.0045,0
122,6.4936324276295e-07,0.0025,0.0045,0
123,3.1918866951664e-06,0.0035,0.0045,0
124,5.8503060546067e-06,0.0045,0.0045,0
125,4.3216712529732e-06,0.0055,0.0045,0
126,-2.8549324525159e-06,0.0065,0.0045,0
127,-1.1623378298204e-05,0.0075,0.0045,0
128,-1.5291798588e-05,0.0085,0.0045,0
129,-1.0493895418828e-05,0.0095,0.0045,0
130,1.0805226460846e-06,0.0105,0.0045,0
131,1.7982999614016e-05,0.0115,0.0045,0
132,4.3561098766663e-05,0.0125,0.0045,0
133,8.5173988262149e-05,0.0135,0.0045,0
134,0.00015338114266455,0.0145,0.0045,0
135,0.00015338114266448,0.0155,0.0045,0
136,8.5173988261983e-05,0.0165,0.0045,0
137,4.3561098766441e-05,0.0175,0.0045,0
138,1.7982999613795e-05,0.0185,0.0045,0
139,1.080522645938e-06,0.0195,0.0045,0
140,-1.0493895418848e-05,0.0205,0.0045,0
141,-1.5291798587918e-05,0.0215,0.0045,0
142,-1.1623378298107e-05,0.0225,0.0045,0
143,-2.8549324524797e-06,0.0235,0.0045,0
144,4.3216712529443e-06,0.0245,0.0045,0
145,5.8503060545621e-06,0.0255,0.0045,0
146,3.1918866951475e-06,0.0265,0.0045,0
147,6.4936324276709e-07,0.0275,0.0045,0
148,6.3381726330716e-07,0.0285,0.0045,0
149,1.8707199863298e-06,0.0295,0.0045,0
150,4.8124750357313e-07,0.0005,0.0055,0
151,5.8489846051022e-07,0.0015,0.0055,0
152,2.1447189545044e-06,0.0025,0.0055,0
153,4.2942399747055e-06,0.0035,0.0055,0
154,3.6571596793013e-06,0.0045,0.0055,0
155,-1.5015602090387e-06,0.0055,0.0055,0
156,-7.4861108795198e-06,0.0065,0.0055,0
157,-7.2834508603079e-06,0.0075,0.0055,0
158,2.1850630238897e-06,0.0085,0.0055,0
159,1.4823617931341e-05,0.0095,0.0055,0
160,2.0203429562264e-05,0.0105,0.0055,0
161,1.7211549579366e-05,0.0115,0.0055,0
162,1.8122113808611e-05,0.0125,0.0055,0
163,3.7062354690024e-05,0.0135,0.0055,0
164,9.7136104753479e-05,0.0145,0.0055,0
165,9.7136104753502e-05,0.0155,0.0055,0
166,3.7062354690083e-05,0.0165,0.0055,0
167,1.8122113808633e-05,0.0175,0.0055,0
168,1.7211549579277e-05,0.0185,0.0055,0
169,2.0203429562076e-05,0.0195,0.0055,0
170,1.4823617931167e-05,0.0205,0.0055,0
171,2.185063023834e-06,0.0215,0.0055,0
172,-7.2834508602523e-06,0.0225,0.0055,0
173,-7.4861108794466e-06,0.0235,0.0055,0
174,-1.501560209021e-06,0.0245,0.0055,0
175,3.6571596792697e-06,0.0255,0.0055,0
176,4.294239974674e-06,0.0265,0.0055,0
177,2.144718954499e-06,0.0275,0.0055,0
178,5.8489846051592e-07,0.0285,0.0055,0
179,4.8124750357161e-07,0.0295,0.0055,0
180,-3.4764860078941e-07,0.0005,0.0065,0
181,1.1305446114713e-06,0.0015,0.0065,0
182,2.6413850745929e-06,0.0025,0.0065,0
183,1.9431720701157e-06,0.0035,0.0065,0
184,-1.3463671495757e-06,0.0045,0.0065,0
185,-3.9349518630202e-06,0.0055,0.0065,0
186,-1.3344669343255e-06,0.0065,0.0065,0
187,6.7152744782815e-06,0.0075,0.0065,0
188,1.3253069059319e-05,0.0085,0.0065,0
189,7.0118976776184e-06,0.0095,0.0065,0
190,-1.8566784846449e-05,0.0105,0.0065,0
191,-5.0213818809706e-05,0.0115,0.0065,0
192,-5.75260685935e-05,0.0125,0.0065,0
193,-3.4258352094722e-05,0.0135,0.0065,0
194,4.1706353416153e-05,0.0145,0.0065,0
195,4.1706353416305e-05,0.0155,0.0065,0
196,-3.4258352094386e-05,0.0165,0.0065,0
197,-5.7526068593063e-05,0.0175,0.0065,0
198,-5.0213818809324e-05,0.0185,0.0065,0
199,-1.8566784846303e-05,0.0195,0.0065,0
200,7.0118976775253e-06,0.0205,0.0065,0
201,1.3253069059169e-05,0.0215,0.0065,0
202,6.715274478224e-06,0.0225,0.0065,0
203,-1.3344669342834e-06,0.0235,0.0065,0
204,-3.9349518629593e-06,0.0245,0.0065,0
205,-1.3463671495575e-06,0.0255,0.0065,0
206,1.9431720700971e-06,0.0265,0.0065,0
207,2.6413850745769e-06,0.0275,0.0065,0
