id,uxi,x,y,z
0,-1.224871547384e-07,0.022,0.0005,0
0.0005,-3.2000556441901e-07,0.022,0.001,0
0.001,-4.5591304580997e-07,0.022,0.0015,0
0.0015,-5.2602157282749e-07,0.022,0.002,0
0.002,-4.6024042378974e-07,0.022,0.0025,0
0.0025,-3.601582617661e-07,0.022,0.003,0
0.003,-2.1653897109155e-07,0.022,0.0035,0
0.0035,-1.6355518981714e-07,0.022,0.004,0
0.004,-1.6619629034357e-07,0.022,0.0045,0
0.0045,-3.1325190885177e-07,0.022,0.005,0
0.005,-4.7320645402517e-07,0.022,0.0055,0
0.0055,-6.5950529606509e-07,0.022,0.006,0
0.006,-6.750050267253e-07,0.022,0.0065,0
0.0065,-5.8675757979776e-07,0.022,0.007,0
0.007,-2.8737799862568e-07,0.022,0.0075,0
0.0075,-4.3510770245312e-08,0.022,0.008,0
0.008,1.285736183171e-07,0.022,0.0085,0
0.0085,-1.1392870487421e-07,0.022,0.009,0
0.009,-5.7140238574959e-07,0.022,0.0095,0
0.0095,-1.2960671377164e-06,0.022,0.01,0
0.01,-1.6613632287887e-06,0.022,0.0105,0
0.0105,-1.6418190845371e-06,0.022,0.011,0
0.011,-7.5645758752086e-07,0.022,0.0115,0
0.0115,3.3171754795531e-07,0.022,0.012,0
0.012,1.5088905846323e-06,0.022,0.0125,0
0.0125,1.6057182254747e-06,0.022,0.013,0
0.013,8.4119046204044e-07,0.022,0.0135,0
0.0135,-1.4130162933572e-06,0.022,0.014,0
0.014,-3.7027937070174e-06,0.022,0.0145,0
0.0145,-5.7821517570042e-06,0.022,0.015,0
0.015,-5.4937091239742e-06,0.022,0.0155,0
0.0155,-3.1111110154821e-06,0.022,0.016,0
0.016,2.1496503947328e-06,0.022,0.0165,0
0.0165,7.5906818425681e-06,0.022,0.017,0
0.017,1.1985118691838e-05,0.022,0.0175,0
0.0175,1.044984840547e-05,0.022,0.018,0
0.018,1.6579158631357e-06,0.022,0.0185,0
0.0185,-1.623311331623e-05,0.022,0.019,0
0.019,-3.2460020414904e-05,0.022,0.0195,0
0.0195,-3.9719037354143e-05,0.022,0.02,0
