id,integral_strain_stress,x,y,z
0,1.040784606499e-07,0.001,0.001,0.001
1,2.7868515214084e-07,0.003,0.001,0.001
2,-2.6957607067816e-07,0.005,0.001,0.001
3,-8.2369437655311e-07,0.007,0.001,0.001
4,-7.9714818657407e-07,0.009,0.001,0.001
5,-5.4489303893949e-07,0.011,0.001,0.001
6,-2.6960120711154e-07,0.013,0.001,0.001
7,-2.9822219078623e-07,0.015,0.001,0.001
8,-3.6234662602788e-07,0.017,0.001,0.001
9,-3.7716392934957e-07,0.019,0.001,0.001
10,-3.3756840005001e-07,0.021,0.001,0.001
11,-2.3224213534524e-07,0.023,0.001,0.001
12,-1.3138458064373e-07,0.025,0.001,0.001
13,-7.8668633921865e-08,0.027,0.001,0.001
14,3.243582317571e-08,0.029,0.001,0.001
15,2.4537840859858e-07,0.001,0.003,0.001
16,-4.9763261036552e-07,0.003,0.003,0.001
17,-1.0684004148416e-06,0.005,0.003,0.001
18,-8.9381742733436e-07,0.007,0.003,0.001
19,-1.2447012626364e-07,0.009,0.003,0.001
20,2.4639072922928e-07,0.011,0.003,0.001
21,2.1349805764576e-07,0.013,0.003,0.001
22,-1.1978377471431e-08,0.015,0.003,0.001
23,-2.0815644855482e-07,0.017,0.003,0.001
24,-3.1383060167978e-07,0.019,0.003,0.001
25,-3.850137929156e-07,0.021,0.003,0.001
26,-2.2135967547379e-07,0.023,0.003,0.001
27,-1.4056490693165e-07,0.025,0.003,0.001
28,-1.5812405416423e-07,0.027,0.003,0.001
29,-5.5203480620491e-08,0.029,0.003,0.001
30,3.5932386036405e-08,0.001,0.005,0.001
31,-8.5834389187392e-07,0.003,0.005,0.001
32,-5.0656003001545e-07,0.005,0.005,0.001
33,4.93043078341e-07,0.007,0.005,0.001
34,9.9321919386066e-07,0.009,0.005,0.001
35,6.2676171843095e-07,0.011,0.005,0.001
36,1.1260732151371e-07,0.013,0.005,0.001
37,-1.8984789256613e-07,0.015,0.005,0.001
38,-2.0537374738838e-07,0.017,0.005,0.001
39,-2.3136314841237e-07,0.019,0.005,0.001
40,-1.8349517598457e-07,0.021,0.005,0.001
41,-4.8525302989154e-08,0.023,0.005,0.001
42,4.6884011540049e-08,0.025,0.005,0.001
43,1.5782617869024e-08,0.027,0.005,0.001
44,-9.4134805527248e-08,0.029,0.005,0.001
45,-2.3928539506965e-07,0.001,0.007,0.001
46,-3.7041294856489e-07,0.003,0.007,0.001
47,7.221829471478e-07,0.005,0.007,0.001
48,1.2596843654459e-06,0.007,0.007,0.001
49,6.7690712875492e-07,0.009,0.007,0.001
50,-4.3459570769668e-07,0.011,0.007,0.001
51,-8.5732009081741e-07,0.013,0.007,0.001
52,-7.8137719007422e-07,0.015,0.007,0.001
53,-4.5592754870268e-07,0.017,0.007,0.001
54,-2.7651362935103e-07,0.019,0.007,0.001
55,-2.4173610840823e-07,0.021,0.007,0.001
56,-1.4783514219655e-07,0.023,0.007,0.001
57,2.2799592449255e-08,0.025,0.007,0.001
58,1.4125988115343e-07,0.027,0.007,0.001
59,-1.3140296357605e-08,0.029,0.007,0.001
60,-2.4105932076798e-07,0.001,0.009,0.001
61,3.9794433801968e-07,0.003,0.009,0.001
62,1.0788677333238e-06,0.005,0.009,0.001
63,3.7304712928293e-07,0.007,0.009,0.001
64,-8.5721729656496e-07,0.009,0.009,0.001
65,-1.6077577779206e-06,0.011,0.009,0.001
66,-1.1465261966577e-06,0.013,0.009,0.001
67,-4.6406575933639e-07,0.015,0.009,0.001
68,6.192161514019e-08,0.017,0.009,0.001
69,1.5528917612696e-07,0.019,0.009,0.001
70,-8.8258113297265e-08,0.021,0.009,0.001
71,-2.6097727661379e-07,0.023,0.009,0.001
72,-2.7365840753554e-07,0.025,0.009,0.001
73,2.6774724183095e-08,0.027,0.009,0.001
74,6.2832731708256e-08,0.029,0.009,0.001
75,5.5505991829537e-08,0.001,0.011,0.001
76,6.7012720203177e-07,0.003,0.011,0.001
77,1.0470902770612e-07,0.005,0.011,0.001
78,-1.3584089531717e-06,0.007,0.011,0.001
79,-2.1975643429198e-06,0.009,0.011,0.001
80,-1.6598792566885e-06,0.011,0.011,0.001
81,-2.8004454543019e-07,0.013,0.011,0.001
82,6.4796421952422e-07,0.015,0.011,0.001
83,1.0295693708001e-06,0.017,0.011,0.001
84,9.2468649845727e-07,0.019,0.011,0.001
85,5.1678186827669e-07,0.021,0.011,0.001
86,-8.1157431738033e-08,0.023,0.011,0.001
87,-4.1717758275826e-07,0.025,0.011,0.001
88,-2.2312141512486e-07,0.027,0.011,0.001
89,8.2939983931021e-08,0.029,0.011,0.001
90,4.1021014433969e-07,0.001,0.013,0.001
91,1.3476091008116e-07,0.003,0.013,0.001
92,-1.3531144934062e-06,0.005,0.013,0.001
93,-2.5383839994741e-06,0.007,0.013,0.001
94,-2.2153040937789e-06,0.009,0.013,0.001
95,-7.1489012985677e-07,0.011,0.013,0.001
96,8.4818333003492e-07,0.013,0.013,0.001
97,1.4024702057776e-06,0.015,0.013,0.001
98,1.365217600736e-06,0.017,0.013,0.001
99,1.2523520472243e-06,0.019,0.013,0.001
100,9.5189614067734e-07,0.021,0.013,0.001
101,3.1914627899337e-07,0.023,0.013,0.001
102,-3.3743156005034e-07,0.025,0.013,0.001
103,-4.0864288754245e-07,0.027,0.013,0.001
104,6.302289909496e-08,0.029,0.013,0.001
105,5.3851393315338e-07,0.001,0.015,0.001
106,-7.8798151286604e-07,0.003,0.015,0.001
107,-2.1331253362226e-06,0.005,0.015,0.001
108,-2.3843986311867e-06,0.007,0.015,0.001
109,-1.0986594084864e-06,0.009,0.015,0.001
110,7.247984096787e-07,0.011,0.015,0.001
111,1.665650707919e-06,0.013,0.015,0.001
112,1.7127789344786e-06,0.015,0.015,0.001
113,1.1367444161959e-06,0.017,0.015,0.001
114,9.9283401480377e-07,0.019,0.015,0.001
115,9.4896875037815e-07,0.021,0.015,0.001
116,5.7060783116035e-07,0.023,0.015,0.001
117,-2.4817631861117e-07,0.025,0.015,0.001
118,-4.553955577831e-07,0.027,0.015,0.001
119,3.6145641435596e-08,0.029,0.015,0.001
120,4.6197537347852e-07,0.001,0.017,0.001
121,-1.3808274025325e-06,0.003,0.017,0.001
