x,y,z,value
0,0,0.015,-1.09403077926279e-07
0.001,0,0.015,-2.94027337713278e-07
0.001,0.001,0.015,-4.80998590393964e-08
0,0.001,0.015,-2.87399622349618e-07
0.002,0,0.015,-2.50771668075443e-07
0.002,0.001,0.015,6.0734608236592e-07
0.003,0,0.015,1.03121942181269e-07
0.003,0.001,0.015,1.26090516579694e-06
0.004,0,0.015,5.3353655570187e-07
0.004,0.001,0.015,1.95058971069447e-06
0.005,0,0.015,1.17593223518809e-06
0.005,0.001,0.015,2.29247275403966e-06
0.006,0,0.015,1.56891799984642e-06
0.006,0.001,0.015,2.5187233697568e-06
0.007,0,0.015,2.01522666895996e-06
0.007,0.001,0.015,2.20087740725255e-06
0.008,0,0.015,1.93786995051616e-06
0.008,0.001,0.015,1.91213435976061e-06
0.009,0,0.015,1.97220304226725e-06
0.009,0.001,0.015,1.15770264688949e-06
0.01,0,0.015,1.4520490428641e-06
0.01,0.001,0.015,8.14276673165141e-07
0.011,0,0.015,1.3527593262489e-06
0.011,0.001,0.015,1.0558715478001e-07
0.012,0,0.015,7.48776594753525e-07
0.012,0.001,0.015,1.06963836662949e-07
0.013,0,0.015,8.32096187156311e-07
0.013,0.001,0.015,-3.64134276459701e-07
0.014,0,0.015,3.73540673915732e-07
0.014,0.001,0.015,-7.90685452520994e-08
0.015,0,0.015,6.64963224996135e-07
0.015,0.001,0.015,-4.36763739838144e-07
0.016,0,0.015,3.73540673956349e-07
0.016,0.001,0.015,-7.90685452420976e-08
0.017,0,0.015,8.32096187168102e-07
0.017,0.001,0.015,-3.64134276413243e-07
0.018,0,0.015,7.48776594783029e-07
0.018,0.001,0.015,1.06963836617549e-07
0.019,0,0.015,1.35275932626062e-06
0.019,0.001,0.015,1.0558715470417e-07
0.02,0,0.015,1.45204904288762e-06
0.02,0.001,0.015,8.1427667306637e-07
0.021,0,0.015,1.97220304223645e-06
0.021,0.001,0.015,1.15770264682938e-06
0.022,0,0.015,1.9378699504638e-06
0.022,0.001,0.015,1.91213435969652e-06
0.023,0,0.015,2.01522666895839e-06
0.023,0.001,0.015,2.20087740720409e-06
0.024,0,0.015,1.56891799984474e-06
0.024,0.001,0.015,2.51872336978236e-06
0.025,0,0.015,1.17593223518636e-06
0.025,0.001,0.015,2.29247275405195e-06
0.026,0,0.015,5.33536555680599e-07
0.026,0.001,0.015,1.95058971069462e-06
0.027,0,0.015,1.03121942175611e-07
0.027,0.001,0.015,1.2609051657854e-06
0.028,0,0.015,-2.50771668083239e-07
0.028,0.001,0.015,6.07346082360289e-07
0.029,0,0.015,-2.94027337716676e-07
0.029,0.001,0.015,-4.80998590374787e-08
0.03,0,0.015,-1.09403077934321e-07
0.03,0.001,0.015,-2.87399622351441e-07
0.001,0.002,0.015,3.55685200603497e-07
0,0.002,0.015,-8.16445973349965e-08
0.002,0.002,0.015,1.02679741315612e-06
0.003,0.002,0.015,1.75117738409209e-06
0.004,0.002,0.015,2.15618213800797e-06
0.005,0.002,0.015,2.36726508625815e-06
0.006,0.002,0.015,2.03300375977653e-06
0.007,0.002,0.015,1.62078935026531e-06
0.008,0.002,0.015,7.78977714037957e-07
0.009,0.002,0.015,2.99093399558451e-07
0.01,0.002,0.015,-4.14291384737641e-07
0.011,0.002,0.015,-3.9118545776086e-07
0.012,0.002,0.015,-7.12642252452653e-07
0.013,0.002,0.015,-2.48421724196012e-07
0.014,0.002,0.015,-4.67117167501972e-07
0.015,0.002,0.015,-3.81063835866343e-08
0.016,0.002,0.015,-4.67117167509779e-07
0.017,0.002,0.015,-2.48421724223009e-07
0.018,0.002,0.015,-7.12642252454279e-07
0.019,0.002,0.015,-3.91185457792031e-07
0.02,0.002,0.015,-4.14291384673564e-07
0.021,0.002,0.015,2.99093399515598e-07
0.022,0.002,0.015,7.78977713923005e-07
0.023,0.002,0.015,1.62078935022243e-06
0.024,0.002,0.015,2.03300375978216e-06
0.025,0.002,0.015,2.36726508627932e-06
0.026,0.002,0.015,2.15618213802352e-06
0.027,0.002,0.015,1.75117738413191e-06
0.028,0.002,0.015,1.02679741318512e-06
0.029,0.002,0.015,3.55685200617138e-07
0.03,0.002,0.015,-8.16445973116591e-08
0.001,0.003,0.015,5.08824698146348e-07
0,0.003,0.015,1.18051452466482e-07
0.002,0.003,0.015,9.84902612201037e-07
0.003,0.003,0.015,1.30186256545335e-06
0.004,0.003,0.015,1.47576525309313e-06
0.005,0.003,0.015,1.20080116936402e-06
0.006,0.003,0.015,8.02556181940303e-07
