x,y,z,value
0,0,0.016,-3.83101424657505e-05
0.002,0,0.016,-3.7018395264496e-05
0.002,0.002,0.016,-2.85147041064436e-05
0,0.002,0.016,1.34231002240618e-05
0.004,0,0.016,9.10865272470368e-06
0.004,0.002,0.016,-2.28409637504279e-06
0.006,0,0.016,-7.32883791264364e-06
0.006,0.002,0.016,-4.73248382742368e-06
0.008,0,0.016,1.65924625201162e-05
0.008,0.002,0.016,-1.34192593508075e-06
0.01,0,0.016,5.99096148212776e-05
0.01,0.002,0.016,1.87806300908002e-05
0.012,0,0.016,5.42701075291814e-05
0.012,0.002,0.016,-1.13058051691753e-05
0.014,0,0.016,2.65533161533677e-05
0.014,0.002,0.016,2.21450516812074e-05
0.016,0,0.016,3.85925828780768e-05
0.016,0.002,0.016,-3.26064228547581e-05
0.018,0,0.016,2.27504258715856e-06
0.018,0.002,0.016,-1.29602675110778e-05
0.02,0,0.016,-5.17325984011188e-05
0.02,0.002,0.016,3.70192432798734e-05
0.022,0,0.016,-1.88625136849328e-07
0.022,0.002,0.016,-3.20272506198409e-05
0.024,0,0.016,-3.53085988364353e-05
0.024,0.002,0.016,-3.15687195269327e-05
0.026,0,0.016,3.61658607448322e-05
0.026,0.002,0.016,5.36088086800884e-05
0.028,0,0.016,1.48287891024633e-05
0.028,0.002,0.016,-1.14954393894262e-05
0.03,0,0.016,-2.87400866667218e-07
0.03,0.002,0.016,-3.53268805480991e-05
0.002,0.004,0.016,7.17569992074053e-05
0,0.004,0.016,-6.00067455748059e-05
0.004,0.004,0.016,-1.67794657048186e-05
0.006,0.004,0.016,-3.44577587968752e-05
0.008,0.004,0.016,1.2390914469692e-05
0.01,0.004,0.016,-6.90462446967135e-06
0.012,0.004,0.016,-5.52643202301696e-05
0.014,0.004,0.016,-1.96704941747843e-06
0.016,0.004,0.016,-9.69330303758013e-06
0.018,0.004,0.016,-3.06365477565664e-06
0.02,0.004,0.016,1.80233726597473e-05
0.022,0.004,0.016,2.79675859943354e-05
0.024,0.004,0.016,1.28227025452923e-05
0.026,0.004,0.016,4.00143067006294e-05
0.028,0.004,0.016,-1.16819384959809e-05
0.03,0.004,0.016,5.62213937367884e-05
0.002,0.006,0.016,9.09335691953239e-05
0,0.006,0.016,-6.42666420056196e-05
0.004,0.006,0.016,-2.42894727501425e-06
0.006,0.006,0.016,-2.56467889727394e-06
0.008,0.006,0.016,1.70811537685276e-05
0.01,0.006,0.016,-4.55770053250052e-05
0.012,0.006,0.016,-1.35591400221378e-05
0.014,0.006,0.016,3.56521805506271e-05
0.016,0.006,0.016,3.53608489359711e-05
0.018,0.006,0.016,2.59189086981881e-05
0.02,0.006,0.016,-1.07696109970527e-06
0.022,0.006,0.016,1.23939989940969e-05
0.024,0.006,0.016,-1.0497590066532e-05
0.026,0.006,0.016,-1.01233921714531e-05
0.028,0.006,0.016,-9.84692874435842e-06
0.03,0.006,0.016,-1.33376034020951e-05
0.002,0.008,0.016,2.44567214750269e-05
0,0.008,0.016,-2.30097713897281e-05
0.004,0.008,0.016,3.51215646572245e-05
0.006,0.008,0.016,-3.41548430459703e-05
0.008,0.008,0.016,1.24433166269975e-05
0.01,0.008,0.016,5.04175745739404e-05
0.012,0.008,0.016,4.93343483221707e-05
0.014,0.008,0.016,-4.77331951898225e-06
