x,y,z,value
0,0,0.016,-1.18704029699603e-05
0.002,0,0.016,-3.59686230778171e-05
0.002,0.002,0.016,-3.24454678760504e-05
0,0.002,0.016,-7.58699187806851e-05
0.004,0,0.016,-4.88945645661584e-05
0.004,0.002,0.016,-2.09674720386099e-05
0.006,0,0.016,-1.82630279464474e-05
0.006,0.002,0.016,-1.30632862079222e-05
0.008,0,0.016,4.57162374013147e-07
0.008,0.002,0.016,2.13558178973758e-05
0.01,0,0.016,1.34786890703818e-06
0.01,0.002,0.016,-1.92292339155444e-06
0.012,0,0.016,1.32215386484682e-05
0.012,0.002,0.016,1.5965542208223e-06
0.014,0,0.016,-2.51188331404653e-05
0.014,0.002,0.016,4.6967766895328e-05
0.016,0,0.016,6.37985081048367e-05
0.016,0.002,0.016,-7.39445676841609e-05
0.018,0,0.016,4.58620199859339e-05
0.018,0.002,0.016,3.5616756903336e-05
0.02,0,0.016,2.75590985673784e-05
0.02,0.002,0.016,-2.09827838817603e-05
0.022,0,0.016,-1.56335868727364e-05
0.022,0.002,0.016,2.76228692174903e-05
0.024,0,0.016,3.17688801054595e-05
0.024,0.002,0.016,8.24898546964743e-06
0.026,0,0.016,-2.40698360887872e-05
0.026,0.002,0.016,6.5681005479952e-06
0.028,0,0.016,2.23498925165198e-05
0.028,0.002,0.016,3.36437462181649e-05
0.03,0,0.016,4.15359120955244e-05
0.03,0.002,0.016,2.82954670735689e-06
0.002,0.004,0.016,3.85503430477605e-05
0,0.004,0.016,-1.00580133004189e-05
0.004,0.004,0.016,3.15901231635756e-05
0.006,0.004,0.016,5.15086341067108e-05
0.008,0.004,0.016,-2.1719077445426e-06
0.01,0.004,0.016,1.04628515967194e-05
0.012,0.004,0.016,-1.74088987385051e-05
0.014,0.004,0.016,-1.6972036043963e-06
0.016,0.004,0.016,-6.23566280883098e-05
0.018,0.004,0.016,-5.98970007904881e-05
0.02,0.004,0.016,4.04062277728774e-05
0.022,0.004,0.016,6.48938687455495e-06
0.024,0.004,0.016,2.99970057797216e-05
0.026,0.004,0.016,1.76834063609866e-05
0.028,0.004,0.016,3.89851478767745e-06
0.03,0.004,0.016,-2.72143905722721e-05
0.002,0.006,0.016,-5.54872918989923e-06
0,0.006,0.016,-8.45889132881119e-06
0.004,0.006,0.016,-2.52885470675921e-05
0.006,0.006,0.016,-2.36461408544476e-05
0.008,0.006,0.016,4.46016510666095e-06
0.01,0.006,0.016,1.39354346843379e-05
0.012,0.006,0.016,6.86938154763732e-05
0.014,0.006,0.016,9.143925814389e-06
0.016,0.006,0.016,8.23205266041026e-06
0.018,0.006,0.016,2.83797175987994e-05
0.02,0.006,0.016,-1.18889834564522e-05
0.022,0.006,0.016,2.312089139221e-05
0.024,0.006,0.016,7.17354810043669e-06
0.026,0.006,0.016,-3.3588697296449e-05
0.028,0.006,0.016,3.17821084138119e-06
0.03,0.006,0.016,1.61040261196167e-05
0.002,0.008,0.016,4.54954942367189e-05
0,0.008,0.016,1.05999684005384e-05
0.004,0.008,0.016,1.46836956170849e-05
0.006,0.008,0.016,6.8955777939798e-06
0.008,0.008,0.016,4.10685196095325e-05
0.01,0.008,0.016,-2.53082967416546e-05
0.012,0.008,0.016,-2.92859559679229e-06
0.014,0.008,0.016,-9.43793956829269e-06
0.016,0.008,0.016,4.86649209484281e-05
0.018,0.008,0.016,1.36305345914596e-05
0.02,0.008,0.016,-9.64451700819781e-06
0.022,0.008,0.016,-1.12385356567369e-05
0.024,0.008,0.016,3.28630850883569e-06
0.026,0.008,0.016,-3.21757047848461e-05
0.028,0.008,0.016,-1.32775443778603e-05
0.03,0.008,0.016,5.32057657846513e-06
0.002,0.01,0.016,3.55963365492527e-05
0,0.01,0.016,1.22297696693562e-06
0.004,0.01,0.016,-2.29256782331249e-05
0.006,0.01,0.016,-1.67632012272533e-05
0.008,0.01,0.016,9.28345793546528e-06
0.01,0.01,0.016,-7.2878238267344e-06
0.012,0.01,0.016,-4.42528544827435e-05
0.014,0.01,0.016,-3.40588092868281e-05
0.016,0.01,0.016,-7.51764205882278e-05
0.018,0.01,0.016,-1.49071446716726e-05
0.02,0.01,0.016,1.97539402413166e-06
0.022,0.01,0.016,7.95704625634213e-06
0.024,0.01,0.016,3.13280496108319e-05
0.026,0.01,0.016,-1.24303662995375e-05
0.028,0.01,0.016,2.88179859822137e-05
0.03,0.01,0.016,-5.05327369600013e-05
0.002,0.012,0.016,-2.761971667946e-05
0,0.012,0.016,-1.87029727401113e-05
0.004,0.012,0.016,-9.85659849295282e-06
0.006,0.012,0.016,2.92145997101338e-05
0.008,0.012,0.016,2.52465300671102e-05
