id,integral_strain_stress2,x,y,z
0,8.4054904965325e-13,0.00025,0.00025,0
1,3.3372455284163e-13,0.00075,0.00025,0
2,-3.433223811425e-13,0.00125,0.00025,0
3,-7.2587000927268e-13,0.00175,0.00025,0
4,-1.2968951190098e-12,0.00225,0.00025,0
5,-1.4597983146077e-12,0.00275,0.00025,0
6,-1.8124991641561e-12,0.00325,0.00025,0
7,-1.8185205258307e-12,0.00375,0.00025,0
8,-2.0236131632881e-12,0.00425,0.00025,0
9,-1.880757802813e-12,0.00475,0.00025,0
10,-1.9348671952066e-12,0.00525,0.00025,0
11,-1.6350687614971e-12,0.00575,0.00025,0
12,-1.5222747965593e-12,0.00625,0.00025,0
13,-1.0600601180786e-12,0.00675,0.00025,0
14,-7.5817526924021e-13,0.00725,0.00025,0
15,-1.2561462717102e-13,0.00775,0.00025,0
16,3.9332003448187e-13,0.00825,0.00025,0
17,1.2006017402562e-12,0.00875,0.00025,0
18,1.9557444263983e-12,0.00925,0.00025,0
19,2.9145445722104e-12,0.00975,0.00025,0
20,3.8782529373926e-12,0.01025,0.00025,0
21,4.8815905249432e-12,0.01075,0.00025,0
22,5.8932131051929e-12,0.01125,0.00025,0
23,6.613630956005e-12,0.01175,0.00025,0
24,7.1696335349922e-12,0.01225,0.00025,0
25,6.6794563189337e-12,0.01275,0.00025,0
26,5.4125369973353e-12,0.01325,0.00025,0
27,1.1079504151642e-12,0.01375,0.00025,0
28,-5.1491407931898e-12,0.01425,0.00025,0
29,-1.8991671273007e-11,0.01475,0.00025,0
30,-1.8991671272937e-11,0.01525,0.00025,0
31,-5.1491407931639e-12,0.01575,0.00025,0
32,1.1079504151948e-12,0.01625,0.00025,0
33,5.4125369973617e-12,0.01675,0.00025,0
34,6.6794563189495e-12,0.01725,0.00025,0
35,7.1696335350039e-12,0.01775,0.00025,0
36,6.6136309560194e-12,0.01825,0.00025,0
37,5.8932131052028e-12,0.01875,0.00025,0
38,4.8815905249548e-12,0.01925,0.00025,0
39,3.8782529374078e-12,0.01975,0.00025,0
40,2.9145445722257e-12,0.02025,0.00025,0
41,1.9557444264148e-12,0.02075,0.00025,0
42,1.2006017402709e-12,0.02125,0.00025,0
43,3.9332003449404e-13,0.02175,0.00025,0
44,-1.2561462716046e-13,0.02225,0.00025,0
45,-7.5817526923227e-13,0.02275,0.00025,0
46,-1.0600601180709e-12,0.02325,0.00025,0
47,-1.5222747965541e-12,0.02375,0.00025,0
48,-1.635068761492e-12,0.02425,0.00025,0
49,-1.9348671952039e-12,0.02475,0.00025,0
50,-1.880757802811e-12,0.02525,0.00025,0
51,-2.0236131632884e-12,0.02575,0.00025,0
52,-1.8185205258315e-12,0.02625,0.00025,0
53,-1.8124991641586e-12,0.02675,0.00025,0
54,-1.4597983146114e-12,0.02725,0.00025,0
55,-1.2968951190159e-12,0.02775,0.00025,0
56,-7.2587000928057e-13,0.02825,0.00025,0
57,-3.4332238115445e-13,0.02875,0.00025,0
58,3.337245528268e-13,0.02925,0.00025,0
59,8.405490496271e-13,0.02975,0.00025,0
60,3.2763488004574e-13,0.00025,0.00075,0
61,-3.6932809327564e-13,0.00075,0.00075,0
62,9.0741611852264e-14,0.00125,0.00075,0
63,-1.7378212962833e-13,0.00175,0.00075,0
64,-3.9463332254741e-13,0.00225,0.00075,0
65,-9.046877998265e-13,0.00275,0.00075,0
66,-1.081597229061e-12,0.00325,0.00075,0
67,-1.5097757706778e-12,0.00375,0.00075,0
68,-1.5606764303515e-12,0.00425,0.00075,0
69,-1.936143539208e-12,0.00475,0.00075,0
70,-1.8984489102819e-12,0.00525,0.00075,0
71,-2.2398532139685e-12,0.00575,0.00075,0
72,-2.1297982198977e-12,0.00625,0.00075,0
73,-2.4316745921646e-12,0.00675,0.00075,0
74,-2.2536332809705e-12,0.00725,0.00075,0
75,-2.4995981598579e-12,0.00775,0.00075,0
76,-2.2563972917019e-12,0.00825,0.00075,0
77,-2.4289090859818e-12,0.00875,0.00075,0
78,-2.1318802701452e-12,0.00925,0.00075,0
79,-2.2230865240966e-12,0.00975,0.00075,0
80,-1.9009689027622e-12,0.01025,0.00075,0
81,-1.9226440998101e-12,0.01075,0.00075,0
82,-1.6196207889548e-12,0.01125,0.00075,0
83,-1.5935449812325e-12,0.01175,0.00075,0
84,-1.3120762914963e-12,0.01225,0.00075,0
85,-1.1749250629065e-12,0.01275,0.00075,0
86,-6.305205992526e-13,0.01325,0.00075,0
87,-8.4933540372891e-14,0.01375,0.00075,0
88,1.346994396942e-12,0.01425,0.00075,0
89,-6.7874613981879e-12,0.01475,0.00075,0
90,-6.787461398187e-12,0.01525,0.00075,0
91,1.3469943969279e-12,0.01575,0.00075,0
92,-8.493354035971e-14,0.01625,0.00075,0
93,-6.3052059923443e-13,0.01675,0.00075,0
94,-1.1749250628898e-12,0.01725,0.00075,0
95,-1.3120762914896e-12,0.01775,0.00075,0
96,-1.5935449812197e-12,0.01825,0.00075,0
97,-1.6196207889433e-12,0.01875,0.00075,0
98,-1.9226440998007e-12,0.01925,0.00075,0
99,-1.900968902754e-12,0.01975,0.00075,0
100,-2.2230865240913e-12,0.02025,0.00075,0
101,-2.1318802701398e-12,0.02075,0.00075,0
102,-2.4289090859786e-12,0.02125,0.00075,0
103,-2.2563972917e-12,0.02175,0.00075,0
