id,uxi,x,y,z
0,-0.0011893242644624,0.015,0.0005,0
0.0005,-0.0020690586294921,0.015,0.001,0
0.001,-0.0023628371192069,0.015,0.0015,0
0.0015,-0.0018403631568199,0.015,0.002,0
0.002,-0.0005613719119634,0.015,0.0025,0
0.0025,0.001171177053327,0.015,0.003,0
0.003,0.0027997432689613,0.015,0.0035,0
0.0035,0.0037433392965687,0.015,0.004,0
0.004,0.0035281176413862,0.015,0.0045,0
0.0045,0.0020487395954055,0.015,0.005,0
0.005,-0.00038121981038864,0.015,0.0055,0
0.0055,-0.0030229176919256,0.015,0.006,0
0.006,-0.0048963584965477,0.015,0.0065,0
0.0065,-0.0051821284638633,0.015,0.007,0
0.007,-0.0034517566562321,0.015,0.0075,0
0.0075,-9.9716839866704e-05,0.015,0.008,0
0.008,0.0011446347861067,0.015,0.0085,0
0.0085,0.0027215403815067,0.015,0.009,0
0.009,0.0043426173180924,0.015,0.0095,0
0.0095,0.0056900591016864,0.015,0.01,0
0.01,0.006543420284949,0.015,0.0105,0
0.0105,0.006629258601823,0.015,0.011,0
0.011,0.0058464961946053,0.015,0.0115,0
0.0115,0.0040444662875555,0.015,0.012,0
0.012,0.0013227111974245,0.015,0.0125,0
0.0125,-0.0022431346492764,0.015,0.013,0
0.013,-0.0062890082045417,0.015,0.0135,0
0.0135,-0.010515452804009,0.015,0.014,0
0.014,-0.014334938107709,0.015,0.0145,0
0.0145,-0.017338081565963,0.015,0.015,0
0.015,-0.01886545186999,0.015,0.0155,0
0.0155,-0.018610591829964,0.015,0.016,0
0.016,-0.016059909475407,0.015,0.0165,0
0.0165,-0.011264960435498,0.015,0.017,0
0.017,-0.0040593573677297,0.015,0.0175,0
0.0175,0.0049331703081938,0.015,0.018,0
0.018,0.015448762186601,0.015,0.0185,0
0.0185,0.026187562743363,0.015,0.019,0
0.019,0.036574822651904,0.015,0.0195,0
0.0195,0.044671845578042,0.015,0.02,0
0.02,0.049886106472122,0.015,0.0205,0
0.0205,0.049903627816391,0.015,0.021,0
0.021,0.044868128458021,0.015,0.0215,0
0.0215,0.032061946017883,0.015,0.022,0
