id,integral_strain_stress2,x,y,z
0,-5.6715880665751e-09,0.00025,0.00025,0
1,-8.6994717697242e-09,0.00075,0.00025,0
2,-9.8969404077893e-09,0.00125,0.00025,0
3,-1.2087568698068e-08,0.00175,0.00025,0
4,-2.8626740137752e-08,0.00225,0.00025,0
5,-8.3777169680873e-08,0.00275,0.00025,0
6,-2.0029985267839e-07,0.00325,0.00025,0
7,-3.9918749673685e-07,0.00375,0.00025,0
8,-6.941963234954e-07,0.00425,0.00025,0
9,-1.0901594805507e-06,0.00475,0.00025,0
10,-1.5817557211496e-06,0.00525,0.00025,0
11,-2.1531493685248e-06,0.00575,0.00025,0
12,-2.7795932191516e-06,0.00625,0.00025,0
13,-3.4288495815105e-06,0.00675,0.00025,0
14,-4.0639231370281e-06,0.00725,0.00025,0
15,-4.6462196930517e-06,0.00775,0.00025,0
16,-5.1377607556085e-06,0.00825,0.00025,0
17,-5.506105007691e-06,0.00875,0.00025,0
18,-5.7242495493399e-06,0.00925,0.00025,0
19,-5.7778991669767e-06,0.00975,0.00025,0
20,-5.6608331500333e-06,0.01025,0.00025,0
21,-5.3864557848844e-06,0.01075,0.00025,0
22,-4.9749846436758e-06,0.01125,0.00025,0
23,-4.4744135201927e-06,0.01175,0.00025,0
24,-3.9311497409475e-06,0.01225,0.00025,0
25,-3.4329146346192e-06,0.01275,0.00025,0
26,-3.0381090696299e-06,0.01325,0.00025,0
27,-2.908263790916e-06,0.01375,0.00025,0
28,-2.9512886296153e-06,0.01425,0.00025,0
29,-3.2961522680415e-06,0.01475,0.00025,0
30,-3.2961522680366e-06,0.01525,0.00025,0
31,-2.9512886295974e-06,0.01575,0.00025,0
32,-2.9082637908871e-06,0.01625,0.00025,0
33,-3.0381090695914e-06,0.01675,0.00025,0
34,-3.4329146345701e-06,0.01725,0.00025,0
35,-3.9311497408918e-06,0.01775,0.00025,0
36,-4.4744135201325e-06,0.01825,0.00025,0
37,-4.974984643613e-06,0.01875,0.00025,0
38,-5.3864557848203e-06,0.01925,0.00025,0
39,-5.6608331499697e-06,0.01975,0.00025,0
40,-5.777899166917e-06,0.02025,0.00025,0
41,-5.7242495492849e-06,0.02075,0.00025,0
42,-5.5061050076403e-06,0.02125,0.00025,0
43,-5.1377607555634e-06,0.02175,0.00025,0
44,-4.6462196930139e-06,0.02225,0.00025,0
45,-4.0639231369967e-06,0.02275,0.00025,0
46,-3.428849581485e-06,0.02325,0.00025,0
47,-2.7795932191318e-06,0.02375,0.00025,0
48,-2.1531493685111e-06,0.02425,0.00025,0
49,-1.5817557211406e-06,0.02475,0.00025,0
50,-1.0901594805453e-06,0.02525,0.00025,0
51,-6.9419632349262e-07,0.02575,0.00025,0
52,-3.9918749673568e-07,0.02625,0.00025,0
53,-2.0029985267812e-07,0.02675,0.00025,0
54,-8.3777169680999e-08,0.02725,0.00025,0
55,-2.8626740137936e-08,0.02775,0.00025,0
56,-1.208756869815e-08,0.02825,0.00025,0
57,-9.8969404077466e-09,0.02875,0.00025,0
58,-8.6994717696096e-09,0.02925,0.00025,0
59,-5.6715880663002e-09,0.02975,0.00025,0
60,-9.746611414015e-10,0.00025,0.00075,0
61,2.228417671123e-09,0.00075,0.00075,0
62,-1.7457319459924e-08,0.00125,0.00075,0
63,-6.4661900985735e-08,0.00175,0.00075,0
64,-1.526113344115e-07,0.00225,0.00075,0
65,-2.8729656984679e-07,0.00275,0.00075,0
66,-4.7500409398539e-07,0.00325,0.00075,0
67,-7.1963174692747e-07,0.00375,0.00075,0
68,-1.0229244193304e-06,0.00425,0.00075,0
69,-1.3821245873633e-06,0.00475,0.00075,0
70,-1.7896472553207e-06,0.00525,0.00075,0
71,-2.2329330823551e-06,0.00575,0.00075,0
72,-2.6945448911789e-06,0.00625,0.00075,0
73,-3.1536088253132e-06,0.00675,0.00075,0
74,-3.5870167616448e-06,0.00725,0.00075,0
75,-3.9711580132154e-06,0.00775,0.00075,0
76,-4.2843913827895e-06,0.00825,0.00075,0
77,-4.5076069287407e-06,0.00875,0.00075,0
78,-4.6282270178906e-06,0.00925,0.00075,0
79,-4.6379483528646e-06,0.00975,0.00075,0
80,-4.5390245966462e-06,0.01025,0.00075,0
81,-4.3370648570067e-06,0.01075,0.00075,0
82,-4.0514129920717e-06,0.01125,0.00075,0
83,-3.6994686686519e-06,0.01175,0.00075,0
84,-3.3146916754401e-06,0.01225,0.00075,0
85,-2.9151666728172e-06,0.01275,0.00075,0
86,-2.5433427321093e-06,0.01325,0.00075,0
87,-2.1623699722392e-06,0.01375,0.00075,0
88,-1.7287362771027e-06,0.01425,0.00075,0
89,-1.9230130732063e-06,0.01475,0.00075,0
90,-1.9230130732016e-06,0.01525,0.00075,0
91,-1.7287362770862e-06,0.01575,0.00075,0
92,-2.1623699722139e-06,0.01625,0.00075,0
93,-2.5433427320773e-06,0.01675,0.00075,0
94,-2.9151666727769e-06,0.01725,0.00075,0
95,-3.3146916753963e-06,0.01775,0.00075,0
96,-3.6994686686052e-06,0.01825,0.00075,0
97,-4.0514129920217e-06,0.01875,0.00075,0
98,-4.3370648569539e-06,0.01925,0.00075,0
99,-4.5390245965939e-06,0.01975,0.00075,0
100,-4.6379483528162e-06,0.02025,0.00075,0
101,-4.6282270178456e-06,0.02075,0.00075,0
102,-4.507606928699e-06,0.02125,0.00075,0
103,-4.284391382752e-06,0.02175,0.00075,0
104,-3.9711580131822e-06,0.02225,0.00075,0
105,-3.5870167616162e-06,0.02275,0.00075,0
106,-3.1536088252896e-06,0.02325,0.00075,0
107,-2.6945448911595e-06,0.02375,0.00075,0
108,-2.2329330823406e-06,0.02425,0.00075,0
109,-1.7896472553099e-06,0.02475,0.00075,0
110,-1.382124587356e-06,0.02525,0.00075,0
111,-1.0229244193258e-06,0.02575,0.00075,0
112,-7.1963174692459e-07,0.02625,0.00075,0
113,-4.7500409398387e-07,0.02675,0.00075,0
114,-2.8729656984622e-07,0.02725,0.00075,0
115,-1.5261133441146e-07,0.02775,0.00075,0
116,-6.4661900985907e-08,0.02825,0.00075,0
117,-1.7457319460083e-08,0.02875,0.00075,0
118,2.2284176710124e-09,0.02925,0.00075,0
119,-9.7466114126902e-10,0.02975,0.00075,0
120,6.4741133167299e-09,0.00025,0.00125,0
121,-2.3446323203082e-09,0.00075,0.00125,0
122,-5.80160506423e-08,0.00125,0.00125,0
123,-1.7827001670371e-07,0.00175,0.00125,0
124,-3.4978676759233e-07,0.00225,0.00125,0
125,-5.7189335714191e-07,0.00275,0.00125,0
126,-8.3442790160855e-07,0.00325,0.00125,0
127,-1.1265171815893e-06,0.00375,0.00125,0
128,-1.4371846940719e-06,0.00425,0.00125,0
129,-1.7560199203807e-06,0.00475,0.00125,0
130,-2.0730807511358e-06,0.00525,0.00125,0
131,-2.3781132329506e-06,0.00575,0.00125,0
132,-2.6613183022439e-06,0.00625,0.00125,0
133,-2.9125669968703e-06,0.00675,0.00125,0
