x,y,z,value
0.015,0.0005,0,-80.0408562206215
0.015,0.001,0,-129.627300911062
0.015,0.0015,0,-140.637777551456
0.015,0.002,0,-154.73406691054
0.015,0.0025,0,-146.405488588129
0.015,0.003,0,-154.848155897534
0.015,0.0035,0,-146.004164723551
0.015,0.004,0,-161.820362426286
0.015,0.0045,0,-159.3601370087
0.015,0.005,0,-186.321039435328
0.015,0.0055,0,-188.589399854102
0.015,0.006,0,-223.336270293112
0.015,0.0065,0,-223.178590689326
0.015,0.007,0,-259.37196071428
0.015,0.0075,0,-250.075672935842
0.015,0.008,0,-284.230279289213
0.015,0.0085,0,-265.584866433828
0.015,0.009,0,-301.928436301366
0.015,0.0095,0,-282.9426343308
0.015,0.01,0,-333.858153115132
0.015,0.0105,0,-328.587028528605
0.015,0.011,0,-408.434495789282
0.015,0.0115,0,-427.459288264898
0.015,0.012,0,-544.972987204737
0.015,0.0125,0,-589.051528120399
0.015,0.013,0,-740.799168356347
0.015,0.0135,0,-793.27092082449
0.015,0.014,0,-952.067250569205
0.015,0.0145,0,-964.138276460295
0.015,0.015,0,-1062.25645942679
0.015,0.0155,0,-939.987753977156
0.015,0.016,0,-869.016102404809
0.015,0.0165,0,-502.089222965106
0.015,0.017,0,-193.782707162707
0.015,0.0175,0,383.986700606717
0.015,0.018,0,689.182045093181
0.015,0.0185,0,935.957148196423
0.015,0.019,0,304.83886618437
0.015,0.0195,0,-953.261875574568
0.015,0.02,0,-3590.23889933079
