id,integral_strain_stress,x,y,z
0,595.69387070386,0.00025,0.00025,0
1,437.74770024478,0.00075,0.00025,0
2,-33.493552258539,0.00125,0.00025,0
3,-339.00532530035,0.00175,0.00025,0
4,82.231815014218,0.00225,0.00025,0
5,2670.5788882709,0.00275,0.00025,0
6,8423.7397983588,0.00325,0.00025,0
7,18113.218259149,0.00375,0.00025,0
8,31842.401492642,0.00425,0.00025,0
9,49140.35088485,0.00475,0.00025,0
10,68882.300081644,0.00525,0.00025,0
11,89468.910068042,0.00575,0.00025,0
12,109003.18015405,0.00625,0.00025,0
13,125460.85551985,0.00675,0.00025,0
14,137026.85163712,0.00725,0.00025,0
15,142137.65370295,0.00775,0.00025,0
16,139870.77780184,0.00825,0.00025,0
17,129768.08963433,0.00875,0.00025,0
18,112184.29960752,0.00925,0.00025,0
19,87888.294220226,0.00975,0.00025,0
20,58322.796541212,0.01025,0.00025,0
21,25080.36334201,0.01075,0.00025,0
22,-9919.0885472071,0.01125,0.00025,0
23,-44923.530297055,0.01175,0.00025,0
24,-78256.376763141,0.01225,0.00025,0
25,-108515.20511674,0.01275,0.00025,0
26,-134962.56285323,0.01325,0.00025,0
27,-157131.92361523,0.01375,0.00025,0
28,-173525.29373196,0.01425,0.00025,0
29,-187250.46812126,0.01475,0.00025,0
30,-187250.46812128,0.01525,0.00025,0
31,-173525.29373199,0.01575,0.00025,0
32,-157131.92361526,0.01625,0.00025,0
33,-134962.56285323,0.01675,0.00025,0
34,-108515.20511671,0.01725,0.00025,0
35,-78256.37676308,0.01775,0.00025,0
36,-44923.530296989,0.01825,0.00025,0
37,-9919.0885471637,0.01875,0.00025,0
38,25080.36334202,0.01925,0.00025,0
39,58322.796541188,0.01975,0.00025,0
40,87888.294220157,0.02025,0.00025,0
41,112184.29960739,0.02075,0.00025,0
42,129768.08963415,0.02125,0.00025,0
43,139870.77780159,0.02175,0.00025,0
44,142137.65370268,0.02225,0.00025,0
45,137026.85163682,0.02275,0.00025,0
46,125460.85551957,0.02325,0.00025,0
47,109003.18015377,0.02375,0.00025,0
48,89468.910067775,0.02425,0.00025,0
49,68882.300081404,0.02475,0.00025,0
50,49140.350884648,0.02525,0.00025,0
51,31842.401492484,0.02575,0.00025,0
52,18113.218259041,0.02625,0.00025,0
53,8423.7397982924,0.02675,0.00025,0
54,2670.5788882383,0.02725,0.00025,0
55,82.231815002439,0.02775,0.00025,0
56,-339.00532530238,0.02825,0.00025,0
57,-33.493552258009,0.02875,0.00025,0
58,437.74770024508,0.02925,0.00025,0
59,595.69387070475,0.02975,0.00025,0
60,229.04540251336,0.00025,0.00075,0
61,-666.63991847669,0.00075,0.00075,0
62,-126.93829554544,0.00125,0.00075,0
63,1446.4558681216,0.00175,0.00075,0
64,5036.4296825012,0.00225,0.00075,0
65,10560.171136951,0.00275,0.00075,0
66,18240.719770276,0.00325,0.00075,0
67,27937.39870601,0.00375,0.00075,0
68,39430.674713759,0.00425,0.00075,0
69,52083.184189666,0.00475,0.00075,0
70,65142.186158685,0.00525,0.00075,0
71,77541.368230336,0.00575,0.00075,0
72,88240.73143755,0.00625,0.00075,0
73,96135.774114068,0.00675,0.00075,0
74,100339.96607156,0.00725,0.00075,0
75,100162.48795239,0.00775,0.00075,0
76,95238.578866661,0.00825,0.00075,0
77,85560.687186099,0.00875,0.00075,0
78,71413.598263326,0.00925,0.00075,0
79,53454.516961562,0.00975,0.00075,0
80,32485.212774926,0.01025,0.00075,0
81,9573.4707093963,0.01075,0.00075,0
82,-14248.495671308,0.01125,0.00075,0
83,-37836.143096744,0.01175,0.00075,0
84,-60182.708406633,0.01225,0.00075,0
85,-80260.808747167,0.01275,0.00075,0
86,-97294.28155525,0.01325,0.00075,0
87,-108845.97889656,0.01375,0.00075,0
88,-115330.40976474,0.01425,0.00075,0
89,-126413.29863966,0.01475,0.00075,0
