id,uzr,x,y,z
6122,-0.80293459522293,0.015,0.011,0.006
6153,0.018450786417075,0.015,0.012,0.006
6184,1.6287671609258,0.015,0.013,0.006
6215,1.6782406117421,0.015,0.014,0.006
6246,1.3956079788224,0.015,0.015,0.006
6277,-0.74089673451624,0.015,0.016,0.006
6308,-2.2356306455693,0.015,0.017,0.006
6339,-3.7552327598336,0.015,0.018,0.006
6370,-3.4900975827083,0.015,0.019,0.006
6401,-2.3107482627219,0.015,0.02,0.006
6432,-0.6653180345429,0.015,0.021,0.006
6463,1.3430116307132,0.015,0.022,0.006
6757,-0.92158656424948,0.015,0,0.007
6758,-1.0534921597151,0.015,0.001,0.007
6804,-0.34949208775,0.015,0.002,0.007
6835,0.28037279549179,0.015,0.003,0.007
6866,1.1083943232413,0.015,0.004,0.007
6897,1.1297493999612,0.015,0.005,0.007
6928,0.99392590802908,0.015,0.006,0.007
6959,0.043352723638039,0.015,0.007,0.007
6990,-0.46004263662276,0.015,0.008,0.007
7021,-1.1058666371344,0.015,0.009,0.007
7052,-0.51069277233446,0.015,0.01,0.007
7083,-0.038688001601856,0.015,0.011,0.007
7114,1.3206800998909,0.015,0.012,0.007
7145,1.2023425136046,0.015,0.013,0.007
7176,1.0525792417408,0.015,0.014,0.007
7207,-1.2364087989716,0.015,0.015,0.007
7238,-2.6617172389057,0.015,0.016,0.007
7269,-4.5567838267048,0.015,0.017,0.007
7300,-3.8711959088673,0.015,0.018,0.007
7331,-2.50828552921,0.015,0.019,0.007
7362,0.14813211346436,0.015,0.02,0.007
7393,2.6666928663875,0.015,0.021,0.007
7424,3.6417589836422,0.015,0.022,0.007
7718,-1.3454175371291,0.015,0,0.008
7719,-0.45363395313335,0.015,0.001,0.008
7765,0.36377569792281,0.015,0.002,0.008
7796,1.2599338073542,0.015,0.003,0.008
7827,1.1400433481548,0.015,0.004,0.008
7858,0.78960113924396,0.015,0.005,0.008
7889,-0.28746499833048,0.015,0.006,0.008
7920,-0.71937575558326,0.015,0.007,0.008
7951,-1.1765275415065,0.015,0.008,0.008
7982,-0.45576006101124,0.015,0.009,0.008
8013,-0.028157098193663,0.015,0.01,0.008
8044,1.1496682324539,0.015,0.011,0.008
8075,0.92104827159403,0.015,0.012,0.008
8106,0.93669833685868,0.015,0.013,0.008
8137,-1.2241567070929,0.015,0.014,0.008
8168,-2.3794706155952,0.015,0.015,0.008
8199,-4.6428370214605,0.015,0.016,0.008
8230,-3.8308398372583,0.015,0.017,0.008
8261,-2.8494321893389,0.015,0.018,0.008
8292,0.65640842785663,0.015,0.019,0.008
8323,3.1774997384404,0.015,0.02,0.008
8354,4.550550305639,0.015,0.021,0.008
8385,5.0537069061178,0.015,0.022,0.008
8679,-1.2239275574013,0.015,0,0.009
8680,-0.022814338840095,0.015,0.001,0.009
8726,1.4409358754507,0.015,0.002,0.009
8757,1.6711306465838,0.015,0.003,0.009
8788,1.2612202107798,0.015,0.004,0.009
8819,-0.20344938167589,0.015,0.005,0.009
8850,-1.0432874122032,0.015,0.006,0.009
8881,-1.6510358952805,0.015,0.007,0.009
8912,-0.80767417300651,0.015,0.008,0.009
8943,-0.15122125792994,0.015,0.009,0.009
8974,1.08208492954,0.015,0.01,0.009
9005,0.80862143107733,0.015,0.011,0.009
9036,0.73734608197777,0.015,0.012,0.009
9067,-1.1716687659393,0.015,0.013,0.009
9098,-1.6757595560648,0.015,0.014,0.009
9129,-3.7177027494542,0.015,0.015,0.009
9160,-2.769806793682,0.015,0.016,0.009
9191,-2.5746977001964,0.015,0.017,0.009
9222,1.3849173317818,0.015,0.018,0.009
9253,3.4072583628745,0.015,0.019,0.009
9284,5.5365896132489,0.015,0.02,0.009
9315,4.7378422029046,0.015,0.021,0.009
9346,1.2190000308056,0.015,0.022,0.009
9640,-1.2318828366533,0.015,0,0.01
9641,0.85296582976587,0.015,0.001,0.01
9687,1.9778935554225,0.015,0.002,0.01
9718,2.1712541732493,0.015,0.003,0.01
9749,0.6513231752189,0.015,0.004,0.01
9780,-0.78553583538996,0.015,0.005,0.01
9811,-2.0299314671169,0.015,0.006,0.01
9842,-1.4408405228412,0.015,0.007,0.01
9873,-0.53018313354464,0.015,0.008,0.01
9904,1.1205163351184,0.015,0.009,0.01
9935,1.106889620069,0.015,0.01,0.01
9966,0.81225769770642,0.015,0.011,0.01
9997,-1.2796671094999,0.015,0.012,0.01
10028,-1.896780520417,0.015,0.013,0.01
10059,-3.3376109191658,0.015,0.014,0.01
10090,-1.3682905190746,0.015,0.015,0.01
10121,-1.3505008024925,0.015,0.016,0.01
10152,2.4171244475067,0.015,0.017,0.01
10183,3.5900936450898,0.015,0.018,0.01
10214,7.1544293698602,0.015,0.019,0.01
10245,5.0313212522965,0.015,0.02,0.01
10276,1.2739671974144,0.015,0.021,0.01
10307,-3.1782200140831,0.015,0.022,0.01
10601,-0.6383413330249,0.015,0,0.011
10602,1.3013495487013,0.015,0.001,0.011
10648,2.67854980747,0.015,0.002,0.011
10679,1.8964321301255,0.015,0.003,0.011
10710,0.28517104667829,0.015,0.004,0.011
10741,-1.8044305480837,0.015,0.005,0.011
10772,-2.0572181484582,0.015,0.006,0.011
10803,-1.2858098555201,0.015,0.007,0.011
10834,0.92484896275445,0.015,0.008,0.011
10865,1.6987173822137,0.015,0.009,0.011
10896,1.7160567513795,0.015,0.01,0.011
10927,-0.65654843501825,0.015,0.011,0.011
10958,-2.2084748131605,0.015,0.012,0.011
10989,-4.0549950919706,0.015,0.013,0.011
11020,-2.3260080582681,0.015,0.014,0.011
11051,-1.0923269175284,0.015,0.015,0.011
11082,2.9920438008962,0.015,0.016,0.011
11113,4.1337948690941,0.015,0.017,0.011
11144,8.5910613985045,0.015,0.018,0.011
11175,5.9591635875615,0.015,0.019,0.011
11206,3.7611821689542,0.015,0.02,0.011
11237,-4.1137735016994,0.015,0.021,0.011
11268,-11.420458144,0.015,0.022,0.011
11562,-0.33920424418027,0.015,0,0.012
11563,2.0718584822656,0.015,0.001,0.012
11609,2.6858569414641,0.015,0.002,0.012
11640,1.8210971579549,0.015,0.003,0.012
11671,-0.67308269503384,0.015,0.004,0.012
11702,-2.1348602957879,0.015,0.005,0.012
11733,-2.3226268519567,0.015,0.006,0.012
11764,-0.07041151226424,0.015,0.007,0.012
11795,1.8487872171093,0.015,0.008,0.012
11826,3.1060401155872,0.015,0.009,0.012
11857,1.0513809968317,0.015,0.01,0.012
11888,-1.333582251163,0.015,0.011,0.012
11919,-4.3607802015289,0.015,0.012,0.012
11950,-3.7386081724135,0.015,0.013,0.012
11981,-2.8256092447259,0.015,0.014,0.012
12012,0.67625685016031,0.015,0.015,0.012
12043,3.3386947010736,0.015,0.016,0.012
12074,7.7913807519228,0.015,0.017,0.012
12105,7.9069463931786,0.015,0.018,0.012
12136,8.314794573223,0.015,0.019,0.012
12167,-3.2161339996688,0.015,0.02,0.012
12198,-9.8505045077074,0.015,0.021,0.012
12229,-13.636395794145,0.015,0.022,0.012
12523,0.38919071368217,0.015,0,0.013
12524,2.2562480936153,0.015,0.001,0.013
12570,2.9626916490368,0.015,0.002,0.013
12601,1.1597297336295,0.015,0.003,0.013
12632,-1.0668451911717,0.015,0.004,0.013
12663,-2.8454189048561,0.015,0.005,0.013
12694,-1.7664360373944,0.015,0.006,0.013
12725,0.54053135212727,0.015,0.007,0.013
12756,3.4850105554958,0.015,0.008,0.013
12787,3.3703692418242,0.015,0.009,0.013
12818,1.3656503673979,0.015,0.01,0.013
12849,-3.301762328098,0.015,0.011,0.013
12880,-4.2231305773626,0.015,0.012,0.013
12911,-4.3227132000367,0.015,0.013,0.013
12942,-1.8896267656158,0.015,0.014,0.013
12973,0.50594235682556,0.015,0.015,0.013
13004,5.2339542459302,0.015,0.016,0.013
13035,7.163803857507,0.015,0.017,0.013
13066,9.9434705744116,0.015,0.018,0.013
13097,4.3400948517599,0.015,0.019,0.013
13128,-4.5382957015657,0.015,0.02,0.013
13159,-22.47512127618,0.015,0.021,0.013
13190,-14.544963202139,0.015,0.022,0.013
13484,0.53420601121441,0.015,0,0.014
13485,2.7343580933357,0.015,0.001,0.014
13531,2.6883781964821,0.015,0.002,0.014
13562,1.066378944242,0.015,0.003,0.014
13593,-1.7996340487206,0.015,0.004,0.014
13624,-2.7981901651046,0.015,0.005,0.014
13655,-1.8424474290296,0.015,0.006,0.014
13686,1.6394369369944,0.015,0.007,0.014
13717,3.9440431035439,0.015,0.008,0.014
13748,4.2730816912459,0.015,0.009,0.014
13779,0.46921268125033,0.015,0.01,0.014
13810,-3.3323138528355,0.015,0.011,0.014
13841,-4.8186855412152,0.015,0.012,0.014
13872,-3.7747411019807,0.015,0.013,0.014
13903,-2.4027563830565,0.015,0.014,0.014
13934,1.9127035840054,0.015,0.015,0.014
13965,4.6957370323608,0.015,0.016,0.014
13996,9.0563426383828,0.015,0.017,0.014
14027,7.5261262431235,0.015,0.018,0.014
14058,6.6248419205374,0.015,0.019,0.014
14089,-15.65693565368,0.015,0.02,0.014
14120,-19.852075158533,0.015,0.021,0.014
14151,-32.788314986641,0.015,0.022,0.014
14445,0.90041031350814,0.015,0,0.015
14446,2.582535201769,0.015,0.001,0.015
14492,2.9062850206633,0.015,0.002,0.015
14523,0.6790814533418,0.015,0.003,0.015
14554,-1.6934487633207,0.015,0.004,0.015
14585,-3.1760117616243,0.015,0.005,0.015
14616,-1.4121710555254,0.015,0.006,0.015
14647,1.5489542526651,0.015,0.007,0.015
14678,4.6590867372195,0.015,0.008,0.015
14709,3.9769123406251,0.015,0.009,0.015
14740,0.71748820506748,0.015,0.01,0.015
14771,-3.8805135057763,0.015,0.011,0.015
14802,-4.3060762166187,0.015,0.012,0.015
14833,-4.4590330130895,0.015,0.013,0.015
14864,-1.5058344165872,0.015,0.014,0.015
14895,1.0681301517035,0.015,0.015,0.015
14926,6.0937378048085,0.015,0.016,0.015
14957,7.5087748180456,0.015,0.017,0.015
14988,9.4361439749632,0.015,0.018,0.015
15019,2.7639595107432,0.015,0.019,0.015
15050,-10.758709823664,0.015,0.02,0.015
15081,-35.697560525243,0.015,0.021,0.015
15112,-9.8496276223228,0.015,0.022,0.015
15406,0.53420601121451,0.015,0,0.016
15407,2.7343580933338,0.015,0.001,0.016
15453,2.6883781964817,0.015,0.002,0.016
15484,1.0663789442412,0.015,0.003,0.016
15515,-1.7996340487199,0.015,0.004,0.016
15546,-2.7981901651055,0.015,0.005,0.016
15577,-1.8424474290314,0.015,0.006,0.016
15608,1.6394369369933,0.015,0.007,0.016
15639,3.9440431035422,0.015,0.008,0.016
15670,4.2730816912476,0.015,0.009,0.016
15701,0.46921268125056,0.015,0.01,0.016
15732,-3.3323138528353,0.015,0.011,0.016
15763,-4.8186855412152,0.015,0.012,0.016
15794,-3.7747411019797,0.015,0.013,0.016
15825,-2.4027563830556,0.015,0.014,0.016
15856,1.9127035840061,0.015,0.015,0.016
15887,4.6957370323585,0.015,0.016,0.016
15918,9.056342638381,0.015,0.017,0.016
15949,7.5261262431207,0.015,0.018,0.016
15980,6.6248419205265,0.015,0.019,0.016
16011,-15.656935653692,0.015,0.02,0.016
16042,-19.852075158538,0.015,0.021,0.016
16073,-32.788314986617,0.015,0.022,0.016
16367,0.38919071368145,0.015,0,0.017
16368,2.2562480936157,0.015,0.001,0.017
16414,2.9626916490355,0.015,0.002,0.017
16445,1.1597297336293,0.015,0.003,0.017
16476,-1.0668451911722,0.015,0.004,0.017
16507,-2.8454189048574,0.015,0.005,0.017
16538,-1.7664360373963,0.015,0.006,0.017
16569,0.54053135212447,0.015,0.007,0.017
16600,3.485010555496,0.015,0.008,0.017
16631,3.3703692418248,0.015,0.009,0.017
16662,1.3656503673985,0.015,0.01,0.017
16693,-3.3017623280973,0.015,0.011,0.017
16724,-4.2231305773608,0.015,0.012,0.017
16755,-4.3227132000371,0.015,0.013,0.017
16786,-1.8896267656149,0.015,0.014,0.017
16817,0.50594235682575,0.015,0.015,0.017
16848,5.2339542459279,0.015,0.016,0.017
16879,7.1638038575006,0.015,0.017,0.017
16910,9.9434705744059,0.015,0.018,0.017
16941,4.3400948517478,0.015,0.019,0.017
16972,-4.5382957015806,0.015,0.02,0.017
17003,-22.475121276179,0.015,0.021,0.017
17034,-14.544963202113,0.015,0.022,0.017
17328,-0.33920424418111,0.015,0,0.018
17329,2.0718584822654,0.015,0.001,0.018
17375,2.6858569414636,0.015,0.002,0.018
17406,1.821097157954,0.015,0.003,0.018
17437,-0.67308269503412,0.015,0.004,0.018
17468,-2.1348602957881,0.015,0.005,0.018
17499,-2.3226268519575,0.015,0.006,0.018
17530,-0.070411512266175,0.015,0.007,0.018
17561,1.8487872171085,0.015,0.008,0.018
17592,3.1060401155865,0.015,0.009,0.018
17623,1.0513809968321,0.015,0.01,0.018
17654,-1.3335822511619,0.015,0.011,0.018
17685,-4.3607802015284,0.015,0.012,0.018
17716,-3.738608172413,0.015,0.013,0.018
17747,-2.8256092447248,0.015,0.014,0.018
17778,0.67625685015948,0.015,0.015,0.018
17809,3.3386947010704,0.015,0.016,0.018
17840,7.7913807519182,0.015,0.017,0.018
17871,7.9069463931724,0.015,0.018,0.018
17902,8.3147945732045,0.015,0.019,0.018
17933,-3.2161339996818,0.015,0.02,0.018
17964,-9.8505045077102,0.015,0.021,0.018
17995,-13.636395794128,0.015,0.022,0.018
18289,-0.63834133302592,0.015,0,0.019
18290,1.3013495486999,0.015,0.001,0.019
18336,2.6785498074689,0.015,0.002,0.019
18367,1.8964321301246,0.015,0.003,0.019
18398,0.2851710466785,0.015,0.004,0.019
18429,-1.8044305480817,0.015,0.005,0.019
18460,-2.0572181484577,0.015,0.006,0.019
18491,-1.2858098555219,0.015,0.007,0.019
18522,0.92484896275258,0.015,0.008,0.019
18553,1.6987173822129,0.015,0.009,0.019
18584,1.7160567513794,0.015,0.01,0.019
18615,-0.656548435018,0.015,0.011,0.019
18646,-2.2084748131602,0.015,0.012,0.019
18677,-4.0549950919709,0.015,0.013,0.019
18708,-2.3260080582679,0.015,0.014,0.019
18739,-1.0923269175283,0.015,0.015,0.019
18770,2.9920438008928,0.015,0.016,0.019
18801,4.133794869091,0.015,0.017,0.019
18832,8.5910613984935,0.015,0.018,0.019
18863,5.9591635875513,0.015,0.019,0.019
18894,3.7611821689438,0.015,0.02,0.019
18925,-4.1137735017016,0.015,0.021,0.019
18956,-11.420458143996,0.015,0.022,0.019
19250,-1.231882836654,0.015,0,0.02
19251,0.85296582976398,0.015,0.001,0.02
19297,1.9778935554208,0.015,0.002,0.02
19328,2.1712541732481,0.015,0.003,0.02
19359,0.65132317522003,0.015,0.004,0.02
19390,-0.78553583538784,0.015,0.005,0.02
19421,-2.0299314671149,0.015,0.006,0.02
19452,-1.4408405228413,0.015,0.007,0.02
19483,-0.53018313354647,0.015,0.008,0.02
19514,1.1205163351177,0.015,0.009,0.02
19545,1.1068896200676,0.015,0.01,0.02
19576,0.81225769770578,0.015,0.011,0.02
19607,-1.2796671095001,0.015,0.012,0.02
19638,-1.8967805204181,0.015,0.013,0.02
19669,-3.3376109191666,0.015,0.014,0.02
19700,-1.3682905190742,0.015,0.015,0.02
19731,-1.3505008024933,0.015,0.016,0.02
19762,2.4171244475037,0.015,0.017,0.02
19793,3.5900936450824,0.015,0.018,0.02
19824,7.1544293698544,0.015,0.019,0.02
19855,5.0313212522915,0.015,0.02,0.02
19886,1.2739671974102,0.015,0.021,0.02
19917,-3.1782200140834,0.015,0.022,0.02
20211,-1.2239275574017,0.015,0,0.021
20212,-0.022814338841618,0.015,0.001,0.021
20258,1.4409358754488,0.015,0.002,0.021
20289,1.6711306465828,0.015,0.003,0.021
20320,1.2612202107804,0.015,0.004,0.021
20351,-0.20344938167344,0.015,0.005,0.021
20382,-1.0432874122003,0.015,0.006,0.021
20413,-1.6510358952796,0.015,0.007,0.021
20444,-0.80767417300692,0.015,0.008,0.021
20475,-0.15122125793137,0.015,0.009,0.021
20506,1.0820849295382,0.015,0.01,0.021
20537,0.80862143107558,0.015,0.011,0.021
20568,0.73734608197726,0.015,0.012,0.021
20599,-1.1716687659409,0.015,0.013,0.021
20630,-1.6757595560663,0.015,0.014,0.021
20661,-3.7177027494539,0.015,0.015,0.021
20692,-2.7698067936828,0.015,0.016,0.021
20723,-2.5746977001967,0.015,0.017,0.021
20754,1.3849173317814,0.015,0.018,0.021
20785,3.4072583628734,0.015,0.019,0.021
20816,5.5365896132484,0.015,0.02,0.021
20847,4.7378422029008,0.015,0.021,0.021
20878,1.219000030801,0.015,0.022,0.021
21172,-1.3454175371294,0.015,0,0.022
21173,-0.45363395313473,0.015,0.001,0.022
21219,0.36377569792074,0.015,0.002,0.022
21250,1.2599338073536,0.015,0.003,0.022
21281,1.1400433481548,0.015,0.004,0.022
21312,0.78960113924636,0.015,0.005,0.022
21343,-0.28746499832758,0.015,0.006,0.022
21374,-0.71937575558183,0.015,0.007,0.022
21405,-1.1765275415064,0.015,0.008,0.022
21436,-0.45576006101274,0.015,0.009,0.022
21467,-0.028157098195308,0.015,0.01,0.022
21498,1.1496682324516,0.015,0.011,0.022
21529,0.92104827159312,0.015,0.012,0.022
21560,0.93669833685697,0.015,0.013,0.022
21591,-1.224156707095,0.015,0.014,0.022
21622,-2.3794706155965,0.015,0.015,0.022
21653,-4.6428370214617,0.015,0.016,0.022
21684,-3.8308398372562,0.015,0.017,0.022
21715,-2.8494321893372,0.015,0.018,0.022
21746,0.65640842786039,0.015,0.019,0.022
21777,3.177499738442,0.015,0.02,0.022
21808,4.5505503056394,0.015,0.021,0.022
21839,5.0537069061126,0.015,0.022,0.022
22133,-0.92158656424951,0.015,0,0.023
22134,-1.0534921597167,0.015,0.001,0.023
22180,-0.34949208775205,0.015,0.002,0.023
22211,0.28037279549056,0.015,0.003,0.023
22242,1.1083943232414,0.015,0.004,0.023
22273,1.1297493999635,0.015,0.005,0.023
22304,0.99392590803089,0.015,0.006,0.023
22335,0.043352723639635,0.015,0.007,0.023
22366,-0.46004263662284,0.015,0.008,0.023
22397,-1.1058666371357,0.015,0.009,0.023
22428,-0.51069277233636,0.015,0.01,0.023
22459,-0.038688001603354,0.015,0.011,0.023
22490,1.3206800998897,0.015,0.012,0.023
22521,1.2023425136022,0.015,0.013,0.023
22552,1.0525792417381,0.015,0.014,0.023
22583,-1.2364087989746,0.015,0.015,0.023
22614,-2.6617172389074,0.015,0.016,0.023
22645,-4.5567838267046,0.015,0.017,0.023
22676,-3.8711959088641,0.015,0.018,0.023
22707,-2.5082855292064,0.015,0.019,0.023
22738,0.14813211346884,0.015,0.02,0.023
22769,2.666692866389,0.015,0.021,0.023
22800,3.6417589836408,0.015,0.022,0.023
23094,-0.66901650070867,0.015,0,0.024
23095,-1.0920526122875,0.015,0.001,0.024
23141,-1.1832222432263,0.015,0.002,0.024
23172,-0.37885259582884,0.015,0.003,0.024
23203,0.46817219035528,0.015,0.004,0.024
23234,1.4970738921153,0.015,0.005,0.024
23265,1.6052419554166,0.015,0.006,0.024
23296,1.3118874220029,0.015,0.007,0.024
23327,0.039633037241913,0.015,0.008,0.024
23358,-0.79721831964159,0.015,0.009,0.024
23389,-1.5540230089076,0.015,0.01,0.024
23420,-0.80293459522303,0.015,0.011,0.024
23451,0.018450786416931,0.015,0.012,0.024
23482,1.6287671609247,0.015,0.013,0.024
23513,1.6782406117381,0.015,0.014,0.024
23544,1.395607978818,0.015,0.015,0.024
23575,-0.74089673451909,0.015,0.016,0.024
23606,-2.2356306455702,0.015,0.017,0.024
23637,-3.7552327598343,0.015,0.018,0.024
23668,-3.4900975827042,0.015,0.019,0.024
23699,-2.3107482627207,0.015,0.02,0.024
23730,-0.66531803454023,0.015,0.021,0.024
23761,1.3430116307135,0.015,0.022,0.024
24055,-0.12135145612775,0.015,0,0.025
24056,-1.1198566291997,0.015,0.001,0.025
24102,-1.390457674618,0.015,0.002,0.025
24133,-1.149730351616,0.015,0.003,0.025
24164,0.0032177170492641,0.015,0.004,0.025
24195,1.1069481634513,0.015,0.005,0.025
24226,2.090480363043,0.015,0.006,0.025
24257,1.8713154661392,0.015,0.007,0.025
24288,1.0557662053535,0.015,0.008,0.025
24319,-0.62534381204103,0.015,0.009,0.025
24350,-1.5949947021787,0.015,0.01,0.025
24381,-2.0909706098383,0.015,0.011,0.025
24412,-0.92664785468327,0.015,0.012,0.025
24443,0.3456204560093,0.015,0.013,0.025
24474,2.0944684486285,0.015,0.014,0.025
24505,2.2695584377884,0.015,0.015,0.025
24536,1.855177206525,0.015,0.016,0.025
24567,-0.057670052525993,0.015,0.017,0.025
24598,-1.6529446147583,0.015,0.018,0.025
24629,-3.0256786108361,0.015,0.019,0.025
24660,-3.3293477946263,0.015,0.02,0.025
24691,-2.6458164140296,0.015,0.021,0.025
24722,-1.9133608552745,0.015,0.022,0.025
25016,0.12579414126529,0.015,0,0.026
25017,-0.67882298747495,0.015,0.001,0.026
25063,-1.4242722507421,0.015,0.002,0.026
25094,-1.3444245277738,0.015,0.003,0.026
