id,uzi,x,y,z
60,-0.020858512719479,0.015,0,0
61,-0.0057997569607739,0.015,0.001,0
62,-0.036193115197672,0.015,0,0.001
63,0.291642024436,0.015,0.001,0.001
154,0.36415396400331,0.015,0.002,0
155,0.66540737164502,0.015,0.002,0.001
216,0.67800298241768,0.015,0.003,0
217,0.79119814664805,0.015,0.003,0.001
278,0.7303328595427,0.015,0.004,0
279,0.47965962069178,0.015,0.004,0.001
340,0.36931569408817,0.015,0.005,0
341,-0.19255810225245,0.015,0.005,0.001
402,-0.26423083844284,0.015,0.006,0
403,-0.91893473417306,0.015,0.006,0.001
464,-0.92404562106209,0.015,0.007,0
465,-1.3187661232898,0.015,0.007,0.001
526,-1.2390781669991,0.015,0.008,0
527,-1.1337615961548,0.015,0.008,0.001
588,-1.0480677062412,0.015,0.009,0
589,-0.38530744463261,0.015,0.009,0.001
650,-0.33191008618654,0.015,0.01,0
651,0.63066380431874,0.015,0.01,0.001
712,0.59289012027069,0.015,0.011,0
713,1.4760468182307,0.015,0.011,0.001
774,1.4094218274003,0.015,0.012,0
775,1.7889882840331,0.015,0.012,0.001
836,1.7417339037705,0.015,0.013,0
837,1.4484090234676,0.015,0.013,0.001
898,1.5362928761761,0.015,0.014,0
899,0.61970769723491,0.015,0.014,0.001
960,0.85029467970789,0.015,0.015,0
961,-0.34212744040903,0.015,0.015,0.001
1022,0.025155752632309,0.015,0.016,0
1023,-1.0645306230659,0.015,0.016,0.001
1084,-0.67916515448204,0.015,0.017,0
1085,-1.315403764014,0.015,0.017,0.001
1146,-1.0149185545225,0.015,0.018,0
1147,-1.07380909826,0.015,0.018,0.001
1208,-0.96661015484623,0.015,0.019,0
1209,-0.49917665779085,0.015,0.019,0.001
1270,-0.64034357076556,0.015,0.02,0
1271,0.16746595056507,0.015,0.02,0.001
1332,-0.21619482119365,0.015,0.021,0
1333,0.71329813466258,0.015,0.021,0.001
1394,0.094910876648826,0.015,0.022,0
1395,1.0144461069107,0.015,0.022,0.001
1952,0.13903660385406,0.015,0,0.002
1953,0.64397106286804,0.015,0.001,0.002
1999,0.7808197011976,0.015,0.002,0.002
2030,0.44581248585312,0.015,0.003,0.002
2061,-0.28036032772465,0.015,0.004,0.002
2092,-1.0538399801064,0.015,0.005,0.002
2123,-1.4391612138111,0.015,0.006,0.002
2154,-1.1531193122274,0.015,0.007,0.002
2185,-0.25033750398392,0.015,0.008,0.002
2216,0.879565277219,0.015,0.009,0.002
2247,1.7018078019257,0.015,0.01,0.002
2278,1.8078879889854,0.015,0.011,0.002
2309,1.139341974156,0.015,0.012,0.002
2340,-0.005588828486611,0.015,0.013,0.002
2371,-1.1076234906991,0.015,0.014,0.002
2402,-1.7179940694638,0.015,0.015,0.002
2433,-1.6284098917728,0.015,0.016,0.002
2464,-0.96425880638281,0.015,0.017,0.002
2495,-0.047857364361931,0.015,0.018,0.002
2526,0.76076681833022,0.015,0.019,0.002
2557,1.2416236293374,0.015,0.02,0.002
2588,1.3629140238622,0.015,0.021,0.002
2619,1.239418612622,0.015,0.022,0.002
2913,0.38790843288902,0.015,0,0.003
2914,0.80799837588228,0.015,0.001,0.003
2960,0.61204699732608,0.015,0.002,0.003
2991,-0.15567005494023,0.015,0.003,0.003
3022,-1.1210200558541,0.015,0.004,0.003
3053,-1.7401875052407,0.015,0.005,0.003
3084,-1.5781892825612,0.015,0.006,0.003
3115,-0.5791275011671,0.015,0.007,0.003
3146,0.84108851624859,0.015,0.008,0.003
3177,1.9925958041664,0.015,0.009,0.003
3208,2.2513537688745,0.015,0.01,0.003
3239,1.4381089064346,0.015,0.011,0.003
3270,-0.11071204762165,0.015,0.012,0.003
3301,-1.6514975419497,0.015,0.013,0.003
3332,-2.4898038040328,0.015,0.014,0.003
3363,-2.2471432183605,0.015,0.015,0.003
3394,-1.1136689922614,0.015,0.016,0.003
3425,0.37568884001378,0.015,0.017,0.003
3456,1.5638024765028,0.015,0.018,0.003
3487,2.050199088758,0.015,0.019,0.003
3518,1.7953027557061,0.015,0.02,0.003
3549,1.0873384427884,0.015,0.021,0.003
3580,0.34558630691989,0.015,0.022,0.003
3874,0.59371320671711,0.015,0,0.004
3875,0.70415128486266,0.015,0.001,0.004
3921,0.16622164342181,0.015,0.002,0.004
3952,-0.8148024912885,0.015,0.003,0.004
3983,-1.7147673960814,0.015,0.004,0.004
4014,-1.9635073506118,0.015,0.005,0.004
4045,-1.2645837510873,0.015,0.006,0.004
4076,0.16966369283313,0.015,0.007,0.004
4107,1.6854757980757,0.015,0.008,0.004
4138,2.4788245118797,0.015,0.009,0.004
4169,2.0801133412051,0.015,0.01,0.004
