x,y,z,value
0.015,0,0,-1.71512250750929e-08
0.015,0.001,0,1.94377460684743e-07
0.015,0,0.001,5.92122390643807e-08
0.015,0.001,0.001,2.30934418757837e-07
0.015,0.002,0,2.95073937703185e-07
0.015,0.002,0.001,4.37313971242671e-07
0.015,0.003,0,4.08452854577825e-07
0.015,0.003,0.001,2.52550995779795e-07
0.015,0.004,0,1.67577889938604e-07
0.015,0.004,0.001,1.33549089246788e-08
0.015,0.005,0,-9.29688781285971e-08
0.015,0.005,0.001,-4.7682757707844e-07
0.015,0.006,0,-5.64859960762577e-07
0.015,0.006,0.001,-7.19527551141136e-07
0.015,0.007,0,-8.17340334343832e-07
0.015,0.007,0.001,-8.45373263200548e-07
0.015,0.008,0,-9.79682297861106e-07
0.015,0.008,0.001,-5.52963420828911e-07
0.015,0.009,0,-8.04568992191567e-07
0.015,0.009,0.001,-1.16412830729383e-07
0.015,0.01,0,-4.84203995254449e-07
0.015,0.01,0.001,4.22446351296964e-07
0.015,0.011,0,-6.29353546026233e-08
0.015,0.011,0.001,8.44300310133187e-07
0.015,0.012,0,3.46497927304402e-07
0.015,0.012,0.001,9.5406853134263e-07
0.015,0.013,0,5.37767879615242e-07
0.015,0.013,0.001,9.02003389379434e-07
0.015,0.014,0,6.9926231351891e-07
0.015,0.014,0.001,4.20413850304733e-07
0.015,0.015,0,4.92875102006966e-07
0.015,0.015,0.001,7.26004150213938e-08
0.015,0.016,0,4.19092930258118e-07
0.015,0.016,0.001,-5.3398519666595e-07
0.015,0.017,0,1.25820878234056e-07
0.015,0.017,0.001,-7.49348769354955e-07
0.015,0.018,0,1.0345198392314e-07
0.015,0.018,0.001,-1.01753990665853e-06
0.015,0.019,0,3.98667194794413e-09
0.015,0.019,0.001,-8.48577987699825e-07
0.015,0.02,0,1.36232112272064e-07
0.015,0.02,0.001,-6.41956530220688e-07
0.015,0.021,0,2.52129051658964e-07
0.015,0.021,0.001,-2.46478361115534e-07
0.015,0.022,0,4.1682359219625e-07
0.015,0.022,0.001,1.23557757630418e-07
0.015,0,0.002,1.38162489200424e-08
0.015,0.001,0.002,4.4348090789649e-07
0.015,0.002,0.002,2.76808152203075e-07
0.015,0.003,0.002,1.68400964464914e-07
0.015,0.004,0.002,-3.85213492363847e-07
0.015,0.005,0.002,-5.41237237058388e-07
0.015,0.006,0.002,-7.09406225932751e-07
0.015,0.007,0.002,-2.52560105032704e-07
0.015,0.008,0.002,2.29757905429972e-07
0.015,0.009,0.002,9.36194576291744e-07
0.015,0.01,0.002,1.34301647443575e-06
0.015,0.011,0.002,1.41369193244845e-06
0.015,0.012,0.002,1.20254092126612e-06
0.015,0.013,0.002,5.02680860835515e-07
0.015,0.014,0.002,4.9394957679706e-08
0.015,0.015,0.002,-8.24914666076445e-07
0.015,0.016,0.002,-1.03715747600672e-06
0.015,0.017,0.002,-1.52832100406077e-06
0.015,0.018,0.002,-1.31058004714881e-06
0.015,0.019,0.002,-1.3071410057902e-06
0.015,0.02,0.002,-8.74275919882302e-07
0.015,0.021,0.002,-5.31324019004694e-07
0.015,0.022,0.002,-1.10301115166124e-07
0.015,0,0.003,3.17590645305072e-07
0.015,0.001,0.003,2.82299202748501e-07
0.015,0.002,0.003,4.00954058538026e-07
0.015,0.003,0.003,-2.07944022098943e-07
0.015,0.004,0.003,-3.403761162602e-07
0.015,0.005,0.003,-6.99355874413966e-07
0.015,0.006,0.003,-2.07719435608276e-07
0.015,0.007,0.003,1.94510031803363e-07
0.015,0.008,0.003,1.08386956603089e-06
0.015,0.009,0.003,1.48971058591889e-06
0.015,0.01,0.003,1.67986920229983e-06
0.015,0.011,0.003,1.3838524696727e-06
0.015,0.012,0.003,6.44756156608739e-07
0.015,0.013,0.003,1.51032576436183e-07
0.015,0.014,0.003,-7.9691933040446e-07
0.015,0.015,0.003,-7.72753067962453e-07
0.015,0.016,0.003,-1.30732284291738e-06
0.015,0.017,0.003,-8.64402657228114e-07
0.015,0.018,0.003,-1.06863704020021e-06
0.015,0.019,0.003,-5.66101516099652e-07
0.015,0.02,0.003,-5.03474631301796e-07
0.015,0.021,0.003,-2.36950254545125e-07
0.015,0.022,0.003,-1.11921325158051e-07
