x,y,z,value
0.015,0,0,-1.2468041426756e-08
0.015,0.001,0,1.80747138374517e-07
0.015,0,0.001,1.05657377164014e-07
0.015,0.001,0.001,1.45286866498849e-07
0.015,0.002,0,5.26700250974252e-08
0.015,0.002,0.001,-1.70748502982855e-08
0.015,0.003,0,-1.74640360353416e-07
0.015,0.003,0.001,-3.12996724801239e-07
0.015,0.004,0,-5.10531574429135e-07
0.015,0.004,0.001,-5.11301759329031e-07
0.015,0.005,0,-6.54234450858464e-07
0.015,0.005,0.001,-4.94810877458909e-07
0.015,0.006,0,-5.99402321500098e-07
0.015,0.006,0.001,-1.98501467456753e-07
0.015,0.007,0,-2.47397435308757e-07
0.015,0.007,0.001,3.0897270576092e-07
0.015,0.008,0,2.73734779737992e-07
0.015,0.008,0.001,8.15644740455941e-07
0.015,0.009,0,7.73667055151141e-07
0.015,0.009,0.001,1.22158521178335e-06
0.015,0.01,0,1.17527170770187e-06
0.015,0.01,0.001,1.26220553459507e-06
0.015,0.011,0,1.18523010675556e-06
0.015,0.011,0.001,1.11400382611235e-06
0.015,0.012,0,1.06876471371317e-06
0.015,0.012,0.001,5.78716608678776e-07
0.015,0.013,0,4.82402842840628e-07
0.015,0.013,0.001,1.5807534552876e-07
0.015,0.014,0,5.31204642907314e-08
0.015,0.014,0.001,-4.49833774588734e-07
0.015,0.015,0,-6.24718694289627e-07
0.015,0.015,0.001,-7.29271105060634e-07
0.015,0.016,0,-9.03662985825718e-07
0.015,0.016,0.001,-1.06447472687182e-06
0.015,0.017,0,-1.31606452798693e-06
0.015,0.017,0.001,-1.0081361911515e-06
0.015,0.018,0,-1.26420948864855e-06
0.015,0.018,0.001,-1.03429697418671e-06
0.015,0.019,0,-1.25542368666968e-06
0.015,0.019,0.001,-8.32762954519605e-07
0.015,0.02,0,-9.60302983134706e-07
0.015,0.02,0.001,-6.96459430145581e-07
0.015,0.021,0,-6.15153120322357e-07
0.015,0.021,0.001,-5.58348200996042e-07
0.015,0.022,0,-3.18456935052827e-07
0.015,0.022,0.001,-3.13496795141702e-07
0.015,0,0.002,1.42428192321039e-07
0.015,0.001,0.002,2.95346806669316e-08
0.015,0.002,0.002,-2.35902404835421e-07
0.015,0.003,0.002,-3.72134760468754e-07
0.015,0.004,0.002,-3.44441784246923e-07
