id,integral_strain_stress,x,y,z
0,3.1307443475169e-08,0.001,0.001,0.001
1,6.3475678715482e-08,0.003,0.001,0.001
2,-4.207385190516e-08,0.005,0.001,0.001
3,-2.0222261926382e-07,0.007,0.001,0.001
4,-3.1462787628184e-07,0.009,0.001,0.001
5,-3.7239185209653e-07,0.011,0.001,0.001
6,-3.5530547002454e-07,0.013,0.001,0.001
7,-3.6298870282104e-07,0.015,0.001,0.001
8,-3.4776684678542e-07,0.017,0.001,0.001
9,-3.1455219892544e-07,0.019,0.001,0.001
10,-2.3729773896014e-07,0.021,0.001,0.001
11,-1.0686504853679e-07,0.023,0.001,0.001
12,6.1871646214327e-09,0.025,0.001,0.001
13,4.0440829076614e-08,0.027,0.001,0.001
14,1.9500668631963e-08,0.029,0.001,0.001
15,5.3979010648345e-08,0.001,0.003,0.001
16,-5.0923113420955e-08,0.003,0.003,0.001
17,-1.9112953121206e-07,0.005,0.003,0.001
18,-2.6109874991995e-07,0.007,0.003,0.001
19,-2.0328868326257e-07,0.009,0.003,0.001
20,-1.2096094508592e-07,0.011,0.003,0.001
21,-3.3816394505961e-08,0.013,0.003,0.001
22,-2.8519840518534e-08,0.015,0.003,0.001
23,-8.6798150906812e-08,0.017,0.003,0.001
24,-1.7434642661764e-07,0.019,0.003,0.001
25,-2.4783328321071e-07,0.021,0.003,0.001
26,-2.1613790625491e-07,0.023,0.003,0.001
27,-1.3604816613243e-07,0.025,0.003,0.001
28,-3.5389500330095e-08,0.027,0.003,0.001
29,3.2889553591881e-08,0.029,0.003,0.001
30,4.0824432308934e-08,0.001,0.005,0.001
31,-1.2424948332505e-07,0.003,0.005,0.001
32,-2.1495375987754e-07,0.005,0.005,0.001
33,-1.5571476113831e-07,0.007,0.005,0.001
34,9.4554300936189e-09,0.009,0.005,0.001
35,1.7963464291793e-07,0.011,0.005,0.001
36,2.861672843279e-07,0.013,0.005,0.001
37,3.1670293966704e-07,0.015,0.005,0.001
38,2.7120767199993e-07,0.017,0.005,0.001
39,1.4382594182246e-07,0.019,0.005,0.001
40,-1.1270181675799e-09,0.021,0.005,0.001
