id,integral_strain_stress,x,y,z
0,6.3670293733323e-10,0.001,0.001,0.001
1,-3.2398263318115e-09,0.003,0.001,0.001
2,-7.2016198947957e-09,0.005,0.001,0.001
3,-6.8440161316637e-09,0.007,0.001,0.001
4,2.3600180562818e-11,0.009,0.001,0.001
5,1.0930014045042e-08,0.011,0.001,0.001
6,2.1070751031033e-08,0.013,0.001,0.001
7,2.5869248222581e-08,0.015,0.001,0.001
8,2.3474194456744e-08,0.017,0.001,0.001
9,1.5241083612669e-08,0.019,0.001,0.001
10,5.3054678862697e-09,0.021,0.001,0.001
11,-1.9875254435909e-09,0.023,0.001,0.001
12,-4.5106432078471e-09,0.025,0.001,0.001
13,-3.6918831725933e-09,0.027,0.001,0.001
14,-6.2571288214889e-10,0.029,0.001,0.001
15,-1.8503012681115e-09,0.001,0.003,0.001
16,-6.9482153736381e-09,0.003,0.003,0.001
17,-3.3443174677647e-09,0.005,0.003,0.001
18,8.531053460265e-09,0.007,0.003,0.001
19,2.5516715435269e-08,0.009,0.003,0.001
20,4.2116768862748e-08,0.011,0.003,0.001
21,5.4021418960101e-08,0.013,0.003,0.001
22,5.8581024202555e-08,0.015,0.003,0.001
23,5.5037144117933e-08,0.017,0.003,0.001
24,4.4166491183332e-08,0.019,0.003,0.001
25,2.8676150096074e-08,0.021,0.003,0.001
26,1.3141108050732e-08,0.023,0.003,0.001
27,2.0440224537844e-09,0.025,0.003,0.001
28,-3.0493090955121e-09,0.027,0.003,0.001
29,-2.4972831879257e-09,0.029,0.003,0.001
30,-5.2484286446145e-09,0.001,0.005,0.001
31,-5.2459187684691e-09,0.003,0.005,0.001
32,7.5620078324497e-09,0.005,0.005,0.001
33,2.6649454918062e-08,0.007,0.005,0.001
34,4.377060347762e-08,0.009,0.005,0.001
35,5.4292814484171e-08,0.011,0.005,0.001
36,5.8267631644713e-08,0.013,0.005,0.001
37,5.8797067320821e-08,0.015,0.005,0.001
38,5.7476304910802e-08,0.017,0.005,0.001
39,5.2351366704878e-08,0.019,0.005,0.001
40,4.1630765318348e-08,0.021,0.005,0.001
41,2.613632356196e-08,0.023,0.005,0.001
42,1.0918632328542e-08,0.025,0.005,0.001
43,5.487694687327e-10,0.027,0.005,0.001
44,-3.8069865807339e-09,0.029,0.005,0.001
45,-7.294414154888e-09,0.001,0.007,0.001
46,2.2916316335701e-09,0.003,0.007,0.001
47,2.0794840162256e-08,0.005,0.007,0.001
48,3.7394145544204e-08,0.007,0.007,0.001
49,4.2810178885743e-08,0.009,0.007,0.001
50,3.6434822041451e-08,0.011,0.007,0.001
51,2.6486409966695e-08,0.013,0.007,0.001
52,2.1733086471617e-08,0.015,0.007,0.001
53,2.6096355629545e-08,0.017,0.007,0.001
54,3.4684037179893e-08,0.019,0.007,0.001
55,3.8208546348047e-08,0.021,0.007,0.001
56,3.1851523783755e-08,0.023,0.007,0.001
57,1.8391934166518e-08,0.025,0.007,0.001
58,5.4654804100255e-09,0.027,0.007,0.001
59,-3.9159043154512e-09,0.029,0.007,0.001
60,-6.1523835185656e-09,0.001,0.009,0.001
61,1.2695722970068e-08,0.003,0.009,0.001
62,2.975812711128e-08,0.005,0.009,0.001
63,3.4432621684319e-08,0.007,0.009,0.001
64,2.0130431313856e-08,0.009,0.009,0.001
65,-6.4229278063665e-09,0.011,0.009,0.001
66,-3.13091262714e-08,0.013,0.009,0.001
67,-3.9979492675238e-08,0.015,0.009,0.001
68,-2.7719029563072e-08,0.017,0.009,0.001
69,-2.9419672156724e-09,0.019,0.009,0.001
70,2.0123662768205e-08,0.021,0.009,0.001
71,2.9063825075167e-08,0.023,0.009,0.001
72,2.29137945596e-08,0.025,0.009,0.001
73,1.0376482035167e-08,0.027,0.009,0.001
74,-2.7367862136339e-09,0.029,0.009,0.001
75,-2.0816909556362e-09,0.001,0.011,0.001
76,2.1729851415711e-08,0.003,0.011,0.001
77,3.1403077496643e-08,0.005,0.011,0.001
78,2.0180135719413e-08,0.007,0.011,0.001
79,-1.3609434586251e-08,0.009,0.011,0.001
80,-5.720193504505e-08,0.011,0.011,0.001
81,-9.2099150138949e-08,0.013,0.011,0.001
82,-1.0253349910369e-07,0.015,0.011,0.001
83,-8.4492751579725e-08,0.017,0.011,0.001
84,-4.5295352212879e-08,0.019,0.011,0.001
85,-4.346525206346e-09,0.021,0.011,0.001
86,2.1273564654227e-08,0.023,0.011,0.001
87,2.4711074523365e-08,0.025,0.011,0.001
88,1.4671020153269e-08,0.027,0.011,0.001
