id,integral_strain_stress2,x,y,z
0,1.4332186675108e-11,0.00025,0.00025,0
1,8.386042251127e-12,0.00075,0.00025,0
2,6.5851340142732e-12,0.00125,0.00025,0
3,4.4688419260583e-12,0.00175,0.00025,0
4,2.9378945834146e-12,0.00225,0.00025,0
5,1.8642441277896e-12,0.00275,0.00025,0
6,1.0353696405359e-12,0.00325,0.00025,0
7,4.9582295103054e-13,0.00375,0.00025,0
8,1.6048394333198e-14,0.00425,0.00025,0
9,-2.7228151403946e-13,0.00475,0.00025,0
10,-5.8508181868779e-13,0.00525,0.00025,0
11,-7.1507452479996e-13,0.00575,0.00025,0
12,-8.7792391401712e-13,0.00625,0.00025,0
13,-8.049867507773e-13,0.00675,0.00025,0
14,-7.2516109363122e-13,0.00725,0.00025,0
15,-3.1998499989178e-13,0.00775,0.00025,0
16,1.6023981366341e-13,0.00825,0.00025,0
17,1.0708423898328e-12,0.00875,0.00025,0
18,2.1289524976366e-12,0.00925,0.00025,0
19,3.7036623447874e-12,0.00975,0.00025,0
20,5.4549094110225e-12,0.01025,0.00025,0
21,7.7332906702177e-12,0.01075,0.00025,0
22,1.0099858035595e-11,0.01125,0.00025,0
23,1.287826336353e-11,0.01175,0.00025,0
24,1.5478121124831e-11,0.01225,0.00025,0
25,1.8318730240651e-11,0.01275,0.00025,0
26,2.0548232369503e-11,0.01325,0.00025,0
27,2.3357395089047e-11,0.01375,0.00025,0
28,2.4423146475007e-11,0.01425,0.00025,0
29,2.8434290687484e-11,0.01475,0.00025,0
30,2.8434290687483e-11,0.01525,0.00025,0
31,2.4423146475012e-11,0.01575,0.00025,0
32,2.3357395089052e-11,0.01625,0.00025,0
33,2.0548232369513e-11,0.01675,0.00025,0
34,1.8318730240663e-11,0.01725,0.00025,0
35,1.5478121124847e-11,0.01775,0.00025,0
36,1.2878263363548e-11,0.01825,0.00025,0
37,1.0099858035615e-11,0.01875,0.00025,0
38,7.7332906702362e-12,0.01925,0.00025,0
39,5.4549094110391e-12,0.01975,0.00025,0
40,3.7036623448016e-12,0.02025,0.00025,0
41,2.1289524976485e-12,0.02075,0.00025,0
42,1.0708423898413e-12,0.02125,0.00025,0
43,1.6023981366883e-13,0.02175,0.00025,0
44,-3.1998499988587e-13,0.02225,0.00025,0
45,-7.2516109362797e-13,0.02275,0.00025,0
46,-8.0498675077603e-13,0.02325,0.00025,0
