id,integral_strain_stress,x,y,z
0,-1.3895734039644e-08,0.001,0.001,0.001
1,-9.5510380002641e-09,0.003,0.001,0.001
2,-3.2195427507721e-10,0.005,0.001,0.001
3,8.5777105272071e-09,0.007,0.001,0.001
4,1.5645227169526e-08,0.009,0.001,0.001
5,1.7060617311822e-08,0.011,0.001,0.001
6,1.7665279635186e-08,0.013,0.001,0.001
7,1.2998798674042e-08,0.015,0.001,0.001
8,1.0126835941946e-08,0.017,0.001,0.001
9,3.1791513949064e-09,0.019,0.001,0.001
10,-1.627155911457e-09,0.021,0.001,0.001
11,-4.768189392326e-09,0.023,0.001,0.001
12,-8.2336584705248e-09,0.025,0.001,0.001
13,-4.8226011608896e-09,0.027,0.001,0.001
14,9.4695085868012e-10,0.029,0.001,0.001
15,-1.1021084893956e-08,0.001,0.003,0.001
16,2.4516378739207e-09,0.003,0.003,0.001
17,1.0641300973782e-08,0.005,0.003,0.001
18,1.5856376973317e-08,0.007,0.003,0.001
19,2.0128848786696e-08,0.009,0.003,0.001
20,1.9910630982551e-08,0.011,0.003,0.001
21,1.8756265021882e-08,0.013,0.003,0.001
22,1.5335205381471e-08,0.015,0.003,0.001
23,9.3553763797394e-09,0.017,0.003,0.001
24,7.225111985574e-09,0.019,0.003,0.001
25,2.1140269778258e-09,0.021,0.003,0.001
26,-1.808610562145e-10,0.023,0.003,0.001
27,-3.9998911620445e-09,0.025,0.003,0.001
28,-5.658722370287e-09,0.027,0.003,0.001
29,-4.6785099394935e-09,0.029,0.003,0.001
30,-5.0610089036801e-09,0.001,0.005,0.001
31,9.5093210133059e-09,0.003,0.005,0.001
32,1.5856824819908e-08,0.005,0.005,0.001
33,1.6370980467667e-08,0.007,0.005,0.001
34,1.709109271371e-08,0.009,0.005,0.001
35,1.8397799409639e-08,0.011,0.005,0.001
36,1.5776916577228e-08,0.013,0.005,0.001
37,1.3568415371619e-08,0.015,0.005,0.001
38,8.8329365348449e-09,0.017,0.005,0.001
39,4.7397575243124e-09,0.019,0.005,0.001
40,1.1563411625014e-09,0.021,0.005,0.001
41,-4.394910068319e-10,0.023,0.005,0.001
42,-3.712504318147e-09,0.025,0.005,0.001
43,-5.5013753283979e-09,0.027,0.005,0.001
44,-7.6005442182792e-09,0.029,0.005,0.001
45,-8.7316631654788e-10,0.001,0.007,0.001
46,1.380027481638e-08,0.003,0.007,0.001
47,1.3025822538722e-08,0.005,0.007,0.001
48,1.2255527433046e-08,0.007,0.007,0.001
49,9.0110644182501e-09,0.009,0.007,0.001
50,9.6943559812649e-09,0.011,0.007,0.001
51,1.0986983499932e-08,0.013,0.007,0.001
52,8.3708941281976e-09,0.015,0.007,0.001
53,7.3918811756135e-09,0.017,0.007,0.001
54,1.7056144670978e-09,0.019,0.007,0.001
55,-1.722504683778e-09,0.021,0.007,0.001
56,-3.7569861471548e-09,0.023,0.007,0.001
57,-5.6169030058643e-09,0.025,0.007,0.001
58,-5.8967818337672e-09,0.027,0.007,0.001
59,-8.6285510232543e-09,0.029,0.007,0.001
60,1.4565145237662e-09,0.001,0.009,0.001
61,1.2817821447742e-08,0.003,0.009,0.001
62,8.6937467237658e-09,0.005,0.009,0.001
63,5.5626939764116e-09,0.007,0.009,0.001
64,-4.1384146823654e-10,0.009,0.009,0.001
65,1.4352380668123e-09,0.011,0.009,0.001
66,2.5573887949288e-09,0.013,0.009,0.001
67,5.2651057971366e-09,0.015,0.009,0.001
68,3.6564387112331e-09,0.017,0.009,0.001
