x,y,z,value
0.015,0.0005,0,-32.1826198883002
0.015,0.001,0,-40.6547527719389
0.015,0.0015,0,-46.999528914409
0.015,0.002,0,-46.4166769583948
0.015,0.0025,0,-48.8043183743792
0.015,0.003,0,-47.4131319886285
0.015,0.0035,0,-51.3211359677894
0.015,0.004,0,-52.1688520766881
0.015,0.0045,0,-59.3954447703859
0.015,0.005,0,-62.4727487241113
0.015,0.0055,0,-72.3291526743232
0.015,0.006,0,-75.8642680500185
0.015,0.0065,0,-86.6665701758261
0.015,0.007,0,-88.7020174082554
0.015,0.0075,0,-99.2793294959156
0.015,0.008,0,-99.1564809292931
0.015,0.0085,0,-110.478626435887
0.015,0.009,0,-110.586308061742
0.015,0.0095,0,-127.270589281837
0.015,0.01,0,-133.811494398455
0.015,0.0105,0,-163.491000554435
0.015,0.011,0,-184.288187059713
0.015,0.0115,0,-234.44890970125
0.015,0.012,0,-275.228046394547
0.015,0.0125,0,-350.164795473506
0.015,0.013,0,-411.449752626091
0.015,0.0135,0,-509.107712099759
0.015,0.014,0,-581.077847156699
0.015,0.0145,0,-685.850657153855
0.015,0.015,0,-737.825979283022
0.015,0.0155,0,-809.159484512604
0.015,0.016,0,-778.403617495792
0.015,0.0165,0,-748.303869873967
0.015,0.017,0,-552.643685358512
0.015,0.0175,0,-373.514778297246
0.015,0.018,0,-6.88872531078641
0.015,0.0185,0,179.841077425021
0.015,0.019,0,423.473648590565
0.015,0.0195,0,54.9392474713604
0.015,0.02,0,-474.746831572555
