id,uzi,x,y,z
60,0.097737540525802,0.015,0,0
61,0.47269037521458,0.015,0.001,0
62,0.36491515164733,0.015,0,0.001
63,0.31958815858689,0.015,0.001,0.001
154,0.24116262048391,0.015,0.002,0
155,-0.073409505792438,0.015,0.002,0.001
216,-0.19623093581699,0.015,0.003,0
217,-0.51696479465362,0.015,0.003,0.001
278,-0.57097453551829,0.015,0.004,0
279,-0.68806043434826,0.015,0.004,0.001
340,-0.6701927719695,0.015,0.005,0
341,-0.46064646792484,0.015,0.005,0.001
402,-0.38218648475825,0.015,0.006,0
403,0.099338892111874,0.015,0.006,0.001
464,0.16923943058993,0.015,0.007,0
465,0.74069082470237,0.015,0.007,0.001
526,0.78825811206357,0.015,0.008,0
527,1.15409424218,0.015,0.008,0.001
588,1.1596096866553,0.015,0.009,0
589,1.1058017643309,0.015,0.009,0.001
650,1.1335424474003,0.015,0.01,0
651,0.54669934831111,0.015,0.01,0.001
712,0.6244956450203,0.015,0.011,0
713,-0.36306112919265,0.015,0.011,0.001
774,-0.171681702502,0.015,0.012,0
775,-1.3251311816211,0.015,0.012,0.001
836,-1.0557390373973,0.015,0.013,0
837,-2.021017647512,0.015,0.013,0.001
898,-1.6982885895049,0.015,0.014,0
899,-2.2434119681466,0.015,0.014,0.001
960,-1.9741296294306,0.015,0.015,0
961,-1.9569587271773,0.015,0.015,0.001
1022,-1.7890680544616,0.015,0.016,0
1023,-1.2966939574945,0.015,0.016,0.001
1084,-1.2860762045548,0.015,0.017,0
1085,-0.4887449912715,0.015,0.017,0.001
1146,-0.60659450637886,0.015,0.018,0
1147,0.2436003672834,0.015,0.018,0.001
1208,0.045460327270977,0.015,0.019,0
1209,0.75842617547744,0.015,0.019,0.001
1270,0.54805867317671,0.015,0.02,0
1271,1.025025958926,0.015,0.02,0.001
1332,0.86795331161332,0.015,0.021,0
1333,1.1018687265818,0.015,0.021,0.001
1394,0.99888569667892,0.015,0.022,0
1395,1.0880806638627,0.015,0.022,0.001
1952,0.40554398117181,0.015,0,0.002
1953,-0.1722317542379,0.015,0.001,0.002
1999,-0.62533781979461,0.015,0.002,0.002
2030,-0.773332320398,0.015,0.003,0.002
2061,-0.48101516410192,0.015,0.004,0.002
2092,0.16404089560394,0.015,0.005,0.002
2123,0.86301403693323,0.015,0.006,0.002
2154,1.2591150469493,0.015,0.007,0.002
2185,1.1048919058759,0.015,0.008,0.002
2216,0.38142834202559,0.015,0.009,0.002
2247,-0.671443187703,0.015,0.01,0.002
2278,-1.6768530887769,0.015,0.011,0.002
2309,-2.2552400284256,0.015,0.012,0.002
2340,-2.2177460979357,0.015,0.013,0.002
2371,-1.5940177903965,0.015,0.014,0.002
2402,-0.64469519569954,0.015,0.015,0.002
2433,0.30713443852265,0.015,0.016,0.002
2464,0.97262849038171,0.015,0.017,0.002
2495,1.2320346712384,0.015,0.018,0.002
2526,1.126150248956,0.015,0.019,0.002
2557,0.81524641893969,0.015,0.02,0.002
2588,0.48917028298931,0.015,0.021,0.002
2619,0.27995818890542,0.015,0.022,0.002
2913,0.23058229060819,0.015,0,0.003
2914,-0.66381611766216,0.015,0.001,0.003
2960,-1.0663959701842,0.015,0.002,0.003
