x,y,z,value
0.015,0,0,1.38116223818761e-08
0.015,0.001,0,-1.36771176413753e-07
0.015,0,0.001,-3.47635184670922e-08
0.015,0.001,0.001,-1.69954262503006e-07
0.015,0.002,0,-1.63835733111106e-07
0.015,0.002,0.001,-1.01397477803321e-07
0.015,0.003,0,2.95139457874031e-08
0.015,0.003,0.001,1.09526970418489e-07
0.015,0.004,0,2.62217976119483e-07
0.015,0.004,0.001,3.9496359371753e-07
0.015,0.005,0,5.86051425740203e-07
0.015,0.005,0.001,6.17536138059002e-07
0.015,0.006,0,7.65544022859805e-07
0.015,0.006,0.001,6.69467814697943e-07
0.015,0.007,0,8.13235313618756e-07
0.015,0.007,0.001,4.93217160844635e-07
0.015,0.008,0,6.14590245977743e-07
0.015,0.008,0.001,8.43506602206425e-08
0.015,0.009,0,2.46681211888761e-07
0.015,0.009,0.001,-4.07884007355522e-07
0.015,0.01,0,-1.84577921484658e-07
0.015,0.01,0.001,-8.95354232397878e-07
0.015,0.011,0,-5.94668206634774e-07
0.015,0.011,0.001,-1.14035973945642e-06
0.015,0.012,0,-7.56007849294499e-07
0.015,0.012,0.001,-1.17163669001571e-06
0.015,0.013,0,-7.97175234946304e-07
0.015,0.013,0.001,-8.33970160180622e-07
0.015,0.014,0,-4.93319062973494e-07
0.015,0.014,0.001,-3.78416719073679e-07
0.015,0.015,0,-1.65121310720186e-07
0.015,0.015,0.001,2.11626665330754e-07
0.015,0.016,0,3.36188948901357e-07
0.015,0.016,0.001,6.64847943097891e-07
0.015,0.017,0,5.89822472303863e-07
0.015,0.017,0.001,1.07142474963048e-06
0.015,0.018,0,8.84446664058696e-07
0.015,0.018,0.001,1.19878446526444e-06
0.015,0.019,0,8.44309491061134e-07
0.015,0.019,0.001,1.27013288029853e-06
0.015,0.02,0,8.12566524402089e-07
0.015,0.02,0.001,1.14148629471866e-06
0.015,0.021,0,5.95053268499228e-07
0.015,0.021,0.001,9.71206130489015e-07
0.015,0.022,0,3.4154695594097e-07
0.015,0.022,0.001,7.72066000087284e-07
0.015,0,0.002,-1.15829181631944e-07
0.015,0.001,0.002,-9.02699872050212e-08
0.015,0.002,0.002,2.25260246628886e-08
0.015,0.003,0.002,2.53798347651556e-07
0.015,0.004,0.002,4.15679795418506e-07
0.015,0.005,0.002,4.54242343817975e-07
0.015,0.006,0.002,2.64733498724056e-07
0.015,0.007,0.002,-1.28512579021474e-07
0.015,0.008,0.002,-5.9564050890653e-07
0.015,0.009,0.002,-1.05521883548372e-06
0.015,0.01,0.002,-1.24384484189403e-06
0.015,0.011,0.002,-1.24479173302996e-06
0.015,0.012,0.002,-8.46122455161556e-07
0.015,0.013,0.002,-4.44244877535781e-07
0.015,0.014,0.002,1.56247537781319e-07
0.015,0.015,0.002,5.23256072629371e-07
0.015,0.016,0.002,8.86217860226454e-07
0.015,0.017,0.002,8.63554506971991e-07
0.015,0.018,0.002,9.29216931870888e-07
0.015,0.019,0.002,7.41423776073971e-07
0.015,0.02,0.002,7.51795856918853e-07
0.015,0.021,0.002,7.45902370832659e-07
0.015,0.022,0.002,7.1050873327401e-07
0.015,0,0.003,-1.2832625971364e-07
0.015,0.001,0.003,-4.78047021175912e-08
0.015,0.002,0.003,1.88399571537213e-07
0.015,0.003,0.003,3.23226851728662e-07
0.015,0.004,0.003,3.91625214588939e-07
0.015,0.005,0.003,1.93434248317551e-07
0.015,0.006,0.003,-1.77904440105148e-07
0.015,0.007,0.003,-6.61533554267716e-07
0.015,0.008,0.003,-1.10451462848008e-06
0.015,0.009,0.003,-1.25408679255278e-06
0.015,0.01,0.003,-1.18374687988127e-06
0.015,0.011,0.003,-6.86140210284911e-07
0.015,0.012,0.003,-2.34284589583288e-07
0.015,0.013,0.003,4.37002563118388e-07
0.015,0.014,0.003,6.50629263083119e-07
0.015,0.015,0.003,8.16422869463933e-07
0.015,0.016,0.003,4.58471514321119e-07
0.015,0.017,0.003,3.14968539230382e-07
0.015,0.018,0.003,-1.7952702119467e-07
0.015,0.019,0.003,-1.75885678801381e-07
0.015,0.02,0.003,-2.68640897456553e-07
0.015,0.021,0.003,-5.51261545189927e-08
0.015,0.022,0.003,3.39815746890065e-07
0.015,0,0.004,-2.32640708243621e-07
0.015,0.001,0.004,6.15203616969538e-08
0.015,0.002,0.004,2.34110971205706e-07
0.015,0.003,0.004,4.21893531447178e-07
0.015,0.004,0.004,3.04079440770066e-07
