id,uyi,x,y,z
0,0.00086508475445278,0,0,0
1,0.0042294437165098,0.0005,0,0
2,0.0049562582606945,0.0005,0.0005,0
3,0.0022627869457298,0,0.0005,0
4,0.0058911131486224,0.001,0,0
5,0.006360751194287,0.001,0.0005,0
6,0.0068852907625158,0.0015,0,0
7,0.0069178612711359,0.0015,0.0005,0
8,0.0073395445019135,0.002,0,0
9,0.0069841514785101,0.002,0.0005,0
10,0.00742929454356,0.0025,0,0
11,0.0066882505577737,0.0025,0.0005,0
12,0.0072260286207592,0.003,0,0
13,0.0061390559807026,0.003,0.0005,0
14,0.0067995796879213,0.0035,0,0
15,0.005401859035225,0.0035,0.0005,0
16,0.0061960261600664,0.004,0,0
17,0.0045306777325996,0.004,0.0005,0
18,0.0054566072760698,0.0045,0,0
19,0.003566939001854,0.0045,0.0005,0
20,0.0046157664592929,0.005,0,0
21,0.0025452370225459,0.005,0.0005,0
22,0.0037045017286635,0.0055,0,0
23,0.0014964014058618,0.0055,0.0005,0
24,0.0027521850100619,0.006,0,0
25,0.00044664213085509,0.006,0.0005,0
26,0.001785536546921,0.0065,0,0
27,-0.00057820401591661,0.0065,0.0005,0
28,0.00083142017202366,0.007,0,0
29,-0.0015560220160256,0.007,0.0005,0
30,-8.5948713063815e-05,0.0075,0,0
31,-0.0024637801926893,0.0075,0.0005,0
32,-0.00094199841128194,0.008,0,0
33,-0.0032820540712462,0.008,0.0005,0
34,-0.0017153168246185,0.0085,0,0
35,-0.0039905309845066,0.0085,0.0005,0
36,-0.0023849405649598,0.009,0,0
37,-0.004572877097995,0.009,0.0005,0
38,-0.0029338295814126,0.0095,0,0
39,-0.0050129326293526,0.0095,0.0005,0
40,-0.0033468769525165,0.01,0,0
41,-0.0052991363031612,0.01,0.0005,0
42,-0.0036136614204282,0.0105,0,0
43,-0.0054218564318499,0.0105,0.0005,0
44,-0.0037274220276636,0.011,0,0
45,-0.0053766610142477,0.011,0.0005,0
46,-0.0036865778989237,0.0115,0,0
47,-0.0051629543548733,0.0115,0.0005,0
48,-0.0034946126068137,0.012,0,0
49,-0.0047856242603163,0.012,0.0005,0
50,-0.0031601651098672,0.0125,0,0
51,-0.0042547675765544,0.0125,0.0005,0
52,-0.0026974477590874,0.013,0,0
53,-0.0035856546293001,0.013,0.0005,0
54,-0.0021251153141757,0.0135,0,0
55,-0.0027989667636183,0.0135,0.0005,0
56,-0.0014666353494982,0.014,0,0
57,-0.0019194837268649,0.014,0.0005,0
58,-0.00074850012276232,0.0145,0,0
59,-0.00097610192538063,0.0145,0.0005,0
60,-1.8328744534277e-14,0.015,0,0
61,-1.8777117146691e-14,0.015,0.0005,0
62,0.0007485001227252,0.0155,0,0
63,0.00097610192533938,0.0155,0.0005,0
64,0.0014666353494657,0.016,0,0
65,0.0019194837268284,0.016,0.0005,0
66,0.0021251153141504,0.0165,0,0
