x,y,z,value
0,0,0.015,-2.65700421488494e-08
0.001,0,0.015,-3.92187284171526e-07
0.001,0.001,0.015,-5.94475608466589e-07
0,0.001,0.015,-4.98918943527524e-07
0.002,0,0.015,-6.95264475713959e-07
0.002,0.001,0.015,-1.84734925769903e-07
0.003,0,0.015,-6.70625107995408e-07
0.003,0.001,0.015,3.774875359026e-07
0.004,0,0.015,-4.69884415883958e-07
0.004,0.001,0.015,1.05329061893821e-06
0.005,0,0.015,2.75628443615364e-08
0.005,0.001,0.015,1.45082854898859e-06
0.006,0,0.015,4.15132445237159e-07
0.006,0.001,0.015,1.71694781046851e-06
0.007,0,0.015,9.17842555295862e-07
0.007,0.001,0.015,1.49550472685006e-06
0.008,0,0.015,1.03940774399799e-06
0.008,0.001,0.015,1.29984294038986e-06
0.009,0,0.015,1.26947166195676e-06
0.009,0.001,0.015,7.90871236707003e-07
0.01,0,0.015,1.08995871507841e-06
0.01,0.001,0.015,6.87394241063842e-07
0.011,0,0.015,1.19966919330042e-06
0.011,0.001,0.015,4.30272148124993e-07
0.012,0,0.015,9.42652572065035e-07
0.012,0.001,0.015,7.32398702113485e-07
0.013,0,0.015,1.12350889043047e-06
0.013,0.001,0.015,7.15935720585172e-07
0.014,0,0.015,8.8713151648815e-07
0.014,0.001,0.015,1.13388634866989e-06
0.015,0,0.015,1.11576016216742e-06
0.015,0.001,0.015,9.71635758130902e-07
0.016,0,0.015,8.87131516495211e-07
0.016,0.001,0.015,1.13388634880044e-06
0.017,0,0.015,1.12350889049957e-06
0.017,0.001,0.015,7.15935720624081e-07
0.018,0,0.015,9.42652572035179e-07
0.018,0.001,0.015,7.32398702159198e-07
0.019,0,0.015,1.19966919333896e-06
0.019,0.001,0.015,4.30272148088334e-07
0.02,0,0.015,1.08995871506559e-06
0.02,0.001,0.015,6.87394241114162e-07
0.021,0,0.015,1.26947166193863e-06
0.021,0.001,0.015,7.90871236752783e-07
0.022,0,0.015,1.03940774398181e-06
0.022,0.001,0.015,1.29984294042191e-06
0.023,0,0.015,9.17842555254432e-07
0.023,0.001,0.015,1.49550472689158e-06
0.024,0,0.015,4.15132445198101e-07
0.024,0.001,0.015,1.71694781049598e-06
0.025,0,0.015,2.75628443249039e-08
0.025,0.001,0.015,1.450828549016e-06
0.026,0,0.015,-4.69884415897714e-07
0.026,0.001,0.015,1.0532906189338e-06
0.027,0,0.015,-6.70625107995361e-07
0.027,0.001,0.015,3.7748753589131e-07
0.028,0,0.015,-6.95264475712749e-07
0.028,0.001,0.015,-1.84734925774389e-07
