id,uxi,x,y,z
0,-0.55874476920634,0.015,0.001,0
0.001,-0.30754319691402,0.015,0.002,0
0.002,0.127253810365,0.015,0.003,0
0.003,0.56205081764401,0.015,0.004,0
0.004,0.97259293719524,0.015,0.005,0
0.005,1.3831350567465,0.015,0.006,0
0.006,1.5419298052163,0.015,0.007,0
0.007,1.7007245536861,0.015,0.008,0
0.008,1.4741865781276,0.015,0.009,0
0.009,1.247648602569,0.015,0.01,0
0.01,0.6393856078441,0.015,0.011,0
0.011,0.031122613119168,0.015,0.012,0
0.012,-0.81332291305497,0.015,0.013,0
0.013,-1.6577684392291,0.015,0.014,0
0.014,-2.5347927149221,0.015,0.015,0
0.015,-3.4118169906151,0.015,0.016,0
0.016,-4.11965710032,0.015,0.017,0
0.017,-4.8274972100248,0.015,0.018,0
0.018,-5.2648452956156,0.015,0.019,0
0.019,-5.7021933812063,0.015,0.02,0
0.02,-5.8498990114964,0.015,0.021,0
0.021,-5.9976046417865,0.015,0.022,0
