id,integral_strain_stress1,x,y,z
0,7.7759104509435e-11,0.00025,0.00025,0
1,4.2639540114756e-11,0.00075,0.00025,0
2,3.6289791364071e-11,0.00125,0.00025,0
3,2.7326416836518e-11,0.00175,0.00025,0
4,2.4178098344146e-11,0.00225,0.00025,0
5,2.0586975047474e-11,0.00275,0.00025,0
6,1.7698018093202e-11,0.00325,0.00025,0
7,1.2967434427531e-11,0.00375,0.00025,0
8,7.5273081234502e-12,0.00425,0.00025,0
9,-1.6417174228096e-13,0.00475,0.00025,0
10,-9.0135469177067e-12,0.00525,0.00025,0
11,-2.0242549326752e-11,0.00575,0.00025,0
12,-3.3016864719432e-11,0.00625,0.00025,0
13,-4.8402617144228e-11,0.00675,0.00025,0
14,-6.5893550087106e-11,0.00725,0.00025,0
15,-8.6233577622139e-11,0.00775,0.00025,0
16,-1.0918684494316e-10,0.00825,0.00025,0
17,-1.3479517877765e-10,0.00875,0.00025,0
18,-1.629796227371e-10,0.00925,0.00025,0
19,-1.9264218619763e-10,0.00975,0.00025,0
20,-2.2381294815942e-10,0.01025,0.00025,0
21,-2.5403617952147e-10,0.01075,0.00025,0
22,-2.8368823295319e-10,0.01125,0.00025,0
23,-3.0933278852002e-10,0.01175,0.00025,0
24,-3.324682587296e-10,0.01225,0.00025,0
25,-3.4970969231057e-10,0.01275,0.00025,0
26,-3.6490085376119e-10,0.01325,0.00025,0
27,-3.7473812608102e-10,0.01375,0.00025,0
28,-3.8549542289281e-10,0.01425,0.00025,0
29,-3.818628855946e-10,0.01475,0.00025,0
30,-3.8186288559462e-10,0.01525,0.00025,0
31,-3.8549542289282e-10,0.01575,0.00025,0
32,-3.7473812608104e-10,0.01625,0.00025,0
33,-3.6490085376118e-10,0.01675,0.00025,0
34,-3.4970969231058e-10,0.01725,0.00025,0
35,-3.3246825872961e-10,0.01775,0.00025,0
36,-3.0933278852004e-10,0.01825,0.00025,0
37,-2.8368823295321e-10,0.01875,0.00025,0
38,-2.5403617952147e-10,0.01925,0.00025,0
39,-2.2381294815942e-10,0.01975,0.00025,0
40,-1.9264218619762e-10,0.02025,0.00025,0
41,-1.6297962273705e-10,0.02075,0.00025,0
42,-1.3479517877762e-10,0.02125,0.00025,0
43,-1.0918684494315e-10,0.02175,0.00025,0
44,-8.623357762214e-11,0.02225,0.00025,0
45,-6.5893550087118e-11,0.02275,0.00025,0
46,-4.8402617144252e-11,0.02325,0.00025,0
47,-3.3016864719432e-11,0.02375,0.00025,0
48,-2.0242549326739e-11,0.02425,0.00025,0
49,-9.013546917701e-12,0.02475,0.00025,0
50,-1.6417174227765e-13,0.02525,0.00025,0
51,7.5273081234516e-12,0.02575,0.00025,0
52,1.2967434427533e-11,0.02625,0.00025,0
53,1.7698018093201e-11,0.02675,0.00025,0
54,2.0586975047482e-11,0.02725,0.00025,0
55,2.417809834415e-11,0.02775,0.00025,0
56,2.732641683652e-11,0.02825,0.00025,0
57,3.6289791364079e-11,0.02875,0.00025,0
58,4.263954011476e-11,0.02925,0.00025,0
59,7.7759104509432e-11,0.02975,0.00025,0
60,4.5601331473461e-11,0.00025,0.00075,0
61,1.2842894606134e-11,0.00075,0.00075,0
62,2.0489326695425e-11,0.00125,0.00075,0
63,1.8202063513015e-11,0.00175,0.00075,0
64,1.5739018663279e-11,0.00225,0.00075,0
65,1.3698646350018e-11,0.00275,0.00075,0
66,1.1073313816062e-11,0.00325,0.00075,0
67,9.0672993351071e-12,0.00375,0.00075,0
68,5.3864870387342e-12,0.00425,0.00075,0
69,1.7718091557442e-12,0.00475,0.00075,0
70,-4.2410092454095e-12,0.00525,0.00075,0
71,-1.0599128577703e-11,0.00575,0.00075,0
72,-1.9863104150043e-11,0.00625,0.00075,0
73,-2.9888796568323e-11,0.00675,0.00075,0
74,-4.3262710472711e-11,0.00725,0.00075,0
75,-5.789028614995e-11,0.00775,0.00075,0
76,-7.6146055180714e-11,0.00825,0.00075,0
77,-9.6057986559345e-11,0.00875,0.00075,0
78,-1.1939785491243e-10,0.00925,0.00075,0
79,-1.4435376608233e-10,0.00975,0.00075,0
80,-1.7165658889664e-10,0.01025,0.00075,0
81,-1.9969048950826e-10,0.01075,0.00075,0
82,-2.2786849536389e-10,0.01125,0.00075,0
83,-2.5484466416563e-10,0.01175,0.00075,0
84,-2.7892417086451e-10,0.01225,0.00075,0
85,-2.9920783995897e-10,0.01275,0.00075,0
86,-3.1423547710779e-10,0.01325,0.00075,0
87,-3.2389717941568e-10,0.01375,0.00075,0
88,-3.3316665782096e-10,0.01425,0.00075,0
89,-3.5507169219566e-10,0.01475,0.00075,0
90,-3.550716921957e-10,0.01525,0.00075,0
91,-3.3316665782096e-10,0.01575,0.00075,0
92,-3.238971794156e-10,0.01625,0.00075,0
93,-3.1423547710783e-10,0.01675,0.00075,0
94,-2.9920783995907e-10,0.01725,0.00075,0
95,-2.7892417086453e-10,0.01775,0.00075,0
96,-2.5484466416572e-10,0.01825,0.00075,0
97,-2.2786849536391e-10,0.01875,0.00075,0
98,-1.9969048950829e-10,0.01925,0.00075,0
99,-1.7165658889662e-10,0.01975,0.00075,0
100,-1.4435376608229e-10,0.02025,0.00075,0
101,-1.1939785491236e-10,0.02075,0.00075,0
102,-9.6057986559279e-11,0.02125,0.00075,0
103,-7.6146055180686e-11,0.02175,0.00075,0
104,-5.7890286149946e-11,0.02225,0.00075,0
105,-4.3262710472696e-11,0.02275,0.00075,0
106,-2.9888796568322e-11,0.02325,0.00075,0
107,-1.9863104150054e-11,0.02375,0.00075,0
108,-1.05991285777e-11,0.02425,0.00075,0
109,-4.2410092454118e-12,0.02475,0.00075,0
110,1.7718091557432e-12,0.02525,0.00075,0
111,5.3864870387385e-12,0.02575,0.00075,0
112,9.0672993351091e-12,0.02625,0.00075,0
113,1.1073313816063e-11,0.02675,0.00075,0
114,1.3698646350013e-11,0.02725,0.00075,0
115,1.5739018663281e-11,0.02775,0.00075,0
116,1.8202063513024e-11,0.02825,0.00075,0
117,2.0489326695431e-11,0.02875,0.00075,0
118,1.2842894606139e-11,0.02925,0.00075,0
119,4.5601331473472e-11,0.02975,0.00075,0
120,4.5859769601313e-11,0.00025,0.00125,0
121,1.8882400900539e-11,0.00075,0.00125,0
122,1.3498214228336e-11,0.00125,0.00125,0
123,1.227920045158e-11,0.00175,0.00125,0
124,8.5986037439502e-12,0.00225,0.00125,0
125,4.9015882941591e-12,0.00275,0.00125,0
126,2.6866312041737e-12,0.00325,0.00125,0
127,1.3267259124404e-13,0.00375,0.00125,0
128,-8.7593021774533e-13,0.00425,0.00125,0
129,-3.5256858715564e-12,0.00475,0.00125,0
130,-5.1822307482551e-12,0.00525,0.00125,0
131,-9.4830687496764e-12,0.00575,0.00125,0
132,-1.3176770451665e-11,0.00625,0.00125,0
133,-2.0165893727248e-11,0.00675,0.00125,0
134,-2.685367120795e-11,0.00725,0.00125,0
135,-3.7269340241224e-11,0.00775,0.00125,0
136,-4.7745660851736e-11,0.00825,0.00125,0
137,-6.2160338756161e-11,0.00875,0.00125,0
138,-7.7034826242539e-11,0.00925,0.00125,0
139,-9.5657343359731e-11,0.00975,0.00125,0
140,-1.1495150844122e-10,0.01025,0.00125,0
141,-1.3707056509045e-10,0.01075,0.00125,0
142,-1.5940342269698e-10,0.01125,0.00125,0
143,-1.8246946398801e-10,0.01175,0.00125,0
144,-2.0393491727967e-10,0.01225,0.00125,0
145,-2.2271205132942e-10,0.01275,0.00125,0
146,-2.3672948549364e-10,0.01325,0.00125,0
147,-2.454415007348e-10,0.01375,0.00125,0
148,-2.529343244971e-10,0.01425,0.00125,0
149,-2.4534928305289e-10,0.01475,0.00125,0
150,-2.4534928305284e-10,0.01525,0.00125,0
151,-2.5293432449707e-10,0.01575,0.00125,0
152,-2.4544150073466e-10,0.01625,0.00125,0
153,-2.3672948549349e-10,0.01675,0.00125,0
154,-2.2271205132927e-10,0.01725,0.00125,0
155,-2.0393491727966e-10,0.01775,0.00125,0
156,-1.8246946398812e-10,0.01825,0.00125,0
157,-1.5940342269703e-10,0.01875,0.00125,0
158,-1.3707056509047e-10,0.01925,0.00125,0
159,-1.1495150844128e-10,0.01975,0.00125,0
160,-9.5657343359759e-11,0.02025,0.00125,0
161,-7.70348262425e-11,0.02075,0.00125,0
162,-6.2160338756129e-11,0.02125,0.00125,0
163,-4.7745660851727e-11,0.02175,0.00125,0
164,-3.7269340241244e-11,0.02225,0.00125,0
165,-2.6853671207956e-11,0.02275,0.00125,0
166,-2.0165893727265e-11,0.02325,0.00125,0
167,-1.3176770451655e-11,0.02375,0.00125,0
168,-9.4830687496541e-12,0.02425,0.00125,0
169,-5.1822307482463e-12,0.02475,0.00125,0
170,-3.5256858715537e-12,0.02525,0.00125,0
171,-8.7593021774303e-13,0.02575,0.00125,0
172,1.3267259124013e-13,0.02625,0.00125,0
173,2.6866312041672e-12,0.02675,0.00125,0
174,4.9015882941593e-12,0.02725,0.00125,0
175,8.5986037439636e-12,0.02775,0.00125,0
176,1.2279200451585e-11,0.02825,0.00125,0
177,1.3498214228338e-11,0.02875,0.00125,0
178,1.8882400900533e-11,0.02925,0.00125,0
179,4.5859769601314e-11,0.02975,0.00125,0
180,3.9443588208871e-11,0.00025,0.00175,0
181,2.0681613315676e-11,0.00075,0.00175,0
182,1.3945600222276e-11,0.00125,0.00175,0
183,1.0096041066316e-11,0.00175,0.00175,0
184,4.8232116009989e-12,0.00225,0.00175,0
185,7.3825458458725e-14,0.00275,0.00175,0
186,-4.5338175558935e-12,0.00325,0.00175,0
187,-6.4448009236694e-12,0.00375,0.00175,0
188,-8.8611035736579e-12,0.00425,0.00175,0
189,-8.8417961904539e-12,0.00475,0.00175,0
190,-1.0807773129623e-11,0.00525,0.00175,0
191,-1.0840700523647e-11,0.00575,0.00175,0
192,-1.392664115637e-11,0.00625,0.00175,0
193,-1.5293927235052e-11,0.00675,0.00175,0
194,-2.0311967305734e-11,0.00725,0.00175,0
195,-2.3729225869391e-11,0.00775,0.00175,0
196,-3.1119258847042e-11,0.00825,0.00175,0
197,-3.7210980858337e-11,0.00875,0.00175,0
198,-4.7435704338034e-11,0.00925,0.00175,0
199,-5.6997890531544e-11,0.00975,0.00175,0
200,-7.0617794136932e-11,0.01025,0.00175,0
201,-8.4369653820547e-11,0.01075,0.00175,0
202,-1.0146584557272e-10,0.01125,0.00175,0
203,-1.188768979764e-10,0.01175,0.00175,0
204,-1.3744602182358e-10,0.01225,0.00175,0
205,-1.5466379099588e-10,0.01275,0.00175,0
206,-1.6880250999972e-10,0.01325,0.00175,0
207,-1.7919280236448e-10,0.01375,0.00175,0
208,-1.8118987522879e-10,0.01425,0.00175,0
209,-1.8684869324404e-10,0.01475,0.00175,0
210,-1.8684869324403e-10,0.01525,0.00175,0
211,-1.8118987522877e-10,0.01575,0.00175,0
212,-1.791928023644e-10,0.01625,0.00175,0
213,-1.6880250999971e-10,0.01675,0.00175,0
214,-1.5466379099587e-10,0.01725,0.00175,0
215,-1.3744602182351e-10,0.01775,0.00175,0
216,-1.1887689797644e-10,0.01825,0.00175,0
217,-1.0146584557272e-10,0.01875,0.00175,0
218,-8.4369653820541e-11,0.01925,0.00175,0
219,-7.0617794136886e-11,0.01975,0.00175,0
220,-5.69978905315e-11,0.02025,0.00175,0
221,-4.743570433795e-11,0.02075,0.00175,0
222,-3.7210980858286e-11,0.02125,0.00175,0
223,-3.1119258847014e-11,0.02175,0.00175,0
224,-2.3729225869399e-11,0.02225,0.00175,0
225,-2.031196730573e-11,0.02275,0.00175,0
226,-1.5293927235079e-11,0.02325,0.00175,0
227,-1.3926641156378e-11,0.02375,0.00175,0
228,-1.084070052364e-11,0.02425,0.00175,0
229,-1.0807773129616e-11,0.02475,0.00175,0
230,-8.8417961904541e-12,0.02525,0.00175,0
231,-8.8611035736554e-12,0.02575,0.00175,0
232,-6.4448009236644e-12,0.02625,0.00175,0
233,-4.5338175558897e-12,0.02675,0.00175,0
234,7.3825458468841e-14,0.02725,0.00175,0
235,4.8232116010101e-12,0.02775,0.00175,0
236,1.0096041066314e-11,0.02825,0.00175,0
237,1.3945600222275e-11,0.02875,0.00175,0
238,2.0681613315674e-11,0.02925,0.00175,0
239,3.9443588208881e-11,0.02975,0.00175,0
240,3.84520589798e-11,0.00025,0.00225,0
241,1.9936445187874e-11,0.00075,0.00225,0
242,1.3925376326829e-11,0.00125,0.00225,0
243,9.6308727835839e-12,0.00175,0.00225,0
244,4.8043816744861e-12,0.00225,0.00225,0
245,-1.7903884175877e-12,0.00275,0.00225,0
246,-6.2638084707941e-12,0.00325,0.00225,0
247,-1.0905710163991e-11,0.00375,0.00225,0
248,-1.2066121102264e-11,0.00425,0.00225,0
249,-1.4415307669307e-11,0.00475,0.00225,0
250,-1.3594872192817e-11,0.00525,0.00225,0
251,-1.5445738926836e-11,0.00575,0.00225,0
252,-1.4396136640019e-11,0.00625,0.00225,0
253,-1.6966427758112e-11,0.00675,0.00225,0
254,-1.6579636724583e-11,0.00725,0.00225,0
255,-2.0249246494072e-11,0.00775,0.00225,0
256,-2.0915374551691e-11,0.00825,0.00225,0
257,-2.5829478620716e-11,0.00875,0.00225,0
258,-2.814519481976e-11,0.00925,0.00225,0
259,-3.4860281700604e-11,0.00975,0.00225,0
260,-4.0109183692789e-11,0.01025,0.00225,0
261,-4.9813244485366e-11,0.01075,0.00225,0
262,-5.9648383088331e-11,0.01125,0.00225,0
263,-7.3288671875807e-11,0.01175,0.00225,0
264,-8.7907420139891e-11,0.01225,0.00225,0
265,-1.03694284007e-10,0.01275,0.00225,0
266,-1.1883575657703e-10,0.01325,0.00225,0
267,-1.2931187494044e-10,0.01375,0.00225,0
268,-1.3340618012494e-10,0.01425,0.00225,0
269,-1.1588205928241e-10,0.01475,0.00225,0
270,-1.1588205928242e-10,0.01525,0.00225,0
271,-1.3340618012496e-10,0.01575,0.00225,0
272,-1.2931187494038e-10,0.01625,0.00225,0
273,-1.1883575657692e-10,0.01675,0.00225,0
274,-1.0369428400687e-10,0.01725,0.00225,0
275,-8.7907420139879e-11,0.01775,0.00225,0
276,-7.3288671875811e-11,0.01825,0.00225,0
277,-5.9648383088242e-11,0.01875,0.00225,0
278,-4.9813244485355e-11,0.01925,0.00225,0
279,-4.0109183692735e-11,0.01975,0.00225,0
280,-3.4860281700549e-11,0.02025,0.00225,0
281,-2.8145194819699e-11,0.02075,0.00225,0
282,-2.582947862068e-11,0.02125,0.00225,0
283,-2.0915374551674e-11,0.02175,0.00225,0
284,-2.0249246494089e-11,0.02225,0.00225,0
285,-1.6579636724531e-11,0.02275,0.00225,0
286,-1.6966427758082e-11,0.02325,0.00225,0
287,-1.439613664001e-11,0.02375,0.00225,0
288,-1.5445738926851e-11,0.02425,0.00225,0
289,-1.3594872192818e-11,0.02475,0.00225,0
290,-1.4415307669289e-11,0.02525,0.00225,0
291,-1.2066121102256e-11,0.02575,0.00225,0
292,-1.0905710163979e-11,0.02625,0.00225,0
293,-6.2638084707653e-12,0.02675,0.00225,0
294,-1.790388417574e-12,0.02725,0.00225,0
295,4.8043816744908e-12,0.02775,0.00225,0
296,9.6308727835888e-12,0.02825,0.00225,0
297,1.3925376326828e-11,0.02875,0.00225,0
298,1.9936445187871e-11,0.02925,0.00225,0
299,3.8452058979808e-11,0.02975,0.00225,0
300,3.5193804303354e-11,0.00025,0.00275,0
301,1.8898816668572e-11,0.00075,0.00275,0
302,1.2192470783662e-11,0.00125,0.00275,0
303,9.7642719660908e-12,0.00175,0.00275,0
304,5.0609482198555e-12,0.00225,0.00275,0
305,4.1728250741982e-13,0.00275,0.00275,0
306,-5.9842041058961e-12,0.00325,0.00275,0
307,-9.270019291234e-12,0.00375,0.00275,0
308,-1.3577140572617e-11,0.00425,0.00275,0
309,-1.3885837382767e-11,0.00475,0.00275,0
310,-1.6468335886983e-11,0.00525,0.00275,0
311,-1.5188737952024e-11,0.00575,0.00275,0
312,-1.752470340913e-11,0.00625,0.00275,0
313,-1.5917450178514e-11,0.00675,0.00275,0
314,-1.8661638495513e-11,0.00725,0.00275,0
315,-1.7120922916439e-11,0.00775,0.00275,0
316,-2.0170304087483e-11,0.00825,0.00275,0
317,-1.8813472021486e-11,0.00875,0.00275,0
318,-2.2100103285364e-11,0.00925,0.00275,0
319,-2.1656541821317e-11,0.00975,0.00275,0
320,-2.5956465218758e-11,0.01025,0.00275,0
321,-2.8318043571193e-11,0.01075,0.00275,0
322,-3.5446271751049e-11,0.01125,0.00275,0
323,-4.3066625615737e-11,0.01175,0.00275,0
324,-5.4556628882099e-11,0.01225,0.00275,0
325,-6.7822172488581e-11,0.01275,0.00275,0
326,-8.1397495457371e-11,0.01325,0.00275,0
327,-9.3415091681997e-11,0.01375,0.00275,0
328,-9.6454140012274e-11,0.01425,0.00275,0
329,-9.2791458766557e-11,0.01475,0.00275,0
330,-9.2791458766487e-11,0.01525,0.00275,0
331,-9.6454140012252e-11,0.01575,0.00275,0
332,-9.3415091681865e-11,0.01625,0.00275,0
333,-8.1397495457381e-11,0.01675,0.00275,0
334,-6.782217248856e-11,0.01725,0.00275,0
335,-5.4556628882074e-11,0.01775,0.00275,0
336,-4.3066625615654e-11,0.01825,0.00275,0
337,-3.5446271751002e-11,0.01875,0.00275,0
338,-2.8318043571069e-11,0.01925,0.00275,0
339,-2.5956465218674e-11,0.01975,0.00275,0
340,-2.1656541821276e-11,0.02025,0.00275,0
341,-2.2100103285328e-11,0.02075,0.00275,0
342,-1.8813472021468e-11,0.02125,0.00275,0
343,-2.0170304087554e-11,0.02175,0.00275,0
344,-1.7120922916449e-11,0.02225,0.00275,0
345,-1.866163849545e-11,0.02275,0.00275,0
346,-1.591745017847e-11,0.02325,0.00275,0
347,-1.7524703409137e-11,0.02375,0.00275,0
