id,integral_strain_stress,x,y,z
0,-713.4698151744,0.00025,0.00025,0
1,-550.47356177722,0.00075,0.00025,0
2,-343.57104487764,0.00125,0.00025,0
3,-239.51147749071,0.00175,0.00025,0
4,-138.17370999899,0.00225,0.00025,0
5,-73.164301044839,0.00275,0.00025,0
6,27.025244730241,0.00325,0.00025,0
7,263.91402990452,0.00375,0.00025,0
8,749.88658364215,0.00425,0.00025,0
9,1610.0206519621,0.00475,0.00025,0
10,2968.0175718326,0.00525,0.00025,0
11,4943.3434069385,0.00575,0.00025,0
12,7644.9849391632,0.00625,0.00025,0
13,11167.345531395,0.00675,0.00025,0
14,15590.348800293,0.00725,0.00025,0
15,20974.810701534,0.00775,0.00025,0
16,27367.119724673,0.00825,0.00025,0
17,34791.926415514,0.00875,0.00025,0
18,43261.005911458,0.00925,0.00025,0
19,52757.604005764,0.00975,0.00025,0
20,63250.892606246,0.01025,0.00025,0
21,74662.730676635,0.01075,0.00025,0
22,86891.411768508,0.01125,0.00025,0
23,99746.096908412,0.01175,0.00025,0
24,112990.31778134,0.01225,0.00025,0
25,126218.70396251,0.01275,0.00025,0
26,138988.06527774,0.01325,0.00025,0
27,150314.55306891,0.01375,0.00025,0
28,159260.88354093,0.01425,0.00025,0
29,164766.48208527,0.01475,0.00025,0
30,164766.48208531,0.01525,0.00025,0
31,159260.88354101,0.01575,0.00025,0
32,150314.553069,0.01625,0.00025,0
33,138988.06527784,0.01675,0.00025,0
34,126218.7039626,0.01725,0.00025,0
35,112990.3177814,0.01775,0.00025,0
36,99746.096908453,0.01825,0.00025,0
37,86891.411768521,0.01875,0.00025,0
38,74662.730676642,0.01925,0.00025,0
39,63250.892606244,0.01975,0.00025,0
40,52757.604005761,0.02025,0.00025,0
41,43261.005911448,0.02075,0.00025,0
42,34791.926415507,0.02125,0.00025,0
43,27367.119724665,0.02175,0.00025,0
44,20974.810701531,0.02225,0.00025,0
45,15590.348800288,0.02275,0.00025,0
46,11167.345531393,0.02325,0.00025,0
47,7644.9849391632,0.02375,0.00025,0
