id,integral_strain_stress2,x,y,z
0,-1.9675216385041e-08,0.00025,0.00025,0
1,1.8440667097869e-08,0.00075,0.00025,0
2,3.7380565708509e-08,0.00125,0.00025,0
3,5.8792979752023e-08,0.00175,0.00025,0
4,7.1665307494204e-08,0.00225,0.00025,0
5,8.5137905420816e-08,0.00275,0.00025,0
6,8.8943786265397e-08,0.00325,0.00025,0
7,9.8467480204048e-08,0.00375,0.00025,0
8,9.7023921947965e-08,0.00425,0.00025,0
9,1.0492870419904e-07,0.00475,0.00025,0
10,9.8749957751283e-08,0.00525,0.00025,0
11,1.0365872506639e-07,0.00575,0.00025,0
12,9.1156158418529e-08,0.00625,0.00025,0
13,9.1641030756303e-08,0.00675,0.00025,0
14,7.2207669887705e-08,0.00725,0.00025,0
15,6.7541915230331e-08,0.00775,0.00025,0
16,4.1125922718678e-08,0.00825,0.00025,0
17,3.0553651184331e-08,0.00875,0.00025,0
18,-2.3003895116722e-09,0.00925,0.00025,0
19,-1.9393580526502e-08,0.00975,0.00025,0
20,-5.7216374582767e-08,0.01025,0.00025,0
21,-8.2019096982193e-08,0.01075,0.00025,0
22,-1.2345153011539e-07,0.01125,0.00025,0
23,-1.5867239736915e-07,0.01175,0.00025,0
24,-1.9830084078725e-07,0.01225,0.00025,0
25,-2.3440580150277e-07,0.01275,0.00025,0
26,-2.31665085313e-07,0.01325,0.00025,0
27,-2.1383170064331e-07,0.01375,0.00025,0
28,-7.5733023545093e-08,0.01425,0.00025,0
29,-2.6761217156545e-08,0.01475,0.00025,0
30,-2.6761217156371e-08,0.01525,0.00025,0
31,-7.5733023545035e-08,0.01575,0.00025,0
32,-2.1383170064326e-07,0.01625,0.00025,0
33,-2.3166508531298e-07,0.01675,0.00025,0
34,-2.3440580150274e-07,0.01725,0.00025,0
35,-1.9830084078721e-07,0.01775,0.00025,0
36,-1.5867239736911e-07,0.01825,0.00025,0
37,-1.2345153011537e-07,0.01875,0.00025,0
38,-8.2019096982177e-08,0.01925,0.00025,0
39,-5.7216374582761e-08,0.01975,0.00025,0
40,-1.9393580526485e-08,0.02025,0.00025,0
41,-2.3003895116653e-09,0.02075,0.00025,0
42,3.0553651184335e-08,0.02125,0.00025,0
43,4.1125922718674e-08,0.02175,0.00025,0
44,6.7541915230345e-08,0.02225,0.00025,0
45,7.2207669887705e-08,0.02275,0.00025,0
46,9.1641030756306e-08,0.02325,0.00025,0
47,9.1156158418521e-08,0.02375,0.00025,0
48,1.0365872506638e-07,0.02425,0.00025,0
49,9.8749957751279e-08,0.02475,0.00025,0
50,1.0492870419904e-07,0.02525,0.00025,0
51,9.7023921947972e-08,0.02575,0.00025,0
52,9.8467480204063e-08,0.02625,0.00025,0
53,8.8943786265404e-08,0.02675,0.00025,0
54,8.513790542081e-08,0.02725,0.00025,0
55,7.1665307494199e-08,0.02775,0.00025,0
56,5.8792979752004e-08,0.02825,0.00025,0
57,3.7380565708487e-08,0.02875,0.00025,0
58,1.8440667097848e-08,0.02925,0.00025,0
59,-1.9675216385073e-08,0.02975,0.00025,0
60,1.6079513218372e-08,0.00025,0.00075,0
61,4.2269185742377e-08,0.00075,0.00075,0
62,3.8270960319531e-08,0.00125,0.00075,0
63,4.7681088761109e-08,0.00175,0.00075,0
64,5.5381060523233e-08,0.00225,0.00075,0
65,5.5227878489757e-08,0.00275,0.00075,0
66,6.0898418446588e-08,0.00325,0.00075,0
67,6.0872839161112e-08,0.00375,0.00075,0
68,6.8582819370838e-08,0.00425,0.00075,0
69,6.8020096736514e-08,0.00475,0.00075,0
70,7.6005279393666e-08,0.00525,0.00075,0
71,7.3007218107853e-08,0.00575,0.00075,0
72,8.0708163314621e-08,0.00625,0.00075,0
73,7.5115954498541e-08,0.00675,0.00075,0
74,8.284922637683e-08,0.00725,0.00075,0
75,7.4656858190433e-08,0.00775,0.00075,0
76,8.2403386907118e-08,0.00825,0.00075,0
77,7.1481939433971e-08,0.00875,0.00075,0
78,7.9154369214053e-08,0.00925,0.00075,0
79,6.5631381462596e-08,0.00975,0.00075,0
80,7.3384805038952e-08,0.01025,0.00075,0
81,5.8032951070345e-08,0.01075,0.00075,0
82,6.6853093967907e-08,0.01125,0.00075,0
83,5.1257952408289e-08,0.01175,0.00075,0
84,6.0074410973092e-08,0.01225,0.00075,0
85,3.6535583799781e-08,0.01275,0.00075,0
86,1.9109352468309e-08,0.01325,0.00075,0
87,-6.734757767548e-08,0.01375,0.00075,0
88,-2.4583179396045e-07,0.01425,0.00075,0
89,-2.4146679506586e-07,0.01475,0.00075,0
90,-2.4146679506582e-07,0.01525,0.00075,0
91,-2.4583179396041e-07,0.01575,0.00075,0
92,-6.7347577675446e-08,0.01625,0.00075,0
93,1.9109352468331e-08,0.01675,0.00075,0
94,3.6535583799791e-08,0.01725,0.00075,0
95,6.0074410973092e-08,0.01775,0.00075,0
96,5.12579524083e-08,0.01825,0.00075,0
97,6.6853093967932e-08,0.01875,0.00075,0
98,5.8032951070371e-08,0.01925,0.00075,0
99,7.3384805038961e-08,0.01975,0.00075,0
100,6.5631381462617e-08,0.02025,0.00075,0
101,7.9154369214065e-08,0.02075,0.00075,0
102,7.1481939433983e-08,0.02125,0.00075,0
103,8.2403386907125e-08,0.02175,0.00075,0
104,7.4656858190443e-08,0.02225,0.00075,0
105,8.2849226376823e-08,0.02275,0.00075,0
106,7.5115954498549e-08,0.02325,0.00075,0
107,8.0708163314628e-08,0.02375,0.00075,0
108,7.300721810786e-08,0.02425,0.00075,0
109,7.6005279393669e-08,0.02475,0.00075,0
110,6.8020096736512e-08,0.02525,0.00075,0
111,6.8582819370833e-08,0.02575,0.00075,0
112,6.087283916111e-08,0.02625,0.00075,0
113,6.0898418446586e-08,0.02675,0.00075,0
114,5.5227878489753e-08,0.02725,0.00075,0
115,5.5381060523225e-08,0.02775,0.00075,0
116,4.7681088761106e-08,0.02825,0.00075,0
117,3.8270960319522e-08,0.02875,0.00075,0
118,4.2269185742367e-08,0.02925,0.00075,0
119,1.6079513218352e-08,0.02975,0.00075,0
120,2.4723445491824e-08,0.00025,0.00125,0
121,4.4487480223762e-08,0.00075,0.00125,0
122,5.6362116013329e-08,0.00125,0.00125,0
123,6.2641468428411e-08,0.00175,0.00125,0
124,6.3602198988261e-08,0.00225,0.00125,0
125,6.7420421436695e-08,0.00275,0.00125,0
126,6.4013435130977e-08,0.00325,0.00125,0
127,6.9066074804789e-08,0.00375,0.00125,0
128,6.4756253391244e-08,0.00425,0.00125,0
129,6.9577978808409e-08,0.00475,0.00125,0
130,6.1923860455767e-08,0.00525,0.00125,0
131,6.5883670919655e-08,0.00575,0.00125,0
132,5.4877233501892e-08,0.00625,0.00125,0
133,5.8654927167095e-08,0.00675,0.00125,0
134,4.4588868748145e-08,0.00725,0.00125,0
135,4.8559265894113e-08,0.00775,0.00125,0
136,3.163500143374e-08,0.00825,0.00125,0
137,3.617135442468e-08,0.00875,0.00125,0
138,1.6915987829543e-08,0.00925,0.00125,0
139,2.2499039613641e-08,0.00975,0.00125,0
140,1.8205536211634e-09,0.01025,0.00125,0
141,9.2161001459467e-09,0.01075,0.00125,0
142,-1.0887900547868e-08,0.01125,0.00125,0
143,2.226210044339e-10,0.01175,0.00125,0
144,-1.6142973413896e-08,0.01225,0.00125,0
145,-3.2917150613084e-09,0.01275,0.00125,0
146,-2.6246695997173e-08,0.01325,0.00125,0
147,-4.7129171249863e-08,0.01375,0.00125,0
148,-8.3097031420982e-08,0.01425,0.00125,0
149,1.6798482997968e-07,0.01475,0.00125,0
150,1.6798482997976e-07,0.01525,0.00125,0
151,-8.309703142102e-08,0.01575,0.00125,0
152,-4.7129171249843e-08,0.01625,0.00125,0
153,-2.624669599715e-08,0.01675,0.00125,0
154,-3.2917150612853e-09,0.01725,0.00125,0
155,-1.6142973413886e-08,0.01775,0.00125,0
156,2.226210044466e-10,0.01825,0.00125,0
157,-1.0887900547848e-08,0.01875,0.00125,0
158,9.2161001459638e-09,0.01925,0.00125,0
159,1.820553621181e-09,0.01975,0.00125,0
160,2.249903961366e-08,0.02025,0.00125,0
161,1.6915987829558e-08,0.02075,0.00125,0
162,3.61713544247e-08,0.02125,0.00125,0
163,3.1635001433759e-08,0.02175,0.00125,0
164,4.8559265894125e-08,0.02225,0.00125,0
165,4.4588868748152e-08,0.02275,0.00125,0
166,5.86549271671e-08,0.02325,0.00125,0
167,5.4877233501895e-08,0.02375,0.00125,0
168,6.5883670919668e-08,0.02425,0.00125,0
169,6.1923860455776e-08,0.02475,0.00125,0
170,6.9577978808415e-08,0.02525,0.00125,0
171,6.4756253391253e-08,0.02575,0.00125,0
172,6.9066074804794e-08,0.02625,0.00125,0
173,6.4013435130979e-08,0.02675,0.00125,0
174,6.7420421436686e-08,0.02725,0.00125,0
175,6.3602198988255e-08,0.02775,0.00125,0
176,6.2641468428406e-08,0.02825,0.00125,0
177,5.6362116013324e-08,0.02875,0.00125,0
178,4.448748022375e-08,0.02925,0.00125,0
179,2.4723445491806e-08,0.02975,0.00125,0
180,4.1573736474673e-08,0.00025,0.00175,0
181,4.7972908403969e-08,0.00075,0.00175,0
182,6.4119071674805e-08,0.00125,0.00175,0
183,6.0745784415111e-08,0.00175,0.00175,0
184,6.9731760824156e-08,0.00225,0.00175,0
185,6.8056018542216e-08,0.00275,0.00175,0
186,7.5292589801794e-08,0.00325,0.00175,0
187,7.1245090535829e-08,0.00375,0.00175,0
188,7.8317699974954e-08,0.00425,0.00175,0
189,7.0743153657493e-08,0.00475,0.00175,0
190,7.7193523586789e-08,0.00525,0.00175,0
191,6.5903823146457e-08,0.00575,0.00175,0
192,7.2226789309059e-08,0.00625,0.00175,0
193,5.7177677899571e-08,0.00675,0.00175,0
194,6.3526106318144e-08,0.00725,0.00175,0
195,4.4675971896554e-08,0.00775,0.00175,0
196,5.1295671185833e-08,0.00825,0.00175,0
197,2.907446365425e-08,0.00875,0.00175,0
198,3.6361735482225e-08,0.00925,0.00175,0
199,1.1626621170569e-08,0.00975,0.00175,0
200,2.0124654147513e-08,0.01025,0.00175,0
201,-5.4365939299667e-09,0.01075,0.00175,0
202,5.0929363932555e-09,0.01125,0.00175,0
203,-1.9078846162474e-08,0.01175,0.00175,0
204,-5.2620384522389e-09,0.01225,0.00175,0
205,-2.326135801813e-08,0.01275,0.00175,0
206,-1.2188408365353e-09,0.01325,0.00175,0
207,-1.3081109646674e-08,0.01375,0.00175,0
208,-2.5811395542812e-08,0.01425,0.00175,0
209,-1.7279135756863e-08,0.01475,0.00175,0
210,-1.7279135756926e-08,0.01525,0.00175,0
211,-2.5811395542838e-08,0.01575,0.00175,0
212,-1.3081109646688e-08,0.01625,0.00175,0
213,-1.2188408365172e-09,0.01675,0.00175,0
214,-2.3261358018115e-08,0.01725,0.00175,0
215,-5.262038452227e-09,0.01775,0.00175,0
216,-1.9078846162467e-08,0.01825,0.00175,0
217,5.0929363932665e-09,0.01875,0.00175,0
218,-5.4365939299485e-09,0.01925,0.00175,0
219,2.0124654147543e-08,0.01975,0.00175,0
220,1.1626621170591e-08,0.02025,0.00175,0
221,3.6361735482242e-08,0.02075,0.00175,0
222,2.9074463654266e-08,0.02125,0.00175,0
223,5.1295671185844e-08,0.02175,0.00175,0
224,4.4675971896558e-08,0.02225,0.00175,0
225,6.3526106318147e-08,0.02275,0.00175,0
226,5.7177677899575e-08,0.02325,0.00175,0
227,7.2226789309066e-08,0.02375,0.00175,0
228,6.590382314647e-08,0.02425,0.00175,0
229,7.7193523586803e-08,0.02475,0.00175,0
230,7.0743153657506e-08,0.02525,0.00175,0
231,7.8317699974962e-08,0.02575,0.00175,0
232,7.1245090535834e-08,0.02625,0.00175,0
233,7.5292589801792e-08,0.02675,0.00175,0
234,6.8056018542209e-08,0.02725,0.00175,0
235,6.9731760824152e-08,0.02775,0.00175,0
236,6.0745784415102e-08,0.02825,0.00175,0
237,6.4119071674797e-08,0.02875,0.00175,0
238,4.7972908403959e-08,0.02925,0.00175,0
239,4.1573736474658e-08,0.02975,0.00175,0
240,4.8585280225454e-08,0.00025,0.00225,0
241,5.7231304300016e-08,0.00075,0.00225,0
242,6.5373347028496e-08,0.00125,0.00225,0
243,6.934693060575e-08,0.00175,0.00225,0
244,6.7293397866243e-08,0.00225,0.00225,0
245,7.6994163900304e-08,0.00275,0.00225,0
246,7.1835186457501e-08,0.00325,0.00225,0
247,7.9610971205315e-08,0.00375,0.00225,0
248,7.1171275909182e-08,0.00425,0.00225,0
249,7.8976506898096e-08,0.00475,0.00225,0
250,6.6965960124425e-08,0.00525,0.00225,0
251,7.5335310877606e-08,0.00575,0.00225,0
252,5.9443523866876e-08,0.00625,0.00225,0
253,6.8432527143049e-08,0.00675,0.00225,0
254,4.8465660882346e-08,0.00725,0.00225,0
255,5.8397876566027e-08,0.00775,0.00225,0
256,3.4704860913352e-08,0.00825,0.00225,0
257,4.608233745282e-08,0.00875,0.00225,0
258,1.9393460413021e-08,0.00925,0.00225,0
259,3.2594722969502e-08,0.00975,0.00225,0
260,4.0477953303253e-09,0.01025,0.00225,0
261,1.9700206076069e-08,0.01075,0.00225,0
262,-8.3347629911064e-09,0.01125,0.00225,0
263,1.0487834670839e-08,0.01175,0.00225,0
