id,uxr,x,y,z
0,-1.2057510228714e-08,0.015,0.0005,0
0.0005,-2.9979509752469e-08,0.015,0.001,0
0.001,-5.1584846996154e-08,0.015,0.0015,0
0.0015,-3.958176734553e-08,0.015,0.002,0
0.002,-3.9767248539265e-08,0.015,0.0025,0
0.0025,-2.2887589848903e-08,0.015,0.003,0
0.003,-3.0560463709366e-08,0.015,0.0035,0
0.0035,-1.7741142486588e-08,0.015,0.004,0
0.004,-2.7847965986819e-08,0.015,0.0045,0
0.0045,-1.0652227448148e-08,0.015,0.005,0
0.005,-1.9160237787645e-08,0.015,0.0055,0
0.0055,2.5189006458751e-09,0.015,0.006,0
0.006,-9.074216240307e-09,0.015,0.0065,0
0.0065,1.0562456865982e-08,0.015,0.007,0
0.007,-7.6590650059673e-09,0.015,0.0075,0
0.0075,2.0129381894264e-08,0.015,0.008,0
0.008,3.5819592340686e-09,0.015,0.0085,0
0.0085,3.6238599641166e-08,0.015,0.009,0
0.009,2.4831763232096e-08,0.015,0.0095,0
0.0095,6.7943563159538e-08,0.015,0.01,0
0.01,5.8448265032109e-08,0.015,0.0105,0
0.0105,1.1061936085942e-07,0.015,0.011,0
0.011,9.4959041810325e-08,0.015,0.0115,0
0.0115,1.5035532089955e-07,0.015,0.012,0
0.012,1.2226915010237e-07,0.015,0.0125,0
0.0125,1.8368765677724e-07,0.015,0.013,0
0.013,1.4687734732544e-07,0.015,0.0135,0
0.0135,2.2767841644754e-07,0.015,0.014,0
0.014,2.2330951692218e-07,0.015,0.0145,0
0.0145,3.8764867222749e-07,0.015,0.015,0
0.015,4.6433122562428e-07,0.015,0.0155,0
0.0155,7.0680979336272e-07,0.015,0.016,0
0.016,7.789827664198e-07,0.015,0.0165,0
0.0165,8.5751799204589e-07,0.015,0.017,0
0.017,4.3867421102097e-07,0.015,0.0175,0
0.0175,6.9963078557925e-08,0.015,0.018,0
0.018,-6.5164819511537e-07,0.015,0.0185,0
0.0185,-5.9487196664388e-07,0.015,0.019,0
0.019,-2.478370025298e-07,0.015,0.0195,0
0.0195,2.3188729940804e-06,0.015,0.02,0
