id,uyi,x,y,z
0,0.0055853811923654,0,0,0
1,0.00020731760032472,0.0005,0,0
2,-0.0017250469764149,0.0005,0.0005,0
3,0.0036403134422674,0,0.0005,0
4,-0.0035895231830878,0.001,0,0
5,-0.0057409855409235,0.001,0.0005,0
6,-0.006754006356062,0.0015,0,0
7,-0.0088669812859622,0.0015,0.0005,0
8,-0.0093799961521121,0.002,0,0
9,-0.011424202284081,0.002,0.0005,0
10,-0.011592838561601,0.0025,0,0
11,-0.013502530613462,0.0025,0.0005,0
12,-0.01342445306255,0.003,0,0
13,-0.015172289640303,0.003,0.0005,0
14,-0.014908489147681,0.0035,0,0
15,-0.016464130201396,0.0035,0.0005,0
16,-0.016059736072865,0.004,0,0
17,-0.017405173983323,0.004,0.0005,0
18,-0.016894966517771,0.0045,0,0
19,-0.018013451299191,0.0045,0.0005,0
20,-0.017427018945287,0.005,0,0
21,-0.018310102101866,0.005,0.0005,0
22,-0.017673597007577,0.0055,0,0
23,-0.018314519535384,0.0055,0.0005,0
24,-0.017651904832872,0.006,0,0
25,-0.018052184843382,0.006,0.0005,0
26,-0.017385492733413,0.0065,0,0
27,-0.017548065081613,0.0065,0.0005,0
28,-0.01689738349512,0.007,0,0
29,-0.016833940637878,0.007,0.0005,0
30,-0.016216914486358,0.0075,0,0
31,-0.015940067319177,0.0075,0.0005,0
32,-0.015371557762758,0.008,0,0
33,-0.014902658883826,0.008,0.0005,0
34,-0.0143938143217,0.0085,0,0
35,-0.013754560804878,0.0085,0.0005,0
36,-0.01331262190822,0.009,0,0
37,-0.012532531870755,0.009,0.0005,0
38,-0.012159702622226,0.0095,0,0
39,-0.011268056592186,0.0095,0.0005,0
40,-0.010961746150816,0.01,0,0
41,-0.0099936716171195,0.01,0.0005,0
42,-0.0097454361256675,0.0105,0,0
43,-0.0087351999057347,0.0105,0.0005,0
44,-0.0085315857594696,0.011,0,0
45,-0.0075163822839676,0.011,0.0005,0
46,-0.0073382772749162,0.0115,0,0
47,-0.0063536597302047,0.0115,0.0005,0
48,-0.0061777446640132,0.012,0,0
49,-0.0052587613022327,0.012,0.0005,0
50,-0.0050575807349798,0.0125,0,0
51,-0.0042365945604174,0.0125,0.0005,0
52,-0.0039804129184786,0.013,0,0
53,-0.0032860626990633,0.013,0.0005,0
54,-0.0029437648733775,0.0135,0,0
55,-0.0024007065285924,0.0135,0.0005,0
56,-0.0019416854446546,0.014,0,0
57,-0.0015686043169807,0.014,0.0005,0
58,-0.00096430238522434,0.0145,0,0
59,-0.00077452171517792,0.0145,0.0005,0
60,-9.126934517594e-17,0.015,0,0
61,2.959077508345e-15,0.015,0.0005,0
62,0.00096430238522595,0.0155,0,0
63,0.00077452171518489,0.0155,0.0005,0
64,0.0019416854446557,0.016,0,0
65,0.0015686043169867,0.016,0.0005,0
66,0.0029437648733775,0.0165,0,0
67,0.002400706528596,0.0165,0.0005,0
68,0.003980412918478,0.017,0,0
69,0.0032860626990658,0.017,0.0005,0
70,0.005057580734979,0.0175,0,0
71,0.0042365945604181,0.0175,0.0005,0
72,0.0061777446640102,0.018,0,0
73,0.0052587613022313,0.018,0.0005,0
74,0.0073382772749129,0.0185,0,0
75,0.0063536597302019,0.0185,0.0005,0
76,0.0085315857594644,0.019,0,0
77,0.007516382283963,0.019,0.0005,0
78,0.0097454361256594,0.0195,0,0
79,0.008735199905728,0.0195,0.0005,0
80,0.010961746150808,0.02,0,0
81,0.009993671617113,0.02,0.0005,0
82,0.012159702622218,0.0205,0,0
83,0.011268056592179,0.0205,0.0005,0
84,0.013312621908214,0.021,0,0
85,0.012532531870749,0.021,0.0005,0
86,0.014393814321701,0.0215,0,0
87,0.013754560804877,0.0215,0.0005,0
88,0.015371557762763,0.022,0,0
89,0.014902658883831,0.022,0.0005,0
90,0.016216914486373,0.0225,0,0
91,0.015940067319189,0.0225,0.0005,0
92,0.016897383495134,0.023,0,0
93,0.016833940637893,0.023,0.0005,0
94,0.01738549273343,0.0235,0,0
95,0.017548065081628,0.0235,0.0005,0
96,0.017651904832889,0.024,0,0
97,0.018052184843399,0.024,0.0005,0
98,0.017673597007594,0.0245,0,0
99,0.0183145195354,0.0245,0.0005,0
100,0.017427018945301,0.025,0,0
101,0.018310102101879,0.025,0.0005,0
102,0.016894966517782,0.0255,0,0
103,0.018013451299202,0.0255,0.0005,0
104,0.016059736072874,0.026,0,0
105,0.017405173983331,0.026,0.0005,0
106,0.014908489147686,0.0265,0,0
107,0.016464130201402,0.0265,0.0005,0
108,0.013424453062556,0.027,0,0
109,0.015172289640309,0.027,0.0005,0
110,0.011592838561605,0.0275,0,0
111,0.013502530613468,0.0275,0.0005,0
112,0.0093799961521157,0.028,0,0
113,0.011424202284086,0.028,0.0005,0
114,0.0067540063560629,0.0285,0,0
115,0.0088669812859652,0.0285,0.0005,0
116,0.0035895231830858,0.029,0,0
117,0.0057409855409223,0.029,0.0005,0
118,-0.00020731760033101,0.0295,0,0
119,0.0017250469764087,0.0295,0.0005,0
120,-0.0055853811923742,0.03,0,0
121,-0.0036403134422773,0.03,0.0005,0
122,-0.0034622779689087,0.0005,0.001,0
123,0.0012038942722427,0,0.001,0
124,-0.0073643358462001,0.001,0.001,0
125,-0.010410330096527,0.0015,0.001,0
126,-0.0128077165056,0.002,0.001,0
127,-0.014693713156023,0.0025,0.001,0
128,-0.01613472434559,0.003,0.001,0
129,-0.017181233677379,0.0035,0.001,0
130,-0.017862729504502,0.004,0.001,0
131,-0.018208976766596,0.0045,0.001,0
132,-0.018242780734281,0.005,0.001,0
133,-0.017993613944531,0.0055,0.001,0
134,-0.017487103794682,0.006,0.001,0
135,-0.016758211671188,0.0065,0.001,0
136,-0.015837335444423,0.007,0.001,0
137,-0.014764641981921,0.0075,0.001,0
138,-0.01357370458998,0.008,0.001,0
139,-0.012306530752545,0.0085,0.001,0
140,-0.010996459524182,0.009,0.001,0
141,-0.0096823955478503,0.0095,0.001,0
142,-0.0083932223642542,0.01,0.001,0
143,-0.007159390229368,0.0105,0.001,0
144,-0.0060011436791665,0.011,0.001,0
145,-0.0049359895154022,0.0115,0.001,0
146,-0.003972362195385,0.012,0.001,0
147,-0.0031125908790529,0.0125,0.001,0
148,-0.002352154293598,0.013,0.001,0
149,-0.0016792201074865,0.0135,0.001,0
150,-0.0010777630337931,0.014,0.001,0
151,-0.00052592390314334,0.0145,0.001,0
152,4.4327607224719e-15,0.015,0.001,0
153,0.000525923903155,0.0155,0.001,0
154,0.0010777630338031,0.016,0.001,0
155,0.0016792201074938,0.0165,0.001,0
156,0.0023521542936022,0.017,0.001,0
157,0.0031125908790545,0.0175,0.001,0
158,0.0039723621953848,0.018,0.001,0
159,0.0049359895154002,0.0185,0.001,0
160,0.0060011436791631,0.019,0.001,0
161,0.0071593902293637,0.0195,0.001,0
162,0.0083932223642487,0.02,0.001,0
163,0.0096823955478453,0.0205,0.001,0
164,0.010996459524177,0.021,0.001,0
165,0.012306530752545,0.0215,0.001,0
166,0.013573704589984,0.022,0.001,0
167,0.014764641981928,0.0225,0.001,0
168,0.015837335444436,0.023,0.001,0
169,0.016758211671202,0.0235,0.001,0
170,0.017487103794697,0.024,0.001,0
171,0.017993613944546,0.0245,0.001,0
172,0.018242780734295,0.025,0.001,0
173,0.018208976766607,0.0255,0.001,0
174,0.017862729504513,0.026,0.001,0
175,0.017181233677385,0.0265,0.001,0
176,0.016134724345599,0.027,0.001,0
177,0.01469371315603,0.0275,0.001,0
178,0.012807716505607,0.028,0.001,0
179,0.010410330096533,0.0285,0.001,0
180,0.0073643358462007,0.029,0.001,0
181,0.0034622779689037,0.0295,0.001,0
182,-0.0012038942722525,0.03,0.001,0
183,-0.0053091580108626,0.0005,0.0015,0
184,-0.0013733040149166,0,0.0015,0
185,-0.0086902837324098,0.001,0.0015,0
186,-0.011433074856201,0.0015,0.0015,0
187,-0.013557439610335,0.002,0.0015,0
188,-0.015157989853823,0.0025,0.0015,0
189,-0.016306999719033,0.003,0.0015,0
190,-0.017052104768561,0.0035,0.0015,0
191,-0.017435721434235,0.004,0.0015,0
192,-0.017487886302804,0.0045,0.0015,0
193,-0.017243913067316,0.005,0.0015,0
194,-0.016731574068987,0.0055,0.0015,0
195,-0.015989149111254,0.006,0.0015,0
196,-0.015047111683175,0.0065,0.0015,0
197,-0.013948777770919,0.007,0.0015,0
198,-0.012727357421054,0.0075,0.0015,0
199,-0.01142900917347,0.008,0.0015,0
200,-0.010087281721559,0.0085,0.0015,0
201,-0.0087466312895123,0.009,0.0015,0
202,-0.0074373521398201,0.0095,0.0015,0
203,-0.0061965656080799,0.01,0.0015,0
204,-0.005047278875818,0.0105,0.0015,0
205,-0.0040137900147809,0.011,0.0015,0
206,-0.0031081128926045,0.0115,0.0015,0
207,-0.0023379097683159,0.012,0.0015,0
208,-0.0017018622305915,0.0125,0.0015,0
209,-0.0011904762530456,0.013,0.0015,0
210,-0.00078914293299604,0.0135,0.0015,0
211,-0.00047465899589797,0.014,0.0015,0
212,-0.00022181764204457,0.0145,0.0015,0
213,6.2855426984009e-15,0.015,0.0015,0
214,0.00022181764205859,0.0155,0.0015,0
215,0.00047465899591083,0.016,0.0015,0
216,0.00078914293300583,0.0165,0.0015,0
217,0.0011904762530505,0.017,0.0015,0
218,0.001701862230594,0.0175,0.0015,0
219,0.0023379097683165,0.018,0.0015,0
220,0.0031081128926035,0.0185,0.0015,0
221,0.0040137900147794,0.019,0.0015,0
222,0.0050472788758153,0.0195,0.0015,0
223,0.0061965656080773,0.02,0.0015,0
224,0.0074373521398162,0.0205,0.0015,0
225,0.0087466312895085,0.021,0.0015,0
226,0.010087281721557,0.0215,0.0015,0
227,0.011429009173471,0.022,0.0015,0
228,0.012727357421059,0.0225,0.0015,0
229,0.013948777770929,0.023,0.0015,0
230,0.015047111683187,0.0235,0.0015,0
231,0.015989149111268,0.024,0.0015,0
232,0.016731574069002,0.0245,0.0015,0
233,0.017243913067329,0.025,0.0015,0
234,0.017487886302816,0.0255,0.0015,0
235,0.017435721434246,0.026,0.0015,0
236,0.01705210476857,0.0265,0.0015,0
237,0.016306999719043,0.027,0.0015,0
238,0.015157989853833,0.0275,0.0015,0
239,0.013557439610344,0.028,0.0015,0
240,0.011433074856208,0.0285,0.0015,0
241,0.0086902837324138,0.029,0.0015,0
242,0.005309158010859,0.0295,0.0015,0
243,0.0013733040149076,0.03,0.0015,0
244,-0.0070667889570788,0.0005,0.002,0
245,-0.0039136249098413,0,0.002,0
246,-0.0097931729598415,0.001,0.002,0
247,-0.012013086618822,0.0015,0.002,0
248,-0.013716857181866,0.002,0.002,0
249,-0.014933838802265,0.0025,0.002,0
250,-0.01571534156818,0.003,0.002,0
251,-0.016110027244336,0.0035,0.002,0
252,-0.016155950697211,0.004,0.002,0
253,-0.015894660239163,0.0045,0.002,0
254,-0.015357779947474,0.005,0.002,0
255,-0.014587250767324,0.0055,0.002,0
256,-0.013614410392637,0.006,0.002,0
257,-0.012485282547267,0.0065,0.002,0
258,-0.011232430692928,0.007,0.002,0
259,-0.0099051905555187,0.0075,0.002,0
260,-0.0085361301185712,0.008,0.002,0
261,-0.0071742097594565,0.0085,0.002,0
262,-0.0058494068514598,0.009,0.002,0
263,-0.0046049306610774,0.0095,0.002,0
264,-0.0034648908062176,0.01,0.002,0
265,-0.0024607604522926,0.0105,0.002,0
266,-0.0016072471059118,0.011,0.002,0
267,-0.00091884505112738,0.0115,0.002,0
268,-0.00039778137250725,0.012,0.002,0
269,-3.9029887757889e-05,0.0125,0.002,0
270,0.00016905229317638,0.013,0.002,0
271,0.00024900686933564,0.0135,0.002,0
272,0.0002250885258683,0.014,0.002,0
273,0.00013100882030454,0.0145,0.002,0
274,8.2451548463163e-15,0.015,0.002,0
275,-0.00013100882028986,0.0155,0.002,0
276,-0.00022508852585353,0.016,0.002,0
277,-0.0002490068693244,0.0165,0.002,0
278,-0.00016905229317185,0.017,0.002,0
279,3.9029887761373e-05,0.0175,0.002,0
280,0.00039778137250702,0.018,0.002,0
281,0.00091884505112863,0.0185,0.002,0
282,0.0016072471059119,0.019,0.002,0
283,0.0024607604522925,0.0195,0.002,0
284,0.0034648908062167,0.02,0.002,0
285,0.0046049306610751,0.0205,0.002,0
286,0.0058494068514562,0.021,0.002,0
287,0.0071742097594528,0.0215,0.002,0
288,0.0085361301185691,0.022,0.002,0
289,0.0099051905555208,0.0225,0.002,0
290,0.011232430692936,0.023,0.002,0
291,0.012485282547277,0.0235,0.002,0
292,0.01361441039265,0.024,0.002,0
293,0.014587250767338,0.0245,0.002,0
294,0.015357779947488,0.025,0.002,0
295,0.015894660239177,0.0255,0.002,0
296,0.016155950697224,0.026,0.002,0
297,0.016110027244348,0.0265,0.002,0
298,0.015715341568194,0.027,0.002,0
299,0.014933838802278,0.0275,0.002,0
300,0.013716857181878,0.028,0.002,0
301,0.012013086618833,0.0285,0.002,0
302,0.0097931729598476,0.029,0.002,0
303,0.0070667889570779,0.0295,0.002,0
304,0.0039136249098327,0.03,0.002,0
305,-0.0086263470792709,0.0005,0.0025,0
306,-0.0063323685226016,0,0.0025,0
307,-0.010599356717671,0.001,0.0025,0
308,-0.012178825959368,0.0015,0.0025,0
309,-0.013333491627029,0.002,0.0025,0
310,-0.014070465250858,0.0025,0.0025,0
311,-0.014417674729076,0.003,0.0025,0
312,-0.014410884647266,0.0035,0.0025,0
313,-0.014092255948356,0.004,0.0025,0
314,-0.013496422667513,0.0045,0.0025,0
315,-0.012668025704103,0.005,0.0025,0
316,-0.011639951671009,0.0055,0.0025,0
317,-0.010460452628162,0.006,0.0025,0
318,-0.0091617295530946,0.0065,0.0025,0
319,-0.0077954805441557,0.007,0.0025,0
320,-0.00639266868368,0.0075,0.0025,0
321,-0.0050056808712764,0.008,0.0025,0
322,-0.0036626328104471,0.0085,0.0025,0
323,-0.0024118668033284,0.009,0.0025,0
324,-0.0012765228621504,0.0095,0.0025,0
325,-0.00029500344351643,0.01,0.0025,0
326,0.0005170992503728,0.0105,0.0025,0
327,0.0011374526148571,0.011,0.0025,0
328,0.0015609872858822,0.0115,0.0025,0
329,0.0017861576343285,0.012,0.0025,0
330,0.0018209288794318,0.0125,0.0025,0
331,0.0016850324772971,0.013,0.0025,0
332,0.0013998496265197,0.0135,0.0025,0
333,0.0010007622091102,0.014,0.0025,0
334,0.00052025535448534,0.0145,0.0025,0
335,8.9108682344527e-15,0.015,0.0025,0
336,-0.00052025535446807,0.0155,0.0025,0
337,-0.0010007622090979,0.016,0.0025,0
338,-0.001399849626509,0.0165,0.0025,0
339,-0.0016850324772898,0.017,0.0025,0
340,-0.0018209288794311,0.0175,0.0025,0
341,-0.001786157634326,0.018,0.0025,0
342,-0.0015609872858807,0.0185,0.0025,0
343,-0.0011374526148547,0.019,0.0025,0
344,-0.00051709925037092,0.0195,0.0025,0
345,0.00029500344351653,0.02,0.0025,0
346,0.0012765228621489,0.0205,0.0025,0
347,0.0024118668033235,0.021,0.0025,0
348,0.0036626328104412,0.0215,0.0025,0
349,0.0050056808712715,0.022,0.0025,0
350,0.0063926686836794,0.0225,0.0025,0
351,0.0077954805441596,0.023,0.0025,0
352,0.0091617295531019,0.0235,0.0025,0
353,0.010460452628173,0.024,0.0025,0
354,0.011639951671023,0.0245,0.0025,0
355,0.012668025704118,0.025,0.0025,0
356,0.013496422667529,0.0255,0.0025,0
357,0.01409225594837,0.026,0.0025,0
358,0.014410884647284,0.0265,0.0025,0
359,0.014417674729093,0.027,0.0025,0
360,0.014070465250876,0.0275,0.0025,0
361,0.013333491627045,0.028,0.0025,0
362,0.012178825959383,0.0285,0.0025,0
363,0.010599356717679,0.029,0.0025,0
364,0.0086263470792727,0.0295,0.0025,0
365,0.0063323685225941,0.03,0.0025,0
366,-0.0099073648442021,0.0005,0.003,0
367,-0.008519559736904,0,0.003,0
368,-0.011062363714973,0.001,0.003,0
369,-0.0119202150018,0.0015,0.003,0
370,-0.012444447341096,0.002,0.003,0
371,-0.012627448559751,0.0025,0.003,0
372,-0.012482653159392,0.003,0.003,0
373,-0.012039713411724,0.0035,0.003,0
374,-0.011330104288111,0.004,0.003,0
375,-0.010396993971631,0.0045,0.003,0
376,-0.009273981425827,0.005,0.003,0
377,-0.0080101574971079,0.0055,0.003,0
378,-0.0066376994814172,0.006,0.003,0
379,-0.0052097234916714,0.0065,0.003,0
380,-0.0037555371197694,0.007,0.003,0
381,-0.0023298669787156,0.0075,0.003,0
382,-0.00095791055017297,0.008,0.003,0
383,0.0003080289078839,0.0085,0.003,0
384,0.0014478990760094,0.009,0.003,0
385,0.0024172147716198,0.0095,0.003,0
386,0.0032021068360821,0.01,0.003,0
387,0.0037721367877576,0.0105,0.003,0
388,0.0041213458160171,0.011,0.003,0
389,0.0042396611778258,0.0115,0.003,0
390,0.0041317440584348,0.012,0.003,0
391,0.0038118083366481,0.0125,0.003,0
392,0.0032972340021878,0.013,0.003,0
393,0.0026235045863462,0.0135,0.003,0
394,0.0018199469113328,0.014,0.003,0
395,0.0009325772229253,0.0145,0.003,0
396,8.7536244753875e-15,0.015,0.003,0
397,-0.00093257722291067,0.0155,0.003,0
398,-0.0018199469113236,0.016,0.003,0
399,-0.0026235045863341,0.0165,0.003,0
400,-0.0032972340021782,0.017,0.003,0
401,-0.0038118083366475,0.0175,0.003,0
402,-0.0041317440584315,0.018,0.003,0
403,-0.0042396611778225,0.0185,0.003,0
404,-0.0041213458160138,0.019,0.003,0
405,-0.0037721367877561,0.0195,0.003,0
406,-0.0032021068360811,0.02,0.003,0
407,-0.0024172147716232,0.0205,0.003,0
408,-0.0014478990760149,0.021,0.003,0
409,-0.00030802890789258,0.0215,0.003,0
410,0.00095791055016514,0.022,0.003,0
411,0.0023298669787124,0.0225,0.003,0
412,0.0037555371197705,0.023,0.003,0
413,0.0052097234916783,0.0235,0.003,0
414,0.0066376994814263,0.024,0.003,0
415,0.0080101574971219,0.0245,0.003,0
416,0.0092739814258431,0.025,0.003,0
417,0.010396993971649,0.0255,0.003,0
418,0.011330104288129,0.026,0.003,0
419,0.012039713411744,0.0265,0.003,0
420,0.012482653159414,0.027,0.003,0
421,0.012627448559774,0.0275,0.003,0
422,0.012444447341118,0.028,0.003,0
423,0.011920215001817,0.0285,0.003,0
424,0.011062363714985,0.029,0.003,0
425,0.0099073648442046,0.0295,0.003,0
426,0.0085195597368993,0.03,0.003,0
427,-0.010846889664094,0.0005,0.0035,0
428,-0.010397409877107,0,0.0035,0
429,-0.011148240111636,0.001,0.0035,0
430,-0.011239692195503,0.0015,0.0035,0
431,-0.01108396352936,0.002,0.0035,0
432,-0.010666919449856,0.0025,0.0035,0
433,-0.0099961782819293,0.003,0.0035,0
434,-0.009090676843248,0.0035,0.0035,0
435,-0.0079849336652477,0.004,0.0035,0
436,-0.0067099757145587,0.0045,0.0035,0
437,-0.0053126908922616,0.005,0.0035,0
438,-0.0038249349327595,0.0055,0.0035,0
439,-0.0022997263654664,0.006,0.0035,0
440,-0.00076504648931736,0.0065,0.0035,0
441,0.00072327688891134,0.007,0.0035,0
442,0.0021433107727471,0.0075,0.0035,0
443,0.0034400697373861,0.008,0.0035,0
444,0.0045982653778854,0.0085,0.0035,0
445,0.0055685827126184,0.009,0.0035,0
446,0.0063418677975712,0.0095,0.0035,0
447,0.0068802547497196,0.01,0.0035,0
448,0.00718021571055,0.0105,0.0035,0
449,0.0072219490240817,0.011,0.0035,0
450,0.00700873923754,0.0115,0.0035,0
451,0.0065458583964088,0.012,0.0035,0
452,0.0058465485148512,0.0125,0.0035,0
453,0.0049435764386415,0.013,0.0035,0
454,0.0038616760027321,0.0135,0.0035,0
455,0.0026514787271754,0.014,0.0035,0
456,0.0013471180358473,0.0145,0.0035,0
457,7.5602631937202e-15,0.015,0.0035,0
458,-0.0013471180358366,0.0155,0.0035,0
459,-0.0026514787271672,0.016,0.0035,0
460,-0.0038616760027193,0.0165,0.0035,0
461,-0.0049435764386351,0.017,0.0035,0
462,-0.005846548514847,0.0175,0.0035,0
463,-0.0065458583964076,0.018,0.0035,0
464,-0.0070087392375359,0.0185,0.0035,0
465,-0.0072219490240772,0.019,0.0035,0
466,-0.0071802157105478,0.0195,0.0035,0
467,-0.0068802547497208,0.02,0.0035,0
468,-0.0063418677975779,0.0205,0.0035,0
469,-0.0055685827126262,0.021,0.0035,0
470,-0.0045982653778944,0.0215,0.0035,0
471,-0.0034400697373955,0.022,0.0035,0
472,-0.0021433107727532,0.0225,0.0035,0
473,-0.00072327688891017,0.023,0.0035,0
474,0.00076504648932256,0.0235,0.0035,0
475,0.0022997263654766,0.024,0.0035,0
476,0.0038249349327732,0.0245,0.0035,0
477,0.0053126908922791,0.025,0.0035,0
478,0.0067099757145797,0.0255,0.0035,0
479,0.0079849336652694,0.026,0.0035,0
480,0.0090906768432714,0.0265,0.0035,0
481,0.0099961782819564,0.027,0.0035,0
482,0.010666919449884,0.0275,0.0035,0
483,0.011083963529385,0.028,0.0035,0
484,0.011239692195525,0.0285,0.0035,0
485,0.011148240111652,0.029,0.0035,0
486,0.0108468896641,0.0295,0.0035,0
487,0.010397409877101,0.03,0.0035,0
488,-0.01140381681783,0.0005,0.004,0
489,-0.011895161871628,0,0.004,0
490,-0.010841790033551,0.001,0.004,0
491,-0.010151148904425,0.0015,0.004,0
492,-0.0092959016790541,0.002,0.004,0
493,-0.0082611434103553,0.0025,0.004,0
494,-0.0070489777757994,0.003,0.004,0
495,-0.0056793881304389,0.0035,0.004,0
496,-0.0041763880480246,0.004,0.004,0
497,-0.0025803777349327,0.0045,0.004,0
498,-0.0009216211244144,0.005,0.004,0
499,0.00074929956341469,0.0055,0.004,0
500,0.002405318593639,0.006,0.004,0
501,0.0039911188251767,0.0065,0.004,0
502,0.0054875833896923,0.007,0.004,0
503,0.0068384792185685,0.0075,0.004,0
504,0.0080340370549326,0.008,0.004,0
505,0.0090214813445974,0.0085,0.004,0
506,0.00979900250721,0.009,0.004,0
507,0.010322681014755,0.0095,0.004,0
508,0.010595719385068,0.01,0.004,0
509,0.010588963945889,0.0105,0.004,0
510,0.010308446133433,0.011,0.004,0
511,0.0097473719960899,0.0115,0.004,0
512,0.0089162967379551,0.012,0.004,0
513,0.0078398157128284,0.0125,0.004,0
514,0.0065374897107485,0.013,0.004,0
515,0.0050635290870375,0.0135,0.004,0
516,0.0034461311415855,0.014,0.004,0
517,0.0017467861808038,0.0145,0.004,0
518,5.6721381162499e-15,0.015,0.004,0
519,-0.0017467861807968,0.0155,0.004,0
520,-0.0034461311415776,0.016,0.004,0
521,-0.005063529087029,0.0165,0.004,0
522,-0.0065374897107445,0.017,0.004,0
523,-0.0078398157128256,0.0175,0.004,0
524,-0.0089162967379538,0.018,0.004,0
525,-0.0097473719960863,0.0185,0.004,0
526,-0.010308446133428,0.019,0.004,0
527,-0.010588963945887,0.0195,0.004,0
528,-0.010595719385073,0.02,0.004,0
529,-0.010322681014763,0.0205,0.004,0
530,-0.0097990025072208,0.021,0.004,0
531,-0.0090214813446057,0.0215,0.004,0
532,-0.0080340370549416,0.022,0.004,0
533,-0.0068384792185744,0.0225,0.004,0
534,-0.0054875833896917,0.023,0.004,0
535,-0.0039911188251713,0.0235,0.004,0
536,-0.0024053185936297,0.024,0.004,0
537,-0.00074929956339986,0.0245,0.004,0
538,0.00092162112443316,0.025,0.004,0
539,0.0025803777349554,0.0255,0.004,0
540,0.0041763880480502,0.026,0.004,0
541,0.0056793881304668,0.0265,0.004,0
542,0.0070489777758298,0.027,0.004,0
543,0.0082611434103873,0.0275,0.004,0
544,0.0092959016790837,0.028,0.004,0
545,0.010151148904451,0.0285,0.004,0
546,0.01084179003357,0.029,0.004,0
547,0.011403816817838,0.0295,0.004,0
548,0.011895161871623,0.03,0.004,0
549,-0.011553951913367,0.0005,0.0045,0
550,-0.012962524259646,0,0.0045,0
551,-0.010145029630904,0.001,0.0045,0
552,-0.0086837775024858,0.0015,0.0045,0
553,-0.0071363820573585,0.002,0.0045,0
554,-0.0054894694830388,0.0025,0.0045,0
555,-0.0037467513903958,0.003,0.0045,0
556,-0.0019227621506363,0.0035,0.0045,0
557,-4.7780816394301e-05,0.004,0.0045,0
558,0.0018511605894729,0.0045,0.0045,0
559,0.0037287145739974,0.005,0.0045,0
560,0.0055584189959657,0.0055,0.0045,0
561,0.0072875081740161,0.006,0.0045,0
562,0.0088984745270151,0.0065,0.0045,0
563,0.010335618627063,0.007,0.0045,0
564,0.011594153548266,0.0075,0.0045,0
565,0.012619306800734,0.008,0.0045,0
566,0.013418077685038,0.0085,0.0045,0
567,0.013941806801054,0.009,0.0045,0
568,0.014204532037009,0.0095,0.0045,0
569,0.014169556791732,0.01,0.0045,0
570,0.013851904774627,0.0105,0.0045,0
571,0.013232337243458,0.011,0.0045,0
572,0.012323401351123,0.0115,0.0045,0
573,0.011134160025902,0.012,0.0045,0
574,0.0096792118499811,0.0125,0.0045,0
575,0.0080093454732851,0.013,0.0045,0
576,0.0061469106404356,0.0135,0.0045,0
577,0.0041690581717856,0.014,0.0045,0
578,0.0021000679433008,0.0145,0.0045,0
579,-1.5330351836473e-15,0.015,0.0045,0
580,-0.0021000679432944,0.0155,0.0045,0
581,-0.0041690581717802,0.016,0.0045,0
582,-0.0061469106404296,0.0165,0.0045,0
583,-0.0080093454732829,0.017,0.0045,0
584,-0.0096792118499814,0.0175,0.0045,0
585,-0.011134160025901,0.018,0.0045,0
586,-0.012323401351121,0.0185,0.0045,0
587,-0.013232337243456,0.019,0.0045,0
588,-0.013851904774627,0.0195,0.0045,0
589,-0.014169556791738,0.02,0.0045,0
590,-0.014204532037016,0.0205,0.0045,0
591,-0.013941806801064,0.021,0.0045,0
592,-0.013418077685048,0.0215,0.0045,0
593,-0.01261930680074,0.022,0.0045,0
594,-0.01159415354827,0.0225,0.0045,0
595,-0.010335618627064,0.023,0.0045,0
596,-0.0088984745270093,0.0235,0.0045,0
597,-0.0072875081740073,0.024,0.0045,0
598,-0.0055584189959506,0.0245,0.0045,0
599,-0.0037287145739779,0.025,0.0045,0
600,-0.0018511605894487,0.0255,0.0045,0
601,4.7780816422937e-05,0.026,0.0045,0
602,0.0019227621506682,0.0265,0.0045,0
603,0.003746751390429,0.027,0.0045,0
604,0.005489469483074,0.0275,0.0045,0
605,0.0071363820573925,0.028,0.0045,0
606,0.0086837775025149,0.0285,0.0045,0
607,0.010145029630926,0.029,0.0045,0
608,0.011553951913377,0.0295,0.0045,0
609,0.012962524259643,0.03,0.0045,0
610,-0.011289694267544,0.0005,0.005,0
611,-0.013567401038434,0,0.005,0
612,-0.009077246666726,0.001,0.005,0
613,-0.006880097424684,0.0015,0.005,0
614,-0.0046725018447799,0.002,0.005,0
615,-0.002443157981112,0.0025,0.005,0
616,-0.0001974572713584,0.003,0.005,0
617,0.0020459370134276,0.0035,0.005,0
618,0.0042640241277858,0.004,0.005,0
619,0.0064189781904707,0.0045,0.005,0
620,0.008484604480022,0.005,0.005,0
621,0.010412819690729,0.0055,0.005,0
622,0.012185919988653,0.006,0.005,0
623,0.013750902455833,0.0065,0.005,0
624,0.015105866415208,0.007,0.005,0
625,0.016196040778505,0.0075,0.005,0
626,0.017036874060704,0.008,0.005,0
627,0.01757596490472,0.0085,0.005,0
628,0.017840865624067,0.009,0.005,0
629,0.017788553098306,0.0095,0.005,0
630,0.01744937141818,0.01,0.005,0
631,0.01679508575828,0.0105,0.005,0
