x,y,z,value
0,0,0.015,7.29390534285223e-08
0.001,0,0.015,-4.74770460806824e-08
0.001,0.001,0.015,-1.87832679550558e-07
0,0.001,0.015,-2.20767992942835e-07
0.002,0,0.015,-1.29497175682864e-07
0.002,0.001,0.015,5.94186587331362e-08
0.003,0,0.015,-3.29555984269288e-09
0.003,0.001,0.015,2.70626943875296e-07
0.004,0,0.015,9.42017081243272e-08
0.004,0.001,0.015,6.3385121892459e-07
0.005,0,0.015,4.75531487497416e-07
0.005,0.001,0.015,7.2493936319504e-07
0.006,0,0.015,6.19543072715109e-07
0.006,0.001,0.015,9.27163510713304e-07
0.007,0,0.015,1.01785529945792e-06
0.007,0.001,0.015,6.24858601354315e-07
0.008,0,0.015,9.18397240853053e-07
0.008,0.001,0.015,4.93035284261588e-07
0.009,0,0.015,1.08590138641955e-06
0.009,0.001,0.015,-2.554277832692e-07
0.01,0,0.015,6.01807689582937e-07
0.01,0.001,0.015,-6.26440816195304e-07
0.011,0,0.015,5.3661158997606e-07
0.011,0.001,0.015,-1.5950162720947e-06
0.012,0,0.015,-1.6414137476557e-07
0.012,0.001,0.015,-1.92472766769628e-06
0.013,0,0.015,-2.18280996586759e-07
0.013,0.001,0.015,-2.76334551449595e-06
0.014,0,0.015,-7.99756227938216e-07
0.014,0.001,0.015,-2.76957388088917e-06
0.015,0,0.015,-5.66501006012642e-07
0.015,0.001,0.015,-3.21996005160774e-06
0.016,0,0.015,-7.99756227810423e-07
0.016,0.001,0.015,-2.76957388088917e-06
0.017,0,0.015,-2.18280996443203e-07
0.017,0.001,0.015,-2.7633455143292e-06
0.018,0,0.015,-1.64141374548189e-07
0.018,0.001,0.015,-1.92472766767021e-06
0.019,0,0.015,5.36611590113835e-07
0.019,0.001,0.015,-1.59501627203297e-06
0.02,0,0.015,6.01807689730673e-07
0.02,0.001,0.015,-6.26440816141744e-07
0.021,0,0.015,1.08590138653903e-06
0.021,0.001,0.015,-2.55427783244039e-07
0.022,0,0.015,9.18397240959846e-07
0.022,0.001,0.015,4.93035284258604e-07
0.023,0,0.015,1.01785529956185e-06
0.023,0.001,0.015,6.24858601354519e-07
0.024,0,0.015,6.19543072798322e-07
0.024,0.001,0.015,9.27163510739148e-07
0.025,0,0.015,4.75531487586958e-07
0.025,0.001,0.015,7.24939363223459e-07
0.026,0,0.015,9.42017081601872e-08
0.026,0.001,0.015,6.33851218955395e-07
0.027,0,0.015,-3.2955598106276e-09
0.027,0.001,0.015,2.70626943925197e-07
0.028,0,0.015,-1.29497175648224e-07
0.028,0.001,0.015,5.94186587484234e-08
0.029,0,0.015,-4.74770460960204e-08
0.029,0.001,0.015,-1.87832679550572e-07
0.03,0,0.015,7.29390534258253e-08
0.03,0.001,0.015,-2.20767992944096e-07
0.001,0.002,0.015,-2.53238368336556e-07
0,0.002,0.015,-3.99710413027004e-07
0.002,0.002,0.015,4.59112305745341e-09
0.003,0.002,0.015,4.41883203734572e-07
0.004,0.002,0.015,6.89431782372843e-07
0.005,0.002,0.015,9.7982238555759e-07
0.006,0.002,0.015,7.74051259329226e-07
0.007,0.002,0.015,6.01727797494183e-07
0.008,0.002,0.015,-2.16477728651789e-07
0.009,0.002,0.015,-7.88042632995814e-07
0.01,0.002,0.015,-1.98318368184748e-06
0.011,0.002,0.015,-2.59934998135436e-06
0.012,0.002,0.015,-3.73908395216331e-06
0.013,0.002,0.015,-4.0451135041432e-06
0.014,0.002,0.015,-4.79266658061936e-06
0.015,0.002,0.015,-4.5847235943752e-06
0.016,0.002,0.015,-4.7926665805169e-06
0.017,0.002,0.015,-4.04511350414287e-06
0.018,0.002,0.015,-3.73908395207316e-06
0.019,0.002,0.015,-2.59934998137959e-06
0.02,0.002,0.015,-1.98318368189847e-06
0.021,0.002,0.015,-7.88042632994974e-07
0.022,0.002,0.015,-2.16477728672904e-07
0.023,0.002,0.015,6.01727797459997e-07
0.024,0.002,0.015,7.74051259321606e-07
0.025,0.002,0.015,9.79822385571936e-07
0.026,0.002,0.015,6.89431782378094e-07
0.027,0.002,0.015,4.41883203726914e-07
0.028,0.002,0.015,4.59112306154627e-09
0.029,0.002,0.015,-2.53238368349201e-07
0.03,0.002,0.015,-3.9971041302697e-07
0.001,0.003,0.015,-4.27539622840933e-07
0,0.003,0.015,-5.82512365698631e-07
0.002,0.003,0.015,-3.19622720006618e-08
0.003,0.003,0.015,3.64413289797735e-07
0.004,0.003,0.015,8.51849256532688e-07
0.005,0.003,0.015,9.46592333879226e-07
0.006,0.003,0.015,9.92618760503846e-07
