id,uxr,x,y,z
0,-0.53906547909667,0.015,0.001,0
0.001,-0.51791131851161,0.015,0.002,0
0.002,-0.22314548030055,0.015,0.003,0
0.003,0.071620357910512,0.015,0.004,0
0.004,0.46433991831532,0.015,0.005,0
0.005,0.85705947872013,0.015,0.006,0
0.006,1.0858429277571,0.015,0.007,0
0.007,1.3146263767941,0.015,0.008,0
0.008,1.151646886113,0.015,0.009,0
0.009,0.98866739543195,0.015,0.01,0
0.01,0.43888504147998,0.015,0.011,0
0.011,-0.11089731247199,0.015,0.012,0
0.012,-0.9106746551432,0.015,0.013,0
0.013,-1.7104519978144,0.015,0.014,0
0.014,-2.4719442966085,0.015,0.015,0
0.015,-3.2334365954027,0.015,0.016,0
0.016,-3.8052077592206,0.015,0.017,0
0.017,-4.3769789230386,0.015,0.018,0
0.018,-4.6517026207716,0.015,0.019,0
0.019,-4.9264263185046,0.015,0.02,0
0.02,-4.9869233325953,0.015,0.021,0
0.021,-5.0474203466859,0.015,0.022,0
