id,uyi,x,y,z
0,0.0032554235255714,0,0,0
1,0.0012414133500715,0.0005,0,0
2,7.1570735581429e-05,0.0005,0.0005,0
3,0.0025045533225107,0,0.0005,0
4,-0.00051765594918889,0.001,0,0
5,-0.0018907564556291,0.001,0.0005,0
6,-0.0020290635410088,0.0015,0,0
7,-0.0034538915802684,0.0015,0.0005,0
8,-0.0032640855799041,0.002,0,0
9,-0.0046249828200014,0.002,0.0005,0
10,-0.0041934893882348,0.0025,0,0
11,-0.0054012277223559,0.0025,0.0005,0
12,-0.0048093311520115,0.003,0,0
13,-0.0057919161611276,0.003,0.0005,0
14,-0.0051189923231528,0.0035,0,0
15,-0.0058269948631221,0.0035,0.0005,0
16,-0.0051516105778283,0.004,0,0
17,-0.0055516121629657,0.004,0.0005,0
18,-0.0049469245293412,0.0045,0,0
19,-0.0050272688973014,0.0045,0.0005,0
20,-0.004558678471206,0.005,0,0
21,-0.0043208815659638,0.005,0.0005,0
22,-0.0040411058121557,0.0055,0,0
23,-0.0035052411496249,0.0055,0.0005,0
24,-0.0034529942133197,0.006,0,0
25,-0.0026467095544815,0.006,0.0005,0
26,-0.0028437331637674,0.0065,0,0
27,-0.0018080270679899,0.0065,0.0005,0
28,-0.0022600336664813,0.007,0,0
29,-0.0010368150205963,0.007,0.0005,0
30,-0.0017330221283442,0.0075,0,0
31,-0.00037194876464416,0.0075,0.0005,0
32,-0.0012880552089581,0.008,0,0
33,0.00016608330072713,0.008,0.0005,0
34,-0.0009336776681377,0.0085,0,0
35,0.00056566080776938,0.0085,0.0005,0
36,-0.00067358999235915,0.009,0,0
37,0.00083157399580111,0.009,0.0005,0
38,-0.00049774595100525,0.0095,0,0
39,0.00097395304926647,0.0095,0.0005,0
40,-0.00039465070036609,0.01,0,0
41,0.0010138729025675,0.01,0.0005,0
42,-0.00034458096087917,0.0105,0,0
43,0.00097281613309043,0.0105,0.0005,0
44,-0.0003302086709188,0.011,0,0
45,0.00087660624918735,0.011,0.0005,0
46,-0.00033178930233083,0.0115,0,0
47,0.00074727839646264,0.0115,0.0005,0
48,-0.00033461579705423,0.012,0,0
49,0.00060563171397445,0.012,0.0005,0
50,-0.00032589320474632,0.0125,0,0
51,0.00046656926179539,0.0125,0.0005,0
52,-0.00029854283021964,0.013,0,0
53,0.00034062769482549,0.013,0.0005,0
54,-0.00024931124658403,0.0135,0,0
55,0.00023266797226576,0.0135,0.0005,0
56,-0.00017956877085372,0.014,0,0
57,0.00014284396719419,0.014,0.0005,0
58,-9.4053943771161e-05,0.0145,0,0
59,6.7477996397931e-05,0.0145,0.0005,0
60,-3.7913773404767e-15,0.015,0,0
61,-3.6077074727009e-15,0.015,0.0005,0
62,9.4053943765131e-05,0.0155,0,0
63,-6.7477996404377e-05,0.0155,0.0005,0
64,0.00017956877084855,0.016,0,0
65,-0.0001428439671996,0.016,0.0005,0
66,0.0002493112465801,0.0165,0,0
67,-0.00023266797226964,0.0165,0.0005,0
68,0.00029854283021655,0.017,0,0
69,-0.00034062769482831,0.017,0.0005,0
70,0.00032589320474381,0.0175,0,0
71,-0.00046656926179755,0.0175,0.0005,0
72,0.00033461579705267,0.018,0,0
73,-0.00060563171397484,0.018,0.0005,0
74,0.00033178930232975,0.0185,0,0
75,-0.00074727839646224,0.0185,0.0005,0
76,0.00033020867091796,0.019,0,0
77,-0.00087660624918676,0.019,0.0005,0
78,0.00034458096087771,0.0195,0,0
79,-0.00097281613308998,0.0195,0.0005,0
80,0.00039465070036421,0.02,0,0
81,-0.0010138729025672,0.02,0.0005,0
82,0.00049774595100317,0.0205,0,0
83,-0.00097395304926695,0.0205,0.0005,0
84,0.00067358999235577,0.021,0,0
85,-0.00083157399580327,0.021,0.0005,0
86,0.0009336776681336,0.0215,0,0
87,-0.00056566080777297,0.0215,0.0005,0
88,0.0012880552089533,0.022,0,0
89,-0.00016608330073174,0.022,0.0005,0
90,0.0017330221283395,0.0225,0,0
91,0.00037194876463943,0.0225,0.0005,0
92,0.0022600336664782,0.023,0,0
93,0.0010368150205925,0.023,0.0005,0
94,0.0028437331637645,0.0235,0,0
95,0.0018080270679862,0.0235,0.0005,0
96,0.0034529942133166,0.024,0,0
97,0.0026467095544772,0.024,0.0005,0
98,0.0040411058121521,0.0245,0,0
99,0.0035052411496208,0.0245,0.0005,0
100,0.0045586784712032,0.025,0,0
101,0.0043208815659601,0.025,0.0005,0
102,0.0049469245293383,0.0255,0,0
103,0.0050272688972978,0.0255,0.0005,0
104,0.005151610577827,0.026,0,0
105,0.0055516121629638,0.026,0.0005,0
106,0.0051189923231522,0.0265,0,0
