x,y,z,value
0.015,0.0005,0,343.816753955459
0.015,0.001,0,805.741522947218
0.015,0.0015,0,516.444426904028
0.015,0.002,0,684.789998442192
0.015,0.0025,0,348.937566592477
0.015,0.003,0,665.0314257711
0.015,0.0035,0,416.674568722943
0.015,0.004,0,801.625761126374
0.015,0.0045,0,472.294869890407
0.015,0.005,0,824.800273618701
0.015,0.0055,0,399.520411592238
0.015,0.006,0,858.529835505485
0.015,0.0065,0,554.269771123273
0.015,0.007,0,1253.32728746495
0.015,0.0075,0,875.04856404932
0.015,0.008,0,1096.50641621238
0.015,0.0085,0,551.098717756558
0.015,0.009,0,999.925148305978
0.015,0.0095,0,406.881167755309
0.015,0.01,0,1123.21822018178
0.015,0.0105,0,822.774597474649
0.015,0.011,0,1994.67265155408
0.015,0.0115,0,1703.9011070912
0.015,0.012,0,2735.15545136911
0.015,0.0125,0,1674.47791385567
0.015,0.013,0,2196.87328646625
0.015,0.0135,0,52.1509903591286
0.015,0.014,0,534.34945988355
0.015,0.0145,0,-2010.93020006561
0.015,0.015,0,-71.0601148049282
0.015,0.0155,0,-1795.19576434808
0.015,0.016,0,2107.60790502483
0.015,0.0165,0,761.029787385153
0.015,0.017,0,4886.33059765894
0.015,0.0175,0,1283.58467029339
0.015,0.018,0,1302.83000679957
0.015,0.0185,0,-7659.99515516588
0.015,0.019,0,-8159.76932079847
0.015,0.0195,0,-9971.9888037257
0.015,0.02,0,5631.09106180778
