id,integral_strain_stress1,x,y,z
0,9.3726564234004e-11,0.00025,0.00025,0
1,5.299192476608e-11,0.00075,0.00025,0
2,4.4958939176701e-11,0.00125,0.00025,0
3,3.393036738633e-11,0.00175,0.00025,0
4,2.8826771505335e-11,0.00225,0.00025,0
5,2.3603763025471e-11,0.00275,0.00025,0
6,1.9447044652727e-11,0.00325,0.00025,0
7,1.4139291567136e-11,0.00375,0.00025,0
8,8.7275559901815e-12,0.00425,0.00025,0
9,2.1244260402537e-12,0.00475,0.00025,0
10,-4.8290254794784e-12,0.00525,0.00025,0
11,-1.2765249623028e-11,0.00575,0.00025,0
12,-2.121293985092e-11,0.00625,0.00025,0
13,-3.0523689579837e-11,0.00675,0.00025,0
14,-4.0662260652744e-11,0.00725,0.00025,0
15,-5.1673452293095e-11,0.00775,0.00025,0
16,-6.4009275202896e-11,0.00825,0.00025,0
17,-7.7292092604864e-11,0.00875,0.00025,0
18,-9.2523328393511e-11,0.00925,0.00025,0
19,-1.0868687602702e-10,0.00975,0.00025,0
20,-1.2738355275841e-10,0.01025,0.00025,0
21,-1.4654256745394e-10,0.01075,0.00025,0
22,-1.6837567014961e-10,0.01125,0.00025,0
23,-1.8891155652289e-10,0.01175,0.00025,0
24,-2.1102760681199e-10,0.01225,0.00025,0
25,-2.2695418349013e-10,0.01275,0.00025,0
26,-2.4122650277381e-10,0.01325,0.00025,0
27,-2.3627441590299e-10,0.01375,0.00025,0
28,-2.3063290011483e-10,0.01425,0.00025,0
29,-1.6205863701789e-10,0.01475,0.00025,0
30,-1.620586370179e-10,0.01525,0.00025,0
31,-2.3063290011485e-10,0.01575,0.00025,0
32,-2.3627441590299e-10,0.01625,0.00025,0
33,-2.4122650277386e-10,0.01675,0.00025,0
34,-2.2695418349014e-10,0.01725,0.00025,0
35,-2.1102760681202e-10,0.01775,0.00025,0
36,-1.8891155652288e-10,0.01825,0.00025,0
37,-1.6837567014964e-10,0.01875,0.00025,0
38,-1.4654256745389e-10,0.01925,0.00025,0
39,-1.2738355275835e-10,0.01975,0.00025,0
40,-1.08686876027e-10,0.02025,0.00025,0
41,-9.2523328393485e-11,0.02075,0.00025,0
42,-7.7292092604871e-11,0.02125,0.00025,0
43,-6.4009275202893e-11,0.02175,0.00025,0
44,-5.16734522931e-11,0.02225,0.00025,0
45,-4.0662260652698e-11,0.02275,0.00025,0
46,-3.0523689579815e-11,0.02325,0.00025,0
47,-2.1212939850891e-11,0.02375,0.00025,0
48,-1.2765249623e-11,0.02425,0.00025,0
49,-4.82902547945e-12,0.02475,0.00025,0
50,2.1244260402816e-12,0.02525,0.00025,0
51,8.7275559901936e-12,0.02575,0.00025,0
52,1.4139291567141e-11,0.02625,0.00025,0
53,1.9447044652728e-11,0.02675,0.00025,0
54,2.3603763025474e-11,0.02725,0.00025,0
55,2.8826771505339e-11,0.02775,0.00025,0
56,3.3930367386333e-11,0.02825,0.00025,0
57,4.4958939176708e-11,0.02875,0.00025,0
58,5.2991924766084e-11,0.02925,0.00025,0
59,9.3726564234026e-11,0.02975,0.00025,0
60,5.5731552929067e-11,0.00025,0.00075,0
61,1.5057964861414e-11,0.00075,0.00075,0
62,2.2732332897376e-11,0.00125,0.00075,0
63,2.1143449448497e-11,0.00175,0.00075,0
64,1.8945401983476e-11,0.00225,0.00075,0
65,1.7172912816839e-11,0.00275,0.00075,0
66,1.4982702034017e-11,0.00325,0.00075,0
67,1.3578024549166e-11,0.00375,0.00075,0
68,1.1007567199472e-11,0.00425,0.00075,0
69,8.852416755591e-12,0.00475,0.00075,0
70,5.1796984212904e-12,0.00525,0.00075,0
71,1.74002692444e-12,0.00575,0.00075,0
72,-3.323302021609e-12,0.00625,0.00075,0
