x,y,z,value
0.015,0.0005,0,-2.89145163526678
0.015,0.001,0,-45.1048555791905
0.015,0.0015,0,-362.759677311218
0.015,0.002,0,-226.349413112162
0.015,0.0025,0,-334.267583101766
0.015,0.003,0,-70.9984916344856
0.015,0.0035,0,-211.190180722811
0.015,0.004,0,43.1171476896265
0.015,0.0045,0,-134.317946866868
0.015,0.005,0,148.111555443985
0.015,0.0055,0,-103.083961442775
0.015,0.006,0,126.876619314723
0.015,0.0065,0,-161.077766347603
0.015,0.007,0,258.610519543347
0.015,0.0075,0,428.203157136483
0.015,0.008,0,1111.83335245001
0.015,0.0085,0,829.495403392575
0.015,0.009,0,831.748420025515
0.015,0.0095,0,334.582831786009
0.015,0.01,0,176.107701284845
0.015,0.0105,0,-334.37617049529
0.015,0.011,0,-111.522289494723
0.015,0.0115,0,-33.551266875927
0.015,0.012,0,1013.49618964383
0.015,0.0125,0,1685.4011797506
0.015,0.013,0,3110.88910681123
0.015,0.0135,0,3494.27737959226
0.015,0.014,0,4074.57408572675
0.015,0.0145,0,3142.20952398044
0.015,0.015,0,2526.15166780819
0.015,0.0155,0,1068.52054353648
0.015,0.016,0,1189.57306976034
0.015,0.0165,0,1055.8465074826
0.015,0.017,0,3973.93810177884
0.015,0.0175,0,6275.60647412424
0.015,0.018,0,11133.45273464
0.015,0.0185,0,10896.3267872079
0.015,0.019,0,8240.47585783794
0.015,0.0195,0,-170.827631900636
0.015,0.02,0,-3379.48086783863
