id,uzi,x,y,z
60,0.7102499520096,0.015,0,0
61,0.14909122506683,0.015,0.001,0
62,0.5104994654083,0.015,0,0.001
63,-0.20001449787846,0.015,0.001,0.001
154,-0.34891552736236,0.015,0.002,0
155,-0.78251871469428,0.015,0.002,0.001
216,-0.78148825269589,0.015,0.003,0
217,-1.246838001915,0.015,0.003,0.001
278,-1.1225705711567,0.015,0.004,0
279,-1.5804598961741,0.015,0.004,0.001
340,-1.3620616755687,0.015,0.005,0
341,-1.7694505132353,0.015,0.005,0.001
402,-1.4746857497535,0.015,0.006,0
403,-1.8030160994527,0.015,0.006,0.001
464,-1.4649165825121,0.015,0.007,0
465,-1.6830251132166,0.015,0.007,0.001
526,-1.3234651861756,0.015,0.008,0
527,-1.4197050512317,0.015,0.008,0.001
588,-1.0772028471744,0.015,0.009,0
589,-1.039084172011,0.015,0.009,0.001
650,-0.73488252924119,0.015,0.01,0
651,-0.57340005517704,0.015,0.01,0.001
712,-0.34341628659506,0.015,0.011,0
713,-0.067395825452911,0.015,0.011,0.001
774,0.077905124848866,0.015,0.012,0
775,0.43505511408598,0.015,0.012,0.001
836,0.47372198518553,0.015,0.013,0
837,0.88551589512714,0.015,0.013,0.001
898,0.82728369134134,0.015,0.014,0
899,1.2457152439058,0.015,0.014,0.001
960,1.0919823965012,0.015,0.015,0
961,1.4823927791149,0.015,0.015,0.001
1022,1.2660816714569,0.015,0.016,0
1023,1.5801286642256,0.015,0.016,0.001
1084,1.3281098762434,0.015,0.017,0
1085,1.5359176537339,0.015,0.017,0.001
1146,1.2960094861521,0.015,0.018,0
1147,1.3662037850799,0.015,0.018,0.001
1208,1.1809357980771,0.015,0.019,0
1209,1.1010765714021,0.015,0.019,0.001
1270,1.0129122350222,0.015,0.02,0
1271,0.78190401149852,0.015,0.02,0.001
1332,0.82837364418601,0.015,0.021,0
1333,0.45757942472362,0.015,0.021,0.001
1394,0.6514214104597,0.015,0.022,0
1395,0.17216294826385,0.015,0.022,0.001
1952,0.14153244020464,0.015,0,0.002
1953,-0.61261212939553,0.015,0.001,0.002
1999,-1.2193843291897,0.015,0.002,0.002
2030,-1.6652263374581,0.015,0.003,0.002
