id,uzr,x,y,z
6277,2.9717837224801,0.015,0.016,0.006
6308,2.5607776647468,0.015,0.017,0.006
6339,0.93312373970747,0.015,0.018,0.006
6370,-0.48216419527411,0.015,0.019,0.006
6401,-2.1631412543132,0.015,0.02,0.006
6432,-3.8076704548614,0.015,0.021,0.006
6463,-4.5591259548009,0.015,0.022,0.006
6757,2.1137174744909,0.015,0,0.007
6758,2.3092608127166,0.015,0.001,0.007
6804,2.1762587968218,0.015,0.002,0.007
6835,1.1653954941606,0.015,0.003,0.007
6866,0.07484586751468,0.015,0.004,0.007
6897,-1.4760558703796,0.015,0.005,0.007
6928,-2.4527181250275,0.015,0.006,0.007
6959,-3.3700699991031,0.015,0.007,0.007
6990,-3.1581250565004,0.015,0.008,0.007
7021,-2.7950296971585,0.015,0.009,0.007
7052,-1.2415464143034,0.015,0.01,0.007
7083,-0.064282250201239,0.015,0.011,0.007
7114,1.9560852626137,0.015,0.012,0.007
7145,2.7794005102034,0.015,0.013,0.007
7176,4.127791780092,0.015,0.014,0.007
7207,3.6676420499362,0.015,0.015,0.007
7238,3.6941741805712,0.015,0.016,0.007
7269,1.8557137000362,0.015,0.017,0.007
7300,0.58009626806377,0.015,0.018,0.007
7331,-1.755159502085,0.015,0.019,0.007
7362,-3.6232031201042,0.015,0.02,0.007
7393,-5.0753769189274,0.015,0.021,0.007
7424,-6.7258801903375,0.015,0.022,0.007
7718,2.2980509037197,0.015,0,0.008
7719,2.5533880918187,0.015,0.001,0.008
7765,1.8428748712327,0.015,0.002,0.008
7796,0.89991099231386,0.015,0.003,0.008
7827,-0.72758579926461,0.015,0.004,0.008
7858,-1.9811743055579,0.015,0.005,0.008
7889,-3.3058380804307,0.015,0.006,0.008
7920,-3.5376450182008,0.015,0.007,0.008
7951,-3.5203701453782,0.015,0.008,0.008
7982,-2.1510733845012,0.015,0.009,0.008
8013,-0.94218287825984,0.015,0.01,0.008
8044,1.2994307258261,0.015,0.011,0.008
8075,2.4263781351733,0.015,0.012,0.008
8106,4.1915993455457,0.015,0.013,0.008
8137,4.0066274646787,0.015,0.014,0.008
8168,4.5293669900444,0.015,0.015,0.008
8199,2.6760145573086,0.015,0.016,0.008
8230,1.8590006573763,0.015,0.017,0.008
8261,-1.0076023352745,0.015,0.018,0.008
8292,-2.7225027596139,0.015,0.019,0.008
8323,-4.9862888226566,0.015,0.02,0.008
8354,-6.7128351284007,0.015,0.021,0.008
8385,-7.0121514376346,0.015,0.022,0.008
8679,2.7040125504796,0.015,0,0.009
8680,2.3749686794437,0.015,0.001,0.009
8726,1.7399183551966,0.015,0.002,0.009
8757,0.218433985937,0.015,0.003,0.009
8788,-1.1700734037887,0.015,0.004,0.009
8819,-2.843431813813,0.015,0.005,0.009
8850,-3.574262501294,0.015,0.006,0.009
8881,-4.0374977001194,0.015,0.007,0.009
8912,-3.0604117849991,0.015,0.008,0.009
8943,-1.976860686854,0.015,0.009,0.009
8974,0.35317958455906,0.015,0.01,0.009
9005,1.8063023838227,0.015,0.011,0.009
9036,3.9650852974474,0.015,0.012,0.009
9067,4.103860107974,0.015,0.013,0.009
9098,4.9190510256484,0.015,0.014,0.009
9129,3.1699833993681,0.015,0.015,0.009
9160,2.9435976483835,0.015,0.016,0.009
9191,-0.22688544897148,0.015,0.017,0.009
9222,-1.408949299648,0.015,0.018,0.009
9253,-4.6593112514309,0.015,0.019,0.009
9284,-6.0566543513415,0.015,0.02,0.009
9315,-6.9961382140015,0.015,0.021,0.009
9346,-8.0971690400396,0.015,0.022,0.009
9640,2.6815827789603,0.015,0,0.01
9641,2.4583277468743,0.015,0.001,0.01
9687,1.2206762561381,0.015,0.002,0.01
9718,-0.10790364148281,0.015,0.003,0.01
9749,-1.9860154793742,0.015,0.004,0.01
9780,-3.1729203915542,0.015,0.005,0.01
9811,-4.1950926191965,0.015,0.006,0.01
9842,-3.7963107446096,0.015,0.007,0.01
9873,-3.0516271008721,0.015,0.008,0.01
9904,-0.85790947910024,0.015,0.009,0.01
9935,0.87475177884136,0.015,0.01,0.01
9966,3.4724875913505,0.015,0.011,0.01
9997,4.1736697283331,0.015,0.012,0.01
10028,5.3489953195917,0.015,0.013,0.01
10059,3.8054094366836,0.015,0.014,0.01
10090,3.5561379686925,0.015,0.015,0.01
10121,0.297420586983,0.015,0.016,0.01
10152,0.010045483873175,0.015,0.017,0.01
10183,-4.1252766330586,0.015,0.018,0.01
10214,-5.0182670354625,0.015,0.019,0.01
10245,-7.3943713585608,0.015,0.02,0.01
10276,-7.3912684578677,0.015,0.021,0.01
10307,-5.3959893026659,0.015,0.022,0.01
10601,2.9409848819615,0.015,0,0.011
10602,2.1234801924347,0.015,0.001,0.011
10648,1.0635480229518,0.015,0.002,0.011
10679,-0.80834133445204,0.015,0.003,0.011
10710,-2.3026440283164,0.015,0.004,0.011
10741,-3.8622950822311,0.015,0.005,0.011
10772,-4.1571412267287,0.015,0.006,0.011
10803,-3.9973193347141,0.015,0.007,0.011
10834,-2.229679373725,0.015,0.008,0.011
10865,-0.42788919479058,0.015,0.009,0.011
10896,2.4477619504443,0.015,0.01,0.011
10927,3.9361462465917,0.015,0.011,0.011
10958,5.8579892236943,0.015,0.012,0.011
10989,4.9574266093774,0.015,0.013,0.011
11020,4.5578097094508,0.015,0.014,0.011
11051,1.8187706067067,0.015,0.015,0.011
11082,0.37084712640276,0.015,0.016,0.011
11113,-3.2727489859996,0.015,0.017,0.011
11144,-3.5892935619806,0.015,0.018,0.011
11175,-8.0931530881259,0.015,0.019,0.011
11206,-7.2815581372072,0.015,0.02,0.011
11237,-6.7042045697404,0.015,0.021,0.011
11268,-4.2933295486904,0.015,0.022,0.011
11562,2.7667489308994,0.015,0,0.012
11563,2.1568301790474,0.015,0.001,0.012
11609,0.53490035578421,0.015,0.002,0.012
11640,-1.0238909256296,0.015,0.003,0.012
11671,-2.9694877980883,0.015,0.004,0.012
11702,-3.9472897155647,0.015,0.005,0.012
11733,-4.5476689524477,0.015,0.006,0.012
11764,-3.5015010854992,0.015,0.007,0.012
11795,-2.0434734598715,0.015,0.008,0.012
11826,0.80410676707666,0.015,0.009,0.012
11857,3.0221826429745,0.015,0.01,0.012
11888,5.639911327773,0.015,0.011,0.012
11919,5.950088770631,0.015,0.012,0.012
11950,5.8012445434481,0.015,0.013,0.012
11981,3.6852836115819,0.015,0.014,0.012
12012,2.253856180992,0.015,0.015,0.012
12043,-1.1847783957517,0.015,0.016,0.012
12074,-3.0769921485358,0.015,0.017,0.012
12105,-7.4275134963478,0.015,0.018,0.012
12136,-6.9710712542793,0.015,0.019,0.012
12167,-10.861164256343,0.015,0.02,0.012
12198,-5.1019643810518,0.015,0.021,0.012
12229,1.9768290324993,0.015,0.022,0.012
12523,2.9542547240408,0.015,0,0.013
12524,1.8085850568932,0.015,0.001,0.013
12570,0.48181382331234,0.015,0.002,0.013
12601,-1.5734211775388,0.015,0.003,0.013
12632,-3.0561684267333,0.015,0.004,0.013
12663,-4.426902120851,0.015,0.005,0.013
12694,-4.3080241807464,0.015,0.006,0.013
12725,-3.6025922219958,0.015,0.007,0.013
12756,-1.2122301722024,0.015,0.008,0.013
12787,1.1568101185719,0.015,0.009,0.013
12818,4.2948513466009,0.015,0.01,0.013
12849,6.1416313861212,0.015,0.011,0.013
12880,6.6378753071589,0.015,0.012,0.013
12911,5.1848232372141,0.015,0.013,0.013
12942,4.2319430787078,0.015,0.014,0.013
12973,1.1980692332125,0.015,0.015,0.013
13004,-0.58956900810376,0.015,0.016,0.013
13035,-4.8748873314241,0.015,0.017,0.013
13066,-6.4872744587741,0.015,0.018,0.013
13097,-11.913773907933,0.015,0.019,0.013
13128,-8.320599571237,0.015,0.02,0.013
13159,-10.536848378876,0.015,0.021,0.013
13190,7.1958680498419,0.015,0.022,0.013
13484,2.7321961290824,0.015,0,0.014
13485,1.9163630784302,0.015,0.001,0.014
13531,0.098147137761884,0.015,0.002,0.014
13562,-1.5556100547582,0.015,0.003,0.014
13593,-3.4917838801525,0.015,0.004,0.014
13624,-4.2944130830771,0.015,0.005,0.014
13655,-4.596553340014,0.015,0.006,0.014
13686,-3.128782733418,0.015,0.007,0.014
13717,-1.2174615923913,0.015,0.008,0.014
13748,2.0462167325691,0.015,0.009,0.014
13779,4.5266079912083,0.015,0.01,0.014
13810,6.9421789994198,0.015,0.011,0.014
13841,6.1905651948956,0.015,0.012,0.014
13872,5.7871385422367,0.015,0.013,0.014
13903,3.4186955273822,0.015,0.014,0.014
13934,1.9363429031348,0.015,0.015,0.014
13965,-2.0420165958919,0.015,0.016,0.014
13996,-3.8506914924303,0.015,0.017,0.014
14027,-8.902972929605,0.015,0.018,0.014
14058,-9.0278696036176,0.015,0.019,0.014
14089,-16.326289713684,0.015,0.02,0.014
14120,-2.7510957037834,0.015,0.021,0.014
14151,-6.8980393952153,0.015,0.022,0.014
14445,2.9310424641035,0.015,0,0.015
14446,1.6706513484505,0.015,0.001,0.015
14492,0.25638964048406,0.015,0.002,0.015
14523,-1.8537860695045,0.015,0.003,0.015
14554,-3.314386250747,0.015,0.004,0.015
14585,-4.5981770588361,0.015,0.005,0.015
14616,-4.307083492689,0.015,0.006,0.015
14647,-3.3850058415556,0.015,0.007,0.015
14678,-0.74520656222477,0.015,0.008,0.015
14709,1.8411657534571,0.015,0.009,0.015
14740,5.2107912130818,0.015,0.01,0.015
14771,6.5453842542772,0.015,0.011,0.015
14802,6.7011613181783,0.015,0.012,0.015
14833,5.1587790480446,0.015,0.013,0.015
14864,4.1661903844068,0.015,0.014,0.015
14895,0.88165638084048,0.015,0.015,0.015
14926,-0.8362582085114,0.015,0.016,0.015
14957,-5.6086247393664,0.015,0.017,0.015
14988,-6.9650178606764,0.015,0.018,0.015
15019,-12.281096511015,0.015,0.019,0.015
15050,-10.023499945188,0.015,0.02,0.015
15081,-16.633862157761,0.015,0.021,0.015
15112,17.227839930367,0.015,0.022,0.015
15406,2.7321961290823,0.015,0,0.016
15407,1.91636307843,0.015,0.001,0.016
15453,0.098147137760661,0.015,0.002,0.016
15484,-1.5556100547577,0.015,0.003,0.016
15515,-3.4917838801522,0.015,0.004,0.016
15546,-4.2944130830765,0.015,0.005,0.016
15577,-4.5965533400147,0.015,0.006,0.016
15608,-3.1287827334164,0.015,0.007,0.016
15639,-1.217461592392,0.015,0.008,0.016
15670,2.0462167325694,0.015,0.009,0.016
15701,4.5266079912061,0.015,0.01,0.016
15732,6.942178999421,0.015,0.011,0.016
15763,6.1905651948933,0.015,0.012,0.016
15794,5.7871385422399,0.015,0.013,0.016
15825,3.4186955273822,0.015,0.014,0.016
15856,1.9363429031363,0.015,0.015,0.016
15887,-2.0420165958898,0.015,0.016,0.016
15918,-3.8506914924302,0.015,0.017,0.016
15949,-8.9029729296009,0.015,0.018,0.016
15980,-9.0278696036174,0.015,0.019,0.016
16011,-16.326289713677,0.015,0.02,0.016
16042,-2.7510957037772,0.015,0.021,0.016
16073,-6.8980393952124,0.015,0.022,0.016
16367,2.954254724041,0.015,0,0.017
16368,1.8085850568928,0.015,0.001,0.017
16414,0.48181382331161,0.015,0.002,0.017
16445,-1.5734211775388,0.015,0.003,0.017
16476,-3.0561684267324,0.015,0.004,0.017
16507,-4.4269021208515,0.015,0.005,0.017
16538,-4.3080241807459,0.015,0.006,0.017
16569,-3.602592221997,0.015,0.007,0.017
16600,-1.212230172202,0.015,0.008,0.017
16631,1.1568101185707,0.015,0.009,0.017
16662,4.2948513466013,0.015,0.01,0.017
16693,6.1416313861193,0.015,0.011,0.017
16724,6.6378753071568,0.015,0.012,0.017
16755,5.1848232372135,0.015,0.013,0.017
16786,4.2319430787109,0.015,0.014,0.017
16817,1.1980692332143,0.015,0.015,0.017
16848,-0.58956900810161,0.015,0.016,0.017
16879,-4.8748873314201,0.015,0.017,0.017
16910,-6.4872744587685,0.015,0.018,0.017
16941,-11.913773907941,0.015,0.019,0.017
16972,-8.3205995712327,0.015,0.02,0.017
17003,-10.536848378863,0.015,0.021,0.017
17034,7.1958680498349,0.015,0.022,0.017
17328,2.7667489308981,0.015,0,0.018
17329,2.1568301790472,0.015,0.001,0.018
17375,0.53490035578307,0.015,0.002,0.018
17406,-1.0238909256299,0.015,0.003,0.018
17437,-2.9694877980873,0.015,0.004,0.018
17468,-3.9472897155637,0.015,0.005,0.018
17499,-4.5476689524476,0.015,0.006,0.018
17530,-3.5015010854999,0.015,0.007,0.018
17561,-2.0434734598713,0.015,0.008,0.018
17592,0.80410676707584,0.015,0.009,0.018
17623,3.0221826429737,0.015,0.01,0.018
17654,5.6399113277721,0.015,0.011,0.018
17685,5.9500887706307,0.015,0.012,0.018
17716,5.8012445434471,0.015,0.013,0.018
17747,3.6852836115833,0.015,0.014,0.018
17778,2.2538561809922,0.015,0.015,0.018
17809,-1.1847783957477,0.015,0.016,0.018
17840,-3.0769921485321,0.015,0.017,0.018
17871,-7.4275134963451,0.015,0.018,0.018
17902,-6.9710712542784,0.015,0.019,0.018
17933,-10.861164256337,0.015,0.02,0.018
17964,-5.101964381047,0.015,0.021,0.018
17995,1.9768290325057,0.015,0.022,0.018
18289,2.9409848819611,0.015,0,0.019
18290,2.1234801924325,0.015,0.001,0.019
18336,1.0635480229503,0.015,0.002,0.019
18367,-0.80834133445242,0.015,0.003,0.019
18398,-2.302644028316,0.015,0.004,0.019
18429,-3.8622950822303,0.015,0.005,0.019
18460,-4.157141226726,0.015,0.006,0.019
18491,-3.9973193347159,0.015,0.007,0.019
18522,-2.2296793737238,0.015,0.008,0.019
18553,-0.42788919479099,0.015,0.009,0.019
18584,2.4477619504439,0.015,0.01,0.019
18615,3.9361462465923,0.015,0.011,0.019
18646,5.8579892236945,0.015,0.012,0.019
18677,4.9574266093771,0.015,0.013,0.019
18708,4.5578097094493,0.015,0.014,0.019
18739,1.8187706067101,0.015,0.015,0.019
18770,0.37084712640619,0.015,0.016,0.019
18801,-3.2727489859955,0.015,0.017,0.019
18832,-3.589293561978,0.015,0.018,0.019
18863,-8.093153088121,0.015,0.019,0.019
18894,-7.2815581372032,0.015,0.02,0.019
18925,-6.7042045697345,0.015,0.021,0.019
18956,-4.2933295486842,0.015,0.022,0.019
19250,2.6815827789584,0.015,0,0.02
19251,2.4583277468728,0.015,0.001,0.02
19297,1.2206762561362,0.015,0.002,0.02
19328,-0.10790364148391,0.015,0.003,0.02
19359,-1.9860154793741,0.015,0.004,0.02
19390,-3.1729203915542,0.015,0.005,0.02
19421,-4.1950926191958,0.015,0.006,0.02
19452,-3.7963107446088,0.015,0.007,0.02
19483,-3.0516271008724,0.015,0.008,0.02
19514,-0.8579094790986,0.015,0.009,0.02
19545,0.87475177884223,0.015,0.01,0.02
19576,3.4724875913519,0.015,0.011,0.02
19607,4.1736697283314,0.015,0.012,0.02
19638,5.3489953195942,0.015,0.013,0.02
19669,3.8054094366848,0.015,0.014,0.02
19700,3.5561379686948,0.015,0.015,0.02
19731,0.29742058698545,0.015,0.016,0.02
19762,0.01004548387752,0.015,0.017,0.02
19793,-4.1252766330552,0.015,0.018,0.02
19824,-5.0182670354584,0.015,0.019,0.02
19855,-7.3943713585599,0.015,0.02,0.02
19886,-7.3912684578609,0.015,0.021,0.02
19917,-5.3959893026611,0.015,0.022,0.02
20211,2.7040125504776,0.015,0,0.021
20212,2.3749686794421,0.015,0.001,0.021
20258,1.7399183551951,0.015,0.002,0.021
20289,0.21843398593528,0.015,0.003,0.021
20320,-1.1700734037886,0.015,0.004,0.021
20351,-2.8434318138132,0.015,0.005,0.021
20382,-3.5742625012943,0.015,0.006,0.021
20413,-4.0374977001185,0.015,0.007,0.021
20444,-3.0604117849987,0.015,0.008,0.021
20475,-1.9768606868516,0.015,0.009,0.021
20506,0.35317958456153,0.015,0.01,0.021
20537,1.8063023838232,0.015,0.011,0.021
20568,3.9650852974486,0.015,0.012,0.021
20599,4.1038601079748,0.015,0.013,0.021
20630,4.9190510256512,0.015,0.014,0.021
20661,3.1699833993704,0.015,0.015,0.021
20692,2.9435976483856,0.015,0.016,0.021
20723,-0.22688544896842,0.015,0.017,0.021
20754,-1.4089492996452,0.015,0.018,0.021
20785,-4.6593112514263,0.015,0.019,0.021
20816,-6.0566543513402,0.015,0.02,0.021
20847,-6.9961382139971,0.015,0.021,0.021
20878,-8.0971690400335,0.015,0.022,0.021
21172,2.2980509037193,0.015,0,0.022
21173,2.5533880918166,0.015,0.001,0.022
21219,1.8428748712305,0.015,0.002,0.022
21250,0.89991099231258,0.015,0.003,0.022
21281,-0.72758579926523,0.015,0.004,0.022
21312,-1.981174305558,0.015,0.005,0.022
21343,-3.3058380804299,0.015,0.006,0.022
21374,-3.5376450182008,0.015,0.007,0.022
21405,-3.5203701453751,0.015,0.008,0.022
21436,-2.1510733844989,0.015,0.009,0.022
21467,-0.94218287825821,0.015,0.01,0.022
21498,1.2994307258281,0.015,0.011,0.022
21529,2.4263781351759,0.015,0.012,0.022
21560,4.191599345547,0.015,0.013,0.022
21591,4.0066274646781,0.015,0.014,0.022
21622,4.529366990047,0.015,0.015,0.022
21653,2.6760145573099,0.015,0.016,0.022
21684,1.8590006573787,0.015,0.017,0.022
21715,-1.0076023352715,0.015,0.018,0.022
21746,-2.7225027596096,0.015,0.019,0.022
21777,-4.9862888226543,0.015,0.02,0.022
21808,-6.712835128399,0.015,0.021,0.022
21839,-7.01215143763,0.015,0.022,0.022
22133,2.11371747449,0.015,0,0.023
22134,2.3092608127159,0.015,0.001,0.023
22180,2.1762587968204,0.015,0.002,0.023
22211,1.1653954941591,0.015,0.003,0.023
22242,0.074845867513435,0.015,0.004,0.023
22273,-1.4760558703801,0.015,0.005,0.023
22304,-2.4527181250282,0.015,0.006,0.023
22335,-3.3700699991012,0.015,0.007,0.023
22366,-3.1581250564983,0.015,0.008,0.023
22397,-2.7950296971569,0.015,0.009,0.023
22428,-1.2415464143016,0.015,0.01,0.023
22459,-0.064282250198838,0.015,0.011,0.023
22490,1.956085262617,0.015,0.012,0.023
22521,2.7794005102053,0.015,0.013,0.023
22552,4.1277917800929,0.015,0.014,0.023
22583,3.6676420499342,0.015,0.015,0.023
22614,3.6941741805728,0.015,0.016,0.023
22645,1.8557137000383,0.015,0.017,0.023
22676,0.58009626806543,0.015,0.018,0.023
22707,-1.755159502082,0.015,0.019,0.023
22738,-3.623203120104,0.015,0.02,0.023
22769,-5.075376918924,0.015,0.021,0.023
22800,-6.7258801903368,0.015,0.022,0.023
23094,1.5723635616885,0.015,0,0.024
23095,2.2392697154138,0.015,0.001,0.024
23141,2.083808709921,0.015,0.002,0.024
23172,1.6344232097577,0.015,0.003,0.024
23203,0.47451025652805,0.015,0.004,0.024
23234,-0.59096637645382,0.015,0.005,0.024
23265,-1.9235408683355,0.015,0.006,0.024
23296,-2.5662046282948,0.015,0.007,0.024
23327,-3.1058769471729,0.015,0.008,0.024
23358,-2.5828929329182,0.015,0.009,0.024
23389,-2.0335117155174,0.015,0.01,0.024
23420,-0.49062940870851,0.015,0.011,0.024
23451,0.54120603915919,0.015,0.012,0.024
23482,2.224289722943,0.015,0.013,0.024
23513,2.7448454739896,0.015,0.014,0.024
23544,3.6124591230689,0.015,0.015,0.024
23575,2.9717837224807,0.015,0.016,0.024
23606,2.5607776647485,0.015,0.017,0.024
23637,0.93312373970854,0.015,0.018,0.024
23668,-0.48216419527315,0.015,0.019,0.024
23699,-2.1631412543114,0.015,0.02,0.024
23730,-3.8076704548615,0.015,0.021,0.024
23761,-4.5591259547991,0.015,0.022,0.024
24055,1.2337123343231,0.015,0,0.025
24056,1.8077048947594,0.015,0.001,0.025
24102,2.1103979629765,0.015,0.002,0.025
24133,1.6812832328333,0.015,0.003,0.025
24164,1.0640036372373,0.015,0.004,0.025
24195,-0.076724545381109,0.015,0.005,0.025
24226,-0.99037750149693,0.015,0.006,0.025
24257,-2.0442172386801,0.015,0.007,0.025
24288,-2.3935254517073,0.015,0.008,0.025
24319,-2.6589011869087,0.015,0.009,0.025
24350,-2.0003014676635,0.015,0.01,0.025
24381,-1.4215098296517,0.015,0.011,0.025
24412,-0.056625879157898,0.015,0.012,0.025
24443,0.75508039834343,0.015,0.013,0.025
24474,2.023918264074,0.015,0.014,0.025
24505,2.2850303303963,0.015,0.015,0.025
24536,2.719862841839,0.015,0.016,0.025
24567,2.0662146279049,0.015,0.017,0.025
24598,1.4576908886785,0.015,0.018,0.025
24629,0.23415161908961,0.015,0.019,0.025
24660,-0.99495300966602,0.015,0.02,0.025
24691,-1.9868705551767,0.015,0.021,0.025
24722,-3.1267332062684,0.015,0.022,0.025
25016,0.67766037028356,0.015,0,0.026
25017,1.5050884243023,0.015,0.001,0.026
25063,1.7690779585963,0.015,0.002,0.026
25094,1.8015482271028,0.015,0.003,0.026
