id,integral_strain_stress,x,y,z
0,-6.4235446747431e-09,0.00025,0.00025,0
1,-1.3768717222658e-09,0.00075,0.00025,0
2,3.2693571377137e-10,0.00125,0.00025,0
3,1.9342263565977e-09,0.00175,0.00025,0
4,2.9434733574626e-09,0.00225,0.00025,0
5,3.4288045940976e-09,0.00275,0.00025,0
6,3.9810026927183e-09,0.00325,0.00025,0
7,4.3139685586469e-09,0.00375,0.00025,0
8,4.6652973872582e-09,0.00425,0.00025,0
9,4.725768539463e-09,0.00475,0.00025,0
10,4.7202221612739e-09,0.00525,0.00025,0
11,4.4416047506981e-09,0.00575,0.00025,0
12,4.0522615725089e-09,0.00625,0.00025,0
13,3.3916517726713e-09,0.00675,0.00025,0
14,2.5083750727861e-09,0.00725,0.00025,0
15,1.3288494153309e-09,0.00775,0.00025,0
16,-1.8640015087781e-10,0.00825,0.00025,0
17,-1.9919289748667e-09,0.00875,0.00025,0
18,-4.1606808437626e-09,0.00925,0.00025,0
19,-6.5331711446243e-09,0.00975,0.00025,0
20,-9.0135691979144e-09,0.01025,0.00025,0
21,-1.1289978501295e-08,0.01075,0.00025,0
22,-1.260085335235e-08,0.01125,0.00025,0
23,-1.2601303006149e-08,0.01175,0.00025,0
24,-9.4884381890612e-09,0.01225,0.00025,0
25,-4.2653952334178e-09,0.01275,0.00025,0
26,5.6681026531758e-09,0.01325,0.00025,0
27,1.4867508306965e-08,0.01375,0.00025,0
28,2.8823319846473e-08,0.01425,0.00025,0
29,4.2345201108915e-08,0.01475,0.00025,0
30,4.2345201108908e-08,0.01525,0.00025,0
31,2.8823319846471e-08,0.01575,0.00025,0
32,1.4867508306965e-08,0.01625,0.00025,0
33,5.6681026531781e-09,0.01675,0.00025,0
34,-4.2653952334163e-09,0.01725,0.00025,0
35,-9.4884381890605e-09,0.01775,0.00025,0
36,-1.2601303006149e-08,0.01825,0.00025,0
37,-1.2600853352351e-08,0.01875,0.00025,0
38,-1.1289978501298e-08,0.01925,0.00025,0
39,-9.0135691979185e-09,0.01975,0.00025,0
40,-6.5331711446271e-09,0.02025,0.00025,0
41,-4.160680843768e-09,0.02075,0.00025,0
42,-1.9919289748746e-09,0.02125,0.00025,0
43,-1.8640015088649e-10,0.02175,0.00025,0
44,1.3288494153233e-09,0.02225,0.00025,0
45,2.5083750727796e-09,0.02275,0.00025,0
46,3.3916517726668e-09,0.02325,0.00025,0
47,4.0522615725056e-09,0.02375,0.00025,0
48,4.4416047506959e-09,0.02425,0.00025,0
49,4.7202221612729e-09,0.02475,0.00025,0
50,4.7257685394623e-09,0.02525,0.00025,0
51,4.6652973872573e-09,0.02575,0.00025,0
52,4.3139685586457e-09,0.02625,0.00025,0
53,3.981002692717e-09,0.02675,0.00025,0
