x,y,z,value
0.015,0.0005,0,-17.1215683011455
0.015,0.001,0,-30.4595217004459
0.015,0.0015,0,-37.8824839279937
0.015,0.002,0,-37.7151742362911
0.015,0.0025,0,-29.6816618820158
0.015,0.003,0,-15.0777155961819
0.015,0.0035,0,3.32522766128989
0.015,0.004,0,21.683781204365
0.015,0.0045,0,35.7844748420983
0.015,0.005,0,41.9665820025292
0.015,0.0055,0,38.1130053180826
0.015,0.006,0,24.4902031774988
0.015,0.0065,0,4.18311820714587
0.015,0.007,0,-17.1125883817965
0.015,0.0075,0,-32.0979800089436
0.015,0.008,0,-33.6896982738214
0.015,0.0085,0,-17.4678475495061
0.015,0.009,0,15.6448415242373
0.015,0.0095,0,57.0966594598012
0.015,0.01,0,89.780517112858
0.015,0.0105,0,92.2031393604088
0.015,0.011,0,50.6208383995736
0.015,0.0115,0,-54.7927086426714
0.015,0.012,0,-155.820155596218
0.015,0.0125,0,-90.2252412078197
0.015,0.013,0,54.5318835523654
0.015,0.0135,0,119.123285717743
0.015,0.014,0,40.2069792917237
0.015,0.0145,0,-49.8812521782893
0.015,0.015,0,-13.5524077201726
0.015,0.0155,0,98.8325336892549
0.015,0.016,0,212.701339924905
0.015,0.0165,0,285.924253264061
0.015,0.017,0,216.960615334693
0.015,0.0175,0,45.6899013534269
0.015,0.018,0,-12.1745386918174
0.015,0.0185,0,-80.6486235142784
0.015,0.019,0,46.4670673827759
0.015,0.0195,0,115.091848401817
0.015,0.02,0,-146.218091210059
