id,integral_strain_stress_param1,x,y,z
0,5.3720030678268e-10,0.00025,0.00025,0
1,1.3830821334146e-08,0.00075,0.00025,0
2,4.1958639192275e-08,0.00125,0.00025,0
3,8.0410965908679e-08,0.00175,0.00025,0
4,1.2137593932531e-07,0.00225,0.00025,0
5,1.5464096242082e-07,0.00275,0.00025,0
6,1.6959746073491e-07,0.00325,0.00025,0
7,1.5793618729778e-07,0.00375,0.00025,0
8,1.1620595833995e-07,0.00425,0.00025,0
9,4.7340341425021e-08,0.00475,0.00025,0
10,-3.9403550709288e-08,0.00525,0.00025,0
11,-1.300515527235e-07,0.00575,0.00025,0
12,-2.0845342506371e-07,0.00625,0.00025,0
13,-2.588906795809e-07,0.00675,0.00025,0
14,-2.6806301194865e-07,0.00725,0.00025,0
15,-2.2627887935693e-07,0.00775,0.00025,0
16,-1.2824196975083e-07,0.00825,0.00025,0
17,2.5874750479587e-08,0.00875,0.00025,0
18,2.2852968496637e-07,0.00925,0.00025,0
19,4.6211193584559e-07,0.00975,0.00025,0
20,6.9617518117798e-07,0.01025,0.00025,0
21,8.8587789871261e-07,0.01075,0.00025,0
22,9.7305555722412e-07,0.01125,0.00025,0
23,8.9113845666925e-07,0.01175,0.00025,0
24,5.7485134325956e-07,0.01225,0.00025,0
25,-2.498262802948e-08,0.01275,0.00025,0
26,-9.1913741910472e-07,0.01325,0.00025,0
27,-2.0605342639634e-06,0.01375,0.00025,0
28,-3.2678129214418e-06,0.01425,0.00025,0
29,-4.3409654025444e-06,0.01475,0.00025,0
30,-4.3409654025444e-06,0.01525,0.00025,0
31,-3.2678129214418e-06,0.01575,0.00025,0
32,-2.0605342639634e-06,0.01625,0.00025,0
33,-9.191374191047e-07,0.01675,0.00025,0
34,-2.4982628029479e-08,0.01725,0.00025,0
35,5.7485134325955e-07,0.01775,0.00025,0
36,8.9113845666925e-07,0.01825,0.00025,0
37,9.7305555722412e-07,0.01875,0.00025,0
38,8.8587789871261e-07,0.01925,0.00025,0
39,6.9617518117798e-07,0.01975,0.00025,0
