x,y,z,value
0,0,0.016,0.000299144743104514
0.002,0,0.016,-0.000600655060143808
0.002,0.002,0.016,0.000582334331373041
0,0.002,0.016,0.000558286609331771
0.004,0,0.016,-0.000484386396949565
0.004,0.002,0.016,0.000142941300066628
0.006,0,0.016,0.000268280148512599
0.006,0.002,0.016,-0.000377982724898664
0.008,0,0.016,-1.55789017095873e-05
0.008,0.002,0.016,-0.000167203298264419
0.01,0,0.016,7.04603105243965e-05
0.01,0.002,0.016,3.167634829575e-05
0.012,0,0.016,-7.98542426928144e-05
0.012,0.002,0.016,0.000298786412473432
0.014,0,0.016,-0.000391054670395407
0.014,0.002,0.016,-0.000142703021688419
0.016,0,0.016,-0.00016045071874023
0.016,0.002,0.016,-0.000330310863266911
0.018,0,0.016,0.000222751929472069
0.018,0.002,0.016,-0.000142434764853132
0.02,0,0.016,0.000374604952981247
0.02,0.002,0.016,0.00057213165148359
0.022,0,0.016,-0.000312374013062668
0.022,0.002,0.016,-0.00019373844880659
0.024,0,0.016,-0.000358189501505786
0.024,0.002,0.016,6.7865657192653e-05
0.026,0,0.016,4.73958490693178e-05
0.026,0.002,0.016,-3.23126478326648e-05
0.028,0,0.016,-0.000170545437525926
0.028,0.002,0.016,-0.000346610351986431
0.03,0,0.016,-0.000306550054774574
0.03,0.002,0.016,-0.000176152226180732
0.002,0.004,0.016,-0.000201555110449835
0,0.004,0.016,0.000308485314123705
0.004,0.004,0.016,-0.000263021012939893
0.006,0.004,0.016,8.4867799569168e-06
0.008,0.004,0.016,-7.83791927636989e-05
0.01,0.004,0.016,0.000210716129142552
0.012,0.004,0.016,0.000433071460980859
0.014,0.004,0.016,-0.000389399729471676
0.016,0.004,0.016,-0.000252109835374209
0.018,0.004,0.016,0.000142936759156895
0.02,0.004,0.016,-8.71473556585832e-05
0.022,0.004,0.016,-0.000399681018733202
0.024,0.004,0.016,0.000484039496557572
0.026,0.004,0.016,0.000391714416084691
0.028,0.004,0.016,-0.000380751897120752
0.03,0.004,0.016,-9.87461355765459e-05
0.002,0.006,0.016,0.000247010683864963
0,0.006,0.016,0.000349869425129924
0.004,0.006,0.016,0.000189399537832426
0.006,0.006,0.016,-0.000155900827167033
0.008,0.006,0.016,-0.000420152022478288
