x,y,z,value
0,0,0.016,-0.000599295983897257
0.002,0,0.016,-1.61077827432116e-05
0.002,0.002,0.016,-5.58288024745637e-05
0,0.002,0.016,-0.000346480069836954
0.004,0,0.016,-0.000189057691810776
0.004,0.002,0.016,-0.000114302632655085
0.006,0,0.016,-0.000112089732340924
0.006,0.002,0.016,1.17048066342417e-05
0.008,0,0.016,-0.000260977494616647
0.008,0.002,0.016,0.000419903060820898
0.01,0,0.016,0.000124135257930009
0.01,0.002,0.016,-2.39305412266119e-05
0.012,0,0.016,0.000449862466257955
0.012,0.002,0.016,-0.000569388191097306
0.014,0,0.016,0.000254625319423481
0.014,0.002,0.016,-2.83466040306945e-05
0.016,0,0.016,-9.5822172239972e-06
0.016,0.002,0.016,-3.81211867271732e-05
0.018,0,0.016,0.00071238059412179
0.018,0.002,0.016,-0.000607090051938099
0.02,0,0.016,0.000383433228949764
0.02,0.002,0.016,0.000189301115222168
0.022,0,0.016,-0.00075996466185443
0.022,0.002,0.016,-0.000247969074485389
0.024,0,0.016,-0.000579889427026625
0.024,0.002,0.016,0.000137038060247265
0.026,0,0.016,-0.000502436103553814
0.026,0.002,0.016,0.000112105955998374
0.028,0,0.016,-0.000214773812730233
0.028,0.002,0.016,-0.000473236395314555
0.03,0,0.016,0.000455755646550417
0.03,0.002,0.016,-0.000137837155576951
0.002,0.004,0.016,-0.000110015327448478
0,0.004,0.016,-0.000113239348540083
0.004,0.004,0.016,-0.000159493396645255
0.006,0.004,0.016,-0.000168500781455714
0.008,0.004,0.016,-0.00024710102550202
0.01,0.004,0.016,0.000194279222385649
0.012,0.004,0.016,-0.00026846659410446
0.014,0.004,0.016,0.000341161584266551
0.016,0.004,0.016,0.000459918543416032
0.018,0.004,0.016,-0.000421679351572983
0.02,0.004,0.016,-2.90314987751612e-05
0.022,0.004,0.016,-0.000123602759310242
0.024,0.004,0.016,-0.000887039000346364
0.026,0.004,0.016,-0.000675918997190001
0.028,0.004,0.016,-2.00324758985304e-05
0.03,0.004,0.016,0.000128073283813199
0.002,0.006,0.016,0.000586573559950942
0,0.006,0.016,0.000208540355755944
0.004,0.006,0.016,-0.000136509274949972
0.006,0.006,0.016,-0.000118472212207946
0.008,0.006,0.016,0.000330736590287351
0.01,0.006,0.016,-5.36147145192133e-05
0.012,0.006,0.016,6.05519921970915e-05
0.014,0.006,0.016,0.00042875122355492
0.016,0.006,0.016,-0.000565044637318638
0.018,0.006,0.016,0.000482782807505357
0.02,0.006,0.016,-0.000204008607104344
0.022,0.006,0.016,-0.000337685726723252
0.024,0.006,0.016,-0.000215082746324963
0.026,0.006,0.016,-0.000679757524245216
0.028,0.006,0.016,0.000166675904801741
0.03,0.006,0.016,-0.000499014754387765
0.002,0.008,0.016,-0.000457391505698428
0,0.008,0.016,0.000453339567686785
0.004,0.008,0.016,0.000440570131269251
0.006,0.008,0.016,6.71710280231719e-05
0.008,0.008,0.016,-0.00026388075607279
0.01,0.008,0.016,0.000525127052975484
0.012,0.008,0.016,4.41658350054876e-05
0.014,0.008,0.016,-0.000605231228041886
0.016,0.008,0.016,-0.000545438303880914
0.018,0.008,0.016,0.000523933851572251
0.02,0.008,0.016,-5.08686073138337e-06
0.022,0.008,0.016,-0.000312045259926459
0.024,0.008,0.016,0.000484512459712255
0.026,0.008,0.016,0.00030736927935603
0.028,0.008,0.016,4.22786155328655e-05
0.03,0.008,0.016,-0.000481560608666855
0.002,0.01,0.016,-0.000616977659525149
0,0.01,0.016,-0.000371073599987822
0.004,0.01,0.016,-0.000187442823464519
0.006,0.01,0.016,4.84565994624821e-05
0.008,0.01,0.016,-0.000323070288826614
0.01,0.01,0.016,0.000273418757085642
0.012,0.01,0.016,1.48478156765872e-05
0.014,0.01,0.016,-1.80542743849861e-05
0.016,0.01,0.016,3.14348656814622e-05
0.018,0.01,0.016,-0.00068766497257544
0.02,0.01,0.016,-0.000318340981839911
0.022,0.01,0.016,-0.000341530761562072
0.024,0.01,0.016,7.18653868407025e-05
0.026,0.01,0.016,-0.000396431457147433
0.028,0.01,0.016,6.84959535634119e-05
0.03,0.01,0.016,-0.000468326737241986
0.002,0.012,0.016,7.36570201631686e-05
0,0.012,0.016,-0.000907990300034349
0.004,0.012,0.016,-0.000357287007098949
0.006,0.012,0.016,-0.000250358699550278
0.008,0.012,0.016,-6.94090456569787e-05
0.01,0.012,0.016,-0.000134834233606302
0.012,0.012,0.016,-2.01092951438872e-05
0.014,0.012,0.016,-0.000674635515320086
0.016,0.012,0.016,0.000672108886124896
0.018,0.012,0.016,7.81282059966658e-05
0.02,0.012,0.016,6.95934630290456e-05
0.022,0.012,0.016,0.000302001889889108
0.024,0.012,0.016,-5.63144868236726e-05
0.026,0.012,0.016,-0.00021313700196928
0.028,0.012,0.016,0.000532566669057937
0.03,0.012,0.016,-0.000199205397972523
0.002,0.014,0.016,-8.31831836803192e-05
0,0.014,0.016,0.000208888008348663
0.004,0.014,0.016,5.29190821431139e-05
0.006,0.014,0.016,8.58351523302989e-05
0.008,0.014,0.016,0.000127451890246106
0.01,0.014,0.016,0.000124161814642992
0.012,0.014,0.016,0.000512723135906176
0.014,0.014,0.016,4.84974616761357e-05
0.016,0.014,0.016,0.000280006290225509
0.018,0.014,0.016,0.000366525384968247
0.02,0.014,0.016,8.54192412422582e-05
0.022,0.014,0.016,-0.000139124866411066
0.024,0.014,0.016,8.39903407543061e-05
0.026,0.014,0.016,-0.000561864465239235
0.028,0.014,0.016,-0.000775564361686394
0.03,0.014,0.016,0.000143787780738709
0.002,0.016,0.016,6.7638248467332e-05
0,0.016,0.016,1.14607397333813e-06
0.004,0.016,0.016,-0.000239710197114445
0.006,0.016,0.016,0.000535811025156509
0.008,0.016,0.016,-2.13391759563688e-05
0.01,0.016,0.016,1.20583213461473e-05
0.012,0.016,0.016,0.000593481782084118
0.014,0.016,0.016,0.000104374931329949
0.016,0.016,0.016,7.68910124515124e-05
0.018,0.016,0.016,0.00011725766379644
0.02,0.016,0.016,-0.000360900129724063
0.022,0.016,0.016,0.000616794109522679
0.024,0.016,0.016,1.11654135891977e-05
0.026,0.016,0.016,-0.000115341342736961
0.028,0.016,0.016,0.000217717610248176
0.03,0.016,0.016,-0.000108154463142153
0.002,0.018,0.016,-7.43073974596625e-05
0,0.018,0.016,0.000297705065929323
0.004,0.018,0.016,-4.90362194298846e-05
0.006,0.018,0.016,-0.000151638673134885
0.008,0.018,0.016,-9.65132284732337e-05
0.01,0.018,0.016,0.00022309979210752
0.012,0.018,0.016,-0.000265853838437596
0.014,0.018,0.016,0.000216679868473535
0.016,0.018,0.016,-7.15893899680309e-05
0.018,0.018,0.016,-4.68115520314448e-05
0.02,0.018,0.016,2.51950710723025e-05
