x,y,z,value
0.015,0.0005,0,0.224802644063153
0.015,0.001,0,0.66982407138768
0.015,0.0015,0,1.10720690847651
0.015,0.002,0,1.53307893374952
0.015,0.0025,0,1.94488552591304
0.015,0.003,0,2.3423669537554
0.015,0.0035,0,2.72920891271616
0.015,0.004,0,3.11596239841822
0.015,0.0045,0,3.52521681618799
0.015,0.005,0,4.00208537855963
0.015,0.0055,0,4.9196243552434
0.015,0.006,0,5.93205281298367
0.015,0.0065,0,6.54813228817835
0.015,0.007,0,7.02690132399442
0.015,0.0075,0,2.22866909495042
0.015,0.008,0,-1.04679398974736
0.015,0.0085,0,-5.75574273083708
0.015,0.009,0,-10.8707157094136
0.015,0.0095,0,-5.54329828205823
0.015,0.01,0,-2.28753266317392
0.015,0.0105,0,-2.74521251235268
0.015,0.011,0,-3.35667263198707
0.015,0.0115,0,-5.01715232625088
0.015,0.012,0,-5.55833503273993
0.015,0.0125,0,-5.97689684948563
0.015,0.013,0,-5.93742210770031
0.015,0.0135,0,-4.98844342630352
0.015,0.014,0,-5.58018024086621
0.015,0.0145,0,-0.655103716243573
0.015,0.015,0,1.03823541190174
0.015,0.0155,0,5.44908182926129
0.015,0.016,0,7.14362157349835
0.015,0.0165,0,9.46023712213923
0.015,0.017,0,11.5932597338803
0.015,0.0175,0,11.6276981249594
0.015,0.018,0,14.2531596056217
0.015,0.0185,0,11.0017377264055
0.015,0.019,0,11.4409567115818
0.015,0.0195,0,9.00676415400494
0.015,0.02,0,11.8944441738471
