id,integral_strain_stress_param1,x,y,z
0,-5.5125118237984e-06,0.0005,0.0005,0
1,-1.5893954345474e-05,0.0015,0.0005,0
2,-3.2677328767034e-05,0.0025,0.0005,0
3,-5.4299816127701e-05,0.0035,0.0005,0
4,-7.9015669693174e-05,0.0045,0.0005,0
5,-0.0001052843578966,0.0055,0.0005,0
6,-0.00013214390198631,0.0065,0.0005,0
7,-0.00015950209822035,0.0075,0.0005,0
8,-0.00018828904389821,0.0085,0.0005,0
9,-0.00022042442453475,0.0095,0.0005,0
10,-0.00025855699605063,0.0105,0.0005,0
11,-0.0003055327286656,0.0115,0.0005,0
12,-0.00036353311482418,0.0125,0.0005,0
13,-0.0004326553539066,0.0135,0.0005,0
14,-0.00051063757475522,0.0145,0.0005,0
15,-0.00051063757475533,0.0155,0.0005,0
16,-0.0004326553539069,0.0165,0.0005,0
17,-0.00036353311482465,0.0175,0.0005,0
18,-0.00030553272866618,0.0185,0.0005,0
19,-0.00025855699605127,0.0195,0.0005,0
20,-0.00022042442453539,0.0205,0.0005,0
21,-0.00018828904389882,0.0215,0.0005,0
22,-0.00015950209822089,0.0225,0.0005,0
23,-0.00013214390198675,0.0235,0.0005,0
24,-0.00010528435789694,0.0245,0.0005,0
25,-7.901566969341e-05,0.0255,0.0005,0
26,-5.4299816127845e-05,0.0265,0.0005,0
27,-3.2677328767103e-05,0.0275,0.0005,0
28,-1.5893954345494e-05,0.0285,0.0005,0
29,-5.5125118237981e-06,0.0295,0.0005,0
30,-1.534907226601e-05,0.0005,0.0015,0
31,-2.3423245949391e-05,0.0015,0.0015,0
32,-3.6203426025358e-05,0.0025,0.0015,0
33,-5.2442783868838e-05,0.0035,0.0015,0
34,-7.075211503697e-05,0.0045,0.0015,0
35,-8.9899041888276e-05,0.0055,0.0015,0
36,-0.00010909889428779,0.0065,0.0015,0
37,-0.00012825459116068,0.0075,0.0015,0
38,-0.00014811668565599,0.0085,0.0015,0
39,-0.0001703409689866,0.0095,0.0015,0
40,-0.00019740296393587,0.0105,0.0015,0
41,-0.00023228738880985,0.0115,0.0015,0
42,-0.00027786320424341,0.0125,0.0015,0
