id,integral_strain_stress_param2,x,y,z
0,5.6410027247237e-07,0.0005,0.0005,0
1,2.6139800852994e-06,0.0015,0.0005,0
2,6.6015451768317e-06,0.0025,0.0005,0
3,1.210750614999e-05,0.0035,0.0005,0
4,1.8587391183621e-05,0.0045,0.0005,0
5,2.5463186225713e-05,0.0055,0.0005,0
6,3.22195563056e-05,0.0065,0.0005,0
7,3.8488607700526e-05,0.0075,0.0005,0
8,4.4109735523941e-05,0.0085,0.0005,0
9,4.9155149777038e-05,0.0095,0.0005,0
10,5.3916445133467e-05,0.0105,0.0005,0
11,5.8853876644734e-05,0.0115,0.0005,0
12,6.4520991210846e-05,0.0125,0.0005,0
13,7.1513664070806e-05,0.0135,0.0005,0
14,8.0182452808368e-05,0.0145,0.0005,0
15,8.0182452808359e-05,0.0155,0.0005,0
16,7.1513664070779e-05,0.0165,0.0005,0
17,6.4520991210801e-05,0.0175,0.0005,0
18,5.8853876644673e-05,0.0185,0.0005,0
19,5.3916445133391e-05,0.0195,0.0005,0
20,4.9155149776951e-05,0.0205,0.0005,0
21,4.4109735523847e-05,0.0215,0.0005,0
22,3.8488607700433e-05,0.0225,0.0005,0
23,3.2219556305513e-05,0.0235,0.0005,0
24,2.5463186225637e-05,0.0245,0.0005,0
25,1.8587391183562e-05,0.0255,0.0005,0
26,1.2107506149948e-05,0.0265,0.0005,0
27,6.6015451768074e-06,0.0275,0.0005,0
28,2.6139800852886e-06,0.0285,0.0005,0
29,5.6410027246933e-07,0.0295,0.0005,0
30,2.5878392485616e-06,0.0005,0.0015,0
31,4.3798780240245e-06,0.0015,0.0015,0
32,7.8435600304454e-06,0.0025,0.0015,0
33,1.2607654773293e-05,0.0035,0.0015,0
34,1.819036673446e-05,0.0045,0.0015,0
35,2.4079644900467e-05,0.0055,0.0015,0
36,2.9817532122051e-05,0.0065,0.0015,0
37,3.507499407278e-05,0.0075,0.0015,0
38,3.9706388429954e-05,0.0085,0.0015,0
39,4.3776139936069e-05,0.0095,0.0015,0
40,4.7552356331042e-05,0.0105,0.0015,0
41,5.1462882127836e-05,0.0115,0.0015,0
42,5.6008176389507e-05,0.0125,0.0015,0
43,6.1602212746741e-05,0.0135,0.0015,0
44,6.8258796407855e-05,0.0145,0.0015,0
45,6.8258796407849e-05,0.0155,0.0015,0
46,6.160221274672e-05,0.0165,0.0015,0
47,5.6008176389472e-05,0.0175,0.0015,0
48,5.1462882127786e-05,0.0185,0.0015,0
49,4.7552356330979e-05,0.0195,0.0015,0
50,4.3776139935996e-05,0.0205,0.0015,0
51,3.9706388429873e-05,0.0215,0.0015,0
52,3.5074994072698e-05,0.0225,0.0015,0
53,2.9817532121973e-05,0.0235,0.0015,0
54,2.4079644900397e-05,0.0245,0.0015,0
55,1.8190366734403e-05,0.0255,0.0015,0
56,1.260765477325e-05,0.0265,0.0015,0
57,7.843560030417e-06,0.0275,0.0015,0
58,4.3798780240072e-06,0.0285,0.0015,0
59,2.5878392485508e-06,0.0295,0.0015,0
60,6.3980426318616e-06,0.0005,0.0025,0
61,7.6754366831929e-06,0.0015,0.0025,0
62,1.011196007672e-05,0.0025,0.0025,0
63,1.343357252866e-05,0.0035,0.0025,0
64,1.728418475128e-05,0.0045,0.0025,0
65,2.1282913969327e-05,0.0055,0.0025,0
66,2.5084431057621e-05,0.0065,0.0025,0
67,2.8433734268648e-05,0.0075,0.0025,0
68,3.1209889927658e-05,0.0085,0.0025,0
69,3.3456403760962e-05,0.0095,0.0025,0
70,3.5394194846174e-05,0.0105,0.0025,0
71,3.7405063817885e-05,0.0115,0.0025,0
72,3.9967903876689e-05,0.0125,0.0025,0
73,4.3535645600856e-05,0.0135,0.0025,0
74,4.8366438557215e-05,0.0145,0.0025,0
75,4.8366438557214e-05,0.0155,0.0025,0
76,4.3535645600846e-05,0.0165,0.0025,0
77,3.996790387667e-05,0.0175,0.0025,0
78,3.7405063817855e-05,0.0185,0.0025,0
79,3.5394194846132e-05,0.0195,0.0025,0
80,3.3456403760911e-05,0.0205,0.0025,0
81,3.1209889927599e-05,0.0215,0.0025,0
82,2.8433734268585e-05,0.0225,0.0025,0
83,2.5084431057558e-05,0.0235,0.0025,0
84,2.1282913969268e-05,0.0245,0.0025,0
85,1.7284184751228e-05,0.0255,0.0025,0
86,1.3433572528616e-05,0.0265,0.0025,0
87,1.0111960076685e-05,0.0275,0.0025,0
88,7.6754366831645e-06,0.0285,0.0025,0
89,6.3980426318373e-06,0.0295,0.0025,0
90,1.1336262132831e-05,0.0005,0.0035,0
91,1.1915094764189e-05,0.0015,0.0035,0
92,1.2975961508514e-05,0.0025,0.0035,0
93,1.4385169513131e-05,0.0035,0.0035,0
94,1.5967809812231e-05,0.0045,0.0035,0
95,1.7532056220192e-05,0.0055,0.0035,0
96,1.8895189368602e-05,0.0065,0.0035,0
97,1.9909006872387e-05,0.0075,0.0035,0
98,2.0485990112122e-05,0.0085,0.0035,0
99,2.0632404993332e-05,0.0095,0.0035,0
100,2.0491304642246e-05,0.0105,0.0035,0
101,2.0375068664861e-05,0.0115,0.0035,0
102,2.0745206021811e-05,0.0125,0.0035,0
103,2.2131173635456e-05,0.0135,0.0035,0
104,2.5003559245934e-05,0.0145,0.0035,0
105,2.5003559245939e-05,0.0155,0.0035,0
106,2.2131173635459e-05,0.0165,0.0035,0
107,2.0745206021809e-05,0.0175,0.0035,0
108,2.0375068664853e-05,0.0185,0.0035,0
109,2.0491304642229e-05,0.0195,0.0035,0
110,2.0632404993306e-05,0.0205,0.0035,0
111,2.0485990112089e-05,0.0215,0.0035,0
112,1.9909006872347e-05,0.0225,0.0035,0
113,1.8895189368559e-05,0.0235,0.0035,0
114,1.7532056220147e-05,0.0245,0.0035,0
115,1.5967809812185e-05,0.0255,0.0035,0
116,1.4385169513086e-05,0.0265,0.0035,0
117,1.297596150847e-05,0.0275,0.0035,0
118,1.1915094764146e-05,0.0285,0.0035,0
119,1.1336262132789e-05,0.0295,0.0035,0
120,1.6560634634919e-05,0.0005,0.0045,0
121,1.6354922720453e-05,0.0015,0.0045,0
122,1.5895797009402e-05,0.0025,0.0045,0
123,1.5223857222116e-05,0.0035,0.0045,0
124,1.4389164192909e-05,0.0045,0.0045,0
125,1.3435349409055e-05,0.0055,0.0045,0
126,1.2383905774316e-05,0.0065,0.0045,0
127,1.1223358715866e-05,0.0075,0.0045,0
128,9.9106056373498e-06,0.0085,0.0045,0
129,8.3987895040248e-06,0.0095,0.0045,0
130,6.7116141984938e-06,0.0105,0.0045,0
131,5.0446661296375e-06,0.0115,0.0045,0
132,3.7900007615668e-06,0.0125,0.0045,0
133,3.44510605022e-06,0.0135,0.0045,0
134,4.6051752564817e-06,0.0145,0.0045,0
135,4.6051752564923e-06,0.0155,0.0045,0
136,3.4451060502342e-06,0.0165,0.0045,0
137,3.7900007615804e-06,0.0175,0.0045,0
138,5.0446661296472e-06,0.0185,0.0045,0
139,6.7116141984976e-06,0.0195,0.0045,0
140,8.3987895040222e-06,0.0205,0.0045,0
141,9.9106056373405e-06,0.0215,0.0045,0
142,1.1223358715849e-05,0.0225,0.0045,0
143,1.2383905774293e-05,0.0235,0.0045,0
144,1.3435349409024e-05,0.0245,0.0045,0
145,1.438916419287e-05,0.0255,0.0045,0
146,1.522385722207e-05,0.0265,0.0045,0
147,1.5895797009349e-05,0.0275,0.0045,0
148,1.6354922720395e-05,0.0285,0.0045,0
149,1.6560634634859e-05,0.0295,0.0045,0
150,2.1209473558856e-05,0.0005,0.0055,0
151,2.0239102853995e-05,0.0015,0.0055,0
152,1.8331436008112e-05,0.0025,0.0055,0
153,1.5722631018827e-05,0.0035,0.0055,0
154,1.2715454624197e-05,0.0045,0.0055,0
155,9.6191913121703e-06,0.0055,0.0055,0
156,6.6879609270123e-06,0.0065,0.0055,0
157,4.070909588831e-06,0.0075,0.0055,0
158,1.7884623037539e-06,0.0085,0.0055,0
159,-2.5156401244625e-07,0.0095,0.0055,0
160,-2.1707122549439e-06,0.0105,0.0055,0
161,-3.9618219078578e-06,0.0115,0.0055,0
162,-5.4071266744071e-06,0.0125,0.0055,0
163,-6.2270484623374e-06,0.0135,0.0055,0
164,-5.8841409986478e-06,0.0145,0.0055,0
165,-5.8841409986328e-06,0.0155,0.0055,0
166,-6.2270484623184e-06,0.0165,0.0055,0
167,-5.4071266743885e-06,0.0175,0.0055,0
168,-3.9618219078418e-06,0.0185,0.0055,0
169,-2.1707122549303e-06,0.0195,0.0055,0
170,-2.5156401243494e-07,0.0205,0.0055,0
171,1.7884623037619e-06,0.0215,0.0055,0
172,4.0709095888332e-06,0.0225,0.0055,0
173,6.6879609270059e-06,0.0235,0.0055,0
174,9.6191913121521e-06,0.0245,0.0055,0
175,1.2715454624165e-05,0.0255,0.0055,0
176,1.572263101878e-05,0.0265,0.0055,0
177,1.8331436008052e-05,0.0275,0.0055,0
178,2.0239102853924e-05,0.0285,0.0055,0
179,2.1209473558779e-05,0.0295,0.0055,0
180,2.4560804706998e-05,0.0005,0.0065,0
181,2.2941704629583e-05,0.0015,0.0065,0
182,1.9846024464435e-05,0.0025,0.0065,0
183,1.5710264617322e-05,0.0035,0.0065,0
184,1.1097244087462e-05,0.0045,0.0065,0
185,6.5917211983136e-06,0.0055,0.0065,0
186,2.6897815560481e-06,0.0065,0.0065,0
187,-2.9395190406012e-07,0.0075,0.0065,0
188,-2.265155378619e-06,0.0085,0.0065,0
189,-3.2932146877033e-06,0.0095,0.0065,0
190,-3.4648312764276e-06,0.0105,0.0065,0
191,-2.9031229766252e-06,0.0115,0.0065,0
192,-2.3616190139708e-06,0.0125,0.0065,0
193,-2.1386610643272e-06,0.0135,0.0065,0
194,-1.4954519871398e-06,0.0145,0.0065,0
195,-1.4954519871218e-06,0.0155,0.0065,0
196,-2.1386610643141e-06,0.0165,0.0065,0
197,-2.3616190139671e-06,0.0175,0.0065,0
198,-2.9031229766265e-06,0.0185,0.0065,0
199,-3.464831276423e-06,0.0195,0.0065,0
200,-3.2932146876914e-06,0.0205,0.0065,0
201,-2.2651553786036e-06,0.0215,0.0065,0
202,-2.9395190404656e-07,0.0225,0.0065,0
203,2.6897815560539e-06,0.0235,0.0065,0
204,6.5917211983058e-06,0.0245,0.0065,0
205,1.1097244087436e-05,0.0255,0.0065,0
206,1.5710264617276e-05,0.0265,0.0065,0
207,1.9846024464368e-05,0.0275,0.0065,0
208,2.2941704629502e-05,0.0285,0.0065,0
209,2.4560804706908e-05,0.0295,0.0065,0
210,2.6152124791702e-05,0.0005,0.0075,0
211,2.4072147745344e-05,0.0015,0.0075,0
212,2.0181490215338e-05,0.0025,0.0075,0
213,1.5101061775553e-05,0.0035,0.0075,0
214,9.6364155395923e-06,0.0045,0.0075,0
215,4.6359301828138e-06,0.0055,0.0075,0
216,8.2895552860038e-07,0.0065,0.0075,0
217,-1.3354022201506e-06,0.0075,0.0075,0
218,-1.776245564733e-06,0.0085,0.0075,0
219,-5.790584263044e-07,0.0095,0.0075,0
220,2.5035600562644e-06,0.0105,0.0075,0
221,1.6278431921806e-05,0.0115,0.0075,0
222,1.9099610719384e-05,0.0125,0.0075,0
223,1.6731211749674e-05,0.0135,0.0075,0
224,1.333577681178e-05,0.0145,0.0075,0
225,1.3335776811811e-05,0.0155,0.0075,0
226,1.6731211749668e-05,0.0165,0.0075,0
227,1.9099610719323e-05,0.0175,0.0075,0
228,1.6278431921705e-05,0.0185,0.0075,0
229,2.5035600562421e-06,0.0195,0.0075,0
