id,uxr,x,y,z
2048,0.38509673046305,0,0,0.016
2049,0.91091723016118,0.002,0,0.016
2050,1.1831054523988,0.002,0.002,0.016
2051,1.0349624936034,0,0.002,0.016
2052,1.2553482592998,0.004,0,0.016
2053,1.0314643438123,0.004,0.002,0.016
2054,1.5301271579097,0.006,0,0.016
2055,0.72847776546911,0.006,0.002,0.016
2056,1.5823898798002,0.008,0,0.016
2057,0.47230838111874,0.008,0.002,0.016
2058,1.6868768144046,0.01,0,0.016
2059,0.093184622540539,0.01,0.002,0.016
2060,1.6305507340841,0.012,0,0.016
2061,-0.082346995115919,0.012,0.002,0.016
2062,1.6913622050985,0.014,0,0.016
2063,-0.26164465039454,0.014,0.002,0.016
2064,1.6392542603453,0.016,0,0.016
2065,-0.16986195185651,0.016,0.002,0.016
2066,1.720412577607,0.018,0,0.016
2067,-0.076493229419331,0.018,0.002,0.016
2068,1.6142272819957,0.02,0,0.016
2069,0.2709496540259,0.02,0.002,0.016
2070,1.6139480726925,0.022,0,0.016
2071,0.48530836671477,0.022,0.002,0.016
2072,1.3813040261285,0.024,0,0.016
2073,0.83558135500474,0.024,0.002,0.016
2074,1.1511805203745,0.026,0,0.016
2075,0.97702740056138,0.026,0.002,0.016
2076,0.70284250247102,0.028,0,0.016
2077,1.1335995030853,0.028,0.002,0.016
2078,0.21464361160859,0.03,0,0.016
2079,0.89879295562817,0.03,0.002,0.016
2080,0.88047920150757,0.002,0.004,0.016
2081,0.88690347130704,0,0.004,0.016
2082,0.41358795631256,0.004,0.004,0.016
2083,-0.17068827183074,0.006,0.004,0.016
2084,-0.88872996305586,0.008,0.004,0.016
2085,-1.4140572244533,0.01,0.004,0.016
2086,-1.9491436145432,0.012,0.004,0.016
2087,-2.1083184820573,0.014,0.004,0.016
2088,-2.1100027546818,0.016,0.004,0.016
2089,-1.7236014101389,0.018,0.004,0.016
2090,-1.3013252795843,0.02,0.004,0.016
2091,-0.61154118964833,0.022,0.004,0.016
